Node,Period,Converter invested capacity [MW],Converter total capacity [MW]
EnergyhubEU,2020-2025,0.048405869145917664,0.048405869145917664
EnergyhubEU,2025-2030,0.001998728321722284,0.050404531977802085
EnergyhubEU,2030-2035,46839.2984178866,46839.34882393496
EnergyhubEU,2035-2040,4076.263863888067,50915.612687810826
EnergyhubEU,2040-2045,17013.798936853218,67929.41162448142
EnergyhubEU,2045-2050,1.4910264218614423e-05,67929.41163848691
EnergyhubEU,2050-2055,2.302295007681012e-06,67929.41164130377
EnergyhubEU,2055-2060,2.167070393949243e-06,67929.41164339917
EnergyhubNorth,2020-2025,0.044632577847955934,0.044632577847955934
EnergyhubNorth,2025-2030,0.0034111659786030066,0.04804367833671329
EnergyhubNorth,2030-2035,695.3981642642731,695.4462078765978
EnergyhubNorth,2035-2040,3700.1964664211655,4395.642674231679
EnergyhubNorth,2040-2045,56532.215797199984,60927.85847058019
EnergyhubNorth,2045-2050,0.0003984655646966873,60927.85887084237
EnergyhubNorth,2050-2055,3.0758812505545334e-06,60927.85887081768
EnergyhubNorth,2055-2060,3.485664748548169e-06,60927.858874459904
EnergyhubCentral,2020-2025,0.05469353837036291,0.05469353837036291
EnergyhubCentral,2025-2030,0.0034166511305170366,0.05811012401104079
EnergyhubCentral,2030-2035,60927.95170866292,60928.009810469695
EnergyhubCentral,2035-2040,0.00015164545157516374,60928.009964567915
EnergyhubCentral,2040-2045,621.2547342050401,61549.26469899443
EnergyhubCentral,2045-2050,1.7163583962589227e-05,61549.264716599144
EnergyhubCentral,2050-2055,2.215207526386431e-06,61549.26471534997
EnergyhubCentral,2055-2060,2.1368169954045158e-06,61549.26471811122
