Node,to_Node,distance
Dogger Bank,Hornsea,120.25788049224701
Austria,Outer Dowsing,1183.258654652208
Bosnia H,Outer Dowsing,1640.841185841678
Belgium,Outer Dowsing,394.04190355251933
Bulgaria,Outer Dowsing,2193.597641741732
Switzerland,Outer Dowsing,909.7572900413172
Czech R,Outer Dowsing,1076.3839212109417
Germany,Outer Dowsing,721.3376352554077
Denmark,Outer Dowsing,636.7750982265387
Estonia,Outer Dowsing,1657.3036880342504
Spain,Outer Dowsing,1532.6631470643647
Finland,Outer Dowsing,1926.8093158720246
France,Outer Dowsing,761.2579684473777
Great Brit.,Outer Dowsing,166.8913683666211
Greece,Outer Dowsing,2286.0249691692807
Croatia,Outer Dowsing,1457.256180305607
Hungary,Outer Dowsing,1484.7951810090276
Ireland,Outer Dowsing,622.0894521610634
Italy,Outer Dowsing,1261.2821862308122
Lithuania,Outer Dowsing,1554.2256400150436
Luxemb.,Outer Dowsing,549.9773078623284
Latvia,Outer Dowsing,1650.181175468579
Macedonia,Outer Dowsing,2068.6633570606336
Netherlands,Outer Dowsing,347.7564094043615
NO1,Outer Dowsing,985.8481772501793
NO2,Outer Dowsing,769.1875634477129
NO3,Outer Dowsing,1251.7641774067833
NO4,Outer Dowsing,1905.4107250191962
NO5,Outer Dowsing,903.734699073368
Poland,Outer Dowsing,1273.1127666015827
Portugal,Outer Dowsing,1739.679698799486
Romania,Outer Dowsing,1944.4053785218628
Serbia,Outer Dowsing,1792.9038672385375
Sweden,Outer Dowsing,1375.4917898803267
Slovenia,Outer Dowsing,1306.1295008661486
Slovakia,Outer Dowsing,1417.67855380794
Moray Firth,Outer Dowsing,611.3338234945795
Firth of Forth,Outer Dowsing,400.73683713932223
Dogger Bank,Outer Dowsing,198.75691602131184
Hornsea,Outer Dowsing,86.52532461978163
Austria,Norfolk,1077.8577680196242
Bosnia H,Norfolk,1534.8906508590185
Belgium,Norfolk,291.61562255090314
Bulgaria,Norfolk,2089.679374524695
Switzerland,Norfolk,808.8772887249436
Czech R,Norfolk,976.6633024741517
Germany,Norfolk,620.9037759325345
Denmark,Norfolk,605.3713066707463
Estonia,Norfolk,1616.7208087829765
Spain,Norfolk,1496.7292584769743
Finland,Norfolk,1916.0233331585575
France,Norfolk,691.3766469016401
Great Brit.,Norfolk,238.838737371671
Greece,Norfolk,2180.0672298894256
Croatia,Norfolk,1351.527041831231
Hungary,Norfolk,1381.648226393603
Ireland,Norfolk,713.4639951504993
Italy,Norfolk,1159.0513818293107
Lithuania,Norfolk,1491.076547688636
Luxemb.,Norfolk,446.4091089524081
Latvia,Norfolk,1596.6936071157404
Macedonia,Norfolk,1962.8124188183897
Netherlands,Norfolk,245.97527472916514
NO1,Norfolk,990.5646462797066
NO2,Norfolk,784.7184118251101
NO3,Norfolk,1274.9486025127558
NO4,Norfolk,1931.7161408315715
NO5,Norfolk,935.5886960175297
Poland,Norfolk,1188.770137644697
Portugal,Norfolk,1730.3567532652037
Romania,Norfolk,1844.4697206609294
Serbia,Norfolk,1687.8843107634734
Sweden,Norfolk,1379.9311872732687
Slovenia,Norfolk,1200.153402989673
Slovakia,Norfolk,1318.64642703666
Moray Firth,Norfolk,702.1999937142205
Firth of Forth,Norfolk,496.7718208941535
Dogger Bank,Norfolk,234.50623918960713
Hornsea,Norfolk,120.59924142070278
Outer Dowsing,Norfolk,105.99956960972227
Austria,East Anglia,1050.749055612242
Bosnia H,East Anglia,1498.3858053331585
Belgium,East Anglia,235.79884491524265
Bulgaria,East Anglia,2069.617621268008
Switzerland,East Anglia,741.6032298911124
Czech R,East Anglia,976.1538110353458
Germany,East Anglia,622.3090576936769
Denmark,East Anglia,691.5684740697834
Estonia,East Anglia,1691.8934434771259
Spain,East Anglia,1393.403471541469
Finland,East Anglia,2008.0709568944699
France,East Anglia,590.9257844237038
Great Brit.,East Anglia,238.3697686257503
Greece,East Anglia,2136.809225442542
Croatia,East Anglia,1319.7047064174953
Hungary,East Anglia,1366.7781659051418
Ireland,East Anglia,713.7125853333831
Italy,East Anglia,1094.8381843482064
Lithuania,East Anglia,1547.0141846897848
Luxemb.,East Anglia,391.31242920175185
Latvia,East Anglia,1661.5535201558416
Macedonia,East Anglia,1927.8771867761359
Netherlands,East Anglia,258.8971071232832
NO1,East Anglia,1089.6498485719353
NO2,East Anglia,886.7334831979533
NO3,East Anglia,1377.7006647496078
NO4,East Anglia,2034.6788907414707
NO5,East Anglia,1039.3998172976703
Poland,East Anglia,1219.1772533664275
Portugal,East Anglia,1633.614917259912
Romania,East Anglia,1839.8415408157935
Serbia,East Anglia,1661.9742248321538
Sweden,East Anglia,1478.3212899111509
Slovenia,East Anglia,1163.597118349096
Slovakia,East Anglia,1318.2375228225826
Moray Firth,East Anglia,787.6149309882205
Firth of Forth,East Anglia,576.6616269147095
Dogger Bank,East Anglia,337.7367913897244
Hornsea,East Anglia,220.67066715637148
Outer Dowsing,East Anglia,176.29828222576822
Norfolk,East Anglia,103.99263393979243
Austria,Borssele,970.1002787731201
Bosnia H,Borssele,1423.1179928340114
Belgium,Borssele,173.10197759762193
Bulgaria,Borssele,1986.3598619749132
Switzerland,Borssele,690.4505299309118
Czech R,Borssele,885.8916365346005
Germany,Borssele,531.1066569908339
Denmark,Borssele,625.6837265599623
Estonia,Borssele,1612.98104055104
Spain,Borssele,1432.4054463430418
Finland,Borssele,1945.3429823395616
France,Borssele,598.3075643855834
Great Brit.,Borssele,323.1889150465822
Greece,Borssele,2065.941849976514
Croatia,Borssele,1241.7077427390152
Hungary,Borssele,1281.1633005616657
Ireland,Borssele,801.5335679325515
Italy,Borssele,1040.5448389455541
Lithuania,Borssele,1458.6722611514724
Luxemb.,Borssele,328.1400156393246
Latvia,Borssele,1576.7323951559617
Macedonia,Borssele,1851.8763710067124
Netherlands,Borssele,165.9170767161929
NO1,Borssele,1041.683312856663
NO2,Borssele,848.7895606243086
NO3,Borssele,1341.2703942728283
NO4,Borssele,1998.3622726068313
NO5,Borssele,1012.1017876102081
Poland,Borssele,1126.2039343478257
Portugal,Borssele,1693.134787930571
Romania,Borssele,1751.1266984863407
Serbia,Borssele,1581.1810826893231
Sweden,Borssele,1427.5949912730737
Slovenia,Borssele,1088.1445436703882
Slovakia,Borssele,1228.209666109448
Moray Firth,Borssele,818.5721434066141
Firth of Forth,Borssele,614.8629605345664
Dogger Bank,Borssele,333.53247358658115
Hornsea,Borssele,232.2999033880054
Outer Dowsing,Borssele,222.09837265308104
Norfolk,Borssele,118.52194224873789
East Anglia,Borssele,93.11589212966237
Austria,Hollandsee Kust,949.2897530258284
Bosnia H,Hollandsee Kust,1409.349095791814
Belgium,Hollandsee Kust,203.02555925842086
Bulgaria,Hollandsee Kust,1958.3339152307567
Switzerland,Hollandsee Kust,710.7257510165238
Czech R,Hollandsee Kust,843.7887554638937
Germany,Hollandsee Kust,488.016544747591
Denmark,Hollandsee Kust,545.3704108587807
Estonia,Hollandsee Kust,1533.0131924093437
Spain,Hollandsee Kust,1507.6731296610828
Finland,Hollandsee Kust,1865.1080308749417
France,Hollandsee Kust,662.6917224450897
Great Brit.,Hollandsee Kust,368.01627795918125
Greece,Hollandsee Kust,2057.2382779179406
Croatia,Hollandsee Kust,1224.237309211344
Hungary,Hollandsee Kust,1249.6460732924959
Ireland,Hollandsee Kust,845.2296144240773
Italy,Hollandsee Kust,1054.6101025640053
Lithuania,Hollandsee Kust,1384.2383821135875
Luxemb.,Hollandsee Kust,343.9845076259383
Latvia,Hollandsee Kust,1499.2851872494962
Macedonia,Hollandsee Kust,1836.1396797439318
Netherlands,Hollandsee Kust,113.11214877482412
NO1,Hollandsee Kust,965.9145706058009
NO2,Hollandsee Kust,777.8227060853682
NO3,Hollandsee Kust,1269.9550458198632
NO4,Hollandsee Kust,1926.5154364065995
NO5,Hollandsee Kust,946.1293211291633
Poland,Hollandsee Kust,1063.7427852406774
Portugal,Hollandsee Kust,1773.3588559505563
Romania,Hollandsee Kust,1711.58263884398
Serbia,Hollandsee Kust,1558.1844277881223
Sweden,Hollandsee Kust,1350.4810091531133
Slovenia,Hollandsee Kust,1075.2533736935418
Slovakia,Hollandsee Kust,1185.8156747269766
Moray Firth,Hollandsee Kust,796.0368337685674
Firth of Forth,Hollandsee Kust,601.5799234966896
Dogger Bank,Hollandsee Kust,293.3302884965482
Hornsea,Hollandsee Kust,214.56805424874173
Outer Dowsing,Hollandsee Kust,235.264147892449
Norfolk,Hollandsee Kust,132.88728064296424
East Anglia,Hollandsee Kust,162.82439215016777
Borssele,Hollandsee Kust,80.9042172359045
Austria,Helgoländer Bucht,934.8604460585549
Bosnia H,Helgoländer Bucht,1402.0698502931682
Belgium,Helgoländer Bucht,446.91799161612755
Bulgaria,Helgoländer Bucht,1884.3983264363908
Switzerland,Helgoländer Bucht,855.0229337941424
Czech R,Helgoländer Bucht,748.9434105017608
Germany,Helgoländer Bucht,439.0590203629367
Denmark,Helgoländer Bucht,248.39845786980484
Estonia,Helgoländer Bucht,1236.6231445951114
Spain,Helgoländer Bucht,1793.6440074104241
Finland,Helgoländer Bucht,1566.0595640764082
France,Helgoländer Bucht,927.2729282670473
Great Brit.,Helgoländer Bucht,603.6436259155436
Greece,Helgoländer Bucht,2056.172955702063
Croatia,Helgoländer Bucht,1209.034770452015
Hungary,Helgoländer Bucht,1177.9653853034215
Ireland,Helgoländer Bucht,1045.6249942825982
Italy,Helgoländer Bucht,1159.528484236106
Lithuania,Helgoländer Bucht,1116.4278455605238
Luxemb.,Helgoländer Bucht,525.0281333567665
Latvia,Helgoländer Bucht,1215.7883365640837
Macedonia,Helgoländer Bucht,1811.849457119473
Netherlands,Helgoländer Bucht,271.92769663286043
NO1,Helgoländer Bucht,692.0107711621008
NO2,Helgoländer Bucht,536.0707140684018
NO3,Helgoländer Bucht,1014.7452467238451
NO4,Helgoländer Bucht,1664.1480578780922
NO5,Helgoländer Bucht,724.5986628206151
Poland,Helgoländer Bucht,861.2425044892398
Portugal,Helgoländer Bucht,2073.282172783168
Romania,Helgoländer Bucht,1595.2253826843928
Serbia,Helgoländer Bucht,1511.4455460361744
Sweden,Helgoländer Bucht,1066.6050079347824
Slovenia,Helgoländer Bucht,1083.9215455897781
Slovakia,Helgoländer Bucht,1070.9995114871458
Moray Firth,Helgoländer Bucht,779.8180632369669
Firth of Forth,Helgoländer Bucht,642.6143202716544
Dogger Bank,Helgoländer Bucht,325.012751092706
Hornsea,Helgoländer Bucht,361.1382927704558
Outer Dowsing,Helgoländer Bucht,437.7989476464565
Norfolk,Helgoländer Bucht,381.72114999960195
East Anglia,Helgoländer Bucht,456.06270333425005
Borssele,Helgoländer Bucht,382.5397621602706
Hollandsee Kust,Helgoländer Bucht,301.63964600764257
Austria,Nordsøen,1124.8151531734238
Bosnia H,Nordsøen,1586.4892222864228
Belgium,Nordsøen,653.749277301022
Bulgaria,Nordsøen,2031.6318554106579
Switzerland,Nordsøen,1077.2699841306176
Czech R,Nordsøen,910.743779079373
Germany,Nordsøen,639.6506219607002
Denmark,Nordsøen,138.73555195069827
Estonia,Nordsøen,1144.081156896974
Spain,Nordsøen,1986.3293049187027
Finland,Nordsøen,1404.2980361460911
France,Nordsøen,1133.0659251033424
Great Brit.,Nordsøen,687.930839481379
Greece,Nordsøen,2237.306862671056
Croatia,Nordsøen,1393.1368785449445
Hungary,Nordsøen,1337.1528130961333
Ireland,Nordsøen,1066.9297596202166
Italy,Nordsøen,1376.7112628422526
Lithuania,Nordsøen,1097.8130488667152
Luxemb.,Nordsøen,745.0419728878001
Latvia,Nordsøen,1162.4751408305076
Macedonia,Nordsøen,1984.8045865863064
Netherlands,Nordsøen,481.21432921357416
NO1,Nordsøen,487.26623626474264
NO2,Nordsøen,314.1103801026676
NO3,Nordsøen,798.6117896670561
NO4,Nordsøen,1452.359344416487
NO5,Nordsøen,502.1703565841946
Poland,Nordsøen,938.8370664965457
Portugal,Nordsøen,2241.055915093955
Romania,Nordsøen,1720.2587000914516
Serbia,Nordsøen,1677.2308746644135
Sweden,Nordsøen,872.8244677384417
Slovenia,Nordsøen,1278.7499574602184
Slovakia,Nordsøen,1208.5378914312396
Moray Firth,Nordsøen,656.6804609773885
Firth of Forth,Nordsøen,575.9030124286755
Dogger Bank,Nordsøen,345.30522044125985
Hornsea,Nordsøen,440.0724925196709
Outer Dowsing,Nordsøen,526.5960521914255
Norfolk,Nordsøen,512.3235085022484
East Anglia,Nordsøen,607.4529395512023
Borssele,Nordsøen,554.9032602483013
Hollandsee Kust,Nordsøen,478.6575071509759
Helgoländer Bucht,Nordsøen,222.55455818581822
Austria,Energyhub EU,1062.6983870022511
Bosnia H,Energyhub EU,1530.4734376831204
Belgium,Energyhub EU,501.0442489125625
Bulgaria,Energyhub EU,2014.1598909639715
Switzerland,Energyhub EU,954.3598992303167
Czech R,Energyhub EU,879.0028233928199
Germany,Energyhub EU,565.7944114254184
Denmark,Energyhub EU,259.821659366145
Estonia,Energyhub EU,1280.798103826185
Spain,Energyhub EU,1824.8424327233688
Finland,Energyhub EU,1564.3980250742127
France,Energyhub EU,976.9247971515047
Great Brit.,Energyhub EU,542.5008724108989
Greece,Energyhub EU,2184.8023107248205
Croatia,Energyhub EU,1337.6459490756513
Hungary,Energyhub EU,1308.0878320849863
Ireland,Energyhub EU,954.6662187978576
Italy,Energyhub EU,1271.1051972117066
Lithuania,Energyhub EU,1197.338036087361
Luxemb.,Energyhub EU,606.3048925522925
Latvia,Energyhub EU,1280.8517453884333
Macedonia,Energyhub EU,1941.5155486308238
Netherlands,Energyhub EU,333.8272481399706
NO1,Energyhub EU,648.9957345356329
NO2,Energyhub EU,462.4264266319008
NO3,Energyhub EU,953.4021242560178
NO4,Energyhub EU,1609.3605812669098
NO5,Energyhub EU,638.808474542503
Poland,Energyhub EU,976.1271866037404
Portugal,Energyhub EU,2078.637760289794
Romania,Energyhub EU,1722.4556501664365
Serbia,Energyhub EU,1641.5560675083416
Sweden,Energyhub EU,1035.498426752924
Slovenia,Energyhub EU,1210.2550287386043
Slovakia,Energyhub EU,1199.4071822033009
Moray Firth,Energyhub EU,649.8493211307973
Firth of Forth,Energyhub EU,519.0450660858711
Dogger Bank,Energyhub EU,220.7801711824668
Hornsea,Energyhub EU,291.68606840424127
Outer Dowsing,Energyhub EU,376.95471269208736
Norfolk,Energyhub EU,351.72545369879896
East Anglia,Energyhub EU,445.0619117838375
Borssele,Energyhub EU,392.68790021109646
Hollandsee Kust,Energyhub EU,317.7432006391315
Helgoländer Bucht,Energyhub EU,130.16914779643164
Nordsøen,Energyhub EU,162.80409413062137
Austria,Nordvest A,2147.7274977394413
Bosnia H,Nordvest A,2563.5904013001095
Belgium,Nordvest A,1787.4097011095432
Bulgaria,Nordvest A,2845.6001259106815
Switzerland,Nordvest A,2205.63608630834
Czech R,Nordvest A,1882.925480859786
Germany,Nordvest A,1724.7760540806198
Denmark,Nordvest A,1142.6761345632613
Estonia,Nordvest A,1173.5127763098142
Spain,Nordvest A,3082.0625965070644
Finland,Nordvest A,862.5828240115098
France,Nordvest A,2260.4486540427847
Great Brit.,Nordvest A,1664.7513118392546
Greece,Nordvest A,3172.993444987101
Croatia,Nordvest A,2380.516104061796
Hungary,Nordvest A,2250.7779961572364
Ireland,Nordvest A,1807.7353069606468
Italy,Nordvest A,2477.4333472187386
Lithuania,Nordvest A,1474.1453034422955
Luxemb.,Nordvest A,1883.9148455124696
Latvia,Nordvest A,1366.981554377912
Macedonia,Nordvest A,2899.5051081926586
Netherlands,Nordvest A,1618.2277871779395
NO1,Nordvest A,697.5685553048758
NO2,Nordvest A,825.4969256613273
NO3,Nordvest A,359.97804646009496
NO4,Nordvest A,393.99988275245096
NO5,Nordvest A,652.7070627758085
Poland,Nordvest A,1689.0838785695453
Portugal,Nordvest A,3273.010829177092
Romania,Nordvest A,2478.3523823709884
Serbia,Nordvest A,2584.069959066747
Sweden,Nordvest A,497.41698681099047
Slovenia,Nordvest A,2306.60851536048
Slovakia,Nordvest A,2072.0731289475552
Moray Firth,Nordvest A,1133.130465186694
Firth of Forth,Nordvest A,1289.0335830586537
Dogger Bank,Nordvest A,1357.4156529865954
Hornsea,Nordvest A,1477.653909658062
Outer Dowsing,Nordvest A,1550.5649606312454
Norfolk,Nordvest A,1587.454311171715
East Anglia,Nordvest A,1691.3868263530662
Borssele,Nordvest A,1664.6653952648687
Hollandsee Kust,Nordvest A,1597.757396950709
Helgoländer Bucht,Nordvest A,1359.4723875320358
Nordsøen,Nordvest A,1138.9851531727033
Energyhub EU,Nordvest A,1286.3688843042464
Austria,Nordvest C,1912.8823930872225
Bosnia H,Nordvest C,2347.7031604870144
Belgium,Nordvest C,1490.8628598848627
Bulgaria,Nordvest C,2682.4804879875096
Switzerland,Nordvest C,1928.4656548380287
Czech R,Nordvest C,1659.024125700205
Germany,Nordvest C,1464.610352057616
Denmark,Nordvest C,876.1210850662999
Estonia,Nordvest C,1157.8715183314953
Spain,Nordvest C,2772.3757277019554
Finland,Nordvest C,1004.9556228554821
France,Nordvest C,1959.1182350909635
Great Brit.,Nordvest C,1352.2101023174546
Greece,Nordvest C,2975.2519014648556
Croatia,Nordvest C,2159.5383737761695
Hungary,Nordvest C,2050.340368762863
Ireland,Nordvest C,1505.4474936498152
Italy,Nordvest C,2215.8544984961018
Lithuania,Nordvest C,1386.3324885629922
Luxemb.,Nordvest C,1595.1994232666136
Latvia,Nordvest C,1318.5067616565113
Macedonia,Nordvest C,2706.3968644573215
Netherlands,Nordvest C,1325.0728025694248
NO1,Nordvest C,469.5457911348992
NO2,Nordvest C,539.5539927269282
NO3,Nordvest C,212.48068379047047
NO4,Nordvest C,692.9627107559684
NO5,Nordvest C,352.55218448312945
Poland,Nordvest C,1516.778393152888
Portugal,Nordvest C,2960.315392405359
Romania,Nordvest C,2326.1121194017655
Serbia,Nordvest C,2390.20391623877
Sweden,Nordvest C,470.1400630502835
Slovenia,Nordvest C,2071.772966437876
Slovakia,Nordvest C,1882.3718211876221
Moray Firth,Nordvest C,832.1398995793999
Firth of Forth,Nordvest C,978.864977709958
Dogger Bank,Nordvest C,1048.4987444539224
Hornsea,Nordvest C,1168.5657515803193
Outer Dowsing,Nordvest C,1239.9953579527762
Norfolk,Nordvest C,1280.207128087386
East Anglia,Nordvest C,1384.1982101371527
Borssele,Nordvest C,1361.469397923503
Hollandsee Kust,Nordvest C,1297.17642968882
Helgoländer Bucht,Nordvest C,1074.8409993455398
Nordsøen,Nordvest C,852.330000528535
Energyhub EU,Nordvest C,991.3584483255794
Nordvest A,Nordvest C,312.69838734160714
Austria,Vestavind A,1786.0597440387028
Bosnia H,Vestavind A,2237.347276539654
Belgium,Vestavind A,1283.995793451469
Bulgaria,Vestavind A,2622.9620891013165
Switzerland,Vestavind A,1747.7875800770864
Czech R,Vestavind A,1549.0274414522248
Germany,Vestavind A,1313.140631033521
Denmark,Vestavind A,734.4816508325225
Estonia,Vestavind A,1257.560839872644
Spain,Vestavind A,2535.80064000541
Finland,Vestavind A,1206.07545116199
France,Vestavind A,1740.9092673918958
Great Brit.,Vestavind A,1107.2360670962482
Greece,Vestavind A,2879.0676777167596
Croatia,Vestavind A,2045.5414741036643
Hungary,Vestavind A,1960.0305400767536
Ireland,Vestavind A,1251.210209351303
Italy,Vestavind A,2053.499442764007
Lithuania,Vestavind A,1419.505855201031
Luxemb.,Vestavind A,1400.422818243939
Latvia,Vestavind A,1386.610454854975
Macedonia,Vestavind A,2616.8733521258273
Netherlands,Vestavind A,1126.0021695510707
NO1,Vestavind A,440.23295976179605
NO2,Vestavind A,390.9474894611342
NO3,Vestavind A,379.504980588766
NO4,Vestavind A,947.8760883793991
NO5,Vestavind A,204.14903478581402
Poland,Vestavind A,1466.386562498183
Portugal,Vestavind A,2711.700640500826
Romania,Vestavind A,2280.76852667733
Serbia,Vestavind A,2302.757034463635
Sweden,Vestavind A,626.9318581525471
Slovenia,Vestavind A,1943.027054796724
Slovakia,Vestavind A,1805.9657180633292
Moray Firth,Vestavind A,579.2029048279866
Firth of Forth,Vestavind A,724.8291149307015
Dogger Bank,Vestavind A,819.1009340416392
Hornsea,Vestavind A,937.6720880207305
Outer Dowsing,Vestavind A,1004.1584222485883
Norfolk,Vestavind A,1053.3704631724315
East Anglia,Vestavind A,1156.8329735307439
Borssele,Vestavind A,1143.075817053313
Hollandsee Kust,Vestavind A,1084.6745937245046
Helgoländer Bucht,Vestavind A,895.3200651369817
Nordsøen,Vestavind A,676.8799347932692
Energyhub EU,Vestavind A,794.9322335498864
Nordvest A,Vestavind A,564.29103024164
Nordvest C,Vestavind A,254.91514619152488
Austria,Sønnavind A,1238.0291191446195
Bosnia H,Sønnavind A,1693.5970840024038
Belgium,Sønnavind A,795.2815247669527
Bulgaria,Sønnavind A,2111.897487232869
Switzerland,Sønnavind A,1215.9390889896981
Czech R,Sønnavind A,1009.0894850631047
Germany,Sønnavind A,763.994170208174
Denmark,Sønnavind A,190.71161294500283
Estonia,Sønnavind A,1078.3504260046022
Spain,Sønnavind A,2122.649994721332
Finland,Sønnavind A,1290.7615230231395
France,Sønnavind A,1273.813044329879
Great Brit.,Sønnavind A,790.698775496007
Greece,Sønnavind A,2340.172643193951
Croatia,Sønnavind A,1500.9113827353203
Hungary,Sønnavind A,1429.1390955455263
Ireland,Sønnavind A,1129.2983990022433
Italy,Sønnavind A,1509.0092349234674
Lithuania,Sønnavind A,1081.845754829511
Luxemb.,Sønnavind A,887.0774296757166
Latvia,Sønnavind A,1122.5020303771566
Macedonia,Sønnavind A,2082.614109372153
Netherlands,Sønnavind A,623.3032130532841
NO1,Sønnavind A,353.2764571656937
NO2,Sønnavind A,173.0632840341113
NO3,Sønnavind A,656.8303046870132
NO4,Sønnavind A,1311.6157061886763
NO5,Sønnavind A,365.26322705527986
Poland,Sønnavind A,987.123917714819
Portugal,Sønnavind A,2367.5978057320945
Romania,Sønnavind A,1787.6177105571971
Serbia,Sønnavind A,1771.3951676412732
Sweden,Sønnavind A,742.5234481657513
Slovenia,Sønnavind A,1394.3175909612344
Slovakia,Sønnavind A,1288.2675554836749
Moray Firth,Sønnavind A,635.6334955364619
Firth of Forth,Sønnavind A,602.8000786075381
Dogger Bank,Sønnavind A,443.1521223427358
Hornsea,Sønnavind A,551.7493286909734
Outer Dowsing,Sønnavind A,637.1668631322605
Norfolk,Sønnavind A,637.4248658332258
East Anglia,Sønnavind A,736.3904298416477
Borssele,Sønnavind A,690.2448212190887
Hollandsee Kust,Sønnavind A,616.0737538715418
Helgoländer Bucht,Sønnavind A,363.22671780145225
Nordsøen,Sønnavind A,142.30648201085262
Energyhub EU,Sønnavind A,298.3377661610086
Nordvest A,Sønnavind A,996.8435291296219
Nordvest C,Sønnavind A,712.5374006495241
Vestavind A,Sønnavind A,549.726291942625
Austria,Sørvest C,1307.6293294254858
Bosnia H,Sørvest C,1774.0383685742866
Belgium,Sørvest C,720.7010971233706
Bulgaria,Sørvest C,2238.5449107834866
Switzerland,Sørvest C,1198.7107196434524
Czech R,Sørvest C,1109.9957674495645
Germany,Sørvest C,812.4450938970559
Denmark,Sørvest C,348.5347288454476
Estonia,Sørvest C,1301.1895735082885
Spain,Sørvest C,1993.0659994887756
Finland,Sørvest C,1489.4609026337757
France,Sørvest C,1178.5986932888566
Great Brit.,Sørvest C,603.0286173747664
Greece,Sørvest C,2427.588123749792
Croatia,Sørvest C,1580.774167585777
Hungary,Sørvest C,1538.7353720309397
Ireland,Sørvest C,908.611844847601
Italy,Sørvest C,1520.3716663063963
Lithuania,Sørvest C,1294.5174631190866
Luxemb.,Sørvest C,842.6435741177266
Latvia,Sørvest C,1343.1750795625073
Macedonia,Sørvest C,2180.255554255133
Netherlands,Sørvest C,567.5708994621441
NO1,Sørvest C,535.0266761298811
NO2,Sørvest C,308.5528656504309
NO3,Sørvest C,784.6300200993746
NO4,Sørvest C,1438.750674487667
NO5,Sørvest C,438.65068065835425
Poland,Sørvest C,1154.0146012817877
Portugal,Sørvest C,2206.022928502021
Romania,Sørvest C,1932.3919033021473
Serbia,Sørvest C,1876.279959857334
Sweden,Sørvest C,919.8284399490428
Slovenia,Sørvest C,1457.2910377862809
Slovakia,Sørvest C,1417.164674878072
Moray Firth,Sørvest C,441.57753823793263
Firth of Forth,Sørvest C,380.79456520287823
Dogger Bank,Sørvest C,269.5832188841951
Hornsea,Sørvest C,389.49467619484284
Outer Dowsing,Sørvest C,467.1435723802616
Norfolk,Sørvest C,497.61130769220097
East Anglia,Sørvest C,601.5733276358241
Borssele,Sørvest C,580.2936842964567
Hollandsee Kust,Sørvest C,520.7114437721514
Helgoländer Bucht,Sørvest C,373.3938896070654
Nordsøen,Sørvest C,215.17814467996206
Energyhub EU,Sørvest C,250.39554340959077
Nordvest A,Sørvest C,1089.8686986266048
Nordvest C,Sørvest C,783.0219016248722
Vestavind A,Sørvest C,563.9726076324799
Sønnavind A,Sørvest C,222.98836645093493
Austria,Nordvest B,2007.317497161636
Bosnia H,Nordvest B,2436.0166099259545
Belgium,Nordvest B,1604.9921115855025
Bulgaria,Nordvest B,2752.486065521453
Switzerland,Nordvest B,2037.0220789764442
Czech R,Nordvest B,1749.2579085494358
Germany,Nordvest B,1567.1866880233104
Denmark,Nordvest B,979.7366413484965
Estonia,Nordvest B,1168.3606577983187
Spain,Nordvest B,2889.3428565968097
Finland,Nordvest B,955.191930001204
France,Nordvest B,2074.5818530712486
Great Brit.,Nordvest B,1468.7772306958493
Greece,Nordvest B,3057.757491319194
Croatia,Nordvest B,2249.4330289014915
Hungary,Nordvest B,2132.865100722253
Ireland,Nordvest B,1613.487233895909
Italy,Nordvest B,2319.569611735906
Lithuania,Nordvest B,1425.534873798528
Luxemb.,Nordvest B,1707.1243323908868
Latvia,Nordvest B,1342.5363675326664
Macedonia,Nordvest B,2787.0669662602395
Netherlands,Nordvest B,1438.1642659915206
NO1,Nordvest B,554.8195209328642
NO2,Nordvest B,649.0134975047584
NO3,Nordvest B,244.98127312163925
NO4,Nordvest B,584.2653238480851
NO5,Nordvest B,466.461583685954
Poland,Nordvest B,1587.988716669695
Portugal,Nordvest B,3076.3763847827267
Romania,Nordvest B,2391.7543024291504
Serbia,Nordvest B,2470.8281309027275
Sweden,Nordvest B,470.5839647769832
Slovenia,Nordvest B,2166.377773184807
Slovakia,Nordvest B,1960.7851602254293
Moray Firth,Nordvest B,939.0537026405771
Firth of Forth,Nordvest B,1092.0531390315127
Dogger Bank,Nordvest B,1165.345767820117
Hornsea,Nordvest B,1285.4437119947786
Outer Dowsing,Nordvest B,1356.9879652587026
Norfolk,Nordvest B,1396.8224149614439
East Anglia,Nordvest B,1500.8149594152464
Borssele,Nordvest B,1477.2615785946282
Hollandsee Kust,Nordvest B,1412.3094348158145
Helgoländer Bucht,Nordvest B,1185.0779492432516
Nordsøen,Nordvest B,962.8985754713661
Energyhub EU,Nordvest B,1104.7616049727787
Nordvest A,Nordvest B,197.1412217328221
Nordvest C,Nordvest B,116.99472595904322
Vestavind A,Nordvest B,367.23734571858597
Sønnavind A,Nordvest B,821.9935631216379
Sørvest C,Nordvest B,899.4588503584348
Austria,Vestavind F,1498.265423592087
Bosnia H,Vestavind F,1956.8424319964236
Belgium,Vestavind F,976.3625345157717
Bulgaria,Vestavind F,2376.653177209114
Switzerland,Vestavind F,1439.2980328946844
Czech R,Vestavind F,1274.2055735287709
Germany,Vestavind F,1015.5312246905929
Denmark,Vestavind F,456.58593749327156
Estonia,Vestavind F,1211.6223897847483
Spain,Vestavind F,2250.1690497035893
Finland,Vestavind F,1305.4314659069971
France,Vestavind F,1438.3502128117564
Great Brit.,Vestavind F,841.1937435967968
Greece,Vestavind F,2604.864442176399
Croatia,Vestavind F,1763.8257295763442
Hungary,Vestavind F,1695.0485115123636
