Period,genInstalledCap_MW
,Liginiteexisting,Lignite,LigniteCCSadv,Coalexisting,Coal,CoalCCSadv,Gasexisting,GasOCGT,GasCCGT,GasCCSadv,Oilexisting,Bioexisting,Bio10cofiring,Nuclear,Wave,Geo,Hydroregulated,Hydrorun-of-the-river,Bio,Windonshore,Windoffshoregrounded,Windoffshorefloating,Solar,Bio10cofiringCCS,LigniteCCSsup,CoalCCS,GasCCS,Waste
Initial,61315.0,0.0,0.0,71229.0,0.0,0.0,222718.99999999997,0.0,0.0,0.0,16049.0,34841.0,0.0,117634.0,243.0,937.0,98787.0,66582.0,0.0,190579.875,23904.559999999998,30.0,153954.0,0.0,0.0,0.0,0.0,10282.0
2020-2025,61315.0,31992.217047054968,0.0,71229.0,0.10392296694979773,0.0,222718.99999999997,0.06543178206985124,2228.1106591649873,0.0,16049.0,34841.0,10421.756230646726,117634.0061192135,243.00056112217018,937.0050897902464,98787.00033762107,74221.92304451714,0.011307969797435605,233768.61407026974,23904.590097726705,30.017965937724668,213848.42710895007,0.0,0.0,0.0,0.0,11271.849825357205
2025-2030,37732.307692307695,31992.21744546252,0.0,43833.23076923077,0.11695175786582483,0.0,152048.5480769231,20260.31868405978,143026.81208692412,0.0,8916.111111111117,24886.428571428572,10421.790211445727,84024.29887563818,243.0005610915859,1519.4056755009647,98819.21672004458,85709.68851197953,0.013440919066179571,629699.435687267,23904.590116018357,30.021514563749708,337800.97210158897,0.0,0.0,0.0,0.0,11271.849864019068
2030-2035,25351.39423076923,31992.2193492407,0.0,29450.451923076922,0.11961037831249635,0.0,94227.26923076923,22813.078290822792,182540.3667725957,0.0,5349.666666666669,19909.14285714286,10421.792126616952,67219.44660187309,243.0041419737857,1586.4019882466505,99070.65272221214,91198.62717547487,0.0294302138855133,940047.6881458971,145361.0461465143,916.4758106515966,664539.7873826865,0.0,0.0,0.0,0.0,11271.849865470702
2035-2040,17687.01923076923,31992.21948640225,0.0,20546.826923076926,0.12038913498872461,0.0,21415.288461538465,160960.68923437808,228118.48654776483,0.0,3863.6481481481514,14931.857142857141,10421.792578959436,190040.2113643876,243.00414916943936,1661.3996245175663,100428.58999336665,120056.16604520731,15650.719571785145,1098935.3731863776,191545.13364428672,9720.06152678885,900988.6983106792,0.0,0.0,0.0,0.0,11271.84986656894
2040-2045,12263.0,31992.219617592666,0.0,14245.799999999997,0.12107997922605411,0.0,17817.519999999993,160960.69011429555,228118.48732967285,0.0,2407.35,9954.57142857143,10421.793147091665,177293.97642964576,2351.999723500915,1661.3997157675913,100453.32876225107,121508.67603923458,91363.85165267727,1465535.1952600442,194546.824046015,33421.41124836731,1639887.6252571393,0.0,0.0,0.0,0.0,10282.003245547146
2045-2050,3065.7500000000023,31992.219761756347,0.0,3561.4500000000035,0.12234264572709644,0.0,0.0,160960.69088076692,228118.48779647646,0.0,802.4500000000007,4977.2857142857165,10421.793957349346,218555.00367424297,2351.999737577301,1661.3997339584298,105398.55955498414,122065.69762708432,166473.75622328793,1616530.1269965481,201470.20691358202,56802.215694323604,1752785.7841790046,0.0,0.0,0.0,0.0,10282.003213115484
2050-2055,0.0,31992.219998665074,0.0,0.0,0.12407339012957931,0.0,0.0,160960.62674252575,225890.37813468845,0.0,0.0,0.0,10421.794937635917,207521.80782588257,2351.9997495374423,1661.3997034939052,105504.66402915282,123839.94753818904,210184.87930465868,1708405.3711806634,201470.20811126335,58596.81675745555,2075177.2438148463,0.0,0.0,0.0,0.0,10282.003241022348
2055-2060,0.0,31992.22053621404,0.0,0.0,0.12789460573611033,0.0,0.0,140700.3746894871,86746.2022329362,0.0,0.0,0.0,10421.796512699382,212259.92116110396,2351.999760210082,1661.3995924948647,105551.34546528518,123877.40134634818,366037.38964988914,1781017.5640992508,152128.36367862462,85812.95559269778,1819771.8621467624,0.0,0.0,0.0,0.0,10556.204102005326
""
Period,genExpectedAnnualProduction_GWh
,Liginiteexisting,Lignite,LigniteCCSadv,Coalexisting,Coal,CoalCCSadv,Gasexisting,GasOCGT,GasCCGT,GasCCSadv,Oilexisting,Bioexisting,Bio10cofiring,Nuclear,Wave,Geo,Hydroregulated,Hydrorun-of-the-river,Bio,Windonshore,Windoffshoregrounded,Windoffshorefloating,Solar,Bio10cofiringCCS,LigniteCCSsup,CoalCCS,GasCCS,Waste
2020-2025,357452.94431522914,223705.29841375453,0.0,350976.67109804373,0.5140016737252233,0.0,177730.82690856943,0.04191458270964806,8648.496903752386,0.0,142.09096635089568,821.7297111089028,71547.38770756779,723915.1383181865,702.4645413774928,6566.52504215555,267636.52855756617,307079.7794091718,0.014370364871759082,464206.24238445156,93974.01617383961,114.6345324149383,270874.2145401485,0.0,0.0,0.0,0.0,93733.18878312684
2025-2030,225899.02449215326,219649.85933943462,0.0,211693.66739374655,0.5286725499326289,0.0,86707.5341406554,819.0425313859474,629291.6653094937,0.0,46.34841634019703,1783.6681733525804,67647.08477708761,535533.8122004839,702.4647640619737,10401.37497889672,263446.03874281846,302098.2141707404,0.022048570173043944,1402493.8181118371,95958.81694553672,108.7375782650912,400706.3784151986,0.0,0.0,0.0,0.0,92159.31476063229
2030-2035,140207.40741328857,207141.52292196843,0.0,131320.10470932597,0.4968976528640338,0.0,59477.26162555106,3203.5102007130745,572017.0637960095,0.0,199.04079287001497,6552.015631094223,57783.88803630837,383233.71218465763,702.4661969378025,10597.55770453464,262533.41734005394,313086.8336915918,0.03891730693654579,1993875.1970417881,575685.8213092337,4502.986282022363,753362.8561110488,0.0,0.0,0.0,0.0,88721.7838401744
2035-2040,6997.0878073069125,32200.20651458756,0.0,7502.408256822437,0.07296735889017433,0.0,11903.543143658871,6467.625319150683,699183.7786103118,0.0,53.06902581867136,20841.119362597885,14794.045542249236,1060356.1915719265,702.4639234716012,10608.236909491192,229893.34919176943,367884.67304931855,35418.322943141626,2270461.540904392,707424.308138276,42574.57430476563,1086428.456244674,0.0,0.0,0.0,0.0,61690.7898600093
2040-2045,6.455309638993723,56.61216232231287,0.0,75.26713076415534,0.017545200632808417,0.0,411.80784585403586,568.7261686641252,147147.24178944508,0.0,0.004736015258796494,21045.920361871864,210.6843016441305,798107.4005769108,6798.664967293768,9472.184577118314,230023.17177775872,377788.3298357334,284514.75553440925,2805104.8262410564,563142.351055536,125755.72529699857,1989754.9024088085,0.0,0.0,0.0,0.0,38089.646377828554
2045-2050,0.005263461885084979,0.004071314443338116,0.0,4.625969471575611,0.011597576904327058,0.0,0.0,5363.229460283402,134364.54562290327,0.0,0.663747124268966,9945.285725807182,13.142487188329424,986780.2853220294,6798.546518812457,9605.338634277747,241136.02770638678,350834.31502760446,421124.44294725405,2875161.2085542,635315.6457603236,226123.86059090076,2163270.7433346384,0.0,0.0,0.0,0.0,16261.142596350497
2050-2055,0.0,0.004080767099154987,0.0,0.0,0.011783525950601927,0.0,0.0,537.7707820882409,74156.04702465245,0.0,0.0,0.0,0.01646224730029885,844681.6307569508,6790.016325698443,8948.659093048349,231980.73589762626,371068.6578382002,374179.4668665969,2929138.794119306,514117.91585719836,206584.88742159976,2518789.6925562792,0.0,0.0,0.0,0.0,18772.178372759558
2055-2060,0.0,14.05046968409105,0.0,0.0,0.01634961412962223,0.0,0.0,2942.5988551695696,32410.205301091388,0.0,0.0,0.0,35.700043418199684,863787.6567465527,6791.336873281884,8515.977800027902,234925.64241986943,354650.05763917963,622903.0513051829,3323022.8381691887,472331.4221204199,275623.73240789096,1849558.152327876,0.0,0.0,0.0,0.0,24113.477864930057
""
Period,storPWInstalledCap_MW
,HydroPumpStorage,Li-Ion_BESS
2020-2025,58564.00021785037,0.08830378535815703
2025-2030,58564.00037217131,0.20673190997909474
2030-2035,65105.838331500425,39244.275679111146
2035-2040,71959.29262912698,137603.0646313906
2040-2045,71959.29275806852,532278.6678939067
2045-2050,71959.2929870908,642736.0088952802
2050-2055,71959.29310041688,813539.0378382106
2055-2060,71959.2867199177,472645.51306526945
""
Period,storENInstalledCap_MW
,HydroPumpStorage,Li-Ion_BESS
2020-2025,2601010.795789352,0.17660757071631406
2025-2030,2601010.7958775247,0.4134638199581895
2030-2035,2603080.9063951033,78488.55135822229
2035-2040,2616188.531313832,275206.1292627812
2040-2045,2616557.1668469957,1064557.3357878134
2045-2050,2617451.2154523726,1285472.0177905604
2050-2055,2617451.218636064,1627078.0756764212
2055-2060,2617607.3392463396,945291.0261305389
""
Period,storExpectedAnnualDischarge_GWh
,HydroPumpStorage,Li-Ion_BESS
2020-2025,35523.270489644376,0.2484947943099026
2025-2030,44518.060137641325,0.3868838598735043
2030-2035,86070.74431454593,28968.803582269607
2035-2040,109267.43569884278,95334.73561481325
2040-2045,138043.90317223818,398057.10645416426
2045-2050,133685.08414906118,451541.4880376652
2050-2055,131772.62951727855,637673.5596797733
2055-2060,127054.82025722916,349046.7607367311
