Node,Period,Converter invested capacity [MW],Converter total capacity [MW]
EnergyhubEU,2020-2025,0.030667821223534078,0.030667821223534078
EnergyhubEU,2025-2030,1.0901022793862085e-06,0.030668862238981166
EnergyhubEU,2030-2035,13723.207691294581,13723.238359867528
EnergyhubEU,2035-2040,1144.5579729470762,14867.796332725087
EnergyhubEU,2040-2045,20030.058439149598,34897.85477010853
EnergyhubEU,2045-2050,2.708241733887623e-05,34897.85479819985
EnergyhubEU,2050-2055,4.215959554506864e-06,34897.85480180445
EnergyhubEU,2055-2060,1.8134009730880428e-06,34897.85480508435
EnergyhubNorth,2020-2025,0.029142606524170892,0.029142606524170892
EnergyhubNorth,2025-2030,1.2853860694152414e-06,0.02914384282342199
EnergyhubNorth,2030-2035,0.13269932827670464,0.16184312201331522
EnergyhubNorth,2035-2040,6.352489530898867e-05,0.1619065978216201
EnergyhubNorth,2040-2045,17009.12511243665,17009.28701898247
EnergyhubNorth,2045-2050,17214.269064038897,34223.5560828794
EnergyhubNorth,2050-2055,6.280601529073738e-06,34223.55608889876
EnergyhubNorth,2055-2060,2.394578158677682e-06,34223.55609191234
EnergyhubCentral,2020-2025,0.0319602545862139,0.0319602545862139
EnergyhubCentral,2025-2030,1.1610789363572916e-06,0.031961366578321895
EnergyhubCentral,2030-2035,1370.2171534238387,1370.2491158473738
EnergyhubCentral,2035-2040,0.00030424739195383213,1370.249418953125
EnergyhubCentral,2040-2045,12307.131174816759,13677.380593794378
EnergyhubCentral,2045-2050,843.551503757176,14520.93209900104
EnergyhubCentral,2050-2055,3.969557842207261e-06,14520.93209934788
EnergyhubCentral,2055-2060,1.9001872598834974e-06,14520.932103287041
