Period,Discounted electrolyzer cost [EUR],Discounted pipeline cost [EUR],Discounted storage cost [EUR],Total discounted cost [EUR],Hydrogen sold [kg],Non-discounted price for NPV = 0 [EUR]
2020-2025,6549.028979407118,31071.712726401347,0,37620.74170580847,0
2025-2030,142784622.22724563,12210669.339894274,0,154995291.5671399,13.174654351236732
2030-2035,86110692464.74182,1464619565.0252168,0,87575312029.76704,15.005454743915697
2035-2040,121441596216.53711,1488613948.9906387,0,122930210165.52774,23.681026512699393
2040-2045,273936632784.6712,3717099571.320042,0,277653732355.9913,24.60758906088527
2045-2050,280006011255.59717,3791072622.9541173,0,283797083878.5513,29.655883892511092
2050-2055,329853737636.9563,4084802135.214644,0,333938539772.17096,32.39833499865278
2055-2060,338540529051.88074,4137684489.7643485,0,342678213541.6451,42.43157353212354
