Node,Period,New capacity [MW],Total capacity [MW],New capacity [kg/h],Total capacity [kg/h],Expected annual power usage [MWh],Expected annual hydrogen production [kg],Expected marginal price of hydrogen [EUR/kg]
Estonia,2035-2040,3.6448882696276325e-07,0.0033638744554412904,7.673448988689753e-06,0.0708184095882377,10.838870023491316,228.18673733665926,2.518031573661002
Estonia,2040-2045,796.0459050741166,796.0491945429629,16758.86115945509,16758.9304114308,2772723.090499569,58373117.69472777,1.5604677844163255
Estonia,2045-2050,536.4764270501354,1332.5255652636208,11294.240569476535,28053.169795023598,5173685.1585220825,108919687.54783331,1.4449552196703062
Estonia,2050-2055,3151.232729459166,4483.755061914733,66341.74167282454,94394.84340873123,23375386.79680882,492113406.24860674,1.1081107586568915
Estonia,2055-2060,1931.2701596628046,6415.02522121305,40658.31915079589,135053.1625518537,32856895.337469134,691724112.3677713,1.4596531242202406
Spain,2020-2025,7.63288651962575e-05,7.63288651962575e-05,0.0013877975490228637,0.0013877975490228637,0.22025266102982025,4.004593836905823,0.0
Spain,2025-2030,9.911436704869013e-05,0.00017543438610701247,0.001887892705689336,0.003341607354419285,0.7260916824447314,13.830317760852028,4.269496863811094
Spain,2030-2035,19337.19005108476,19337.190226771287,368327.4295444716,368327.43289088167,103346383.82115264,1968502548.9743361,3.9116141761632806
Spain,2035-2040,4.413876318864747e-06,19337.190231333272,9.292371197609995e-05,407098.74171227944,69772866.39889546,1468902450.5030622,2.4908768784232187
Spain,2040-2045,48834.214288285315,68171.40444353735,1028088.7218586383,1435187.4619692075,273448999.457977,5756821041.220569,1.4475487152345896
Spain,2045-2050,2.170713496999032e-07,68171.40434471662,4.56992315157691e-06,1435187.459888771,304157749.2078468,6403321035.95467,1.4229271941551183
Spain,2050-2055,38159.02941478153,86993.2437082363,803347.9876796112,1831436.7096470802,495344185.1323936,10428298634.36618,1.0654660306160075
Spain,2055-2060,13507.093722838483,100500.33742666127,284359.86784923123,2115796.5774033954,471572343.3315305,9927838806.97959,1.3987956615626742
Finland,2020-2025,7.849353956501636e-05,7.849353956501636e-05,0.0014271552648184795,0.0014271552648184795,0.22703632877652197,4.127933250482218,0.0
Finland,2025-2030,0.00010138052582971363,0.0001798652192564451,0.001931057634851688,0.0034260041763132403,0.7565584468733935,14.410637083302733,0.0
Finland,2030-2035,0.0008907854033702687,0.0010706417764891276,0.016967341016576546,0.020393176695031,6.459188625029047,123.03216428626757,4.074505675993562
Finland,2035-2040,2.637390483188994e-07,0.0010708966693995978,5.5524010172399875e-06,0.022545193039991536,3.863006876915177,81.3264605666353,2.512213848186886
Finland,2040-2045,0.000458315780365001,0.001450712275596174,0.009648753270842128,0.03054131106518261,4.774674117306488,100.51945510118922,1.5661519358609926
Finland,2045-2050,0.0039002555151800944,0.005249587264946389,0.0821106424248441,0.1105176266304503,20.672968731974283,435.2203943573533,1.448940743020354
Finland,2050-2055,5.824013582569186e-06,0.004364625875157613,0.00012261081226461445,0.09188686052963396,18.29058776037035,385.065005481481,1.1116473832793974
Finland,2055-2060,0.00017752552022655283,0.004541887656336372,0.003737379373190586,0.09561868750181837,21.671384906103043,456.2396822337483,1.464878899090634
France,2020-2025,8.041494387205473e-05,8.041494387205473e-05,0.0014620898885828134,0.0014620898885828134,0.26949297090058505,4.899872198192456,0.0
France,2025-2030,8.920084989465763e-05,0.00016960694762889388,0.0016990638075172883,0.0032306085262646454,0.696263405117143,13.26216009746939,4.141180623233648
France,2030-2035,24395.652503225767,24395.65267119095,464679.0952995384,464679.0984988752,157195490.80257046,2994199824.810866,4.074505704391227
France,2035-2040,2.6217299072551433e-06,24395.65267580503,5.5194313836950385e-05,513592.6879116849,94872737.72637282,1997320794.2394278,2.512213867939848
France,2040-2045,25527.074646314766,49922.72724100477,537412.097817153,1051004.784021153,224733205.54123268,4731225379.815425,1.566151943282069
France,2045-2050,4.1968777884784547e-07,49922.72715277049,8.835532186270432e-06,1051004.7821635893,205123519.2378649,4318389878.691893,1.4489407503355576
France,2050-2055,68949.68531131787,94476.75995961402,1451572.322343534,1988984.4202024005,464426420.46034926,9777398325.481037,1.111647389332104
France,2055-2060,1.4596032397534572e-06,94476.75995766204,3.072848925796752e-05,1988984.4201613064,456306226.8231406,9606446880.487171,1.4648789051989815
GreatBrit.,2020-2025,7.384050675031944e-05,7.384050675031944e-05,0.0013425546681876262,0.0013425546681876262,0.20433014881383985,3.715093614797088,0.0
GreatBrit.,2025-2030,7.938255834050237e-05,0.00015321421894349386,0.0015120487302952832,0.0029183660751141687,0.6092464503377467,11.604694292147556,4.141180623233643
GreatBrit.,2030-2035,3672.250942695057,3672.2510957351283,69947.63700371537,69947.63991876435,19989617.29263299,380754615.0977712,4.074505703472175
GreatBrit.,2035-2040,21035.34381180605,24707.594905254045,442849.3434064432,520159.89274219045,93832335.03689198,1975417579.7240417,2.512213867357099
GreatBrit.,2040-2045,18230.74130431172,42938.33613294176,383805.08009077306,903964.9712198266,168742240.5895167,3552468222.9371934,1.566151943144085
GreatBrit.,2045-2050,5.048445036482408e-07,42938.33605247626,1.0628305339962963e-05,903964.969525816,164233023.17241302,3457537329.945537,1.4489407502128464
GreatBrit.,2050-2055,3.2040883682714572e-06,39266.0851144385,6.745449196360963e-05,826654.4234618633,132035042.70839968,2779685109.65052,1.1116473892545906
GreatBrit.,2055-2060,2860.1012124250747,21090.842518961443,60212.657103685786,444017.73724129354,106749449.17145959,2247356824.6623073,1.4648789051171982
Greece,2020-2025,7.626681678979988e-05,7.626681678979988e-05,0.0013866693961781798,0.0013866693961781798,0.204304471086653,3.7146267470300547,0.0
Greece,2025-2030,6.362931345907163e-05,0.00013988728411093055,0.0012119869230299359,0.002664519697351058,0.5466335378101081,10.412067386859203,0.0
Greece,2030-2035,2691.4971884479855,2691.497328290443,51266.61311329496,51266.61577696082,13842716.349379072,263670787.60722044,4.076581197957735
Greece,2035-2040,6.018026117608994e-07,2691.4973291428146,1.2669528668650513e-05,56663.10166616452,7752277.0823433725,163205833.31249204,2.5292219289627123
Greece,2040-2045,19874.428459739676,22565.925712505716,418409.0202050459,475072.12026327825,87409350.02642314,1840196842.6615398,1.549202615288358
Greece,2045-2050,4585.10718679633,27151.032835677437,96528.57235360696,571600.6912774198,125853040.73754098,2649537699.7377048,1.4274105150002478
Greece,2050-2055,5293.516986475603,29753.05263370335,111442.46287317059,626380.0554463863,150271698.81443328,3163614711.882806,1.106637603346808
Greece,2055-2060,6.683490709080925e-07,29753.0526337386,1.4070506755959843e-05,626380.0554471285,135125910.74682,2844756015.7225266,1.4599304263096085
Croatia,2020-2025,7.454307543540034e-05,7.454307543540034e-05,0.0013553286442800063,0.0013553286442800063,0.20782592597958946,3.7786531996288995,0.0
Croatia,2025-2030,5.671114609722966e-05,0.00013124537539461602,0.0010802123066138982,0.0024999119122784005,0.4959330742171882,9.446344270803586,0.0
Croatia,2030-2035,0.00020744603967795338,0.0003386825689345568,0.0039513531367229215,0.006451096551134415,1.5065091464665255,28.695412313648106,4.089764949348282
Croatia,2035-2040,3.923635221096573e-07,0.0003390660863183732,8.260284675992786e-06,0.007138233396176278,0.9449226829346488,19.893109114413658,2.5257325992635287
Croatia,2040-2045,0.0023795429553054638,0.0026440593315845873,0.050095641164325556,0.05566440698072816,8.525089276438324,179.47556371449105,1.5757868353243532
Croatia,2045-2050,8.855692357881675e-07,0.0025882337547239623,1.8643562858698263e-05,0.05448913167839921,9.252317714812703,194.78563610132005,1.4565795720980712
Croatia,2050-2055,0.0004238774242069893,0.002804665139252276,0.008923735246462934,0.059045581878995286,11.615880002083099,244.54484214911787,1.1186655512670822
Croatia,2055-2060,1.0516406188098612e-05,0.0028147891819189238,0.00022139802501260238,0.05925871961934577,13.21830919966216,278.2801936770981,1.470798905280138
Hungary,2020-2025,7.383305401497307e-05,7.383305401497307e-05,0.0013424191639086014,0.0013424191639086014,0.20741618360293115,3.771203338235112,0.0
Hungary,2025-2030,7.687026394870538e-05,0.0001506944718259065,0.0014641955037848645,0.002870370891922028,0.5833427964239896,11.111291360456944,0.0
Hungary,2030-2035,0.0007162386810192829,0.0008669243067072443,0.013642641543224435,0.016512843937280842,4.314371514530663,82.17850503867929,4.07450564485016
Hungary,2035-2040,4.4371256043158903e-07,0.0008673591731300485,9.341317061717665e-06,0.018260193118527338,2.611506585871337,54.979086018343935,2.512213830984654
Hungary,2040-2045,3814.3709967392047,3814.371790277006,80302.54729977273,80302.56400583171,12166797.346356302,256143102.02855372,1.5661519305605678
Hungary,2045-2050,6.025106338755657e-07,3814.3717139827113,1.268443439738033e-05,80302.56239963604,12510327.225670863,263375310.01412344,1.4489407389172526
Hungary,2050-2055,2127.1365330016733,5941.50753074667,44781.82174740365,125084.36906835096,27904081.94079213,587454356.6482553,1.1116473834382359
Hungary,2055-2060,2.985637863341794e-06,5941.507533291773,6.28555339650904e-05,125084.36912193208,29127642.385436665,613213523.9039298,1.4648788992585207
Ireland,2020-2025,7.612213719412322e-05,7.612213719412322e-05,0.0013840388580749678,0.0013840388580749678,0.22033909819290048,4.0061654216891,0.0
Ireland,2025-2030,7.964408134405818e-05,0.00015575737239996494,0.0015170301208392034,0.0029668070933326655,0.6225584233449314,11.858255682760598,0.0
Ireland,2030-2035,27.475363768519678,27.475519517044766,523.3402622575177,523.3432288960907,153311.00947033052,2920209.704196772,4.074505552334733
Ireland,2035-2040,4327.665809564948,4355.141328971197,91108.75388557787,91687.18587307785,15949933.642852703,335788076.69163585,2.5122137787906826
Ireland,2040-2045,9044.252336373578,13399.393590282105,190405.3123447069,282092.496637518,53313703.10146453,1122393749.5045164,1.5661519112890416
Ireland,2045-2050,5.460551319856637e-07,13399.393510234415,1.1495897515487658e-05,282092.4949523035,53388987.156081714,1123978676.9701414,1.4489407320155063
Ireland,2050-2055,6.061521571834604e-06,13371.918152378797,0.00012761098045967588,281514.0663658694,56430925.41610054,1188019482.444222,1.1116473780248837
Ireland,2055-2060,417.0422099779229,9461.2945536675,8779.835999535218,199185.14849826315,46580618.00009621,980644589.4757097,1.4648788938653
Italy,2020-2025,7.27771412058163e-05,7.27771412058163e-05,0.0013232207491966602,0.0013232207491966602,0.1903686458821307,3.461248106947831,0.0
Italy,2025-2030,6.601150440936504e-05,0.00013877979947701232,0.0012573619887498104,0.0026434247519430917,0.5311806821065514,10.117727278220029,4.14118062323365
Italy,2030-2035,0.0004102647738476104,0.0005490357271867912,0.007814567120906866,0.010457823374986498,2.497183016279692,47.56539078627985,4.074505704212315
Italy,2035-2040,4.271296358381283e-07,0.000549454010684732,8.99220285975007e-06,0.011567452856520674,1.5877779868268334,33.42690498582807,2.5122138677868775
Italy,2040-2045,16042.463439900897,16042.463916571323,337736.0724189663,337736.08245413314,46643021.24649142,981958342.0313983,1.5661519432539186
Italy,2045-2050,9.548585387468913e-07,16042.46385156428,2.0102285026250345e-05,337736.0810855638,50478565.75111823,1062706647.3919626,1.4489407502853737
Italy,2050-2055,3199.4165125149357,19241.879953741536,67356.1371055776,405092.2095524534,93245060.32643074,1963053901.6090682,1.1116473892887975
Italy,2055-2060,5513.217818124393,24755.09777143878,116067.7435394609,521159.95308292174,109526115.49936007,2305812957.8812647,1.4648789051515672
Lithuania,2020-2025,7.506992817399663e-05,7.506992817399663e-05,0.001364907784981757,0.001364907784981757,0.20693488953001665,3.7624525369093935,0.0
Lithuania,2025-2030,6.166270526767843e-05,0.00013672378730361087,0.001174527719384351,0.0026042626153068736,0.5208637073569102,9.921213473464958,0.0
Lithuania,2030-2035,687.0043480370058,687.0044847523164,13085.797105466778,13085.799709567933,4283636.451766683,81593075.27174634,4.077323084275511
Lithuania,2035-2040,241.31296204805832,928.317446722944,5080.272885222281,19543.525194167243,3617416.3656459665,76156134.01359929,2.537421280835212
Lithuania,2040-2045,3446.0764943349714,4374.39386634966,72548.97882810466,92092.50244946654,16335279.56416797,343900622.4035362,1.5374769759272373
Lithuania,2045-2050,1.6925396106406769e-06,4374.393805974428,3.56324128555932e-05,92092.50117840902,17676349.904106148,372133682.1917084,1.4301748869797881
Lithuania,2050-2055,5051.077582389681,8738.467040315925,106338.47541873013,183967.7271645458,41864408.28721045,881355963.9412726,1.0912248210889457
Lithuania,2055-2060,2.7377025957493335e-06,8497.154080991762,5.7635844121038604e-05,178887.45433666868,44782855.12697745,942796950.0416305,1.4500467292586265
Luxemb.,2020-2025,7.754316429349451e-05,7.754316429349451e-05,0.0014098757144271731,0.0014098757144271731,0.2399183828499574,4.362152415453771,0.0
Luxemb.,2025-2030,5.404212113669765e-05,0.0001315764392922805,0.0010293737359370982,0.002506217891281533,0.5044771996257883,9.609089516681681,0.0
Luxemb.,2030-2035,0.00026126991615265516,0.0003928375093063484,0.004976569831479146,0.007482619224882826,1.924193111714884,36.65129736599779,4.074504958039514
Luxemb.,2035-2040,9.35065216239622e-05,0.0004863351847921845,0.0019685583499781515,0.010238635469309148,1.6262214134696638,34.23624028357187,2.512213363447698
Luxemb.,2040-2045,0.0023594670463901054,0.002768252432284207,0.04967299045031801,0.058278998574404356,9.599311801801134,202.09077477476072,1.5661517425528033
Luxemb.,2045-2050,6.094213235256741e-07,0.002714819732471635,1.2829922600540509e-05,0.05715409963098179,9.24218216426479,194.57225608978504,1.4489406210663285
Luxemb.,2050-2055,2.963918411115125e-06,0.002456513734730084,6.23982823392658e-05,0.051716078625896514,9.286266823405457,195.500354176957,1.1116472989580337
Luxemb.,2055-2060,8.385070857518032e-07,0.002363845720192862,1.7652780752669543e-05,0.04976517305669184,9.948465530218346,209.44137958354412,1.4648788138519357
Latvia,2020-2025,7.358348849508141e-05,7.358348849508141e-05,0.0013378816090014803,0.0013378816090014803,0.19381188633567578,3.523852478830469,0.0
Latvia,2025-2030,5.2978732967240444e-05,0.00012655337532436954,0.0010091187231855323,0.0024105404823689435,0.4653879244992492,8.864531895223795,0.0
Latvia,2030-2035,0.0007918818289912706,0.0009184263581776581,0.015083463409357536,0.017493835393860152,5.2603066618483805,100.19631736854059,4.108128869480737
Latvia,2035-2040,9.395452487842769e-07,0.0009193570572883986,1.9779899974405832e-05,0.019354885416597866,3.020381376359591,63.58697634441244,2.5395188350311715
Latvia,2040-2045,725.8137685939768,725.8146145345776,15280.289865136354,15280.30767441216,2364502.61914341,49779002.50828232,1.5091587753223137
Latvia,2045-2050,2.5378282754966114e-06,725.8145639224996,5.3427963694665506e-05,15280.306608894729,2740827.1580637083,57701624.38028859,1.4235019600276382
Latvia,2050-2055,85.930740895439,811.7445129378533,1809.0682293776633,17089.358167112703,3652859.187879559,76902298.69220124,1.1062413167497254
Latvia,2055-2060,6.62791662255525e-06,811.7445185726028,0.00013953508679063684,17089.358285739007,3453560.7027735226,72706541.11102153,1.457972343469565
Macedonia,2020-2025,7.731137600977112e-05,7.731137600977112e-05,0.0014056613819958387,0.0014056613819958387,0.2270446115098556,4.128083845633738,0.0
Macedonia,2025-2030,5.485216252442189e-05,0.00013215469239615159,0.001044803095703274,0.002517232236117173,0.5038698251823074,9.597520479662998,0.0
Macedonia,2030-2035,0.0002616906624904169,0.0003938365087486854,0.0049845840474365116,0.007501647785689246,1.8496124513897305,35.23071335980439,0.0
Macedonia,2035-2040,4.92062362975098e-07,0.0003943197249733724,1.0359207641581013e-05,0.008301467894176262,1.0111404010248521,21.287166337365306,0.0
Macedonia,2040-2045,0.0017498849754935188,0.002066886689852916,0.036839683694600396,0.043513403996903496,6.630951423391769,139.59897733456356,0.0
Macedonia,2045-2050,1.38296421124679e-06,0.0020134174915392945,2.9115036026248213e-05,0.04238773666398515,8.037749717361326,169.21578352339634,0.0
Macedonia,2050-2055,0.00019318089493681827,0.0019449077239867432,0.004066966209196174,0.04094542576814197,8.976802641989837,188.9853187787334,0.0
Macedonia,2055-2060,7.297963911622122e-07,0.0019451454580159155,1.5364134550783415e-05,0.040950430695071906,8.272261965080714,174.15288347538345,0.0
Netherlands,2020-2025,7.558219992557692e-05,7.558219992557692e-05,0.0013742218168286712,0.0013742218168286712,0.22228670615127563,4.041576475477739,0.0
Netherlands,2025-2030,5.3716186700372846e-05,0.0001292895404878435,0.0010231654609594827,0.002462657914054162,0.4918222998302303,9.368043806290101,0.0
Netherlands,2030-2035,0.00037286126778143504,0.0005021419621317162,0.007102119386313048,0.00956460880250888,2.5263095070289983,48.12018108626663,4.074505703202849
Netherlands,2035-2040,0.0007399080477179163,0.001242041163711677,0.015577011530903502,0.02614823502550899,4.448444005619794,93.6514527498904,2.512213866885078
Netherlands,2040-2045,0.008572352475991658,0.00973880480517343,0.18047057844192965,0.20502746958259854,37.14350444880014,781.9685147115819,1.566151942891849
Netherlands,2045-2050,5.891378242317483e-07,0.009685677756296895,1.240290156277365e-05,0.20390900539572412,35.89323001703872,755.6469477271309,1.4489407498100098
Netherlands,2050-2055,1.0739477949904036e-06,0.009313890436312111,2.2609427262955867e-05,0.19608190392236025,32.7532667756175,689.5424584340526,1.111647389116148
Netherlands,2055-2060,1.8079580962962527e-06,0.008575790346688573,3.806227571150006e-05,0.1805429546671279,37.18556712688775,782.8540447765841,1.464878904971207
NO1,2020-2025,8.338767963739556e-05,8.338767963739556e-05,0.0015161396297708285,0.0015161396297708285,0.284748406556631,5.177243755575109,0.0
NO1,2025-2030,6.222500557375544e-05,0.00014560383907308378,0.0011852382014048656,0.002773406458534929,0.6099646623583261,11.618374521110974,0.0
NO1,2030-2035,0.0011225854773579459,0.0012681804702925896,0.02138258052110373,0.02415581848176361,8.432767816706047,160.624148889639,0.0
NO1,2035-2040,0.0013543817427680838,0.0026225533669231066,0.028513299847749134,0.055211649829960144,14.5093333662913,305.45964981665895,0.0
