Between node,And node,Period,Pipeline capacity built [kg],Pipeline total capacity [kg],Discounted cost of (newly) built pipeline [EUR],Expected hydrogen transmission [tons]
Germany,Belgium,2035-2040,42597.83501883177,397046.27396025707,0.0,1845409.7031736642
Germany,Belgium,2040-2045,696706.7847008671,1093753.0586611242,0.0,4134556.630364518
Germany,Belgium,2045-2050,92902.28225914855,1186655.3409202727,0.0,4493028.1211706875
Germany,Belgium,2050-2055,376994.2245879122,1563649.565508185,0.0,5488735.970918089
Germany,Belgium,2055-2060,0.0,1563649.565508185,0.0,5633162.608469365
France,Belgium,2020-2025,0.00042767229111846487,0.00042767229111846487,0.0,1.3716944047781358e-05
France,Belgium,2025-2030,1028.425912546577,1028.426340218868,0.0,0.0
France,Belgium,2030-2035,224009.49682633654,225037.9231665554,0.0,973.9809528755738
France,Belgium,2035-2040,70039.57471410464,295077.49788066006,0.0,378.42303907818393
France,Belgium,2040-2045,249697.23975686257,544774.7376375226,0.0,838.2640969433586
France,Belgium,2045-2050,0.0,544774.7376375226,0.0,269.7352136884308
France,Belgium,2050-2055,48978.89995437756,593753.6375919002,0.0,442.04515535875447
France,Belgium,2055-2060,189232.45650584472,782986.0940977449,0.0,13112.643485644963
GreatBrit.,Belgium,2020-2025,0.00029215695960710473,0.00029215695960710473,0.0,0.00017460329015683693
GreatBrit.,Belgium,2025-2030,685.6079263763285,685.6082185332881,0.0,0.0
GreatBrit.,Belgium,2030-2035,166519.19693935878,167204.80515789206,0.0,97646.55637117208
GreatBrit.,Belgium,2035-2040,50648.31192727809,217853.11708517015,0.0,240048.19637444214
GreatBrit.,Belgium,2040-2045,375282.9682423895,593136.0853275596,0.0,1390535.6177014858
GreatBrit.,Belgium,2045-2050,15658.674016858451,608794.7593444181,0.0,1388908.4988273766
GreatBrit.,Belgium,2050-2055,0.0,608794.7593444181,0.0,2251580.2324602054
GreatBrit.,Belgium,2055-2060,191790.38854670525,800585.1478911234,0.0,2247109.199361372
Luxemb.,Belgium,2020-2025,5.7914925582902045e-05,5.7914925582902045e-05,0.0,0.00025569734679173047
Luxemb.,Belgium,2025-2030,0.00010454417272405623,0.00016245909830695827,0.0,0.0007660019178915608
Luxemb.,Belgium,2030-2035,11909.285940928721,11909.28610338782,0.0,0.0
Luxemb.,Belgium,2035-2040,3085.8962309950493,14995.18233438287,0.0,0.0
Luxemb.,Belgium,2040-2045,23581.48312543167,38576.66545981454,0.0,0.0
Luxemb.,Belgium,2045-2050,14122.734452017925,52699.399911832465,0.0,0.0
Luxemb.,Belgium,2050-2055,23136.662479596045,75836.06239142851,0.0,0.0
Luxemb.,Belgium,2055-2060,0.0,75836.06239142851,0.0,0.0
Netherlands,Belgium,2020-2025,0.0003156952441637755,0.0003156952441637755,0.0,0.00017443199303424659
Netherlands,Belgium,2025-2030,0.0010671919222668478,0.0013828871664306234,0.0,0.0005916508804579398
Netherlands,Belgium,2030-2035,170419.97573524903,170419.9771181362,0.0,0.0
Netherlands,Belgium,2035-2040,0.0,170419.9771181362,0.0,0.0
Netherlands,Belgium,2040-2045,271312.62653386523,441732.6036520014,0.0,0.0
Netherlands,Belgium,2045-2050,232628.85921429406,674361.4628662955,0.0,0.0
Netherlands,Belgium,2050-2055,202659.58757822367,877021.0504445191,0.0,0.0
Netherlands,Belgium,2055-2060,0.0,877021.0504445191,0.0,0.0
NO2,Belgium,2020-2025,0.0002897898160864809,0.0002897898160864809,0.0,0.0008572276179838018
NO2,Belgium,2025-2030,0.000956626554026588,0.0012464163701130689,0.0,0.0028934907131653626
NO2,Belgium,2030-2035,122786.38099495906,122786.38224137544,0.0,0.0011353349925016397
NO2,Belgium,2035-2040,39283.976418870865,162070.3586602463,0.0,0.0013642490528808322
NO2,Belgium,2040-2045,254519.17696545593,416589.53562570224,0.0,0.00329829887177479
NO2,Belgium,2045-2050,26792.403420952556,443381.9390466548,0.0,0.002839080343883672
NO2,Belgium,2050-2055,144506.5421145276,587888.4811611824,0.0,13264.76999593866
NO2,Belgium,2055-2060,45737.54263332952,633626.023794512,0.0,10634.222875262614
Greece,Bulgaria,2020-2025,0.008093920318131224,0.008093920318131224,43.93290644297666,0.023491914322091943
Greece,Bulgaria,2025-2030,1713.555610027891,1713.5637036456371,7287569.654781039,0.007753464383314976
Greece,Bulgaria,2030-2035,1.2370698634046053e-05,1713.5637164656464,0.039336709344301855,83.76297240395161
Greece,Bulgaria,2035-2040,1.0595527449558892e-05,1713.5637268834269,0.024783524277737317,0.02977070771059498
Greece,Bulgaria,2040-2045,2.3168619335582333e-06,1713.563729223194,0.0038929926414874904,3137.6496208695125
Greece,Bulgaria,2045-2050,0.0012436105868529404,1713.5649728644883,1.447717626404491,228.4983692056716
Greece,Bulgaria,2050-2055,4.632712303852953e-06,1713.5649774064825,0.003519461799401659,2924.164676702515
Greece,Bulgaria,2055-2060,3.4153203371355275e-06,1713.564980859684,0.0015123688267906638,2005.6387156678609
Macedonia,Bulgaria,2020-2025,0.024998380599996685,0.024998380599996685,44.71257551156095,0.0755331316885318
Macedonia,Bulgaria,2025-2030,0.0519430339088821,0.07694141036234481,72.79451013454987,0.029465928421986858
