Period,Discounted electrolyzer cost [EUR],Discounted pipeline cost [EUR],Discounted storage cost [EUR],Total discounted cost [EUR],Hydrogen sold [kg],Non-discounted price for NPV = 0 [EUR]
2020-2025,6626.219120373065,31057.57902107008,0,37683.79814144314,0
2025-2030,142979265.12354374,12223098.593673596,0,155202363.71721733,13.192255556895653
2030-2035,82467968549.38571,368743251.687734,0,82836711801.07344,14.193526705828871
2035-2040,103119845975.09467,1213654695.2416444,0,104333500670.3363,20.098594090176036
2040-2045,250256380887.18494,2140893503.9283695,0,252397274391.1133,22.36918753298365
2045-2050,276832777566.455,3016062981.955564,0,279848840548.4106,29.24330514371697
2050-2055,320702442313.27814,3121424639.3189926,0,323823866952.5971,31.417021016044202
2055-2060,324436227279.38794,3131693989.3134956,0,327567921268.7014,40.560566119528374
