BetweenNode,AndNode,Period,transmissionInvCap_MW,transmissionInstalledCap_MW,DiscountedInvestmentCost_EuroPerMW,transmissionExpectedAnnualVolume_GWh,ExpectedAnnualLosses_GWh
Switzerland,Austria,2020-2025,0.0,1200.0,0.0,1670.5789301099119,50.11736790329748
Switzerland,Austria,2025-2030,0.0,1200.0,0.0,3870.6388919917704,116.1191667597531
Switzerland,Austria,2030-2035,363.14892442871724,1563.1489244287172,86943688.78050327,6659.640357099222,199.78921071297694
Switzerland,Austria,2035-2040,636.850881210759,2199.999805620751,109530229.97434886,9834.160899566321,295.0248269869893
Switzerland,Austria,2040-2045,1000.000121291991,3199.999926895321,119155013.70902485,16399.45010163369,491.9835030490113
Switzerland,Austria,2045-2050,2.5198330844134026e-07,3199.999927217359,0.019594108801078154,14528.319465716988,435.8495839715111
Switzerland,Austria,2050-2055,2.8924606196538826e-07,3199.9999273437593,0.013110116300352847,14472.647289363373,434.1794186809014
Switzerland,Austria,2055-2060,8.307736064835136e-07,3199.9999282093077,0.016542296451379317,16478.245199155226,494.34735597465647
CzechR,Austria,2020-2025,0.0,900.0,0.0,4585.879600131979,137.57638800395912
CzechR,Austria,2025-2030,0.0,900.0,0.0,3366.3794732615447,100.99138419784649
CzechR,Austria,2030-2035,999.9999044789588,1899.9999044789588,87917382.61090447,8303.760531215315,249.11281593646012
CzechR,Austria,2035-2040,5.280666581434077e-05,1899.999957266851,3.3350817543265374,8104.006629608084,243.120198888243
CzechR,Austria,2040-2045,3.94251707424597e-07,1899.9999576423293,0.017250724638792337,7791.205204078783,233.73615612236338
CzechR,Austria,2045-2050,7.949809365986602e-06,1899.9999655733652,0.22700318349387547,11175.258903331327,335.25776709994005
CzechR,Austria,2050-2055,1.6078822305421208e-07,1899.9999657153799,0.002676176895424509,7765.469801542912,232.9640940462874
CzechR,Austria,2055-2060,5.266917367643497e-07,1899.9999662232983,0.003851155949468375,11051.939757722415,331.5581927316732
Germany,Austria,2020-2025,0.0,5000.0,0.0,15105.193948187121,453.1558184456137
Germany,Austria,2025-2030,1999.9992159498042,6999.999215949804,891259.6052346645,18098.555194193978,542.9566558258181
Germany,Austria,2030-2035,500.0007515624697,7499.99996819792,149745.5555864073,34102.070201071816,1023.0621060321586
Germany,Austria,2035-2040,1.7032472846469205e-07,7499.999967645018,3.664408949275189e-05,36137.23225727465,1084.116967718238
Germany,Austria,2040-2045,699.999994772895,8199.999961679761,104337.46707530205,41077.30932222282,1232.3192796666829
Germany,Austria,2045-2050,5.352096599405105e-06,8199.999967931515,0.0005206042021425534,38304.71707909725,1149.141512372915
Germany,Austria,2050-2055,5.885563471079638e-08,8199.99996782962,3.3370070295703504e-06,31537.615542995016,946.128466289851
Germany,Austria,2055-2060,1.1268356102361749e-07,8199.999967866444,2.8067495154427512e-06,39502.38467204849,1185.0715401614586
Hungary,Austria,2020-2025,0.0,800.0,0.0,3645.8226787225835,109.37468036167756
Hungary,Austria,2025-2030,0.0,800.0,0.0,4113.476750572668,123.40430251718026
Hungary,Austria,2030-2035,1999.9999272481778,2799.9999272481778,149305053.77213007,10506.193514861316,315.18580544584074
