Node,Period,Converter invested capacity [MW],Converter total capacity [MW]
EnergyhubEU,2020-2025,0.011959843429268927,0.011959843429268927
EnergyhubEU,2025-2030,0.002180381428482965,0.014140203692433795
EnergyhubEU,2030-2035,20619.46834643117,20619.482344018223
EnergyhubEU,2035-2040,30389.332561705192,51008.81452648315
EnergyhubEU,2040-2045,9919.025438983806,60927.83983421459
EnergyhubEU,2045-2050,1.2112944140066333e-05,60927.83999604333
EnergyhubEU,2050-2055,6.743918047848889e-07,60927.83997759187
EnergyhubEU,2055-2060,6.277198516165211e-07,60927.839879881125
EnergyhubNorth,2020-2025,0.010742748317376009,0.010742748317376009
EnergyhubNorth,2025-2030,0.0008778147274812858,0.011620541879539713
EnergyhubNorth,2030-2035,0.019118019002750324,0.030738539716960254
EnergyhubNorth,2035-2040,39.67194748628722,39.702686004783914
EnergyhubNorth,2040-2045,35115.55293828305,35155.25572974167
EnergyhubNorth,2045-2050,22755.108789990976,57910.36452319568
EnergyhubNorth,2050-2055,7.721366787790464e-07,57910.36451704634
EnergyhubNorth,2055-2060,9.090401274034427e-07,57910.36447558447
EnergyhubCentral,2020-2025,0.012653526997605278,0.012653526997605278
EnergyhubCentral,2025-2030,0.002189654811778502,0.014843160644076528
EnergyhubCentral,2030-2035,10366.159008464438,10366.173865149553
EnergyhubCentral,2035-2040,11463.420392020598,21829.594280028727
EnergyhubCentral,2040-2045,39098.21754926432,60927.812020345635
EnergyhubCentral,2045-2050,0.02713518373789022,60927.83987345862
EnergyhubCentral,2050-2055,7.034492940120812e-07,60927.83993140042
EnergyhubCentral,2055-2060,6.489337113890659e-07,60927.8398872502
