Node,Period,Converter invested capacity [MW],Converter total capacity [MW]
EnergyhubEU,2020-2025,0.08485166305700184,0.08485166305700184
EnergyhubEU,2025-2030,0.015831124291352416,0.10068262847275979
EnergyhubEU,2030-2035,24136.776441405793,24136.877123969138
EnergyhubEU,2035-2040,18949.903093000896,43086.780216748855
EnergyhubEU,2040-2045,21739.494651975467,64826.27487240791
EnergyhubEU,2045-2050,7.967081255564758e-05,64826.274944157216
EnergyhubEU,2050-2055,3.856549517251754e-06,64826.27495448892
EnergyhubEU,2055-2060,3.6451999107913246e-06,64826.27495532992
EnergyhubNorth,2020-2025,0.07838494680758942,0.07838494680758942
EnergyhubNorth,2025-2030,0.00996839718850452,0.08835318512057293
EnergyhubNorth,2030-2035,0.18557088784938552,0.2739239140943847
EnergyhubNorth,2035-2040,377.92806468990256,378.20198844511873
EnergyhubNorth,2040-2045,55753.117572835945,56131.31955825697
EnergyhubNorth,2045-2050,4796.597761154003,60927.91732016342
EnergyhubNorth,2050-2055,4.507988769340898e-06,60927.91732509297
EnergyhubNorth,2055-2060,4.443157672318114e-06,60927.91733042184
EnergyhubCentral,2020-2025,0.09097575603695927,0.09097575603695927
EnergyhubCentral,2025-2030,0.01707416431893583,0.10804976148035113
EnergyhubCentral,2030-2035,34162.53952174395,34162.647569987304
EnergyhubCentral,2035-2040,13545.643562581388,47708.291132422586
EnergyhubCentral,2040-2045,13913.794492422277,61622.08562162139
EnergyhubCentral,2045-2050,0.00013128295514359516,61622.08576079964
EnergyhubCentral,2050-2055,4.191766913037669e-06,61622.085764764764
EnergyhubCentral,2055-2060,3.4596985368728707e-06,61622.085760713824
