Node,Period,Converter invested capacity [MW],Converter total capacity [MW]
EnergyhubNorth,2020-2025,0.04415960934435384,0.04415960934435384
EnergyhubNorth,2025-2030,0.007523635708737251,0.051683181686212644
EnergyhubNorth,2030-2035,28806.021876304505,28806.07355968093
EnergyhubNorth,2035-2040,30906.068520731624,59712.142081946586
EnergyhubNorth,2040-2045,26076.853045715434,85788.99512798144
EnergyhubNorth,2045-2050,2.7432488547673027e-05,85788.99515594087
EnergyhubNorth,2050-2055,2.0311421240597423e-06,85788.9951530156
EnergyhubNorth,2055-2060,2.186321669178089e-06,85788.99515826724
