BetweenNode,AndNode,Period,transmissionInvCap_MW,transmissionInstalledCap_MW,DiscountedInvestmentCost_EuroPerMW,transmissionExpectedAnnualVolume_GWh,ExpectedAnnualLosses_GWh
Switzerland,Austria,2020-2025,0.0,1200.0,0.0,1662.4795940645174,49.874387821935464
Switzerland,Austria,2025-2030,0.0,1200.0,0.0,3884.3955665354674,116.5318669960642
Switzerland,Austria,2030-2035,220.7168298296558,1420.7168298296558,52843156.265758686,5770.008323005084,173.1002496901521
Switzerland,Austria,2035-2040,779.2831431230371,2199.9999728892994,134026762.62161334,10125.403792025309,303.7621137607592
Switzerland,Austria,2040-2045,1000.0000088445241,3199.999982235126,119155000.31034699,18947.685241675976,568.4305572502805
Switzerland,Austria,2045-2050,8.128355456115776e-07,3199.9999831755144,0.06320572666742572,17530.25317384521,525.9075952153562
Switzerland,Austria,2050-2055,1.2961850529978522e-06,3199.999984035518,0.058749760242593346,17167.48120573619,515.0244361720859
Switzerland,Austria,2055-2060,6.597798913617194e-06,3199.999990186887,0.1313748350981224,17670.233644186315,530.1070093255883
CzechR,Austria,2020-2025,0.0,900.0,0.0,4591.340732089991,137.74022196270002
CzechR,Austria,2025-2030,0.0,900.0,0.0,3390.6695598990254,101.72008679697096
CzechR,Austria,2030-2035,999.9998972134777,1899.9998972134777,87917381.97214232,8728.993371392913,261.8698011417874
CzechR,Austria,2035-2040,6.173323930795265e-05,1899.99995888335,3.8988524815273253,8979.161146210856,269.3748343863257
CzechR,Austria,2040-2045,3.3622087960512556e-06,1899.9999621821917,0.14711550267641815,9871.635059308494,296.1490517792543
CzechR,Austria,2045-2050,5.5952442676434265e-06,1899.9999677140695,0.1597696501522696,11521.44734224323,345.64342026729673
CzechR,Austria,2050-2055,6.173284035213008e-07,1899.999968268031,0.01027488194726787,8888.998482038047,266.669954461142
CzechR,Austria,2055-2060,7.036526375010513e-06,1899.9999752411907,0.0514508934185867,11594.962705646121,347.8488811693838
Germany,Austria,2020-2025,0.0,5000.0,0.0,15131.520036060434,453.94560108181395
Germany,Austria,2025-2030,1999.999196015744,6999.999196015744,891259.5963514497,18533.195464872242,555.9958639461664
Germany,Austria,2030-2035,500.0005814117344,7499.9997792689,149745.5046278511,31998.987921977514,959.9696376593263
Germany,Austria,2035-2040,0.0001668225540683274,7499.999944120733,0.03589062290480301,36869.58609976353,1106.0875829929093
Germany,Austria,2040-2045,699.9999913270879,8199.99994182129,104337.46656169236,43180.74086009285,1295.4222258027814
Germany,Austria,2045-2050,4.551581101900048e-05,8199.999978611086,0.004427371972892232,38410.53813373125,1152.3161440119407
Germany,Austria,2050-2055,4.51189393642554e-07,8199.999979680073,2.5581614838597564e-05,40508.24123504885,1215.2472370514686
Germany,Austria,2055-2060,1.577640821280445e-06,8199.999982739379,3.9296260878226185e-05,39041.184655328514,1171.235539659857
Hungary,Austria,2020-2025,0.0,800.0,0.0,3652.2842224778615,109.56852667433557
Hungary,Austria,2025-2030,0.0,800.0,0.0,4133.168206088801,123.99504618266401
Hungary,Austria,2030-2035,1999.9999303410286,2799.9999303410286,149305054.00301924,10614.992535490539,318.449776064716
Hungary,Austria,2035-2040,4.873966581080021e-05,2799.999979017327,2.613785960847897,14980.677396945423,449.4203219083624
Hungary,Austria,2040-2045,6.211334257437488e-07,2799.9999795750946,0.023077480770676586,16435.19968322577,493.05599049677215
Hungary,Austria,2045-2050,5.970566234537477e-07,2799.999980108785,0.014476397193761347,16139.30137816548,484.17904134496445
