Node,Period,Converter invested capacity [MW],Converter total capacity [MW]
EnergyhubEU,2020-2025,0.013868958560354687,0.013868958560354687
EnergyhubEU,2025-2030,0.004475380224785983,0.01834432557523378
EnergyhubEU,2030-2035,43812.83059669664,43812.848793671794
EnergyhubEU,2035-2040,12699.985030205575,56512.8338016516
EnergyhubEU,2040-2045,14273.468317867728,70786.30210142607
EnergyhubEU,2045-2050,1.3796557869211717e-05,70786.30211483242
EnergyhubEU,2050-2055,6.388962938536306e-07,70786.30213219006
EnergyhubEU,2055-2060,6.462876355574429e-07,70786.30213003019
EnergyhubNorth,2020-2025,0.011310617256755372,0.011310617256755372
EnergyhubNorth,2025-2030,0.00226921217011429,0.013579816216973375
EnergyhubNorth,2030-2035,0.02869430815840131,0.042274111165461925
EnergyhubNorth,2035-2040,1181.278211805538,1181.3204858846857
EnergyhubNorth,2040-2045,59746.529214894515,60927.84961111159
EnergyhubNorth,2045-2050,4.5020358189378575e-05,60927.84967154915
EnergyhubNorth,2050-2055,7.877170407344363e-07,60927.84963501918
EnergyhubNorth,2055-2060,7.881962728933445e-07,60927.849650080105
EnergyhubCentral,2020-2025,0.06611537359556713,0.06611537359556713
EnergyhubCentral,2025-2030,0.004659957152579902,0.0707753175382471
EnergyhubCentral,2030-2035,53550.987804599434,53551.05860036436
EnergyhubCentral,2035-2040,5199.836803675443,58750.89540611187
EnergyhubCentral,2040-2045,5088.705089375517,63839.600500095316
EnergyhubCentral,2045-2050,1.0842310958603423e-05,63839.60050182981
EnergyhubCentral,2050-2055,6.026157864668864e-07,63839.60051883568
EnergyhubCentral,2055-2060,6.159645731581438e-07,63839.600505333685
