Node,StorageType,Period,storPWInvCap_MW,storPWInstalledCap_MW,storENInvCap_MWh,storENInstalledCap_MWh,DiscountedInvestmentCostPWEN_EuroPerMWMWh,ExpectedAnnualDischargeVolume_GWh,ExpectedAnnualLossesChargeDischarge_GWh
Austria,HydroPumpStorage,2020-2025,3.5183620639145374e-07,3503.000000351836,4.739646101370454e-06,124704.00000473965,0.867090857354923,1937.8750566093347,484.4687640848763
Austria,HydroPumpStorage,2025-2030,1.0943129886559152e-05,3503.0000112817556,1.3957366500858167e-06,124704.00000610895,9.11776763925954,2367.225836148285,591.8064593006796
Austria,HydroPumpStorage,2030-2035,1059.5240180760102,4562.5240293451225,1.4885367508794304e-06,124704.00000757109,682978629.094654,7148.831241158011,1787.2078102471314
Austria,HydroPumpStorage,2035-2040,691.9759032645571,5254.499928914518,4.956180554116888e-07,124704.00000804031,349494853.0090864,9776.551058576497,2444.1377642996104
Austria,HydroPumpStorage,2040-2045,3.9993849557363873e-07,5254.499928803563,8.05315933221246e-07,124704.0000088192,0.16812495929652052,11165.091535715743,2791.27288934457
Austria,HydroPumpStorage,2045-2050,4.019354254159708e-07,5254.499928194648,1.3511992255461636e-06,124704.00000543072,0.12263836578058096,10110.525571901755,2527.6313929700136
Austria,HydroPumpStorage,2050-2055,1.1404741896210269e-05,5254.499933494443,1.71146331956997e-06,124704.00000574643,1.5408025263569034,9794.973956410473,2448.7434889698998
Austria,HydroPumpStorage,2055-2060,1059.5237508055227,5254.499666221465,2.937062861069408e-06,124704.00000719499,61955144.32968056,10265.882689436334,2566.4706723683134
Austria,Li-Ion_BESS,2020-2025,0.0004960099935876327,0.0004960099935876327,0.0009920199871752654,0.0009920199871752654,292.80291216185407,0.001516428397324973,0.0001684910829787442
Austria,Li-Ion_BESS,2025-2030,0.006091551851438592,0.006587548635124188,0.012183103702894849,0.013175097270248376,2291.454644403587,0.004991030438361113,0.0005545579371670811
Austria,Li-Ion_BESS,2030-2035,2.9564117089700263e-06,0.006590491836944979,5.91282342453611e-06,0.013180983673889958,0.8582857126900012,0.008623117550120319,0.0009581231819218645
Austria,Li-Ion_BESS,2035-2040,1.916770740323681,1.922865222058171,3.833541480266359,3.845730444116342,436004.17199859646,1.4571398122254895,0.1619044225560595
Austria,Li-Ion_BESS,2040-2045,3549.8077824323486,3551.7245561000095,7099.615564833166,7103.449112200019,632672293.0618217,2645.191634652299,293.91018162707365
Austria,Li-Ion_BESS,2045-2050,10623.094234645392,14174.818787742875,21246.188469039986,28349.63757548575,1483469142.5781128,10494.622422269962,1166.0691580283553
Austria,Li-Ion_BESS,2050-2055,3523.0268889621643,17695.92890599355,7046.05377794559,35391.8578119871,286766746.4213383,12302.562600312862,1366.9513999478693
Austria,Li-Ion_BESS,2055-2060,7.539157487269647e-06,14146.121131039983,1.5093508134349514e-05,28292.242262079966,0.2698330046844954,9544.305880877893,1060.4784312071606
BosniaH,HydroPumpStorage,2020-2025,6.300307973106101e-07,440.0000006300308,3.645836841315031e-07,2199.340000364584,0.6998136240099475,20.818648466111412,5.2046621129455355
BosniaH,HydroPumpStorage,2025-2030,3.5831909587763783e-07,440.00000097514015,7.83313679234754e-07,2199.340001121477,0.3592334171881984,288.1729940464838,72.04324850812608
BosniaH,HydroPumpStorage,2030-2035,9.026943790273687e-08,440.0000010521982,4.6026335330722204e-05,2199.3400471213936,3.025087098035444,538.4462450621329,134.61156126211827
BosniaH,HydroPumpStorage,2035-2040,4.610103011512608e-08,440.0000010850929,219.93388854645394,2419.2739366642854,11108155.911534343,556.9438304384284,139.23595760608066
