Node,Period,Converter invested capacity [MW],Converter total capacity [MW]
EnergyhubEU,2020-2025,0.010102834905617341,0.010102834905617341
EnergyhubEU,2025-2030,0.0001871028004280573,0.01028990897517376
EnergyhubEU,2030-2035,34309.558332263216,34309.56865061063
EnergyhubEU,2035-2040,17143.09802354417,51452.6666615144
EnergyhubEU,2040-2045,14411.248890835648,65863.91556531434
EnergyhubEU,2045-2050,7.95150750491873e-06,65863.91557088775
EnergyhubEU,2050-2055,4.601222108643109e-07,65863.91557623513
EnergyhubEU,2055-2060,4.507119810555774e-07,65863.91560825758
EnergyhubNorth,2020-2025,0.009328277738858234,0.009328277738858234
EnergyhubNorth,2025-2030,4.883323234276596e-05,0.009377082240329333
EnergyhubNorth,2030-2035,0.033055207327285875,0.04243226083673715
EnergyhubNorth,2035-2040,783.8459537637818,783.8883854836813
EnergyhubNorth,2040-2045,60143.96226472229,60927.84968603319
EnergyhubNorth,2045-2050,0.0005878782806654054,60927.85029965854
EnergyhubNorth,2050-2055,5.74089597758261e-07,60927.85022571679
EnergyhubNorth,2055-2060,5.566718904221334e-07,60927.850283875545
EnergyhubCentral,2020-2025,0.010736413976669782,0.010736413976669782
EnergyhubCentral,2025-2030,0.00022425648824296785,0.010960641734012833
EnergyhubCentral,2030-2035,43833.230722243345,43833.24168116548
EnergyhubCentral,2035-2040,4770.834587638182,48604.07629107994
EnergyhubCentral,2040-2045,13718.04777726765,62322.12407104382
EnergyhubCentral,2045-2050,9.105685859671227e-06,62322.12408390088
EnergyhubCentral,2050-2055,4.5330450213250553e-07,62322.12406335693
EnergyhubCentral,2055-2060,4.250874143327722e-07,62322.124028108534
