Node,StorageType,Period,storPWInvCap_MW,storPWInstalledCap_MW,storENInvCap_MWh,storENInstalledCap_MWh,DiscountedInvestmentCostPWEN_EuroPerMWMWh,ExpectedAnnualDischargeVolume_GWh,ExpectedAnnualLossesChargeDischarge_GWh
Austria,HydroPumpStorage,2020-2025,3.536676194926258e-05,3503.000035366762,3.977044252678752e-05,124704.00003977044,41.310996512038344,1933.0853157956112,483.2713287906689
Austria,HydroPumpStorage,2025-2030,6.1617752301330335e-06,3503.000041458538,6.338918878042761e-05,124704.00010301966,10.28435197941251,2392.9039475062373,598.2259868174273
Austria,HydroPumpStorage,2030-2035,1673.4708458868465,5176.470887275115,2.9033538091255748e-05,124704.00013191317,1078734230.1607265,8034.684177154435,2008.6710436633632
Austria,HydroPumpStorage,2035-2040,78.02909759217738,5254.499990248639,1.1490206760098883e-05,124704.00014326336,39409997.17530204,9536.360921036441,2384.090230275585
Austria,HydroPumpStorage,2040-2045,9.278213117142292e-07,5254.499988419349,2.903201980270891e-05,124704.0001721554,1.3405426267206286,11852.314633538947,2963.078658285364
Austria,HydroPumpStorage,2045-2050,4.7119503514191544e-05,5254.499995807193,2.3243387067913573e-05,124704.00015562832,11.29066497672475,10079.272486012158,2519.818121425416
Austria,HydroPumpStorage,2050-2055,3.2913796830178475e-06,5254.499994537946,1.7007909899142954e-05,124704.00010924703,0.6644802570002444,10217.080406041983,2554.2701014861445
Austria,HydroPumpStorage,2055-2060,1673.4708346978598,5254.49998334874,1.9674663486865934e-05,124704.00009988819,97855406.3649315,10112.407764341026,2528.1019410685317
Austria,Li-Ion_BESS,2020-2025,0.003124680744538606,0.003124680744538606,0.006249361489077212,0.006249361489077212,1844.5507820505866,0.008967494556712773,0.0009963831907907456
Austria,Li-Ion_BESS,2025-2030,0.03145249803917455,0.034577108783619005,0.06290499607829322,0.06915421756723801,11831.46338856072,0.02664489549277226,0.0029605386423110754
Austria,Li-Ion_BESS,2030-2035,2.4742979038786807e-05,0.03460178176256511,4.948595801403561e-05,0.06920356352513023,7.18321649486314,0.047028327828271266,0.005225364510966103
Austria,Li-Ion_BESS,2035-2040,3242.8624377856822,3242.8939148357513,6485.72487575884,6485.787829671503,737647712.6383725,2213.127316823554,245.90303519709178
Austria,Li-Ion_BESS,2040-2045,3450.6042725292796,6693.4667349231295,6901.208544879183,13386.933469846259,614991529.4885885,5036.845047678495,559.6494497379019
Austria,Li-Ion_BESS,2045-2050,1985.4212238376963,8678.887934019975,3970.8424476799273,17357.77586803995,277255482.7774065,7700.986438861084,855.6651598679546
Austria,Li-Ion_BESS,2050-2055,21593.073175795154,27029.098671979114,43186.146351704614,54058.19734395823,1757629315.6487257,20304.84291662896,2256.0936573977174
Austria,Li-Ion_BESS,2055-2060,0.0001081466859762915,23578.494507787767,0.0002162837378225419,47156.989015575535,3.8670787941415297,17338.308447681025,1926.4787164034487
BosniaH,HydroPumpStorage,2020-2025,3.5975398304799455e-07,440.000000359754,1.8749515220406465e-06,2199.3400018749517,0.5746115920146615,20.764368156407517,5.19109202021681
BosniaH,HydroPumpStorage,2025-2030,1.0126106354299075e-06,440.0000013023647,4.3905572991047764e-06,2199.3400061255084,1.1942895113376693,290.23075156599174,72.55768787310554
BosniaH,HydroPumpStorage,2030-2035,2.2611857787549968e-07,440.0000014584781,0.00018436869454014457,2199.3401903542026,12.030328488622288,551.3087028870694,137.82717570352202
BosniaH,HydroPumpStorage,2035-2040,2.706602828780867e-07,440.00000165914247,219.93349867532245,2419.273692217936,11108136.333810592,551.3004638482731,137.82511594345166
BosniaH,HydroPumpStorage,2040-2045,3.8847070326794055e-07,440.000001977614,8.477684321845052e-06,2419.273699561358,0.4325818799800441,623.8830852491595,155.97077129365275
BosniaH,HydroPumpStorage,2045-2050,7.082129504066456e-07,440.00000232607294,9.622178943820203e-06,2419.2737095219086,0.381448410724283,594.299756075778,148.5749390013395
BosniaH,HydroPumpStorage,2050-2055,7.657665603530536e-07,440.00000207922875,1.8975818036247682e-05,2419.273719559693,0.3545035859797053,635.1122078715596,158.77805194892625
BosniaH,HydroPumpStorage,2055-2060,2.567489232720609e-06,440.00000442059957,6.923003644958493e-05,2419.2736083535706,0.5549520295192957,650.3559157277621,162.58897891378385
BosniaH,Li-Ion_BESS,2020-2025,0.0030206115203700273,0.0030206115203700273,0.006041223040740055,0.006041223040740055,1783.1169958428072,0.008391652967685017,0.0009324016322885293
BosniaH,Li-Ion_BESS,2025-2030,0.004000393199024215,0.0070209347192168965,0.008000786397658334,0.014041869438433793,1504.8250098667884,0.011954741690835527,0.0013283004566106795
BosniaH,Li-Ion_BESS,2030-2035,0.05422824119116937,0.06124910591032449,0.10845648238243702,0.12249821182064898,15743.180982459284,0.06728084822660345,0.007475645670365311
BosniaH,Li-Ion_BESS,2035-2040,602.8196187942258,602.877846423578,1205.6392375877049,1205.755692847156,137122225.0269612,381.25615031852,42.36179447563647
BosniaH,Li-Ion_BESS,2040-2045,5.149438686941398e-05,602.8738983899005,0.00010298882290839598,1205.747796779801,9.177704124342792,425.4048337730761,47.267203748339014
BosniaH,Li-Ion_BESS,2045-2050,6.706449423899289e-05,602.819737213218,0.0001341301809234334,1205.639474426436,9.365339786100613,408.79526322198785,45.42169590955403
BosniaH,Li-Ion_BESS,2050-2055,559.8424402378256,559.8425586567117,1119.6848804743624,1119.6851173134235,45569960.19473705,405.47729310068496,45.053032562497634
