Period,genInstalledCap_MW
,Liginiteexisting,Lignite,LigniteCCSadv,Coalexisting,Coal,CoalCCSadv,Gasexisting,GasOCGT,GasCCGT,GasCCSadv,Oilexisting,Bioexisting,Bio10cofiring,Nuclear,Wave,Geo,Hydroregulated,Hydrorun-of-the-river,Bio,Windonshore,Windoffshoregrounded,Windoffshorefloating,Solar,Bio10cofiringCCS,LigniteCCSsup,CoalCCS,GasCCS,Waste
Initial,61315.0,0.0,0.0,71229.0,0.0,0.0,222718.99999999997,0.0,0.0,0.0,16049.0,34841.0,0.0,117634.0,243.0,937.0,98787.0,66582.0,0.0,190579.875,23904.559999999998,30.0,153954.0,0.0,0.0,0.0,0.0,10282.0
2020-2025,61315.0,28665.01894995983,0.0,71229.0,0.019924572481483212,0.0,222718.99999999997,0.01480700814281403,1963.9516782960363,0.0,16049.0,34841.0,12221.841823236216,117634.00141354781,243.0001483170354,937.0013639994654,98787.00029711287,74568.02339753936,0.0026331075172224484,240901.52207746782,23904.56763388497,30.003794021720022,188343.2968191711,0.0,0.0,0.0,0.0,11271.849928424708
2025-2030,37732.307692307695,28665.01901990723,0.0,43833.23076923077,0.023287025432240753,0.0,152048.5480769231,9867.660309536392,146598.37428996002,0.0,8916.111111111117,24886.428571428572,12221.851557085836,84024.28863099996,243.00014820616846,1329.4024514241983,98787.00031913987,92087.92107530436,0.0029834157222002654,595328.4246069536,23904.567637633536,30.005074267810464,315487.5803580233,0.0,0.0,0.0,0.0,11271.849938041658
2030-2035,25351.39423076923,28665.01952145321,0.0,29450.451923076922,0.023870392856485623,0.0,94227.26923076923,89442.16079098883,204437.21218793083,0.0,5349.666666666669,19909.14285714286,12221.852172902029,67219.43233759957,243.00123006960865,1586.4005963709774,99095.51909395868,106882.0636268122,0.006942971731582327,907386.0936820803,139130.21526689496,30.026924083707613,663042.0324239575,0.0,0.0,0.0,0.0,11271.849938048308
2035-2040,17687.01923076923,28665.01953767876,0.0,20546.826923076926,0.024032989889485663,0.0,21415.288461538465,169077.64451727387,241351.7689165302,0.0,3863.6481481481514,14931.857142857141,12221.852275704776,194878.87216272514,243.00123102812458,1661.3997836669234,102412.08109892532,118671.40229415003,0.03376309698354602,1057238.1964547266,205760.52725706896,2956.5838151862717,819028.5022305289,0.0,0.0,0.0,0.0,11271.849938108171
2040-2045,12263.0,28665.01955592888,0.0,14245.799999999997,0.024123236779378346,0.0,17817.519999999993,169077.64456479595,241351.76878495415,0.0,2407.35,9954.57142857143,12221.85234278942,189726.5900955422,2351.9998670419454,1661.399838028297,102901.23108051036,121364.92773859994,106226.4695142499,1567738.311638182,245659.3666334352,29283.820892415755,1234799.872524551,0.0,0.0,0.0,0.0,10282.001018870485
2045-2050,3065.7500000000023,28665.019580158183,0.0,3561.4500000000035,0.02423326982266203,0.0,0.0,169077.6447385135,241351.76881214188,0.0,802.4500000000007,4977.2857142857165,12221.852400435651,246959.57044884635,2351.9999002758414,1661.3999039781095,106003.90022753655,125714.41896560854,253334.1658311588,1732015.1980529714,251299.96953075402,38011.85627618373,1516472.4664442635,0.0,0.0,0.0,0.0,10282.001105501997
2050-2055,0.0,28665.01965088652,0.0,0.0,0.024638982038280074,0.0,0.0,169495.45513823876,239387.8177257903,0.0,0.0,0.0,12221.852603175817,230154.71570504154,2351.999900825923,1661.3998105310995,106010.7462372528,125714.41948670265,253334.16611913854,1686151.7951998007,251656.97030640388,39362.45321887434,1592033.9285903985,0.0,0.0,0.0,0.0,10432.306994109213
2055-2060,0.0,28665.01978895643,0.0,0.0,0.026142946406367884,0.0,0.0,183475.3208298921,95606.92674498526,0.0,0.0,0.0,12221.853262666846,230154.71656148904,2351.9999018939493,1661.3997111732588,106010.74628008547,126396.2824086152,253334.1664428863,1577845.1921581975,211123.38790763845,39362.436501126846,1524269.3704443618,0.0,0.0,0.0,0.0,10432.307007320695
""
Period,genExpectedAnnualProduction_GWh
,Liginiteexisting,Lignite,LigniteCCSadv,Coalexisting,Coal,CoalCCSadv,Gasexisting,GasOCGT,GasCCGT,GasCCSadv,Oilexisting,Bioexisting,Bio10cofiring,Nuclear,Wave,Geo,Hydroregulated,Hydrorun-of-the-river,Bio,Windonshore,Windoffshoregrounded,Windoffshorefloating,Solar,Bio10cofiringCCS,LigniteCCSsup,CoalCCS,GasCCS,Waste
2020-2025,352331.09768289124,200402.03486091568,0.0,360010.59247959015,0.0979342094009405,0.0,188253.44220517416,0.009548369151393423,6661.107211471925,0.0,176.9558427661164,797.8859219798111,85394.10178625784,736686.8161374727,702.4644209087644,6566.503675806634,269479.42841311154,306057.2413909797,0.0033524185990162635,484738.83396070375,95534.94476797913,119.70626688366737,229557.13005187223,0.0,0.0,0.0,0.0,93768.08159560438
2025-2030,223558.3623461223,197154.42077667374,0.0,247441.4514812727,0.11133763035300229,0.0,116839.71972765925,1654.5126248401903,546566.2533172801,0.0,182.69530172976926,3444.792411273511,79672.16324051125,530196.0595933213,702.4644527580167,9234.5121996735,257135.15567439137,335848.21373693063,0.005012943657632237,1432009.2631488736,95121.33405441054,107.13711551793145,381367.70514585124,0.0,0.0,0.0,0.0,92275.33846130181
2030-2035,134586.5795472282,179348.8559394014,0.0,133250.0604679445,0.09478032056893626,0.0,50685.863241349165,10268.83986322983,579404.5921319788,0.0,41.9877073876719,2565.885764886577,66737.4867241585,389972.3785426122,702.465169967394,10648.899847327517,240266.47685364753,363132.6334730618,0.008090288412723627,1936637.8605509459,571847.3851857298,87.72599341443936,813916.5200144678,0.0,0.0,0.0,0.0,87233.17009555927
2035-2040,4733.780114884162,76397.73331066125,0.0,6890.916214772464,0.018274520860516483,0.0,10500.060268632642,9893.253836587308,555976.8489565654,0.0,47.94152253363061,22191.28315557515,27986.49315522405,1071775.8175794645,702.4641306369734,10990.712633185301,238538.71613502505,363059.8201910489,0.0488410494686092,2317049.6412903736,825344.7628031109,11835.163005415156,1067493.9899145411,0.0,0.0,0.0,0.0,62253.26797836168
2040-2045,7.322964548100117,0.0013009441947324724,0.0,17.311006852666587,0.0032168138622453214,0.0,1168.1148457874858,1455.2224340627852,156849.40646188933,0.0,0.0009738233150283859,17230.136552582284,1114.8343381524958,846962.5531907964,6799.01305201852,9469.99441535928,245019.6729256696,358906.99367920076,224900.96763609632,3124528.136089039,769683.3220013842,116474.36245408525,1482491.1722628125,0.0,0.0,0.0,0.0,26437.76118332148
2045-2050,1.9973515875806722,7.29568791031817,0.0,11.190114729107217,0.003698880397758822,0.0,0.0,1070.7028257923923,137086.9244056369,0.0,0.0010936584815181313,5379.341355395631,22.93761235034266,996143.5410324852,6794.695945437466,9213.639072938082,242355.07438605,356503.75908005604,289471.73525416484,3146830.6414394854,878565.0580697719,130682.2864933632,1855102.8763234508,0.0,0.0,0.0,0.0,19187.775957078487
2050-2055,0.0,0.0021109794586985967,0.0,0.0,0.005331206257419726,0.0,0.0,563.2375166339724,47680.48279029745,0.0,0.0,0.0,26.81381729141378,1104144.4854037284,6798.915263265338,9401.329468105961,242123.71975464196,361969.883459788,344487.97696393344,2983947.5279530245,785922.0377411742,130772.77087853051,2019303.0027976816,0.0,0.0,0.0,0.0,41828.23017521414
2055-2060,0.0,189.67929563405067,0.0,0.0,0.0057149926360715465,0.0,0.0,3154.249945543043,28315.721147648575,0.0,0.0,0.0,324.3728203218381,941252.5610327777,6786.780780882629,9636.461594694694,224665.14048552344,374541.64648938656,290092.63080609345,3472794.612785907,756203.5456388209,141171.00926100716,1805380.41493921,0.0,0.0,0.0,0.0,26505.445366186323
""
Period,storPWInstalledCap_MW
,HydroPumpStorage,Li-Ion_BESS
2020-2025,58564.00007094245,0.020403824419997173
2025-2030,58956.55510899172,11836.370169606622
2030-2035,66767.88708777048,13434.909553965996
2035-2040,71903.81298154069,106431.70407456782
2040-2045,71903.81317705028,203956.7892184239
2045-2050,71903.81328618946,321250.5439237491
2050-2055,72138.9134493733,416791.69752301264
2055-2060,72120.54598019579,412836.6376272774
""
Period,storENInstalledCap_MW
,HydroPumpStorage,Li-Ion_BESS
2020-2025,2601010.7956665694,0.04080764883999435
2025-2030,2601113.876517128,23672.740339213244
2030-2035,2606925.1282476685,26869.81910793199
2035-2040,2616916.9759427616,212863.40814913565
2040-2045,2616916.977377923,407913.5784368478
2045-2050,2616916.977759858,642501.0878474982
2050-2055,2616916.977939595,833583.3950460253
2055-2060,2616916.976479389,825673.2752545548
""
Period,storExpectedAnnualDischarge_GWh
,HydroPumpStorage,Li-Ion_BESS
2020-2025,31063.557055300847,0.05763022371824168
2025-2030,46996.61236441062,8224.283552069077
2030-2035,91874.17346529565,11412.178245941011
2035-2040,114986.4720619805,70964.57412900525
2040-2045,127838.39429279727,142804.71401946736
2045-2050,131432.11139693804,223511.2665539772
2050-2055,131319.28724456928,278375.7535705444
2055-2060,130487.15526134952,279096.5832761721
