Node,Period,Converter invested capacity [MW],Converter total capacity [MW]
EnergyhubEU,2020-2025,0.004349926508686892,0.004349926508686892
EnergyhubEU,2025-2030,2.790236187958217e-07,0.0043501987408384145
EnergyhubEU,2030-2035,13090.030563779681,13090.03491387754
EnergyhubEU,2035-2040,0.002998126353257208,13090.037912060416
EnergyhubEU,2040-2045,14561.379957710826,27651.417869706976
EnergyhubEU,2045-2050,3649.329621991195,31300.74749149931
EnergyhubEU,2050-2055,2.8717639451828263e-06,31300.747493986335
EnergyhubEU,2055-2060,4.218790550243889e-07,31300.747494941937
EnergyhubNorth,2020-2025,0.003008469527703156,0.003008469527703156
EnergyhubNorth,2025-2030,3.275617826812304e-07,0.0030087902980197208
EnergyhubNorth,2030-2035,0.008477052956717308,0.011485836463273256
EnergyhubNorth,2035-2040,0.00495210863858152,0.01643793831038897
EnergyhubNorth,2040-2045,0.03576452815491768,0.0522024596738408
EnergyhubNorth,2045-2050,1.3017150547742452e-05,0.05221547003292264
EnergyhubNorth,2050-2055,5.829425393418206e-06,0.052221292666848856
EnergyhubNorth,2055-2060,4.77453277430405e-07,0.05222176332865929
EnergyhubCentral,2020-2025,0.0039121531091752,0.0039121531091752
EnergyhubCentral,2025-2030,2.9987978276212437e-07,0.0039124461974939465
EnergyhubCentral,2030-2035,0.04010785233847739,0.04402029174450148
EnergyhubCentral,2035-2040,0.004063384700824329,0.048083669653862286
EnergyhubCentral,2040-2045,10021.633257296138,10021.681340868003
EnergyhubCentral,2045-2050,788.337813798938,10810.019154781186
EnergyhubCentral,2050-2055,3.807967046153693e-06,10810.019158664787
EnergyhubCentral,2055-2060,4.1775871633762686e-07,10810.019158976424
