Node,Period,Converter invested capacity [MW],Converter total capacity [MW]
EnergyhubEU,2020-2025,0.004691528926314448,0.004691528926314448
EnergyhubEU,2025-2030,1.1576081139984906e-05,0.004703096161316003
EnergyhubEU,2030-2035,20309.30741905086,20309.312113550113
EnergyhubEU,2035-2040,13599.856543166807,33909.16866084508
EnergyhubEU,2040-2045,65573.28769326449,99482.45634978006
EnergyhubEU,2045-2050,0.0012348215817344285,99482.45758524966
EnergyhubEU,2050-2055,2.295087392282703e-06,99482.4575871156
EnergyhubEU,2055-2060,5.286425299814768e-07,99482.45759966275
