Node,Period,Converter invested capacity [MW],Converter total capacity [MW]
EnergyhubEU,2020-2025,0.0056322573335446015,0.0056322573335446015
EnergyhubEU,2025-2030,2.0307354054294257e-06,0.0056342639859552285
EnergyhubEU,2030-2035,50382.114017934306,50382.11972407605
EnergyhubEU,2035-2040,24861.93097306278,75244.05070471409
EnergyhubEU,2040-2045,20680.395940385693,95924.4466438412
EnergyhubEU,2045-2050,12791.103252179188,108715.54989021888
EnergyhubEU,2050-2055,5.548972171577444e-07,108715.5498991979
EnergyhubEU,2055-2060,5.311621942531167e-07,108715.54989573256
