Node,Period,Converter invested capacity [MW],Converter total capacity [MW]
EnergyhubEU,2020-2025,0.007243840016408283,0.007243840016408283
EnergyhubEU,2025-2030,4.5561988819389687e-07,0.007244275549390451
EnergyhubEU,2030-2035,26206.09030375675,26206.097546145644
EnergyhubEU,2035-2040,308.06608581871393,26514.1636316473
EnergyhubEU,2040-2045,8719.195389346209,35233.35902138819
EnergyhubEU,2045-2050,4200.188532368424,39433.54755008144
EnergyhubEU,2050-2055,1.1435073872329827e-06,39433.54755275719
EnergyhubEU,2055-2060,5.627716449613831e-07,39433.54755722485
EnergyhubNorth,2020-2025,0.0067747523787919164,0.0067747523787919164
EnergyhubNorth,2025-2030,4.4228297367218343e-07,0.006775174574872607
EnergyhubNorth,2030-2035,0.03674707099986641,0.04352222548783967
EnergyhubNorth,2035-2040,0.003823489620934527,0.04734569502187274
EnergyhubNorth,2040-2045,28595.99738019275,28596.044730343394
EnergyhubNorth,2045-2050,385.08749009976947,28981.13221639438
EnergyhubNorth,2050-2055,1.2844337372987773e-06,28981.132219080187
EnergyhubNorth,2055-2060,5.562998742533276e-07,28981.132222370143
EnergyhubCentral,2020-2025,0.00750703008266171,0.00750703008266171
EnergyhubCentral,2025-2030,4.716018088722884e-07,0.007507481597552732
EnergyhubCentral,2030-2035,13239.97432509229,13239.981789407215
EnergyhubCentral,2035-2040,529.0710430287382,13769.052813839722
EnergyhubCentral,2040-2045,24838.198033892262,38607.25080657535
EnergyhubCentral,2045-2050,1507.7910906523332,40115.041875967545
EnergyhubCentral,2050-2055,1.1815205808447393e-06,40115.041895882736
EnergyhubCentral,2055-2060,5.406685242795819e-07,40115.04197334012
