Period,Discounted electrolyzer cost [EUR],Discounted pipeline cost [EUR],Discounted storage cost [EUR],Total discounted cost [EUR],Hydrogen sold [kg],Non-discounted price for NPV = 0 [EUR]
2020-2025,6425.281977140945,30403.582777266078,0,36828.864754407026,0
2025-2030,142784920.41365647,12229160.045255806,0,155014080.45891228,13.176251413652249
2030-2035,102549676798.34396,457263529.52586716,0,103006940327.86983,17.649562937026136
2035-2040,131498517197.80475,2047491167.810808,0,133546008365.61555,25.72603236025502
2040-2045,259091995488.77136,2902644478.224497,0,261994639966.99585,23.219772274468784
2045-2050,270280582971.70526,3009117058.7965946,0,273289700030.50186,28.557896023315266
2050-2055,333366792599.14685,5132552781.469843,0,338499345380.6167,32.84081913979735
2055-2060,344330960091.0604,5149723947.84307,0,349480684038.9035,43.2738783991922
