Between node,And node,Period,Pipeline capacity built [kg],Pipeline total capacity [kg],Discounted cost of (newly) built pipeline [EUR],Expected hydrogen transmission [tons]
GreatBrit.,Belgium,2040-2045,1191199.6910124493,2568156.8544499674,0.0,3471270.994579142
GreatBrit.,Belgium,2045-2050,178881.3641461986,2747038.218596166,0.0,3528607.8657072084
GreatBrit.,Belgium,2050-2055,304894.04388496745,3051932.2624811335,0.0,5241419.336883369
GreatBrit.,Belgium,2055-2060,0.0,3051932.2624811335,0.0,4424260.783685636
Luxemb.,Belgium,2020-2025,0.0008235290963928554,0.0008235290963928554,0.0,0.0034776467991039606
Luxemb.,Belgium,2025-2030,0.0012584756351789739,0.0020820047315718293,0.0,0.00878067143169202
Luxemb.,Belgium,2030-2035,12643.946156144531,12643.948238149263,0.0,0.0
Luxemb.,Belgium,2035-2040,2961.6831823429457,15605.63142049221,0.0,0.0
Luxemb.,Belgium,2040-2045,31665.46120113475,47271.09262162696,0.0,0.0
Luxemb.,Belgium,2045-2050,12728.1322989455,59999.22492057246,0.0,0.0
Luxemb.,Belgium,2050-2055,8077.617967307502,68076.84288787996,0.0,0.0
Luxemb.,Belgium,2055-2060,15563.69728261714,83640.54017049712,0.0,6.049281037901019e-07
Netherlands,Belgium,2020-2025,0.0038392639386521585,0.0038392639386521585,0.0,0.0010079080158815438
Netherlands,Belgium,2025-2030,0.047751346905233076,0.051590610843885235,0.0,0.012522145371948935
Netherlands,Belgium,2030-2035,911424.5027877724,911424.5543783833,0.0,107324.68549008784
Netherlands,Belgium,2035-2040,89685.30212075752,1001109.8564991408,0.0,122710.04208959054
Netherlands,Belgium,2040-2045,92700.68824049574,1093810.5447396366,0.0,78992.9847438325
Netherlands,Belgium,2045-2050,0.0,1093810.5447396366,0.0,74199.23356735596
Netherlands,Belgium,2050-2055,0.0,1093810.5447396366,0.0,51931.029476195574
Netherlands,Belgium,2055-2060,11776.18787481403,1105586.7326144506,0.0,70492.02651147524
NO2,Belgium,2020-2025,0.0040153777281959485,0.0040153777281959485,0.0,0.011071701262717186
NO2,Belgium,2025-2030,0.05315848171489093,0.05717385944308688,0.0,0.15039201950421346
NO2,Belgium,2030-2035,1014556.4964854494,1014556.5536593088,0.0,3505675.500647217
NO2,Belgium,2035-2040,104162.11680585297,1118718.6704651618,0.0,3190280.9330487875
NO2,Belgium,2040-2045,287463.64115147875,1406182.3116166405,0.0,3482614.8259598487
NO2,Belgium,2045-2050,1815.1873700371943,1407997.4989866777,0.0,3507887.8601285084
NO2,Belgium,2050-2055,0.0,1407997.4989866777,0.0,3479109.711755341
NO2,Belgium,2055-2060,0.0,1407997.4989866777,0.0,3422833.2209685347
Greece,Bulgaria,2020-2025,0.11229075622164464,0.11229075622164464,609.5018351546653,0.32352127318162743
Greece,Bulgaria,2025-2030,1711.9003040098412,1712.0125947218628,7280529.814442084,0.1566598452632986
Greece,Bulgaria,2030-2035,8824.790804297894,10536.803398975135,28061327.913813747,91174.61379235769
Greece,Bulgaria,2035-2040,2618.4238369373957,13155.227235856997,6124638.064605803,112050.92153265126
Greece,Bulgaria,2040-2045,4.4032734300684535e-05,13155.227279828401,0.07398762443900725,53601.47890619344
Greece,Bulgaria,2045-2050,0.023335936552512457,13155.250615738243,27.16593685586254,25605.33204576729
Greece,Bulgaria,2050-2055,0.00012022986890997819,13155.250735936255,0.09133837869099165,1.638195585635343
Greece,Bulgaria,2055-2060,14774.801991349,27930.05272725428,6542563.434170232,0.8491119328506087
Macedonia,Bulgaria,2020-2025,0.3433243012021816,0.3433243012021816,614.0763271065036,1.017075627968528
Macedonia,Bulgaria,2025-2030,0.1929910203828753,0.5363152337430223,270.46334670751787,0.5503061731077211
Macedonia,Bulgaria,2030-2035,0.31600469751578414,0.8523198434167862,331.1190276657486,4.663501011203421
Macedonia,Bulgaria,2035-2040,0.5664739129185901,1.4187936684933753,436.6235914579755,9.62785441176831
Macedonia,Bulgaria,2040-2045,0.00024224317038222545,1.4190358238217855,0.13412871693751674,5.259475275498363
Macedonia,Bulgaria,2045-2050,0.0017796299111399092,1.4208153658907958,0.6826780634147062,3.1035577556008533
Macedonia,Bulgaria,2050-2055,0.0011963601408476615,1.4220116381895977,0.2994950574883476,3.230977746433086
Macedonia,Bulgaria,2055-2060,0.4416270008819548,1.8636385512295335,64.44195252770167,2.1211298609387903
Romania,Bulgaria,2020-2025,0.20056271505953316,0.20056271505953316,611.7076667184211,0.5871236000317942
Romania,Bulgaria,2025-2030,0.08616094798637482,0.2867235752039447,205.90064014702205,0.3350268840663507
Romania,Bulgaria,2030-2035,0.379915013482023,0.66663850084401,678.8174042207647,2.205860831104087
Romania,Bulgaria,2035-2040,0.00022435657883684094,0.6668627695807349,0.2948777504305867,1.5351113478146603
Romania,Bulgaria,2040-2045,20595.401433647516,20596.06829617265,19445378.575516723,105975.96754780052
Romania,Bulgaria,2045-2050,27134.17164765927,47730.23994362603,17749197.915455304,184513.3436299575
Romania,Bulgaria,2050-2055,21400.83433249416,69131.07427730727,9135542.501399776,429418.60180161154
Romania,Bulgaria,2055-2060,0.0023955735441691475,69131.07667148345,0.5960716870096978,296406.08234781225
Serbia,Bulgaria,2020-2025,0.18172520444380214,0.18172520444380214,616.2553709842425,0.5402781805342675
Serbia,Bulgaria,2025-2030,1.4643977116566251,1.6461228721794283,3890.9719276587625,0.24065378013899968
Serbia,Bulgaria,2030-2035,0.02595839434264615,1.6720812226010155,51.569885331194506,11.804907735994192
Serbia,Bulgaria,2035-2040,0.0013958729094487215,1.6734770515894846,2.0398625381232707,13.378724466298689
Serbia,Bulgaria,2040-2045,4.963143145187757e-05,1.6735266391000734,0.05210204506416911,4.903919518683808
Serbia,Bulgaria,2045-2050,0.001097343610921224,1.6746239387898445,0.7980987512017004,1.175421498015708
Serbia,Bulgaria,2050-2055,0.0001606448396839659,1.6747845397085055,0.0762469093868128,3.8899572689602353
Serbia,Bulgaria,2055-2060,1.9426046967956723,3.6173891925831225,537.4341355747757,1.1779089830190501
Germany,Switzerland,2020-2025,0.000789771835867023,0.000789771835867023,0.0,0.0
Germany,Switzerland,2025-2030,0.0018301376247146645,0.0026199094605816875,0.0,0.0
Germany,Switzerland,2030-2035,0.0021758775891342896,0.004795787049715977,0.0,0.0
Germany,Switzerland,2035-2040,0.0012206690443705565,0.006016456094086534,0.0,0.0
Germany,Switzerland,2040-2045,0.015951935389675084,0.021968391483761618,0.0,0.0
Germany,Switzerland,2045-2050,0.00448494399522581,0.026453335478987428,0.0,0.0
Germany,Switzerland,2050-2055,0.0,0.026453335478987428,0.0,0.0
Germany,Switzerland,2055-2060,0.0,0.026453335478987428,0.0,0.0
France,Switzerland,2020-2025,0.13217637159444065,0.13217637159444065,595.8158093976901,0.36256831749644175
France,Switzerland,2025-2030,0.005834654216193665,0.13801093796847302,20.607571943526764,0.3361069934364867
France,Switzerland,2030-2035,0.036317006682743666,0.17432785680920923,95.90495183594867,0.4136989329789459
France,Switzerland,2035-2040,0.05299706426800909,0.22732483323519115,102.9483717076266,0.5574195691612602
France,Switzerland,2040-2045,0.07589032236011392,0.30321506775331813,105.90025654281668,0.8134462303745281
France,Switzerland,2045-2050,0.07495119951532453,0.3781661794267199,72.46115047395928,0.9443800904886255
France,Switzerland,2050-2055,0.029491700427092354,0.40765779201192764,18.606638687880082,1.148042880552461
France,Switzerland,2055-2060,0.00032917911613691614,0.4079868832858387,0.12105583661758704,1.020764672322766
Italy,Switzerland,2020-2025,0.0821113237481715,0.0821113237481715,582.3698419063718,0.21228490272522496
Italy,Switzerland,2025-2030,0.004888519986303266,0.08699979981361536,27.166064220681303,0.20653127318947365
Italy,Switzerland,2030-2035,0.023377085988860718,0.11037684188146046,97.13125192387031,0.2564931437534945
Italy,Switzerland,2035-2040,0.03285007827871691,0.14322687623915642,100.40184748939453,0.33922083800890424
Italy,Switzerland,2040-2045,0.04813471365728917,0.191361545975462,105.68336517980936,0.4919648410777495
Italy,Switzerland,2045-2050,0.05081114837318613,0.24217265042748148,77.28999412673951,0.6039043415979715
Italy,Switzerland,2050-2055,0.015259825250702477,0.2574324317571683,15.148000031834762,0.7052687680020768
Italy,Switzerland,2055-2060,0.00020811792716447105,0.2576405057631973,0.12042054178798553,0.619159506891502
Germany,CzechR,2020-2025,0.0007557483192194431,0.0007557483192194431,0.0,0.0
Germany,CzechR,2025-2030,0.0020245687636790966,0.0027803170828985396,0.0,6.06809435699961e-07
Germany,CzechR,2030-2035,58803.85754445221,58803.86032476929,0.0,118318.57612864445
Germany,CzechR,2035-2040,28977.762577924463,87781.62290269375,0.0,151351.74844937015
Germany,CzechR,2040-2045,196843.1216482955,284624.74455098924,0.0,189802.77046612918
Germany,CzechR,2045-2050,28625.437248599424,313250.18179958867,0.0,235410.52074412143
Germany,CzechR,2050-2055,0.0,313250.18179958867,0.0,296402.64427483827
Germany,CzechR,2055-2060,0.0,313250.18179958867,0.0,293532.9136773226
Poland,CzechR,2020-2025,0.11245622449178311,0.11245622449178311,601.0986456597375,0.31565542853326756
Poland,CzechR,2025-2030,0.004095653009723792,0.11655183358029259,17.15295351714371,0.2833710586372113
Poland,CzechR,2030-2035,0.030654447658339405,0.1472062373177497,95.99056208012287,0.349306598011814
Poland,CzechR,2035-2040,0.04321925208415014,0.1904254454808554,99.55176631952706,0.4544575208415585
Poland,CzechR,2040-2045,0.0666588059167727,0.25708420747677063,110.29915825418419,0.6772657453321949
Poland,CzechR,2045-2050,0.05873733214993283,0.31582149570555773,67.3356269679443,0.759510169157525
Poland,CzechR,2050-2055,0.02793718965138793,0.3437586414360856,20.900413599632135,0.9462458005408364
Poland,CzechR,2055-2060,0.0002826233330411887,0.34404122084797784,0.12324392650390538,0.8587222912984769
Slovakia,CzechR,2020-2025,0.20046220408680554,0.20046220408680554,596.8932895584688,0.5599475651186497
Slovakia,CzechR,2025-2030,0.0058872196370056305,0.20634933588177537,13.734977063242523,0.4969158258827793
Slovakia,CzechR,2030-2035,0.0612102429488572,0.26755949098864173,106.7729120109571,0.5055846880691561
Slovakia,CzechR,2035-2040,0.08373941178754914,0.3512988149341142,107.44929579139166,0.664733810427668
Slovakia,CzechR,2040-2045,0.12418268331065598,0.47548141040278147,114.4663020794663,0.938967219341356
Slovakia,CzechR,2045-2050,0.11059303966309512,0.5860743622238367,70.62532035473346,1.1610020344881564
Slovakia,CzechR,2050-2055,0.0492075091893359,0.6352817835710848,20.507158655062344,1.357935509784844
Slovakia,CzechR,2055-2060,0.0005494849330198003,0.6358311806620692,0.13347970730195116,1.2181366562943354
Denmark,Germany,2020-2025,0.0054247757802071694,0.0054247757802071694,0.0,0.010047940723986848
Denmark,Germany,2025-2030,685.6262083564093,685.6316331321894,0.0,0.5619170608911659
Denmark,Germany,2030-2035,1043147.3013652511,1043832.9329983833,0.0,981774.6781082908
Denmark,Germany,2035-2040,317367.4420319471,1361200.3750303304,0.0,1223996.6046929986
Denmark,Germany,2040-2045,1155734.893794639,2516935.2688249694,0.0,2220282.4272306585
Denmark,Germany,2045-2050,235645.85300455615,2752581.1218295256,0.0,2244888.6546992217
Denmark,Germany,2050-2055,301270.3230337519,3053851.4448632775,0.0,2971034.7005999074
Denmark,Germany,2055-2060,119886.54856912559,3173737.993432403,0.0,2649569.364957062
France,Germany,2020-2025,0.005450632109594969,0.005450632109594969,0.0,7.616335665740413e-05
France,Germany,2025-2030,1028.5413956097832,1028.5468462418928,0.0,0.0
France,Germany,2030-2035,891879.1704382355,892907.7172844774,0.0,31621.768524461506
France,Germany,2035-2040,244871.22266202478,1137778.9399465022,0.0,49166.91806728705
France,Germany,2040-2045,1973999.1454568782,3111778.0854033804,0.0,1072802.6284952902
France,Germany,2045-2050,0.0,3111778.0854033804,0.0,919569.9747045273
France,Germany,2050-2055,335541.4642809001,3447319.5496842805,0.0,1971603.5073856455
France,Germany,2055-2060,292338.9073409247,3739658.457025205,0.0,1991961.1742103952
Italy,Germany,2020-2025,0.008005821319274561,0.008005821319274561,0.0,0.0
Italy,Germany,2025-2030,1370.9082909844876,1370.916296805807,0.0,12008.466135069571
Italy,Germany,2030-2035,172794.140364382,174165.05666118782,0.0,0.001030469804689802
Italy,Germany,2035-2040,64702.305024871544,238867.36168605936,0.0,2.7576147775986724e-05
Italy,Germany,2040-2045,459102.3196510903,697969.6813371497,0.0,87973.68298608686
Italy,Germany,2045-2050,51233.12414359057,749202.8054807403,0.0,197613.50205696173
Italy,Germany,2050-2055,155461.87492825196,904664.6804089922,0.0,35897.23291673724
Italy,Germany,2055-2060,36991.61082330148,941656.2912322937,0.0,52805.410706649505
Luxemb.,Germany,2020-2025,0.0008237761181839193,0.0008237761181839193,0.0,0.0011601526914251255
Luxemb.,Germany,2025-2030,0.001256115220986953,0.0020798913391708723,0.0,0.002605318317769341
Luxemb.,Germany,2030-2035,12558.534377345997,12558.536457237336,0.0,0.0
Luxemb.,Germany,2035-2040,2926.643256050629,15485.179713287966,0.0,0.0
Luxemb.,Germany,2040-2045,31612.592986991986,47097.77270027995,0.0,0.0
Luxemb.,Germany,2045-2050,12756.292713386072,59854.06541366602,0.0,0.0
Luxemb.,Germany,2050-2055,10849.725691217398,70703.79110488342,0.0,0.0
Luxemb.,Germany,2055-2060,12683.393872556786,83387.18497744019,0.0,0.0
Netherlands,Germany,2020-2025,0.0036896815112532275,0.0036896815112532275,0.0,0.0003720752978374217
Netherlands,Germany,2025-2030,0.04675524912800871,0.05044493063926194,0.0,0.0054779353677455525
Netherlands,Germany,2030-2035,914751.7868983534,914751.837343284,0.0,60239.90636602943
Netherlands,Germany,2035-2040,20774.176625213237,935526.0139684973,0.0,34355.940991917545
Netherlands,Germany,2040-2045,98200.69404157181,1033726.7080100691,0.0,43968.79193323271
Netherlands,Germany,2045-2050,0.0,1033726.7080100691,0.0,17462.50755784205
Netherlands,Germany,2050-2055,9722.91374079627,1043449.6217508654,0.0,20884.703543705178
Netherlands,Germany,2055-2060,0.0,1043449.6217508654,0.0,31878.107181092026
NO2,Germany,2020-2025,0.003942630992379917,0.003942630992379917,0.0,0.004891426735055198
NO2,Germany,2025-2030,0.05271786897244206,0.056660499964821975,0.0,0.0756006903050161
NO2,Germany,2030-2035,1014520.0274734248,1014520.0841339248,0.0,1490424.6798930857
NO2,Germany,2035-2040,104187.64145774313,1118707.725591668,0.0,1654102.4073883109
NO2,Germany,2040-2045,286405.6702674683,1405113.3958591362,0.0,1673413.0351566381
NO2,Germany,2045-2050,0.0,1405113.3958591362,0.0,1645133.7768800235
NO2,Germany,2050-2055,0.0,1405113.3958591362,0.0,1708485.4913085888
NO2,Germany,2055-2060,0.0,1405113.3958591362,0.0,1804413.042896734
Poland,Germany,2020-2025,0.0009175371694066792,0.0009175371694066792,0.0,0.0018439275026801043
Poland,Germany,2025-2030,0.3464317448728547,0.3473492820422614,0.0,2.0503448848014134
Poland,Germany,2030-2035,158267.94000129856,158268.2873505806,0.0,1.0576554201588614e-05
Poland,Germany,2035-2040,72560.1602291576,230828.4475797382,0.0,7.826747583177502e-05
Poland,Germany,2040-2045,408651.209570647,639479.6571503852,0.0,3669.5672745512084
Poland,Germany,2045-2050,0.0,639479.6571503852,0.0,55533.082107973896
Poland,Germany,2050-2055,0.0,639479.6571503852,0.0,45681.46174476151
Poland,Germany,2055-2060,1.1641532182693481e-10,639479.6571503852,0.0,412820.4959952162
Sweden,Germany,2020-2025,0.0004273419030373926,0.0004273419030373926,0.0,0.00047244193914760743
Sweden,Germany,2025-2030,0.007963600037328322,0.008390941940365715,0.0,0.027430787493501405
Sweden,Germany,2030-2035,79772.87286788608,79772.88125882801,0.0,1.6677337916667145e-06
Sweden,Germany,2035-2040,39536.09037783882,119308.97163666683,0.0,0.0
Sweden,Germany,2040-2045,213464.42977088838,332773.4014075552,0.0,106.5841777243007
Sweden,Germany,2045-2050,76417.23238852964,409190.63379608485,0.0,58.195726574184036
Sweden,Germany,2050-2055,0.0,409190.63379608485,0.0,0.09238041111637929
Sweden,Germany,2055-2060,59517.937266552704,468708.57106263755,0.0,0.00018287962698746585
GreatBrit.,Denmark,2020-2025,0.0038762454494513376,0.0038762454494513376,0.0,0.0009835450852348647
GreatBrit.,Denmark,2025-2030,685.6331825315583,685.6370587770077,0.0,0.0
GreatBrit.,Denmark,2030-2035,1026943.2493458191,1027628.8864045962,0.0,270681.0492711704
GreatBrit.,Denmark,2035-2040,346451.20138239174,1374080.087786988,0.0,562542.4027915373
GreatBrit.,Denmark,2040-2045,1192203.6328754728,2566283.7206624607,0.0,1387056.203904472
GreatBrit.,Denmark,2045-2050,117528.8227559193,2683812.54341838,0.0,1367559.8758832572
GreatBrit.,Denmark,2050-2055,235871.69968399173,2919684.2431023717,0.0,2190843.9594143857
GreatBrit.,Denmark,2055-2060,0.0,2919684.2431023717,0.0,1672466.0974083613
Netherlands,Denmark,2020-2025,0.003559709914652811,0.003559709914652811,0.0,0.00017306364803066206
Netherlands,Denmark,2025-2030,0.047587047937915905,0.05114675785256872,0.0,0.0033730122434565617
Netherlands,Denmark,2030-2035,911457.031418186,911457.0825649439,0.0,29248.24379533232
Netherlands,Denmark,2035-2040,20317.157014543074,931774.239579487,0.0,13686.1537080066
Netherlands,Denmark,2040-2045,198718.1605583249,1130492.400137812,0.0,16388.026984435328
Netherlands,Denmark,2045-2050,0.0,1130492.400137812,0.0,8356.667241248382
Netherlands,Denmark,2050-2055,0.0,1130492.400137812,0.0,15752.834748698007
Netherlands,Denmark,2055-2060,0.0,1130492.400137812,0.0,11992.232019008916
NO2,Denmark,2020-2025,0.003987997779163692,0.003987997779163692,0.0,0.0024131120300927814
NO2,Denmark,2025-2030,0.05322969494358672,0.05721769272275041,0.0,0.032527379008508196
NO2,Denmark,2030-2035,1014336.361922426,1014336.4191401188,0.0,799613.6999751313
