Between node,And node,Period,Pipeline capacity built [kg],Pipeline total capacity [kg],Discounted cost of (newly) built pipeline [EUR],Expected hydrogen transmission [tons]
Italy,BosniaH,2050-2055,0.0005889560980951382,1.4628570880313858,0.1448816774438789,2.9089517268045775
Italy,BosniaH,2055-2060,0.0003487274808364971,1.4632056950166097,0.0500036910604708,3.1232684187562794
Serbia,BosniaH,2020-2025,0.29212567520750476,0.29212567520750476,582.906295479357,0.7622828698329615
Serbia,BosniaH,2025-2030,0.3887795800832974,0.6809051347952687,607.8353692517416,4.781203296900698
Serbia,BosniaH,2030-2035,0.24735268606251198,0.9282577003622788,289.14683055147134,0.45731873538359924
Serbia,BosniaH,2035-2040,0.00016932922152426342,0.9284269090882836,0.14560302592420618,1.4687569998549668
Serbia,BosniaH,2040-2045,1.4100195183652633,2.338446306958077,870.9767435319972,8.27851539338371
Serbia,BosniaH,2045-2050,9.08625302675732e-05,2.338537048993283,0.03888501615334348,6.9599628725733025
Serbia,BosniaH,2050-2055,0.00014766524753320918,2.338684593745146,0.04123986435312273,9.451522363269197
Serbia,BosniaH,2055-2060,0.00018487490012637827,2.338869348149389,0.030095546277467012,5.736549457575767
Germany,Belgium,2020-2025,0.0053869044804471244,0.0053869044804471244,0.0,0.0021040730928421664
Germany,Belgium,2025-2030,1029.9586818657083,1029.9640687701888,0.0,6592.304810706253
Germany,Belgium,2030-2035,928487.0406988752,929517.0047676454,0.0,486589.0092732906
Germany,Belgium,2035-2040,472797.62250786973,1402314.627275515,0.0,392933.3946298757
Germany,Belgium,2040-2045,1244215.9486040364,2646530.5758795515,0.0,396900.2352021535
Germany,Belgium,2045-2050,64039.87366181612,2710570.4495413676,0.0,673592.9568871337
Germany,Belgium,2050-2055,565815.6800810783,3276386.129622446,0.0,572814.2291179905
Germany,Belgium,2055-2060,658923.6869786237,3935309.8166010696,0.0,836377.7770221498
France,Belgium,2020-2025,0.005780248829770872,0.005780248829770872,0.0,0.00018144982265445116
France,Belgium,2025-2030,1029.960048733024,1029.9658289818537,0.0,0.0
France,Belgium,2030-2035,944527.7793121972,945557.7451411791,0.0,85386.82370501575
France,Belgium,2035-2040,384051.40281868656,1329609.1479598656,0.0,204900.47485264647
