Node,Period,New capacity [MW],Total capacity [MW],New capacity [kg/h],Total capacity [kg/h],Expected annual power usage [MWh],Expected annual hydrogen production [kg],Expected marginal price of hydrogen [EUR/kg]
Belgium,2025-2030,6.710085688263675e-05,0.00014421524161829146,0.0012781115596692714,0.0027469569832055513,0.6417744645323132,12.224275514901205,0.0
Belgium,2030-2035,0.00019340182691079591,0.0003376115784019882,0.003683844322110398,0.006430696731466442,1.4117279260270033,26.89005573384768,3.66309813180838
Belgium,2035-2040,1.4816166837730285e-06,0.0003390877049629636,3.119193018469534e-05,0.007138688525536076,1.140413219955158,24.00869936747701,2.2759918062648077
Belgium,2040-2045,0.0011349013407502258,0.0013968664264156117,0.02389265980526791,0.029407714240328668,4.880979252911528,102.75745795603217,1.2679635574230206
Belgium,2045-2050,1.5766073091194553e-05,0.0013455316418992584,0.00033191732823567485,0.028326981934721232,4.956077853062114,104.33848111709713,1.5372717748975082
Belgium,2050-2055,0.0012786091294849239,0.0024307389449537225,0.026918086936524716,0.05117345147270995,10.631711435424915,223.8255039036824,1.0696924391136944
Belgium,2055-2060,1.7681583157485994e-06,0.0024310254856398667,3.7224385594707356e-05,0.05117948390820772,9.889084924807825,208.19126157490157,1.4141551609966587
Bulgaria,2020-2025,0.00010012924614996241,0.00010012924614996241,0.001820531748181135,0.001820531748181135,0.4378570064004248,7.961036480007723,0.0
Bulgaria,2025-2030,89.983020518301,89.98312052281163,1713.9622955866857,1713.9642004345073,788251.130596996,15014307.249466592,0.0
Bulgaria,2030-2035,2.036027680048524e-05,89.98314099688938,0.0003878147961997189,1713.9645904169404,525596.9081889151,10011369.67978886,3.7365623368191088
Bulgaria,2035-2040,2.5549655019253097e-07,89.98314135039898,5.378874740895389e-06,1894.3819231662944,339440.7104970885,7146120.220991337,2.354575520981981
Bulgaria,2040-2045,1814.178489208958,1904.1615303289084,38193.231351767536,40087.61116481913,8452933.40563929,177956492.75030085,1.2798166474498103
Bulgaria,2045-2050,352.1071522937034,2166.2856621008045,7412.7821535516505,45606.01393896431,9900459.35300333,208430723.22112274,1.5091224664254779
Bulgaria,2050-2055,8.658327821469503e-06,2166.285650346143,0.00018228058571514744,45606.01369149775,9332974.97489867,196483683.68207726,1.0646103049849513
Bulgaria,2055-2060,2444.348959152678,4610.634609294092,51459.97808742481,97065.99177461247,20149210.98374158,424193915.4471912,1.3774573635616836
Switzerland,2020-2025,7.85816045118136e-05,7.85816045118136e-05,0.0014287564456693382,0.0014287564456693382,0.2366046061506573,4.301901930011951,0.0
Switzerland,2025-2030,7.313674461875035e-05,0.00015171285900422336,0.0013930808498809591,0.0028897687429375878,0.700399832858111,13.340949197297354,0.0
Switzerland,2030-2035,0.00011965528500291486,0.00027136265387924153,0.0022791482857698066,0.005168812454842696,1.1527548034381643,21.95723435120313,0.0
Switzerland,2035-2040,3.428721485320448e-05,0.00030564437860572147,0.000721836102172726,0.0064346184969625575,1.0063278900902055,21.185850317688537,0.0
Switzerland,2040-2045,0.0008493827097193972,0.001076442738822407,0.017881741257250467,0.022661952396261204,3.27847202005239,69.0204635800503,0.0
Switzerland,2045-2050,0.0002819776379165729,0.0012852836321050193,0.00593637132455943,0.027058602781158302,4.856275394970998,102.23737673623154,0.0
Switzerland,2050-2055,2.6982598319578436e-06,0.0011683266075084118,5.6805470146480926e-05,0.02459634963175604,4.811961601162252,101.30445476131057,0.0
Switzerland,2055-2060,7.111460956078892e-07,0.0011347505386018945,1.4971496749639772e-05,0.023889485023197782,4.332575586458946,91.21211760966202,0.0
CzechR,2020-2025,7.96228677029642e-05,7.96228677029642e-05,0.0014476885036902583,0.0014476885036902583,0.25851274707950755,4.700231765081956,0.0
CzechR,2025-2030,8.948305545027549e-05,0.00016910043302648705,0.0017044391514338187,0.003220960629075944,0.8121217147690702,15.468985043220385,0.0
CzechR,2030-2035,0.00016009638912242494,0.0003291913320215149,0.003049455030903332,0.006270311086124093,1.36867313343377,26.069964446357528,3.663098112940944
CzechR,2035-2040,1.2949450924720138e-05,0.00034213529281825405,0.0002726200194677924,0.00720284826985798,1.2409668150138038,26.125617158185342,2.2759917917146777
CzechR,2040-2045,7132.733998529561,7132.734261009609,150162.821021675,150162.82654757073,28335072.96875472,596527851.9737836,1.2679635534327638
CzechR,2045-2050,9.302228521138086e-07,7132.734172669224,1.9583638991869656e-05,150162.82468777316,27409790.569777884,577048222.5216397,1.5372717707218058
CzechR,2050-2055,1220.0762126727363,8352.810225247727,25685.815003636555,175848.6363210048,36225126.866261855,762634249.8160391,1.0696924368137029
CzechR,2055-2060,1.7181452344783318e-05,8352.810229474699,0.0003617147862059646,175848.63640999366,35947937.62821511,756798686.9097918,1.4141551584689307
Germany,2020-2025,8.067895567374312e-05,8.067895567374312e-05,0.001466890103158966,0.001466890103158966,0.25684839395368164,4.669970799157848,0.0
Germany,2025-2030,5.5429334468063455e-05,0.00013609730988631776,0.0010557968470107325,0.0025923297121203384,0.5986203833044725,11.402293015323286,4.483253216310583
Germany,2030-2035,0.00010079971367980863,0.00023688604335318187,0.0019199945462820692,0.004512115111489179,0.9827387956482512,18.71883420282383,3.663098133924204
Germany,2035-2040,7.298214585444976e-07,0.00023760488449114207,1.5364662285147318e-05,0.00500220809455036,0.6111316074382016,12.865928577646349,2.275991808180644
Germany,2040-2045,0.0005891524201602695,0.0007460728578512426,0.012403208845479359,0.015706797007394583,1.2799227947824816,26.945743048052243,1.2679635580384125
Germany,2045-2050,9.186890994594487e-06,0.0006998304151489115,0.0001934082314651471,0.014733271897871821,1.9289638920547367,40.60976614852077,1.5372717755406686
Germany,2050-2055,0.0001963623834395617,0.0007953930846045902,0.004133944914517088,0.016745117570622952,2.010198734663412,42.31997336133499,1.0696924396600376
Germany,2055-2060,1.2887979048920911e-06,0.0007959520621394106,2.7132587471412446e-05,0.016756885518724434,2.2473989878409943,47.31366290191567,1.4141551615442185
Denmark,2020-2025,7.985575888264608e-05,7.985575888264608e-05,0.0014519228887753834,0.0014519228887753834,0.2602819255665711,4.732398646664929,0.0
Denmark,2025-2030,0.00010688348650909804,0.00018673375526380862,0.002035875933506629,0.0035568334335963547,0.9409442900163963,17.922748381264693,0.0
Denmark,2030-2035,0.0005374780454100916,0.0007242063105471928,0.010237677055430315,0.013794405915184625,3.7113191954237696,70.691794198548,3.663098103004074
Denmark,2035-2040,4.2005820117251266e-07,0.0007246208786222517,8.843330551000268e-06,0.015255176392047405,3.032366604299644,63.83929693262409,2.275991782908952
Denmark,2040-2045,8271.643447165825,8271.644091804004,174139.86204559632,174139.8756169264,31149998.51317062,655789442.3825393,1.267963549768007
Denmark,2045-2050,9.148231454102057e-07,8271.643985872528,1.9259434640214858e-05,174139.87338679007,32934355.999694392,693354863.1514609,1.537271767299085
Denmark,2050-2055,629.0021727935879,8900.645621197766,13242.151006180799,187382.01307784772,42860677.68405018,902330056.5063195,1.0696924339870226
Denmark,2055-2060,7.916528032906213e-07,8900.645621792086,1.6666374806118345e-05,187382.01309035972,36612130.26481459,770781689.7855704,1.4141551553630043
Estonia,2020-2025,6.86897457261282e-05,6.86897457261282e-05,0.0012489044677477855,0.0012489044677477855,0.17144425259886975,3.117168229070359,0.0
Estonia,2025-2030,0.00010864417878843665,0.0001773284343870304,0.002069412929303555,0.0033776844645148647,0.8717917802036755,16.605557718165247,0.0
Estonia,2030-2035,0.0004903373608224616,0.0006676603050825511,0.009339759253761173,0.012717339144429544,3.2472462244044182,61.85230903627463,3.66936395587382
Estonia,2035-2040,2.1504096221465635e-07,0.0006678698559177897,4.527178151887502e-06,0.01406041801932189,2.2542107380215,47.45706816887368,2.2814211262636714
Estonia,2040-2045,879.4695251019665,879.470124266818,18515.147896883507,18515.160510880378,3272673.671526819,68898393.08477513,1.2541306103688052
Estonia,2045-2050,5.286918370512894e-07,879.4700161630783,1.1130354464237673e-05,18515.158235012175,3973492.0478105852,83652464.16443338,1.5358158133634077
Estonia,2050-2055,1.294180918066992e-06,879.4695272534792,2.7245914064568252e-05,18515.14794217851,4214982.284674974,88736469.15105209,1.0686908614555974
Estonia,2055-2060,1.4134330975669484e-06,879.4695281055687,2.9756486264567337e-05,18515.147960117236,3378329.2972697644,71122722.0477845,1.412943014409145
Spain,2020-2025,7.568560093394745e-05,7.568560093394745e-05,0.001376101835162681,0.001376101835162681,0.20419226775300736,3.7125866864183155,0.0
Spain,2025-2030,9.882856642128783e-05,0.00017450867722845772,0.0018824488842150062,0.0033239748043515757,0.7931607248522423,15.107823330518903,4.609477245956613
Spain,2030-2035,11200.3848657412,11200.385040190878,213340.66410935618,213340.6674322072,54952974.83872889,1046723330.2615027,3.55318752430959
Spain,2035-2040,7233.772218541407,18434.157258410534,152289.941442977,388087.52122969547,99105839.85374732,2086438733.7631016,2.1602998111911713
Spain,2040-2045,23643.493983473156,42077.65116465269,497757.7680731191,885845.2876768989,174180031.86903653,3666948039.3481374,1.236553057339216
Spain,2045-2050,15781.909887143484,57859.56095571521,332250.73446617863,1218096.0201203204,247029317.57506537,5200617212.10664,1.4784685417800694
Spain,2050-2055,47356.34345519627,94015.51954691873,996975.6516883426,1979274.095724605,465885579.08768064,9808117454.477488,0.9941079072757404
Spain,2055-2060,2.0440371275799494e-06,86781.74733103238,4.3032360580630517e-05,1826984.154337524,433807660.94041514,9132792861.903477,1.3953260467317112
Finland,2020-2025,7.807093928884168e-05,7.807093928884168e-05,0.0014194716234334852,0.0014194716234334852,0.2367349319018601,4.304271489124729,0.0
Finland,2025-2030,0.0002575985952074864,0.0003356640443687216,0.004906639908714026,0.006393600845118507,1.8310162078862224,34.87649919783281,0.0
Finland,2030-2035,0.00020366011979867699,0.0005393186740402516,0.003879240377117657,0.010272736648385744,2.7328947075558574,52.05513728677824,3.663098120756825
Finland,2035-2040,1.8181038074360666e-07,0.0005394949942942554,3.827586963023298e-06,0.011357789353563272,2.045429257484839,43.06166857862819,2.275991796096275
Finland,2040-2045,0.0009859012752554052,0.0014473212126581703,0.020755816321166427,0.030469920266487798,4.540020301163439,95.57937476133556,1.2679635537629834
Finland,2045-2050,1.2414190851222796e-06,0.001190964036550971,2.6135138634153256e-05,0.025072927085283605,5.023563831628821,105.75923856060676,1.53727177111743
Finland,2050-2055,0.0008977596753042511,0.0018850635920361913,0.018900203690615815,0.03968554930602508,8.530037868240125,179.57974459452896,1.0696924363943687
Finland,2055-2060,432.0229891292967,432.02487401107834,9095.220823774669,9095.260505496386,1842324.0620066803,38785769.726456426,1.4141551579683143
France,2020-2025,8.103982088882172e-05,8.103982088882172e-05,0.0014734512888876677,0.0014734512888876677,0.25721540611645843,4.676643747571972,0.0
France,2025-2030,0.00010973564459351977,0.00019076997535512702,0.0020902027541622814,0.0036337138162881337,0.9222246930943298,17.566184630368188,4.483253216310588
France,2030-2035,0.0003902384993604691,0.0005810029845887276,0.007433114273532744,0.011066723515975763,2.6716568567534824,50.88870203339967,3.6630981332531944
France,2035-2040,0.0005873461553876864,0.001168343649849705,0.012365182218688136,0.024596708417888528,5.254966339548186,110.63087030627759,2.275991807719346
France,2040-2045,64651.79596108824,64651.79705078905,1361090.4412860682,1361090.464227138,306278124.6187798,6447960518.2901,1.2679635578685504
France,2045-2050,6.9638053150198e-06,64651.79694623803,0.00014660642768462738,1361090.4620260638,306548207.092238,6453646465.099748,1.5372717753984428
France,2050-2055,47263.063879012916,111914.86043879109,995011.8711371141,2356102.325027181,549563522.3220458,11569758364.674648,1.0696924395358107
France,2055-2060,1.2922939230300377e-05,111914.85985936919,0.0002720618785326395,2356102.3128288253,557085324.5511608,11728112095.813911,1.4141551614242611
GreatBrit.,2020-2025,7.510026605007646e-05,7.510026605007646e-05,0.0013654593827286629,0.0013654593827286629,0.22283016409144002,4.0514575289352734,0.0
GreatBrit.,2025-2030,0.00018857356891834374,0.00026366834484013724,0.0035918775032065474,0.0050222541874311855,1.2679125300488197,24.150714858072757,4.483253216310579
GreatBrit.,2030-2035,6963.170101086237,6963.170364555117,132631.81144926164,132631.8164677165,22388300.380431004,426443816.77011436,3.66309813285993
GreatBrit.,2035-2040,984.2594372336373,7947.429801503929,20721.25131018184,167314.31161060906,34658616.495192,729655084.1093053,2.27599180742554
GreatBrit.,2040-2045,32686.39607866898,40633.82580127216,688134.6542877681,855448.9642373087,189405001.2543376,3987473710.617634,1.2679635577819224
GreatBrit.,2045-2050,3.5946945215963707e-07,40633.82561617081,7.567777940202886e-06,855448.9603404382,147364524.72592592,3102411046.8615985,1.5372717753181653
GreatBrit.,2050-2055,1.3000246306736701e-06,33670.65551920196,2.73689395931299e-05,708855.9056674097,154014830.86026952,3242417491.795148,1.0696924394972052
GreatBrit.,2055-2060,1.0353548905969862e-06,32686.396081422532,2.179694506519971e-05,688134.6543457375,124202580.66112007,2614791171.813054,1.4141551613818573
Greece,2020-2025,7.623756642125327e-05,7.623756642125327e-05,0.0013861375712955141,0.0013861375712955141,0.21050387835601883,3.827343242836706,0.0
Greece,2025-2030,7.423509800924435e-05,0.00015046717430406805,0.0014140018668427495,0.002866041415315582,0.6385474253832053,12.162808102537245,0.0
Greece,2030-2035,3353.0428402645202,3353.042990773051,63867.48267170515,63867.4855385343,15286507.918089733,291171579.3921854,3.6800178330775735
Greece,2035-2040,5.062649226897382e-07,3353.0429913611497,1.0658208898731331e-05,70590.3787654979,13281389.036473202,279608190.2415411,2.2886060554218477
Greece,2040-2045,12162.018522450751,15515.061437139964,256042.4952094895,326632.8723608414,57917478.69481028,1219315340.9433742,1.2523482866271622
Greece,2045-2050,1959.1229701622099,17474.18433304809,41244.69410867811,367877.56490627566,79922370.71296245,1682576225.5360515,1.5123533157804034
Greece,2050-2055,1.3262443873195328e-05,14121.141506026006,0.00027920934469884904,297287.18960054754,58388262.85348021,1229226586.3890572,1.0696832033550099
Greece,2055-2060,3579.7911543845285,17700.93265989649,75364.02430283219,372651.2138925577,75840890.68298918,1596650330.1681933,1.411129898587343
Croatia,2020-2025,7.645320124262559e-05,7.645320124262559e-05,0.0013900582044113743,0.0013900582044113743,0.21881605754738406,3.978473773588801,0.0
Croatia,2025-2030,6.444028315048166e-05,0.0001408879942665498,0.0012274339647710792,0.0026835808431723775,0.6128975972429731,11.674239947485203,0.0
Croatia,2030-2035,0.00014949721168276437,0.0002903797158212377,0.0028475659368145593,0.005531042206118813,1.137323466002247,21.66330411432852,3.6779367716057734
Croatia,2035-2040,2.727987679304948e-06,0.00029310221337370396,5.7431319564314693e-05,0.00617057291313061,1.0368517549328544,21.82845799858641,2.2878703800733944
Croatia,2040-2045,0.0010461863754728255,0.001262831270072563,0.022024976325743698,0.02658592147521185,3.6439596201254627,76.71493937106237,1.277516080653164
Croatia,2045-2050,0.0006860037434677323,0.0018843947303975952,0.01444218407300489,0.03967146800837043,7.141166111506111,150.34033918960233,1.545310038397355
Croatia,2050-2055,7.664693781516648e-06,0.0017425622124499311,0.00016136197434771894,0.03668552026210382,7.086614260822832,149.1918791752175,1.0751993081551543
Croatia,2055-2060,2.696294657889028e-06,0.00174253051939967,5.676409806082164e-05,0.036684853039993054,6.872888382555332,144.6923870011649,1.4215315298898212
Hungary,2020-2025,7.685006275377348e-05,7.685006275377348e-05,0.001397273868250427,0.001397273868250427,0.2237417243645482,4.068031352082695,0.0
Hungary,2025-2030,7.210003875303205e-05,0.00014894461137964087,0.0013733340714863248,0.0028370402167550643,0.6667645401003965,12.700276954293267,0.0
Hungary,2030-2035,0.00037780461827544845,0.0005267437395274817,0.007196278443341875,0.010033214086237746,2.26852488767142,43.209997860408,3.663098108038576
Hungary,2035-2040,7.34976887858491e-07,0.0005274732262872839,1.547319763912613e-05,0.011104699500784925,2.030199996523411,42.7410525583876,2.2759917874709985
Hungary,2040-2045,786.7445721950858,786.7450228931436,16563.043625159702,16563.053113539867,2839804.652219833,59785361.0993649,1.2679635524946837
Hungary,2045-2050,6.359208042587835e-06,786.7449570736323,0.00013387806405448075,16563.051727865946,3160308.640361705,66532813.48129905,1.5372717698191498
Hungary,2050-2055,857.1559305841455,1643.9005098498199,18045.3880122978,34608.431786312,7314267.029881112,153984569.05012867,1.0696924365467153
Hungary,2055-2060,2.970143439614838e-05,1643.9005386796473,0.000625293355708387,34608.43239325574,6519718.470546914,137257230.9588824,1.4141551581511913
Ireland,2020-2025,7.74215709983782e-05,7.74215709983782e-05,0.00140766492724324,0.00140766492724324,0.22440459966511522,4.080083630274822,0.0
Ireland,2025-2030,0.00015040726728611265,0.00022782334815690905,0.0028649003292592883,0.004339492345845887,1.047670718075861,19.955632725254496,0.0
Ireland,2030-2035,0.0005556972864522022,0.0007835151444832274,0.010584710218137184,0.014924097990156713,3.327507560904846,63.381096398187545,3.6630980684412577
Ireland,2035-2040,1209.7423433343488,1209.7431268257503,25468.259859670503,25468.276354226324,4827235.141488305,101626002.97870116,2.275991760980791
Ireland,2040-2045,22533.96737900252,23743.710430463463,474399.3132421583,499867.58800975716,113006831.42871757,2379091187.9730015,1.2679635437854158
Ireland,2045-2050,1.3070663838854227e-06,23743.710280113028,2.7517187029166796e-05,499867.5848444848,103601631.66990767,2181086982.524372,1.5372717660578519
Ireland,2050-2055,4296.815125734681,28040.52485498893,90459.26580494066,590326.8390523986,138749116.7975854,2921034037.843903,1.0696924347735626
Ireland,2055-2060,3.106289481033771e-06,26830.782511232028,6.53955680217636e-05,564858.5791838322,126868049.16871892,2670906298.2888193,1.4141551561070123
Italy,2020-2025,7.417260499023221e-05,7.417260499023221e-05,0.001348592818004222,0.001348592818004222,0.19713005342257536,3.5841827895013703,0.0
Italy,2025-2030,6.845188852813087e-05,0.00014261900339228295,0.0013038454957739214,0.002716552445567294,0.6154470846589447,11.722801612551327,4.483253216310578
Italy,2030-2035,0.0002090851140131779,0.00035169862727734547,0.003982573600251007,0.006699021471949437,1.4112972501865286,26.881852384505308,3.6630981331758656
Italy,2035-2040,0.00016553846053789527,0.0005172315976881315,0.003485020221850427,0.010889086267118557,1.7941277811039267,37.771111181135296,2.2759918076153776
Italy,2040-2045,7870.098339237686,7870.098782405386,165686.28082605655,165686.29015590288,28938645.0403523,609234632.4284694,1.2679635578553619
Italy,2045-2050,6516.8764378078895,14386.975151588653,137197.3986906924,302883.6874018664,58126836.67248102,1223722877.3153899,1.5372717753654805
Italy,2050-2055,1.0955173714030477e-06,14386.97494364324,2.3063523608485216e-05,302883.68302406825,65148424.930418275,1371545788.0088058,1.0696924395143783
Italy,2055-2060,7.122541918051228e-07,14386.974778869959,1.4994825090634166e-05,302883.679555157,48583644.007441886,1022813558.051408,1.4141551614015349
Lithuania,2020-2025,6.952013603671252e-05,6.952013603671252e-05,0.0012640024733947732,0.0012640024733947732,0.17184305261090368,3.124419138380067,0.0
Lithuania,2025-2030,0.00010317886089023188,0.00017269350680001476,0.0019653116360044166,0.0032894001295240907,0.8541537270956743,16.269594801822368,0.0
Lithuania,2030-2035,0.0006024729336014379,0.0007751609502746059,0.011475674925741674,0.014764970481421063,3.562765458099643,67.86219920189797,3.6975983542910504
Lithuania,2035-2040,4.462010682364833e-07,0.0007756016612162467,9.393706699715438e-06,0.016328456025605193,2.8978148185332118,61.00662775859393,2.303881534085613
Lithuania,2040-2045,4310.831019632119,4310.831726061235,90754.33725541303,90754.35212760494,16105511.631374784,339063402.7657849,1.2091222284961458
Lithuania,2045-2050,8.109126851687532e-07,4310.831623423204,1.70718460035527e-05,90754.34996680431,18221707.092033796,383614886.14807993,1.5307601717063126
Lithuania,2050-2055,1.2823035899813016e-06,4310.831022429235,2.6995865052237932e-05,90754.3373142997,21766238.229779962,458236594.3111571,1.0737298173198524
Lithuania,2055-2060,1.383669620347931e-06,4310.831023080104,2.912988674416697e-05,90754.3373280022,18410523.828738227,387589975.34185743,1.4250131317227113
Luxemb.,2020-2025,8.054678205466782e-05,8.054678205466782e-05,0.001464486946448506,0.001464486946448506,0.25507897197910046,4.637799490529099,0.0
Luxemb.,2025-2030,5.5327188550604716e-05,0.00013586848047746574,0.0010538512104877088,0.002587971056713633,0.5977644618467206,11.385989749461345,0.0
Luxemb.,2030-2035,0.00011017592053759836,0.0002460389108883307,0.002098588962620921,0.004686455445492014,0.9735133545004235,18.54311151429378,3.6630977402484546
Luxemb.,2035-2040,1.776046430724961e-05,0.00026379388506721826,0.00037390451173157074,0.005553555475099332,0.852058479952091,17.938073262149285,2.275991494156367
Luxemb.,2040-2045,0.0010406466151280903,0.0012238896005954808,0.021908349792170323,0.025766096854641703,4.065310499300799,85.5854841958063,1.267963451937326
Luxemb.,2045-2050,5.5070043142926006e-05,0.0012236324550778917,0.0011593693293247582,0.02576068326479772,4.61594362279648,97.1777604799259,1.5372717009079109
Luxemb.,2050-2055,4.8960810176398255e-06,0.0011183526155562552,0.00010307538984504897,0.023544265590658007,4.424052824946522,93.13795420940046,1.069692396488987
Luxemb.,2055-2060,1.8895657270304544e-06,0.0011024817169610604,3.978033109537799e-05,0.023210141409706536,4.283076208789349,90.17002544819681,1.4141551138282464
Latvia,2020-2025,6.966156213315656e-05,6.966156213315656e-05,0.001266573856966483,0.001266573856966483,0.17368670743142317,3.157940135116785,0.0
Latvia,2025-2030,9.123212778865943e-05,0.00016088819979470886,0.0017377548150220843,0.0030645371389468354,0.7747348127862304,14.756853576880578,0.0
Latvia,2030-2035,0.0004202049053286446,0.0005810876149958133,0.00800390295864085,0.011068335523729777,2.7498045393578217,52.37722932110137,3.6944925726951467
Latvia,2035-2040,3.5815415529610953e-07,0.0005814402790237766,7.540087479918096e-06,0.01224084797944793,2.05863891842917,43.33976670377199,2.3016815436827502
Latvia,2040-2045,462.23649447902625,462.2370060167408,9731.29462061108,9731.305389826122,1603212.423829479,33751840.50167324,1.1960185014168225
Latvia,2045-2050,7.709467158411782e-07,462.23691579300913,1.6230457175603752e-05,9731.30349037914,1957650.48423355,41213694.404916845,1.5410446266990727
Latvia,2050-2055,1.0029884154990009e-06,462.23649663270794,2.111554558945265e-05,9731.294665951747,2168799.681433753,45658940.66176322,1.0720065963057
Latvia,2055-2060,1.3843789606312733e-06,462.2364973232495,2.914482022381628e-05,9731.294680489464,1835859.066940265,38649664.567163475,1.4191415824654638
Macedonia,2020-2025,7.846701079922006e-05,7.846701079922006e-05,0.001426672923622183,0.001426672923622183,0.23570872659953426,4.285613210900623,0.0
Macedonia,2025-2030,6.702256260049655e-05,0.0001454840832721334,0.001276620240009458,0.0027711253956596836,0.6236397323205751,11.878852044201432,0.0
Macedonia,2030-2035,0.00021681755600401318,0.00036229614914934025,0.004129858209600251,0.006900879031416005,1.7019012589948852,32.41716683799781,0.0
Macedonia,2035-2040,4.5813822679925295e-07,0.0003627487972487878,9.645015301036905e-06,0.007636816784185007,1.276161861831975,26.866565512252105,0.0
Macedonia,2040-2045,0.0011046942313311266,0.0013889719001709076,0.023256720659602666,0.02924151368780858,4.730674409933727,99.59314547228898,0.0
Macedonia,2045-2050,0.0005275774874181654,0.0018495268250871071,0.011106894471961377,0.0389374068439391,7.477674052540066,157.42471689558033,0.0
Macedonia,2050-2055,2.1904045838118887e-06,0.0016348996736537701,4.611378071182924e-05,0.03441894049797411,6.39842738068092,134.70373433012463,0.0
Macedonia,2055-2060,4.2307584277523765e-06,0.001638672293958892,8.906859847899741e-05,0.0344983640833451,6.262580662774487,131.8438034268313,0.0
Netherlands,2020-2025,7.488753292787698e-05,7.488753292787698e-05,0.0013615915077795815,0.0013615915077795815,0.2218005725901706,4.032737683457648,0.0
Netherlands,2025-2030,9.239858935974355e-05,0.00016728063216016667,0.001759973130661782,0.003186297755431746,0.7488217456113997,14.263271344979042,0.0
Netherlands,2030-2035,0.00030365778048740093,0.0004709329225198592,0.005783957723569541,0.008970150905140174,1.970642152616121,37.53604100221183,3.6630981327455805
Netherlands,2035-2040,1.055586036797778e-06,0.0004719830184292896,2.2222863932584802e-05,0.009936484598511361,1.6967149092670337,35.72031387930597,2.2759918071722005
Netherlands,2040-2045,739.9648140003816,739.965211417167,15578.206610534351,15578.214977203517,3069853.795874279,64628500.96577429,1.2679635576677135
Netherlands,2045-2050,5.576918098301855e-07,739.9651192527257,1.1740880206951274e-05,15578.21303689949,2690478.5710140606,56641654.1266118,1.5372717751708809
Netherlands,2050-2055,5.622007540943725e-06,739.9648209870678,0.00011835805349355211,15578.206757622482,3392353.3510934585,71417965.28617807,1.0696924394065912
Netherlands,2055-2060,1.3254159488558568e-06,739.9648213622199,2.7903493660123302e-05,15578.206765520421,2750734.2888336983,57910195.55439365,1.4141551612880048
NO1,2020-2025,7.970255578505756e-05,7.970255578505756e-05,0.0014491373779101375,0.0014491373779101375,0.26386212569770623,4.797493194503749,0.0
NO1,2025-2030,0.00028977707922529653,0.00036947414488283707,0.005519563413815172,0.007037602759673087,2.373135213024042,45.20257548617223,0.0
NO1,2030-2035,0.0009999892597503364,0.001369457914505833,0.01904741447143498,0.02608491265725396,8.462869696304242,161.1975180248427,0.0
NO1,2035-2040,4.2176201551770007e-07,0.001369874186395059,8.879200326688424e-06,0.028839456555685455,7.575442994821682,159.48301041729857,0.0
NO1,2040-2045,0.0015877796310545796,0.002877948516692803,0.03342693960114904,0.060588389825111645,12.311133957958994,259.1817675359788,0.0
