Period,Discounted electrolyzer cost [EUR],Discounted pipeline cost [EUR],Discounted storage cost [EUR],Total discounted cost [EUR],Hydrogen sold [kg],Non-discounted price for NPV = 0 [EUR]
2020-2025,3965.149270290696,18690.016818335578,0,22655.166088626276,0
2025-2030,142780882.16546845,12796967.431589495,0,155577849.59705794,13.224171988876602
2030-2035,65384620400.398926,819926569.7979357,0,66204546970.19686,11.343714459904652
2035-2040,66217118312.97276,823327880.8472538,0,67040446193.820015,12.91453566703689
2040-2045,136715042255.5864,1492883828.7372527,0,138207926084.32364,12.24893978979446
2045-2050,143541398025.8276,1611891290.7017016,0,145153289316.5293,15.168052595033727
2050-2055,185812703347.51318,1785129333.4561093,0,187597832680.9693,18.20052705616388
2055-2060,185948436425.5592,1793414475.79548,0,187741850901.35468,23.246829931922964
