Between node,And node,Period,Pipeline capacity built [kg],Pipeline total capacity [kg],Discounted cost of (newly) built pipeline [EUR],Expected hydrogen transmission [tons]
Germany,Belgium,2055-2060,0.0,3353945.6031684633,0.0,637181.8538618693
France,Belgium,2020-2025,0.005446294422356793,0.005446294422356793,0.0,0.00022108462477374383
France,Belgium,2025-2030,1028.6813465208281,1028.6867928152506,0.0,0.0
France,Belgium,2030-2035,848090.6844763411,849119.3712691563,0.0,1648231.3692748505
France,Belgium,2035-2040,581024.7713421517,1430144.142611308,0.0,961759.6792504977
France,Belgium,2040-2045,1168889.019207391,2599033.161818699,0.0,1897858.2236843405
France,Belgium,2045-2050,268757.2228192808,2867790.38463798,0.0,1576342.7665648675
France,Belgium,2050-2055,689223.5684956424,3557013.953133622,0.0,4811689.222562254
France,Belgium,2055-2060,0.0,3557013.953133622,0.0,4528682.658206044
GreatBrit.,Belgium,2020-2025,0.004098169090509446,0.004098169090509446,0.0,0.002464535631916373
GreatBrit.,Belgium,2025-2030,685.7801721764421,685.7842703455326,0.0,0.0
GreatBrit.,Belgium,2030-2035,555274.294020881,555960.0782912265,0.0,608226.2357353136
GreatBrit.,Belgium,2035-2040,688241.7359404768,1244201.8142317033,0.0,1370343.0975204788
GreatBrit.,Belgium,2040-2045,1310214.6765240172,2554416.4907557205,0.0,3478143.0259148506
GreatBrit.,Belgium,2045-2050,102435.81311727641,2656852.303872997,0.0,3460796.1111721396
GreatBrit.,Belgium,2050-2055,0.0,2656852.303872997,0.0,4057860.0484180884
GreatBrit.,Belgium,2055-2060,2.3283064365386963e-10,2656852.303872997,0.0,3535601.259910172
Luxemb.,Belgium,2020-2025,0.0007808090511983029,0.0007808090511983029,0.0,0.0032259349113504493
Luxemb.,Belgium,2025-2030,0.0011755200638105118,0.0019563291150088147,0.0,0.007279810453892519
Luxemb.,Belgium,2030-2035,12720.227400680893,12720.229357010008,0.0,0.0
Luxemb.,Belgium,2035-2040,4831.204856738168,17551.434213748176,0.0,0.0
Luxemb.,Belgium,2040-2045,22826.745043300023,40378.1792570482,0.0,3.1408017285738487e-06
Luxemb.,Belgium,2045-2050,20240.02167272911,60618.20092977731,0.0,2.6786575713080623e-06
Luxemb.,Belgium,2050-2055,31238.734529801943,91856.93545957925,0.0,0.0
Luxemb.,Belgium,2055-2060,2787.9554323210177,94644.89089190027,0.0,0.0
Netherlands,Belgium,2020-2025,0.005240658246737813,0.005240658246737813,0.0,0.0031661274835147577
Netherlands,Belgium,2025-2030,0.013765236266388488,0.0190058945131263,0.0,0.007606082395408707
Netherlands,Belgium,2030-2035,322952.6436016145,322952.662607509,0.0,31474.502160663415
Netherlands,Belgium,2035-2040,128553.6673619122,451506.3299694212,0.0,44995.99589323683
Netherlands,Belgium,2040-2045,369670.91330807173,821177.2432774929,0.0,35560.89061713107
Netherlands,Belgium,2045-2050,178730.983559774,999908.2268372669,0.0,88004.91519831635
Netherlands,Belgium,2050-2055,9956.392321000574,1009864.6191582675,0.0,54559.5913768082
Netherlands,Belgium,2055-2060,4726.0022821312305,1014590.6214403987,0.0,70161.90479811012
NO2,Belgium,2020-2025,0.004430072391176328,0.004430072391176328,0.0,0.010888908362635001
NO2,Belgium,2025-2030,0.01724883286131448,0.021678905252490808,0.0,0.037888726370549144
NO2,Belgium,2030-2035,378707.073333664,378707.0950125692,0.0,1471395.06183754
NO2,Belgium,2035-2040,211425.0015137836,590132.0965263528,0.0,1625491.241727756
NO2,Belgium,2040-2045,654475.2801689779,1244607.3766953307,0.0,2813207.526298327
NO2,Belgium,2045-2050,136375.86887935875,1380983.2455746895,0.0,3130175.5034968657
NO2,Belgium,2050-2055,0.0,1380983.2455746895,0.0,3086048.1012819656
