Period,Discounted electrolyzer cost [EUR],Discounted pipeline cost [EUR],Discounted storage cost [EUR],Total discounted cost [EUR],Hydrogen sold [kg],Non-discounted price for NPV = 0 [EUR]
2020-2025,485.19265654203537,2259.6608539783138,0,2744.853510520349,0
2025-2030,142777116.774493,12179587.3496841,0,154956704.1241771,13.171374404999703
2030-2035,67017296298.92307,819786846.4991338,0,67837083145.4222,11.62343881517526
2035-2040,68641041633.65602,887654166.0295932,0,69528695799.68561,13.393867027549286
2040-2045,138671015457.4455,1623500296.6017816,0,140294515754.04727,12.43386775995196
2045-2050,143730330668.36996,1694585190.720561,0,145424915859.0905,15.196436696442488
2050-2055,187836695728.16672,1739405632.9905977,0,189576101361.15732,18.392456419758155
2055-2060,187836701065.02042,1739537717.3623314,0,189576238782.38275,23.473970033582273
