Node,Period,New capacity [MW],Total capacity [MW],New capacity [kg/h],Total capacity [kg/h],Expected annual power usage [MWh],Expected annual hydrogen production [kg],Expected marginal price of hydrogen [EUR/kg]
Switzerland,2040-2045,0.0009581223280516821,0.001268551553246629,0.020170996380035413,0.026706348489402718,3.5784429555578092,75.3356411696381,0.0
Switzerland,2045-2050,0.002063042457368665,0.0032762828977807652,0.04343247278670873,0.06897437679538454,10.721923067973442,225.72469616786194,0.0
Switzerland,2050-2055,6.771898764749832e-07,0.003023034562709781,1.42566289784207e-05,0.06364283289915329,11.355222003730622,239.05730534169732,0.0
Switzerland,2055-2060,5.879111120297107e-07,0.0030224046253097873,1.2377076042730754e-05,0.06362957105915341,12.524540599786777,263.6745389428795,0.0
CzechR,2020-2025,8.129579745099476e-05,8.129579745099476e-05,0.001478105408199905,0.001478105408199905,0.26932978151501946,4.8969051184548995,0.0
CzechR,2025-2030,5.0122633133701885e-05,0.00013141121486734064,0.0009547168215943216,0.002503070759377917,0.5332549271332007,10.157236707299061,0.0
CzechR,2030-2035,0.0003014219237585173,0.00043282592279621115,0.00574136997635271,0.008244303291356402,2.1093968685154127,40.17898797172215,3.820497933743793
CzechR,2035-2040,0.0015335562820078656,0.0019663749890771473,0.032285395410691906,0.04139736819109784,7.10905630886067,149.66434334443517,2.35035745390652
CzechR,2040-2045,5561.456916366894,5561.45880145986,117083.30350246093,117083.34318862864,18135482.293914452,381799627.24030423,1.521319925482766
CzechR,2045-2050,1.4391623225704613e-06,5561.458752812308,3.0298154159378134e-05,117083.34216446966,23294985.654513456,490420750.6213359,1.542138964275476
CzechR,2050-2055,115.14491629331397,5676.603367663623,2424.103500911873,119507.43931923418,26048304.76721885,548385363.5203968,1.2830762640832842
CzechR,2055-2060,8.074859576489056e-07,5676.601834940427,1.699970437155591e-05,119507.4070513774,23261188.45789271,489709230.69247806,1.2362727959693978
Germany,2020-2025,8.380359583877593e-05,8.380359583877593e-05,0.0015237017425231989,0.0015237017425231989,0.2826945403459415,5.139900733562572,0.0
Germany,2025-2030,4.448085853975077e-05,0.00012827002296236103,0.0008472544483762051,0.0024432385326164006,0.5232623231021151,9.96690139242124,4.15995030541186
Germany,2030-2035,0.0001611351648762327,0.0002893907560041668,0.0030692412357377656,0.005512204876269844,1.3713657720852992,26.12125280162475,3.820497971621779
Germany,2035-2040,2.6464286417918926e-06,0.0002920227527707934,5.57142871956188e-05,0.006147847426753546,0.7468523258886667,15.723206860814035,2.3503574826753457
Germany,2040-2045,0.0008104514429889302,0.0010186633837346937,0.017062135641872214,0.021445544920730395,1.8730103530017193,39.43179690529935,1.5213199334652132
Germany,2045-2050,2.6317250831169493e-05,0.00100049978623835,0.0005540473859193578,0.02106315339449158,2.692001480945739,56.673715388331345,1.542138971428676
Germany,2050-2055,0.00013018815086885514,0.0009695528031213323,0.002740803176186424,0.020411637960449102,2.740694707320995,57.698835943599896,1.2830762686545103
Germany,2055-2060,6.902341308095852e-07,0.0009675965795193684,1.4531244859149163e-05,0.020370454305670915,2.7883454587092715,58.702009657037294,1.2362728006788573
Denmark,2020-2025,8.041913668656062e-05,8.041913668656062e-05,0.0014621661215738295,0.0014621661215738295,0.28273814720048857,5.140693585463429,0.0
Denmark,2025-2030,8.899735342197826e-05,0.00016940927438334458,0.0016951876842281573,0.003226843321587516,0.7478948232346572,14.245615680660137,0.0
Denmark,2030-2035,0.0015273880985104517,0.00169679015717401,0.029093106638294317,0.03231981251760019,10.558878883124619,201.12150253570704,3.8204979161002512
Denmark,2035-2040,3.774961002840829e-07,0.0016971604374825119,7.947286321770167e-06,0.035729693420684466,6.292884792297305,132.4817851009959,2.3503574389920554
Denmark,2040-2045,125.75128352235167,125.75289990107338,2647.3954425758247,2647.429471601545,533050.6044612672,11222117.988658257,1.521319919392276
Denmark,2045-2050,3.3998544913095534e-07,125.75281160086318,7.157588402756955e-06,2647.4276126497516,437098.1751745537,9202066.845780078,1.5421389594304666
Denmark,2050-2055,15482.233146561684,15607.984431115503,325941.75045393023,328589.14591822115,72080734.92209958,1517489156.2547278,1.2830762600033818
Denmark,2055-2060,8.008336842688821e-07,15607.98443182131,1.6859656510923833e-05,328589.14593308023,74662732.59548238,1571847002.0101554,1.2362727920846517
Estonia,2020-2025,7.437802507182793e-05,7.437802507182793e-05,0.0013523277285786897,0.0013523277285786897,0.19838803105546407,3.607055110099347,0.0
Estonia,2025-2030,7.792777532878976e-05,0.00015229858464973995,0.0014843385776912336,0.0029009254218998084,0.6965217893085622,13.267081701115472,0.0
Estonia,2030-2035,0.0002556752225323831,0.0004079665914034443,0.0048700042387120595,0.0077707922172084625,2.130493716047128,40.580832686611956,3.8271096457878038
Estonia,2035-2040,0.0006024026534746108,0.0010103620291665913,0.012682161125781282,0.021270779561401925,3.6732478430118887,77.3315335370924,2.355685241289648
Estonia,2040-2045,2590.758899390234,2590.7598350835497,54542.292618741776,54542.312317548414,9833559.896411633,207022313.60866594,1.5128645608456015
Estonia,2045-2050,1.1086376237971507e-05,2590.759768452093,0.00023339739448361067,54542.31091478091,10820168.468602637,227793020.39163446,1.5402662099910227
Estonia,2050-2055,1913.3824477381074,4504.141960663578,40281.73574185489,94824.04127712797,22447719.11093939,472583560.230303,1.2769223189941514
Estonia,2055-2060,1.7944430828605555e-06,4504.141359913924,3.77777491128538e-05,94824.02862976684,22859466.03957266,481251916.6225823,1.2338681788300416
Spain,2020-2025,7.684169558998136e-05,7.684169558998136e-05,0.0013971217379996612,0.0013971217379996612,0.21563719782349328,3.920676324063514,0.0
Spain,2025-2030,8.383497015003185e-05,0.00016066944997608,0.001596856574286321,0.003060370475734857,0.6734965231460903,12.828505202782674,4.285538080504353
Spain,2030-2035,12209.224240651743,12209.224401145628,232556.65220289034,232556.6552599167,50593642.53968131,963688429.327263,3.73038296190519
Spain,2035-2040,3677.235953466506,15886.460354052839,77415.4937571896,334451.7969274282,80621871.77407938,1697302563.664829,2.2668448164261403
Spain,2040-2045,38927.231714293775,54813.691989428815,819520.6676693427,1153972.4629353436,248867271.18723693,5239310972.362883,1.451553143877433
Spain,2045-2050,22848.946866150134,77662.63877187541,481030.46034000284,1635002.9215131667,336307520.1369373,7080158318.672364,1.4552083880050581
Spain,2050-2055,9137.799138320204,74591.21366800353,192374.718701478,1570341.3403790218,396469448.8312421,8346725238.5524645,1.218329749527226
Spain,2055-2060,4.4717766852646986e-07,70913.97771458756,9.414266705820418e-06,1492925.846622896,371675703.05964744,7824751643.360999,1.2157693962762612
Finland,2020-2025,7.474785965854526e-05,7.474785965854526e-05,0.001359051993791732,0.001359051993791732,0.20536815618399112,3.733966476072566,0.0
Finland,2025-2030,0.00016041166655525438,0.000235152310456324,0.0030554603153381786,0.004479091627739505,1.1909764981569329,22.685266631560626,0.0
Finland,2030-2035,0.0005381535004072257,0.0007732985951013034,0.010250542864899537,0.014729497049548635,4.2148568213263,80.2829870728819,3.8204979477551193
Finland,2035-2040,0.00010041590777190503,0.0008737072871537938,0.0021140191109874744,0.018393837624290397,3.4433727045874387,72.49205693868292,2.350357462266316
Finland,2040-2045,4400.697073877561,4400.697871081516,92646.25418689603,92646.27097013718,12611115.718808062,265497173.02753815,1.5213199259792933
Finland,2045-2050,1.620282236999385e-06,4400.6977124983905,3.411120498946074e-05,92646.26763154507,15075226.860544343,317373197.06409144,1.5421389647547152
Finland,2050-2055,1.0939704930667038e-05,4400.697181760538,0.00023030957748772712,92646.2564581166,18622293.734790243,392048289.1534788,1.2830762635920636
Finland,2055-2060,7.177903901568367e-07,4400.697085284511,1.5111376634880774e-05,92646.25442704234,20622732.58075469,434162791.17378294,1.2362727954147963
France,2020-2025,8.393522738894376e-05,8.393522738894376e-05,0.0015260950434353414,0.0015260950434353414,0.2943893581917,5.352533785303636,0.0
France,2025-2030,6.482719342796391e-05,0.00014875520510499102,0.0012348036843421695,0.0028334324781903054,0.6267121079113436,11.937373484025592,4.1599503054118605
France,2030-2035,0.016706525899558334,0.01685527388890945,0.31821954094396826,0.3210528359792276,100.86524853627631,1921.242829262406,3.820497970295482
France,2035-2040,4003.70832551215,4003.7251807869943,84288.59632657158,84288.95117446304,20127247.003023706,423731515.85313064,2.3503574817810593
France,2040-2045,42924.00399110806,46927.72908910947,903663.2419180645,987952.1913496731,183734480.91326368,3868094335.0160775,1.5213199332145764
France,2045-2050,7.774889500040535e-07,46927.72902488718,1.636818842113797e-05,987952.189997625,178827370.29352394,3764786743.0215564,1.5421389712296634
France,2050-2055,5366.562511636078,52294.2748299813,112980.2634028648,1100932.1016838169,262621147.90721884,5528866271.730923,1.283076268500066
France,2055-2060,18790.487743755253,67081.05424810403,395589.2156580054,1412232.7210127166,324106133.9621263,6823287030.781607,1.2362728005280053
GreatBrit.,2020-2025,7.274691993667047e-05,7.274691993667047e-05,0.0013226712715758268,0.0013226712715758268,0.21518565066260495,3.912466375683726,0.0
GreatBrit.,2025-2030,0.00022358426562949757,0.00029632396985245825,0.004258747916752335,0.005644266092427776,1.2974311708111406,24.712974682116965,4.159950305411856
GreatBrit.,2030-2035,5383.437027851463,5383.437324787697,102541.6576733612,102541.66332928947,34307746.0263061,653480876.6915448,3.8204979694194154
GreatBrit.,2035-2040,0.00010642640746213624,5383.437431371525,0.0022405559465712896,113335.52487097948,19895241.619312152,418847191.985519,2.350357481248366
GreatBrit.,2040-2045,36002.30101486666,41385.738375117086,757943.1792603508,871278.702634044,169020413.14526376,3558324487.2687106,1.5213199331524616
GreatBrit.,2045-2050,2.7386893858446556e-07,41385.73816202663,5.765661864936117e-06,871278.6981479292,144555886.4985445,3043281821.02199,1.5421389711735691
GreatBrit.,2050-2055,1.3513873370425126e-06,36002.301118007585,2.8450259727210795e-05,757943.1814317387,149795161.17289412,3153582340.4819813,1.2830762684127945
GreatBrit.,2055-2060,6.117043975281238e-07,36002.30101239415,1.2877987316381555e-05,757943.179208298,154965631.20022836,3262434341.0574393,1.2362728004440164
Greece,2020-2025,7.242074851921214e-05,7.242074851921214e-05,0.0013167408821674934,0.0013167408821674934,0.1791031737068282,3.2564213401241493,0.0
Greece,2025-2030,7.585749960868774e-05,0.00014827103235931868,0.001444904754451195,0.0028242101401774987,0.6019377524089832,11.465480998266347,0.0
Greece,2030-2035,0.0016377686391149933,0.0017860324557410407,0.03119559312599987,0.03401966582363887,8.510023240160045,162.09568076495324,3.839787379255863
Greece,2035-2040,11497.514690290782,11497.51647988223,242052.940848227,242052.97852383644,44754420.79668419,942198332.5617725,2.31867042621091
Greece,2040-2045,3783.1653206493343,15280.68172719897,79645.58569788073,321698.56267787307,55280405.645825915,1163798013.596335,1.5190495511907844
Greece,2045-2050,20274.830846525598,35555.512494849325,426838.544137381,748537.1051547227,145780560.8868316,3069064439.7227707,1.528166578739429
Greece,2050-2055,8684.553802851024,44240.06465754406,182832.71163896893,931369.7822640856,196388076.45656037,4134485820.138113,1.263123149396018
Greece,2055-2060,6.972203711655712e-07,32742.549974823054,1.467832360348571e-05,689316.8415752222,156729876.2370112,3299576341.831815,1.2328272800956226
Croatia,2020-2025,7.734459915922562e-05,7.734459915922562e-05,0.0014062654392586478,0.0014062654392586478,0.22649466531629114,4.118084823932566,0.0
Croatia,2025-2030,4.8413198204714826e-05,0.0001257505816089336,0.0009221561562802824,0.002395249173503497,0.489529550833053,9.324372396820058,0.0
Croatia,2030-2035,0.00019823762991323348,0.000323980995753412,0.0037759548554901616,0.006171066585779276,1.3667446450533873,26.033231334350237,3.835646489312277
Croatia,2035-2040,2.6353247813399284e-05,0.0003503270278581511,0.0005548052171241955,0.007375305849645287,1.0103901057919733,21.27137064825207,2.3633386898230055
Croatia,2040-2045,0.0010623575074441096,0.0013353345401923731,0.022365421209349676,0.02811230610931312,3.68501775314053,77.579321118748,1.531167214471589
Croatia,2045-2050,0.0004894876435433055,0.0017764089771186372,0.010305003021964326,0.03739808372881342,6.066928745087613,127.72481568605501,1.549690465642379
Croatia,2050-2055,0.0004004154751848227,0.001978586801753237,0.008429799477575215,0.04165445898427868,7.886822070591248,166.03835938086837,1.289509855279439
Croatia,2055-2060,8.003187037555514e-07,0.0019530338789820285,1.684881481590635e-05,0.04111650271541113,8.350327687914431,175.79637237714593,1.2430248882801416
Hungary,2020-2025,7.654525450264066e-05,7.654525450264066e-05,0.0013917319000480122,0.0013917319000480122,0.23157149433043767,4.210390806007958,0.0
Hungary,2025-2030,5.859562246620429e-05,0.00013513366125285207,0.0011161070945943674,0.0025739745000543253,0.5346544814115048,10.183894884028664,0.0
Hungary,2030-2035,0.0004081106238665765,0.0005432370693621448,0.007773535692696695,0.01034737274975514,2.525403128568073,48.102916734629964,3.8204979250488407
Hungary,2035-2040,4.713448740184795e-07,0.0005437011984562799,9.92304997933641e-06,0.011446341020132209,1.6140941290521744,33.98092903267736,2.350357447254054
Hungary,2040-2045,0.009738599588118737,0.010205750115408795,0.20502314922355236,0.21485789716650097,32.10669539994006,675.9304294724222,1.5213199237111346
Hungary,2045-2050,7.992100168121692e-07,0.01014795369844339,1.6825474038150932e-05,0.21364113049354505,37.843288931793005,796.7008196166948,1.542138962725434
Hungary,2050-2055,30.261497995681882,30.271237838753745,637.084168330145,637.2892176579736,126856.3047592864,2670659.0475639245,1.2830762637663828
Hungary,2055-2060,1.6941007187562654e-06,30.271239863645576,3.566527828960559e-05,637.2892602872753,135005.34891695954,2842217.87193599,1.236272795613882
Ireland,2020-2025,7.312903398202554e-05,7.312903398202554e-05,0.0013296187996731917,0.0013296187996731917,0.20732428843560569,3.7695325170110126,0.0
Ireland,2025-2030,0.0001461249457895634,0.00021924676397055694,0.0027833323007535886,0.004176128837534418,0.9272191797421248,17.661317709373805,0.0
Ireland,2030-2035,2489.4313500970466,2489.431569464346,47417.740001848506,47417.74418027326,11330852.977927212,215825771.00813738,3.8204978470561164
Ireland,2035-2040,1.9981199904845366e-06,2489.43157055442,4.206568401020077e-05,52409.08569588253,9027567.464931019,190054051.8932846,2.3503573926923114
Ireland,2040-2045,12865.142593684426,15354.574091699275,270845.10723546165,323254.19140419527,66005345.616697185,1389586223.5094144,1.5213199087926013
Ireland,2045-2050,3.9538110757564934e-07,15354.573945723754,8.323812791066302e-06,323254.1883310264,59618472.376339816,1255125734.238733,1.542138957595677
Ireland,2050-2055,7207.420043831609,20072.562639685464,151735.1588175076,422580.2660986414,95398208.80989355,2008383343.36618,1.2830762611933433
Ireland,2055-2060,7.421834331800916e-07,20072.562639165255,1.562491438273877e-05,422580.2660876896,86296075.1844549,1816759477.5674715,1.236272792924017
Italy,2020-2025,7.405254811456218e-05,7.405254811456218e-05,0.0013464099657193125,0.0013464099657193125,0.1950002529666792,3.5454591448487127,0.0
Italy,2025-2030,5.48836211249003e-05,0.0001289289535046339,0.001045402307140958,0.002455789590564455,0.49776312360639813,9.481202354407584,4.1599503054118525
Italy,2030-2035,0.00021255454721892588,0.000341476284965634,0.004048658042265255,0.0065043101898215995,1.4882769151942223,28.34813171798519,3.8204979701213553
Italy,2035-2040,5.253009003726407e-07,0.00034199437016275703,1.105896632363454e-05,0.007199881477110675,1.0043830129217621,21.144905535194994,2.3503574815933943
Italy,2040-2045,11033.923245975559,11033.923513754084,232293.12096790652,232293.12660534916,32380206.468833808,681688557.2386065,1.5213199331763771
Italy,2045-2050,6608.884466890113,17642.807925734378,139134.40982926555,371427.5352786185,64742348.647243656,1362996813.6261823,1.5421389711687041
Italy,2050-2055,332.62088819394046,17975.428601373853,7002.5450146092735,378430.07581839693,69513287.35720193,1463437628.5726724,1.2830762684585755
Italy,2055-2060,1.2963143914135888e-06,17975.428602460663,2.729082929291766e-05,378430.07584127714,75178739.89790627,1582710313.640132,1.236272800475441
Lithuania,2020-2025,7.405487445347158e-05,7.405487445347158e-05,0.0013464522627903925,0.0013464522627903925,0.2005474808887504,3.6463178343409166,0.0
Lithuania,2025-2030,7.155600819057894e-05,0.00014560366687036257,0.001362971584582456,0.0027734031784830966,0.6359977202859347,12.11424229116066,0.0
Lithuania,2030-2035,0.006544376100739669,0.00668997255191841,0.1246547828712318,0.12742804860796972,41.894483109947664,797.9901544751937,3.8550688764135086
Lithuania,2035-2040,0.010097206022569766,0.016787171358742664,0.21257275836988984,0.35341413386826664,66.74163878130176,1405.0871322379317,2.3794748723046943
Lithuania,2040-2045,3543.706507475749,3543.723220218151,74604.34752580525,74604.6993730137,13208347.200588822,278070467.3808173,1.5028847066691209
Lithuania,2045-2050,2.7753735073956176e-06,3543.7231514293067,5.84289159451709e-05,74604.69792482752,15871005.46266737,334126430.79299724,1.53182791148058
Lithuania,2050-2055,3699.7002453528235,7243.416852354944,77888.42621795418,152492.98636536725,34962420.294048,736050953.5589051,1.2673916182456804
Lithuania,2055-2060,1.458324017448157e-06,7243.406756609422,3.070155826206647e-05,152492.77382335626,35804079.18678087,753770088.1427552,1.2169396492178448
Luxemb.,2020-2025,8.022305414057121e-05,8.022305414057121e-05,0.0014586009843740222,0.0014586009843740222,0.2681166680216428,4.874848509484415,0.0
Luxemb.,2025-2030,5.041799992055739e-05,0.00013063383832189845,0.0009603428556296645,0.00248826358708378,0.5213469841740798,9.930418746172949,0.0
Luxemb.,2030-2035,0.00019627215687851343,0.00032689877945853916,0.003738517273876446,0.006226643418257889,1.5616244739855296,29.745228075914852,3.8204972474741368
Luxemb.,2035-2040,1.1175524221128446e-05,0.0003380670879070972,0.00023527419412901993,0.0071172018506757305,1.1297008141113285,23.783175033922706,2.3503569141651584
Luxemb.,2040-2045,0.0017951335115130409,0.0020529721447234343,0.037792284452906125,0.043220466204703885,6.488655686628354,136.6032776132285,1.5213197424821547
Luxemb.,2045-2050,5.94146275716346e-07,0.0020031482835018185,1.2508342646659918e-05,0.0421715428105646,6.661630476461102,140.2448521360232,1.5421388497711475
Luxemb.,2050-2055,2.2086357744828845e-06,0.0018090847514104077,4.649759525227125e-05,0.0380859947665349,6.95090247428865,146.33478893239263,1.2830761961107886
Luxemb.,2055-2060,1.3170611471761943e-06,0.0017992263038557185,2.7727603098446198e-05,0.03787844850222565,7.70298807416751,162.1681699824739,1.2362727239240054
Latvia,2020-2025,7.442440379688599e-05,7.442440379688599e-05,0.0013531709781251999,0.0013531709781251999,0.20390563247164425,3.7073751358480775,0.0
Latvia,2025-2030,6.581937706856435e-05,0.00014023656513913716,0.0012537024203536067,0.002671172669316898,0.6019546591315338,11.465803031076835,0.0
Latvia,2030-2035,0.0003037047429897228,0.00044393409238796766,0.005784852247423292,0.008455887474056527,2.3717213666038597,45.175645078168756,3.852555378964221
Latvia,2035-2040,0.0005989572866877912,0.0010428841633707392,0.012609627088164026,0.02195545607096293,3.701106532401792,77.91803226109036,2.37607406076745
Latvia,2040-2045,1029.2683736486663,1029.2693413980553,21668.807866287712,21668.82823995906,4050775.4513203665,85279483.18569192,1.4766342686959555
Latvia,2045-2050,2.2265302084015704e-06,1029.269278511941,4.687432017687517e-05,21668.826916040864,4026664.4926717747,84771884.05624789,1.534901190694209
Latvia,2050-2055,280.7310512039705,1310.0000260166619,5910.1273937678,27578.947916140252,5497940.552109593,115746116.88651773,1.270710323529042
Latvia,2055-2060,8.465119107289967e-07,1309.9994278938254,1.782130338376835e-05,27578.935324080536,5581727.796437476,117510058.8723679,1.2142152440335918
Macedonia,2020-2025,7.8504938996271e-05,7.8504938996271e-05,0.0014273625272049274,0.0014273625272049274,0.23460171602363442,4.265485745884262,0.0
Macedonia,2025-2030,5.83158756887859e-05,0.00013681359895695433,0.001110778584548303,0.002605973313465797,0.5412815960420241,10.310125638895697,0.0
Macedonia,2030-2035,0.00032797491012372343,0.0004647812933295354,0.00624714114521378,0.008852977015800675,2.2079498204312578,42.05618705583348,0.0
Macedonia,2035-2040,4.104787375068343e-06,0.0004688788649231834,8.641657631722828e-05,0.00987113399838281,1.3612396854046998,28.65767758746736,0.0
Macedonia,2040-2045,0.0009073207318958284,0.0012976892532940204,0.019101489092543757,0.027319773753558325,3.984390539327102,83.88190609109688,0.0
Macedonia,2045-2050,3.9336878437493e-06,0.001243307059988709,8.28144809210379e-05,0.026174885473446506,4.790452578423175,100.85163322996158,0.0
Macedonia,2050-2055,0.0011571104787540195,0.002072442621857586,0.02436022060534778,0.0436303709864755,8.65685885154673,182.24966003256273,0.0
Macedonia,2055-2060,4.95995770006321e-07,0.0020688338320835756,1.044201621065939e-05,0.043554396464917385,8.224778325279685,173.15322790062493,0.0
Netherlands,2020-2025,7.604077957666456e-05,7.604077957666456e-05,0.0013825596286666285,0.0013825596286666285,0.24206820513256072,4.401240093319286,0.0
Netherlands,2025-2030,6.154251999611235e-05,0.00013757608380046522,0.0011722384761164257,0.0026204968342945756,0.5438733574995112,10.359492523800213,0.0
Netherlands,2030-2035,0.0002522650040444759,0.0003898338720812923,0.004805047696085255,0.00742540708726271,1.9311245234286405,36.78332425578363,3.820497969173417
Netherlands,2035-2040,0.00012765625533590108,0.0005174829116634457,0.0026875001123347598,0.010894377087651489,1.8464488464018596,38.87260729267073,2.3503574809208794
Netherlands,2040-2045,0.011561684916779634,0.01200312165127365,0.24340389298483442,0.25269729792155055,45.05884136909772,948.6071867178467,1.5213199329750704
Netherlands,2045-2050,3.3090160351136075e-07,0.011941910021413576,6.966349547607595e-06,0.2514086320297595,39.77339252976573,837.3345795740154,1.542138970919688
Netherlands,2050-2055,1.6264710690660847e-05,0.011705909726034368,0.00034241496190864944,0.2464402047586183,49.84319133173896,1049.3303438260832,1.283076268372298
Netherlands,2055-2060,8.47424714804572e-07,0.011579100893320995,1.7840520311675203e-05,0.24377054512254728,47.98857637267832,1010.2858183721751,1.2362728004482135
NO1,2020-2025,8.04873081836699e-05,8.04873081836699e-05,0.001463405603339453,0.001463405603339453,0.28747945809998565,5.2268992381815575,0.0
NO1,2025-2030,0.00019827137094506695,0.0002787514633787052,0.003776597541810799,0.005309551683403908,1.5293784148213136,29.13101742516788,0.0
NO1,2030-2035,0.0027789246195906486,0.0030576688671375848,0.052931897516012356,0.058241311755001614,20.86881328511041,397.5012054306745,0.0
NO1,2035-2040,6.172847517353352e-07,0.003058278936196546,1.2995468457586004e-05,0.06438481970940096,14.62914819635244,307.9820672916303,0.0
NO1,2040-2045,0.0015095033722418885,0.004487291371029135,0.031779018362987126,0.09446929202166601,19.50677490602782,410.6689453900594,0.0
