Node,Period,Converter invested capacity [MW],Converter total capacity [MW]
EnergyhubEU,2020-2025,0.013282323906388739,0.013282323906388739
EnergyhubEU,2025-2030,0.0023393424473700125,0.015621591018937488
EnergyhubEU,2030-2035,20619.60552245282,20619.621929085602
EnergyhubEU,2035-2040,30389.089412278478,51008.71230432597
EnergyhubEU,2040-2045,9919.128223509808,60927.840579320735
EnergyhubEU,2045-2050,1.0779371033635393e-05,60927.84055229869
EnergyhubEU,2050-2055,7.002652011060112e-07,60927.8405819001
EnergyhubEU,2055-2060,6.546303282535614e-07,60927.84059507486
EnergyhubNorth,2020-2025,0.011980691975981029,0.011980691975981029
EnergyhubNorth,2025-2030,0.0009377655261483368,0.012918382167286468
EnergyhubNorth,2030-2035,0.01982082946982013,0.03273913630227999
EnergyhubNorth,2035-2040,39.661782119114555,39.694521179727836
EnergyhubNorth,2040-2045,35115.574831369224,35155.269020279775
EnergyhubNorth,2045-2050,22754.993673647255,57910.26260253708
EnergyhubNorth,2050-2055,7.976219763912038e-07,57910.26259334519
EnergyhubNorth,2055-2060,9.388551159639717e-07,57910.26256446771
EnergyhubCentral,2020-2025,0.014140627275112519,0.014140627275112519
EnergyhubCentral,2025-2030,0.002361925432530715,0.016502477372839733
EnergyhubCentral,2030-2035,10366.099373933763,10366.115846141225
EnergyhubCentral,2035-2040,11463.468112224735,21829.583942168752
EnergyhubCentral,2040-2045,39098.238361220254,60927.82179790509
EnergyhubCentral,2045-2050,0.018708688519598747,60927.840541700665
EnergyhubCentral,2050-2055,7.28159875652943e-07,60927.840517640965
EnergyhubCentral,2055-2060,6.742968636431639e-07,60927.840528750115
