Node,StorageType,Period,storPWInvCap_MW,storPWInstalledCap_MW,storENInvCap_MWh,storENInstalledCap_MWh,DiscountedInvestmentCostPWEN_EuroPerMWMWh,ExpectedAnnualDischargeVolume_GWh,ExpectedAnnualLossesChargeDischarge_GWh
Austria,HydroPumpStorage,2020-2025,1.3083526937407441e-05,3503.000013083527,1.4452889445237815e-05,124704.00001445289,15.255256676027765,1928.5172945124925,482.129323714496
Austria,HydroPumpStorage,2025-2030,3.1674215764569523e-07,3503.0000133249346,7.2347003814792936e-06,124704.00002153692,0.8557851477881114,2438.3795584773366,609.5948872875729
Austria,HydroPumpStorage,2030-2035,1751.4995612132404,5254.499574463946,2.6859096337779338e-06,124704.00002407217,1129032234.0827487,7913.94080294688,1978.4852007568652
Austria,HydroPumpStorage,2035-2040,0.00031566768618608094,5254.499889715886,5.673004030324609e-06,124704.00002959449,159.72015734212854,9634.369976811447,2408.59249409964
Austria,HydroPumpStorage,2040-2045,3.5028516976610667e-07,5254.499890107869,5.375367800295295e-06,124704.00003481917,0.31066456085746363,11418.871635868249,2854.7179089577767
Austria,HydroPumpStorage,2045-2050,1.4117230452062371e-05,5254.499891485668,4.094156753536238e-05,124704.00006130786,4.158630528364669,9902.878958847365,2475.719739680806
Austria,HydroPumpStorage,2050-2055,1.522165174573626e-06,5254.499892566267,1.7406114036512566e-05,124704.00007147927,0.43429016379358826,10127.123125670287,2531.780781391905
Austria,HydroPumpStorage,2055-2060,1751.4992631000184,5254.499594456047,5.819596313115202e-06,124704.000074613,102418081.2956437,10349.501931306757,2587.375482843649
Austria,Li-Ion_BESS,2020-2025,0.0006396874763548304,0.0006396874763548304,0.0012793749527096607,0.0012793749527096607,377.6181092550302,0.001842540662987655,0.00020472125887839842
Austria,Li-Ion_BESS,2025-2030,0.011040001160625285,0.011679613302127531,0.022080002321279546,0.023359226604255063,4152.909234082681,0.007984097795559574,0.000887116271933879
Austria,Li-Ion_BESS,2030-2035,0.00011023648176144861,0.011789774449042258,0.00022047296352169815,0.023579548898084515,32.00311950211218,0.014708734494385287,0.0016342981850434976
Austria,Li-Ion_BESS,2035-2040,2698.979508180958,2698.9906582370204,5397.959016252296,5397.981316474041,613931703.4800383,1853.19376047491,205.91041782387035
Austria,Li-Ion_BESS,2040-2045,2316.7661475320942,5015.745765797427,4633.532295309649,10031.491531594855,412910737.977182,3628.2461416761093,403.1384601787751
Austria,Li-Ion_BESS,2045-2050,11064.284896029409,16080.030551662183,22128.569792253395,32160.061103324366,1545079509.3882067,11953.942009238695,1328.2157787687681
Austria,Li-Ion_BESS,2050-2055,6027.797033209255,19408.848076856226,12055.59406734912,38817.69615371245,490649602.71245646,14653.501122845226,1628.166791414883
Austria,Li-Ion_BESS,2055-2060,9.161500117868148e-06,17092.081938833417,1.8322292120909925e-05,34184.16387766683,0.3275960475101149,11603.47101230107,1289.2745569164636
BosniaH,HydroPumpStorage,2020-2025,7.36133642931236e-08,440.00000007361336,4.0533359424443915e-07,2199.3400004053337,0.11985405990344575,21.561057936965533,5.390264463912213
BosniaH,HydroPumpStorage,2025-2030,6.172561719170217e-07,440.0000006155334,9.090049676591634e-07,2199.340001163668,0.5826022438658272,290.7334722275836,72.68336803711045
BosniaH,HydroPumpStorage,2030-2035,2.8858617728167776e-07,440.00000082878546,8.25943031003941e-05,2199.3400836073015,5.510127643703901,528.486173985968,132.1215434768816
BosniaH,HydroPumpStorage,2035-2040,9.301266852555867e-08,440.0000008464672,219.9338096016308,2419.273892865176,11108151.947977884,558.9943671474039,139.74859176628755
BosniaH,HydroPumpStorage,2040-2045,7.40795936740077e-08,440.0000008452086,2.0789221988137136e-06,2419.2738948127585,0.09866691136947944,599.2960838117945,149.8240209321953
BosniaH,HydroPumpStorage,2045-2050,1.0596752774431176e-07,440.0000008775628,1.8135069225703507e-06,2419.2738957753672,0.06561006624941082,653.5716736151847,163.39291838531676
BosniaH,HydroPumpStorage,2050-2055,1.7893294745157595e-07,440.0000004392396,5.912373259401915e-06,2419.273901398032,0.10251310997280609,616.5096237171114,154.12740590998112
BosniaH,HydroPumpStorage,2055-2060,4.031190876681539e-07,440.00000055377245,2.2950989497293725e-05,2419.273841982778,0.1577770085535866,628.1862680772628,157.04656699970198
BosniaH,Li-Ion_BESS,2020-2025,0.000637218790579986,0.000637218790579986,0.001274437581159972,0.001274437581159972,376.1608031655728,0.0018214617021449005,0.00020238005643529933
BosniaH,Li-Ion_BESS,2025-2030,0.0009410284970853166,0.0015781719528030862,0.0018820569939844852,0.0031563439056061723,353.9860075992334,0.002871968497660805,0.0003191031169119868
BosniaH,Li-Ion_BESS,2030-2035,0.015949536432173957,0.017527633050174494,0.03189907286435978,0.03505526610034899,4630.362945992306,0.01914494376036964,0.002127211525835273
BosniaH,Li-Ion_BESS,2035-2040,474.50166662377876,474.51855663525566,949.0033332449798,949.0371132705113,107933986.01803592,298.2728401100173,33.14142667437562
BosniaH,Li-Ion_BESS,2040-2045,0.0008566424030079439,474.51847265270396,0.001713287730272362,949.0369453054079,152.6772044379111,343.4679516485343,38.16310573417474
BosniaH,Li-Ion_BESS,2045-2050,0.0002508353310509071,474.50277395286105,0.0005016744677649416,949.0055479057221,35.028302719488146,338.4561537320059,37.60623929925714
BosniaH,Li-Ion_BESS,2050-2055,478.64594197555317,478.6470493070675,957.2918839493893,957.294098614135,38960741.37201917,348.3109411125748,38.70121567459453
