BetweenNode,AndNode,Period,transmissionInvCap_MW,transmissionInstalledCap_MW,DiscountedInvestmentCost_EuroPerMW,transmissionExpectedAnnualVolume_GWh,ExpectedAnnualLosses_GWh
Switzerland,Austria,2020-2025,0.0,1200.0,0.0,2012.716960255392,60.381508807661575
Switzerland,Austria,2025-2030,0.0,1200.0,0.0,4697.37076341408,140.9211229024226
Switzerland,Austria,2030-2035,941.827876944938,2141.827876944938,225488730.13109058,6951.62217295022,208.54866518850753
Switzerland,Austria,2035-2040,58.17199353894302,2199.9998703965553,10004841.036371518,13886.683921977106,416.60051765931286
Switzerland,Austria,2040-2045,999.9999146788699,3199.9997844274385,119154989.09003854,17265.929871644446,517.9778961493331
Switzerland,Austria,2045-2050,3.0472594875709118e-06,3199.9997885733255,0.23695352804879036,18667.730191168688,560.0319057350619
Switzerland,Austria,2050-2055,2.2632175154731834e-06,3199.999790954548,0.10258063546047361,16298.151472014226,488.9445441604273
Switzerland,Austria,2055-2060,3.2741298402124083e-06,3199.9997933107625,0.06519420695892758,19785.104721479453,593.553141644384
CzechR,Austria,2020-2025,0.0,900.0,0.0,4507.989557101105,135.23968671303277
CzechR,Austria,2025-2030,0.0,900.0,0.0,2723.199087229494,81.69597261688499
CzechR,Austria,2030-2035,999.9998899944469,1899.999889994447,87917381.33746397,8741.357096118998,262.2407128835701
CzechR,Austria,2035-2040,6.0589563107943296e-05,1899.9999504966834,3.8266219483420083,9387.746866149895,281.63240598449755
CzechR,Austria,2040-2045,2.2084947998114487e-06,1899.999952617851,0.09663404099534206,10009.04193006973,300.27125790209266
CzechR,Austria,2045-2050,5.012480206559066e-07,1899.999953031772,0.014312908796998997,10550.493582994395,316.5148074898321
CzechR,Austria,2050-2055,7.156562617887641e-07,1899.9999536601017,0.011911461651138586,10773.753654539665,323.2126096361907
CzechR,Austria,2055-2060,6.850307496266627e-07,1899.9999542578057,0.0050089265937617285,11759.845958325508,352.79537874976603
Germany,Austria,2020-2025,0.0,5000.0,0.0,16146.07321884592,484.38219656537854
Germany,Austria,2025-2030,1999.9996741123214,6999.999674112321,891259.8094056167,18627.69517378089,558.8308552134276
Germany,Austria,2030-2035,499.99999485127944,7499.999682109625,149745.32895847276,31027.75776960501,930.8327330881484
Germany,Austria,2035-2040,0.00023355160456702394,7499.999902342818,0.05024687827818226,37784.66964500538,1133.5400893501603
Germany,Austria,2040-2045,700.0000089218305,8199.99990594828,104337.46918425077,38930.73889123384,1167.9221667370211
Germany,Austria,2045-2050,2.2970007836944416e-07,8199.999911390045,2.2343174083385998e-05,37153.009166189826,1114.5902749856948
Germany,Austria,2050-2055,8.280426725234223e-07,8199.999911920722,4.6948507692977196e-05,43581.81332050886,1307.454399615267
Germany,Austria,2055-2060,8.096633604699247e-07,8199.99991277758,2.0167291697450084e-05,44698.4874121035,1340.954622363108
Hungary,Austria,2020-2025,0.0,800.0,0.0,2891.092045434046,86.73276136302123
Hungary,Austria,2025-2030,0.0,800.0,0.0,3894.2588547503124,116.82776564250962
Hungary,Austria,2030-2035,1999.999913395919,2799.999913395919,149305052.73802394,12850.73722258852,385.52211667765584
Hungary,Austria,2035-2040,1.591368192124726e-05,2799.999929222274,0.853410824617063,15793.638707554297,473.80916122663075
Hungary,Austria,2040-2045,9.103470166824546e-07,2799.9999300452932,0.03382287106345376,16965.203687287878,508.95611061863787
Hungary,Austria,2045-2050,4.96126158371568e-07,2799.999930454094,0.012029209700841956,17621.75305310061,528.6525915930192
