BetweenNode,AndNode,Period,transmissionInvCap_MW,transmissionInstalledCap_MW,DiscountedInvestmentCost_EuroPerMW,transmissionExpectedAnnualVolume_GWh,ExpectedAnnualLosses_GWh
Switzerland,Austria,2020-2025,0.0,1200.0,0.0,2761.6881405937984,82.85064421781479
Switzerland,Austria,2025-2030,0.0,1200.0,0.0,3637.3409548018826,109.1202286440566
Switzerland,Austria,2030-2035,3.0163203064148547e-06,1200.0000030163203,0.7221555575189997,4594.74693572843,137.8424080718529
Switzerland,Austria,2035-2040,999.9996867986707,2199.999689470347,171987193.3930596,11698.011725309234,350.94035175927775
Switzerland,Austria,2040-2045,999.9998125107282,3199.9995032923807,119154976.9161937,18312.82021891893,549.3846065675682
Switzerland,Austria,2045-2050,4.884055172554941e-06,3199.999505169553,0.379781934896644,17671.361898076986,530.1408569423103
Switzerland,Austria,2050-2055,1.1252659512851527e-06,3199.9994988097,0.0510028291826522,17081.198153430443,512.4359446029148
Switzerland,Austria,2055-2060,1.0370775462383105e-06,3199.99950764934,0.0206502037126087,16878.16640257325,506.3449920771981
CzechR,Austria,2020-2025,0.0,900.0,0.0,5089.186447850111,152.6755934355034
CzechR,Austria,2025-2030,0.0,900.0,0.0,2298.886435887501,68.96659307662519
CzechR,Austria,2030-2035,999.9992574806165,1899.9992574806165,87917325.72849825,6218.858621783686,186.56575865351118
CzechR,Austria,2035-2040,0.0004971813573915775,1899.9997543173731,31.400211470606582,9016.937341747771,270.50812025243255
CzechR,Austria,2040-2045,1.204515898353882e-05,1899.9997660179313,0.5270432998574766,11487.619061597326,344.628571847919
CzechR,Austria,2045-2050,5.202293243438018e-07,1899.99976619356,0.01485491127349253,12092.045764645025,362.76137293935136
CzechR,Austria,2050-2055,2.838656605434634e-07,1899.999766132824,0.004724691322042274,12744.504310123726,382.33512930371325
CzechR,Austria,2055-2060,4.324484295456314e-07,1899.999766220672,0.003162051397491456,11775.701590864417,353.2710477259323
Germany,Austria,2020-2025,0.0,5000.0,0.0,16114.102427171445,483.4230728151436
Germany,Austria,2025-2030,1999.9990713441475,6999.9990713441475,891259.540794049,23362.72884359968,700.8818653079902
Germany,Austria,2030-2035,500.0006441257199,7499.999716079302,149745.52341010407,29273.087235396673,878.1926170619022
Germany,Austria,2035-2040,7.778053924264541e-06,7499.999722558307,0.0016733900394227481,36192.791234275035,1085.7837370282518
Germany,Austria,2040-2045,700.0000571474903,8199.999782605884,104337.47637245539,44666.25971037587,1339.9877913112775
Germany,Austria,2045-2050,2.4154383083268626e-06,8199.99978236682,0.00023495228644991893,49485.46523485156,1484.5639570455476
Germany,Austria,2050-2055,2.1789306177616084e-07,8199.99977970249,1.2354138773874701e-05,43936.82745995283,1318.1048237985833
Germany,Austria,2055-2060,4.314805124019414e-07,8199.99978139301,1.074742143490932e-05,44389.0707314087,1331.6721219422666
Hungary,Austria,2020-2025,0.0,800.0,0.0,2403.194874225812,72.09584622677464
Hungary,Austria,2025-2030,0.0,800.0,0.0,4449.970674095405,133.49912022286227
Hungary,Austria,2030-2035,1999.9997683820366,2799.9997683820366,149305041.91237077,13438.49204795781,403.1547614387352
Hungary,Austria,2035-2040,2.6525563225783253e-06,2799.999770689992,0.14224993875065148,17014.8927281772,510.4467818453169
Hungary,Austria,2040-2045,3.124170882953818e-07,2799.9997706578088,0.011607488904552812,16592.62676616195,497.77880298485894
Hungary,Austria,2045-2050,2.2900384954655617e-07,2799.9997705422106,0.005552489587602954,15450.081326148513,463.5024397844567
Hungary,Austria,2050-2055,2.3294595409628093e-07,2799.999770430554,0.0032921945360938417,18610.884384438337,558.3265315331507
Hungary,Austria,2055-2060,3.4685878435882984e-07,2799.9997704328143,0.0021535602919454775,17546.393056613666,526.3917916984088
Italy,Austria,2020-2025,0.0,405.0,0.0,2355.419943782213,70.66259831346646
Italy,Austria,2025-2030,2.0996605485379405e-06,405.00000209966055,0.8352328159871053,2131.301691205105,63.939050736153064
Italy,Austria,2030-2035,889.9996435745661,1294.9996454097502,237934369.53560278,6974.06527953035,209.22195838591068
Italy,Austria,2035-2040,0.00016853319560131502,1294.9998135182263,32.36650073123097,7663.366664708775,229.9009999412636
Italy,Austria,2040-2045,999.9999536768828,2294.999766900387,133053497.70394103,15111.23524380504,453.33705731415205
Italy,Austria,2045-2050,4.361317006493171e-07,2294.9997674661386,0.03786914013162635,14772.062375546933,443.1618712664092
Italy,Austria,2050-2055,3.3980434834491876e-07,2294.9997651201115,0.017198163333039352,15260.96287712851,457.8288863138549
Italy,Austria,2055-2060,8.333033027223513e-07,2294.9997674257565,0.018528073272187005,15024.912294003578,450.7473688201079
Slovenia,Austria,2020-2025,0.0,950.0,0.0,2999.6310498801236,89.98893149640405
Slovenia,Austria,2025-2030,0.0,950.0,0.0,3449.927695600579,103.49783086801769
Slovenia,Austria,2030-2035,999.9996833826833,1949.9996833826833,97342393.29371685,6389.742080799228,191.69226242397644
Slovenia,Austria,2035-2040,5.9462798067296866e-05,1949.999742500881,4.15805705440113,10409.663016136989,312.28989048410875
Slovenia,Austria,2040-2045,999.9999711836592,2949.999713070164,48446355.65239396,15985.567872686335,479.56703618059055
Slovenia,Austria,2045-2050,4.639218586610417e-07,2949.999713626037,0.014667207446903927,14156.759863382842,424.7027959014854
Slovenia,Austria,2050-2055,4.85630090836275e-07,2949.9997147723197,0.008949392088400593,17333.23982815726,519.9971948447187
Slovenia,Austria,2055-2060,1.0158776993333686e-06,2949.9997142715006,0.008224384253217261,15505.344875683573,465.16034627050766
Slovakia,Austria,2020-2025,0.0,0.0,0.0,0.0,0.0
Slovakia,Austria,2025-2030,0.0,0.0,0.0,0.0,0.0
Slovakia,Austria,2030-2035,999.9994529269838,999.9994529269838,19498621.504313607,2662.9933225799514,79.88979967739873
Slovakia,Austria,2035-2040,0.00012970536006996373,999.999582287743,1.816791192579055,4886.765817626186,146.60297452878527
Slovakia,Austria,2040-2045,5.500155969585847e-07,999.9995824931576,0.005337502852213442,5169.903322077524,155.09709966232606
Slovakia,Austria,2045-2050,5.179510706384191e-07,999.9995826665079,0.0032801471228660847,5074.324667216744,152.2297400165021
Slovakia,Austria,2050-2055,7.028214235470367e-07,999.9995830247282,0.0025943880038536895,6095.051186874491,182.851535606235
Slovakia,Austria,2055-2060,6.766484827230539e-07,999.9995833567759,0.001097304266698576,5576.615142139997,167.2984542641998
Croatia,BosniaH,2020-2025,0.0,750.0,0.0,3542.2308229065916,106.26692468719801
Croatia,BosniaH,2025-2030,0.0,750.0,0.0,2951.83331337122,88.55499940113648
Croatia,BosniaH,2030-2035,0.0,750.0,0.0,2557.9372772346483,76.73811831703958
Croatia,BosniaH,2035-2040,0.0,750.0,0.0,2698.2134445167108,80.94640333550133
Croatia,BosniaH,2040-2045,1143.9977492554203,1893.9977492554203,58204998.57179888,4809.039214176356,144.27117642529117
Croatia,BosniaH,2045-2050,2.248741844982878e-06,1893.9977511595612,0.07466484837767356,6203.4525986756,186.10357796026818
Croatia,BosniaH,2050-2055,3.0527707183269006e-06,1893.9977538677308,0.059082126954937836,5515.262852234242,165.45788556702692
Croatia,BosniaH,2055-2060,1.0434606109553074e-05,1893.9977639577357,0.08871805523952635,4859.787265661774,145.79361796985313
Italy,BosniaH,2020-2025,0.0,0.0,0.0,0.0,0.0
