BetweenNode,AndNode,Period,transmissionInvCap_MW,transmissionInvCapMax_MW,transmissionInstalledCap_MW,transmissionInstalledCapMax_MW,DiscountedInvestmentCost_Euro,transmissionExpectedAnnualVolume_GWh,ExpectedAnnualLosses_GWh
GreatBrit.,Belgium,2020-2025,0.0,20000.0,1000.0,1000.0,0.0,4841.028033067052,145.2308409920119
GreatBrit.,Belgium,2025-2030,0.0,20000.0,1000.0,1000.0,0.0,5265.025182605285,157.9507554781587
GreatBrit.,Belgium,2030-2035,0.0,20000.0,1000.0,1000.0,0.0,4637.321468485646,139.11964405456942
GreatBrit.,Belgium,2035-2040,0.0,20000.0,1000.0,1000.0,0.0,5727.615863994588,171.8284759198377
GreatBrit.,Belgium,2040-2045,0.0,20000.0,1000.0,1000.0,0.0,5172.477066902284,155.17431200706883
GreatBrit.,Belgium,2045-2050,0.0,20000.0,1000.0,1000.0,0.0,5110.406342744508,153.31219028233537
GreatBrit.,Belgium,2050-2055,0.0,20000.0,1000.0,1000.0,0.0,4950.918703182429,148.52756109547272
GreatBrit.,Belgium,2055-2060,0.0,20000.0,1000.0,1000.0,0.0,4669.514894423294,140.08544683269895
Luxemb.,Belgium,2020-2025,0.0,20000.0,680.0,680.0,0.0,2207.473666768542,66.22421000305638
Luxemb.,Belgium,2025-2030,499.99952315801403,20000.0,1179.999523158014,1180.0,0.0,1666.2467799488795,49.98740339846632
Luxemb.,Belgium,2030-2035,500.00033209199086,20000.0,1679.9998552436807,1680.0,0.0,4533.135276587878,135.99405829763634
Luxemb.,Belgium,2035-2040,6.74653627117987e-05,20000.0,1679.9999228212566,1680.0,0.0,8236.109313451529,247.0832794035462
Luxemb.,Belgium,2040-2045,1.1096856554205376e-06,20000.0,1679.999923079275,1680.0,0.0,9996.915727182357,299.9074718154713
Luxemb.,Belgium,2045-2050,9.717917091730832e-07,20000.0,1679.9999247713163,1680.0,0.0,10981.502744247311,329.4450823274199
Luxemb.,Belgium,2050-2055,3.246228653012591e-07,20000.0,1679.9999254106745,1680.0,0.0,9441.318828726062,283.239564861782
Luxemb.,Belgium,2055-2060,7.487853217379601e-05,20000.0,1680.0,1680.0,0.0,8587.147190278543,257.6144157083567
Netherlands,Belgium,2020-2025,0.0,20000.0,2400.0,2400.0,0.0,3964.915916883417,118.94747750650266
Netherlands,Belgium,2025-2030,0.0,20000.0,2400.0,2400.0,0.0,2809.338277664018,84.28014832992035
Netherlands,Belgium,2030-2035,1549.9998447763319,20000.0,3949.999844776332,3950.0,0.0,3687.7042860521933,110.63112858156624
Netherlands,Belgium,2035-2040,3.295958747298846e-05,20000.0,3949.9998777287037,3950.0,0.0,8478.164155775574,254.34492467326734
Netherlands,Belgium,2040-2045,1.2261948933089576e-06,20000.0,3949.9998789476826,3950.0,0.0,9484.719457574862,284.54158372724544
Netherlands,Belgium,2045-2050,3.938905952273506e-07,20000.0,3949.9998793343575,3950.0,0.0,7770.69869287606,233.1209607862822
Netherlands,Belgium,2050-2055,7.901015464694758e-07,20000.0,3949.999880117244,3950.0,0.0,7613.302364318183,228.39907092954545
Netherlands,Belgium,2055-2060,0.00011985389360838342,20000.0,3950.0,3950.0,0.0,6408.6604614601865,192.25981384380634
NO2,Belgium,2020-2025,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
NO2,Belgium,2025-2030,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
NO2,Belgium,2030-2035,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
NO2,Belgium,2035-2040,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
NO2,Belgium,2040-2045,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
NO2,Belgium,2045-2050,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
NO2,Belgium,2050-2055,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
NO2,Belgium,2055-2060,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
Greece,Bulgaria,2020-2025,0.0,20000,600.0,600.0,0.0,5131.865112057036,153.95595336171107
Greece,Bulgaria,2025-2030,799.9999788195469,20000.0,1399.9999788195469,1400.0,413859325.7290826,10918.696598013816,327.5608979404148
Greece,Bulgaria,2030-2035,6.668717499751317e-08,20000.0,1399.9999788790183,1400.0,0.02356658085299896,8205.938044216246,246.17814132648778
Greece,Bulgaria,2035-2040,4.234364647939704e-06,20000.0,1399.9999831061675,1400.0,1.1007259267264478,8804.155507373536,264.12466522120604
Greece,Bulgaria,2040-2045,999.999980169587,20000.0,2399.999963326338,2400.0,186738505.0941487,14342.867102398464,430.286013071954
Greece,Bulgaria,2045-2050,4.781155044695435e-07,20000.0,2399.9999635934937,2400.0,0.0618561287921894,14115.359322319313,423.46077966957955
Greece,Bulgaria,2050-2055,3.8729211305743123e-07,20000.0,2399.9999641122804,2400.0,0.03269866601623215,11198.899039657936,335.96697118973765
Greece,Bulgaria,2055-2060,2.751349600804621e-07,20000.0,2399.999964386604,2400.0,0.013540119837494246,12100.531578808876,363.0159473642666
Macedonia,Bulgaria,2020-2025,0.0,20000,400.0,400.0,0.0,3460.7096876351716,103.82129062905523
Macedonia,Bulgaria,2025-2030,0.0,20000.0,400.0,400.0,0.0,3307.2905162139914,99.21871548641963
Macedonia,Bulgaria,2030-2035,0.0,20000.0,400.0,400.0,0.0,2159.7855557449125,64.79356667234747
Macedonia,Bulgaria,2035-2040,0.0,20000.0,400.0,400.0,0.0,1619.189154403658,48.5756746321096
Macedonia,Bulgaria,2040-2045,0.0,20000.0,400.0,400.0,0.0,1820.2573690694653,54.60772107208409
Macedonia,Bulgaria,2045-2050,0.0,20000.0,400.0,400.0,0.0,1729.4028482737847,51.88208544821347
Macedonia,Bulgaria,2050-2055,0.0,20000.0,400.0,400.0,0.0,1581.4230410866185,47.44269123259869
Macedonia,Bulgaria,2055-2060,0.0,20000.0,400.0,400.0,0.0,1444.4427403071973,43.33328220921604
Romania,Bulgaria,2020-2025,0.0,20000,300.0,300.0,0.0,2626.1873765578625,78.7856212967358
Romania,Bulgaria,2025-2030,599.9999903579222,20000.0,899.9999903579222,900.0,174412146.22923365,7482.6367022751965,224.4791010682565
Romania,Bulgaria,2030-2035,999.9999174041459,20000.0,1899.9999079321715,1900.0,198571508.08770713,9427.513326477696,282.82539979433193
Romania,Bulgaria,2035-2040,1.1848012737206574e-05,20000.0,1899.99991959335,1900.0,1.7306098287205383,8186.102372235726,245.58307116707178
Romania,Bulgaria,2040-2045,1499.9999722201048,20000.0,3399.9998915168294,3400.0,157393883.0713302,15155.65847677291,454.66975430318706
Romania,Bulgaria,2045-2050,6.406033787236023e-07,20000.0,3399.9998924095116,3400.0,0.0465695291297787,13793.77523222666,413.81325696680034
Romania,Bulgaria,2050-2055,1.6942464558890605e-06,20000.0,3399.999893168787,3400.0,0.08037679426455695,11447.903355806406,343.43710067419255
Romania,Bulgaria,2055-2060,7.366685846160848e-07,20000.0,3399.9998948676007,3400.0,0.020370964537508286,12431.398427259926,372.94195281779787
Serbia,Bulgaria,2020-2025,0.0,20000,500.0,500.0,0.0,4160.13189261848,124.80395677855465
Serbia,Bulgaria,2025-2030,843.9999904656233,20000.0,1343.9999904656233,1344.0,272784539.5220805,11276.125955591955,338.28377866776015
Serbia,Bulgaria,2030-2035,210.04058049103608,20000.0,1554.0405709496551,1844.0,46373727.706525005,7421.754920080474,222.6526476024148
Serbia,Bulgaria,2035-2040,289.9593848413643,20000.0,1843.9999557838441,1844.0,47091513.74273346,8344.409213150511,250.33227639451542
Serbia,Bulgaria,2040-2045,729.9999666540153,20000.0,2573.999922443636,2574.0,85166983.81707503,11387.64018177454,341.62920545323686
Serbia,Bulgaria,2045-2050,1.9457755760258455e-06,20000.0,2573.999924343588,2574.0,0.15727409588383642,11465.043561606282,343.9513068481893
Serbia,Bulgaria,2050-2055,8.483894280840745e-06,20000.0,2573.9999329465204,2574.0,0.44750837850371566,9559.051156150326,286.77153468450973
Serbia,Bulgaria,2055-2060,4.33524793251662e-06,20000.0,2573.9999371720555,2574.0,0.13329234563360554,11431.235594753764,342.93706784261303
Germany,Switzerland,2020-2025,0.0,20000.0,4600.0,4600.0,0.0,25799.889555787555,773.9966866736278
Germany,Switzerland,2025-2030,799.9998900333122,20000.0,5399.999890033312,5400.0,0.0,25051.34376596187,751.5403129788568
Germany,Switzerland,2030-2035,3099.999993255802,20000.0,8499.999883455495,8500.0,0.0,28783.686690674906,863.5106007202494
Germany,Switzerland,2035-2040,7.730333461610907e-05,20000.0,8499.99996061078,8500.0,0.0,54634.959219919285,1639.0487765975763
Germany,Switzerland,2040-2045,2.1121149193653915e-06,20000.0,8499.999962896136,8500.0,0.0,63636.695214671934,1909.1008564401604
Germany,Switzerland,2045-2050,1.9958628598636494e-07,20000.0,8499.999963040484,8500.0,0.0,56682.58058483424,1700.4774175450225
Germany,Switzerland,2050-2055,2.1743576487345443e-07,20000.0,8499.999963275775,8500.0,0.0,51415.73975650709,1542.4721926952127
Germany,Switzerland,2055-2060,3.6878414190803896e-05,20000.0,8500.0,8500.0,0.0,61263.95439518264,1837.9186318554796
France,Switzerland,2020-2025,0.0,20000,3150.0,3150.0,0.0,22778.49670268403,683.3549010805218
France,Switzerland,2025-2030,2.992969712067861e-06,20000.0,2750.0000029929697,3150.0,1.2858558296539793,12068.846004651352,362.0653801395398
France,Switzerland,2030-2035,1899.9999359902827,20000.0,4649.999938722668,4650.0,557615746.9315826,26434.12884556991,793.0238653670976
France,Switzerland,2035-2040,3.5559860620145105e-05,20000.0,4649.999974519795,4650.0,7.676763772847204,30997.38525779845,929.921557733953
France,Switzerland,2040-2045,1999.9999822080956,20000.0,6649.999956700367,6650.0,310163768.0430882,46423.92186515933,1392.7176559547804
France,Switzerland,2045-2050,2.8272916422262607e-07,20000.0,6649.999956972908,6650.0,0.030377197477702057,47251.181700379646,1417.5354510113875
France,Switzerland,2050-2055,1.7814129744321203e-07,20000.0,6649.999957358955,6650.0,0.012490596510829411,45445.18788338257,1363.3556365014745
France,Switzerland,2055-2060,1.5173700152258675e-07,20000.0,6649.999957384905,6650.0,0.006201480951717071,40561.15125429662,1216.8345376288976
Italy,Switzerland,2020-2025,0.0,20000,4240.0,4240.0,0.0,25164.21366039239,754.926409811772
Italy,Switzerland,2025-2030,0.0,20000.0,4240.0,4240.0,0.0,27105.91902082683,813.1775706248076
Italy,Switzerland,2030-2035,1094.8434593523634,20000.0,5334.843459352363,5440.0,505558129.0610153,32325.954119081267,969.7786235724418
Italy,Switzerland,2035-2040,105.15650224833125,20000.0,5439.9999617396425,5440.0,35718390.84950699,35500.83395365265,1065.0250186095802
Italy,Switzerland,2040-2045,8.962744033566361e-08,20000.0,5439.9999615931,5440.0,0.021869542219312574,32562.763134160123,976.8828940248038
Italy,Switzerland,2045-2050,9.263111343212613e-08,20000.0,5439.999961689069,5440.0,0.015659273372164162,32370.66774864397,971.1200324593193
Italy,Switzerland,2050-2055,1.1127211389781665e-07,20000.0,5439.999961853987,5440.0,0.012275594485449973,32229.64262571045,966.8892787713171
Italy,Switzerland,2055-2060,1.7678215228501449e-07,20000.0,5439.99996203493,5440.0,0.011367892546706795,31954.449971021757,958.633499130654
Germany,CzechR,2020-2025,0.0,20000.0,2100.0,2100.0,0.0,5724.8094810325165,171.74428443097602
Germany,CzechR,2025-2030,499.9996250635696,20000.0,2599.9996250635695,2600.0,0.0,5746.515794697905,172.3954738409374
Germany,CzechR,2030-2035,500.0003131913338,20000.0,3099.9999381546213,3100.0,0.0,13479.148574086461,404.374457222594
Germany,CzechR,2035-2040,4.115276164892244e-05,20000.0,3099.9999793963752,3100.0,0.0,16138.303750541472,484.1491125162455
Germany,CzechR,2040-2045,1150.0000015276223,20000.0,4249.999980785115,4250.0,0.0,29036.545493382266,871.096364801467
Germany,CzechR,2045-2050,2.2964959795252835e-07,20000.0,4249.999981129006,4250.0,0.0,28729.486427674336,861.8845928302329
Germany,CzechR,2050-2055,1.4048680576027045e-07,20000.0,4249.999981218306,4250.0,0.0,25784.740449752106,773.5422134925643
Germany,CzechR,2055-2060,1.8694576256397876e-05,20000.0,4250.0,4250.0,0.0,22017.760365749393,660.5328109724812
Poland,CzechR,2020-2025,0.0,20000,800.0,800.0,0.0,2800.4744149037138,84.01423244711133
Poland,CzechR,2025-2030,0.0,20000.0,800.0,800.0,0.0,4070.399295482854,122.11197886448595
Poland,CzechR,2030-2035,0.0,20000.0,800.0,800.0,0.0,3747.429324123773,112.42287972371356
Poland,CzechR,2035-2040,0.0,20000.0,800.0,800.0,0.0,3488.3967500847925,104.6519025025439
Poland,CzechR,2040-2045,999.9999428079802,20000.0,1799.9999428079802,1800.0,183892959.09836775,8559.93521787736,256.7980565363204
Poland,CzechR,2045-2050,3.102363571120183e-07,20000.0,1799.999943111001,1800.0,0.03952517860550944,9453.140284357107,283.59420853071254
Poland,CzechR,2050-2055,3.814628781374332e-07,20000.0,1799.999943485248,1800.0,0.03171574397492736,8172.236913720814,245.16710741162487
Poland,CzechR,2055-2060,5.475761457061172e-07,20000.0,1799.9999440256086,1800.0,0.02653704071109762,7708.831128146554,231.26493384439672
Slovakia,CzechR,2020-2025,0.0,20000,1800.0,1800.0,0.0,7720.148906517259,231.60446719551837
Slovakia,CzechR,2025-2030,0.0,20000.0,1800.0,1800.0,0.0,5751.548138985773,172.54644416957365
Slovakia,CzechR,2030-2035,0.0,20000.0,1800.0,1800.0,0.0,7762.981791314291,232.8894537394284
Slovakia,CzechR,2035-2040,0.0,20000.0,1800.0,1800.0,0.0,7796.761958487292,233.9028587546191
Slovakia,CzechR,2040-2045,499.99994148420956,20000.0,2299.9999414842096,2300.0,51219699.27577991,13041.875472849377,391.2562641854814
Slovakia,CzechR,2045-2050,3.1707562695354913e-07,20000.0,2299.999941797678,2300.0,0.022503286709091172,11816.004828982268,354.480144869468
Slovakia,CzechR,2050-2055,4.575389325149845e-07,20000.0,2299.999942251609,2300.0,0.021191057085492206,11626.869297543988,348.80607892631986
Slovakia,CzechR,2055-2060,5.145709530099065e-07,20000.0,2299.9999427625717,2300.0,0.013891693157103228,11462.675375270517,343.88026125811456
Denmark,Germany,2020-2025,0.0,20000.0,2765.0,2765.0,0.0,11872.292090780622,356.16876272341995
Denmark,Germany,2025-2030,1999.9999774045257,20000.0,4764.999977404525,4765.0,0.0,20576.081554998564,617.2824466499588
Denmark,Germany,2030-2035,1.6750077943363362e-07,20000.0,4764.99997756481,4765.0,0.0,28032.646014492624,840.9793804347811
Denmark,Germany,2035-2040,7.315979114740219e-06,20000.0,4764.999984873575,4765.0,0.0,33111.01506992048,993.3304520976126
Denmark,Germany,2040-2045,2.3136412159781095e-06,20000.0,4764.999987179999,4765.0,0.0,35030.35005594259,1050.9105016782787
Denmark,Germany,2045-2050,8.356189002632724e-08,20000.0,4764.999987256346,4765.0,0.0,35455.622388591095,1063.6686716577358
Denmark,Germany,2050-2055,1.1026614463638567e-07,20000.0,4764.999987359397,4765.0,0.0,31974.77071142417,959.2431213427267
Denmark,Germany,2055-2060,1.2604525175227154e-05,20000.0,4765.0,4765.0,0.0,33497.17786725586,1004.9153360176754
France,Germany,2020-2025,0.0,20000.0,2300.0,2300.0,0.0,13104.94839856097,393.1484519568283
France,Germany,2025-2030,0.0,20000.0,2300.0,2300.0,0.0,10190.917714743831,305.72753144231484
France,Germany,2030-2035,1799.999980101897,20000.0,4099.999980101897,4100.0,0.0,22165.531963228652,664.9659588968613
France,Germany,2035-2040,8.300357883587955e-07,20000.0,4099.9999809247165,4100.0,0.0,30857.52880101578,925.7258640304759
France,Germany,2040-2045,8.075340376921999e-08,20000.0,4099.999980998254,4100.0,0.0,30830.99530279999,924.9298590839967
