Node,Period,Converter invested capacity [MW],Converter total capacity [MW]
EnergyhubEU,2020-2025,0.029366849484732824,0.029366849484732824
EnergyhubEU,2025-2030,6.642219786274609e-06,0.02937344076861466
EnergyhubEU,2030-2035,34430.62955740002,34430.658934328836
EnergyhubEU,2035-2040,16969.90457865684,51400.563516051174
EnergyhubEU,2040-2045,13643.235575732913,65043.79909009953
EnergyhubEU,2045-2050,4.571740863421388e-06,65043.79910157659
EnergyhubEU,2050-2055,1.506057715031548e-06,65043.79909260097
EnergyhubEU,2055-2060,1.635658718251198e-06,65043.79908667149
EnergyhubNorth,2020-2025,0.027860018305024787,0.027860018305024787
EnergyhubNorth,2025-2030,8.498701232633677e-06,0.027868466070310054
EnergyhubNorth,2030-2035,0.11477879720636755,0.14264721234076655
EnergyhubNorth,2035-2040,656.3960111946053,656.5386584241124
EnergyhubNorth,2040-2045,60271.3612127445,60927.8999329405
EnergyhubNorth,2045-2050,3.899234274231325e-05,60927.89998460769
EnergyhubNorth,2050-2055,1.8052054989715912e-06,60927.89997080644
EnergyhubNorth,2055-2060,1.807981346878417e-06,60927.899980480644
EnergyhubCentral,2020-2025,0.03140685976679502,0.03140685976679502
EnergyhubCentral,2025-2030,8.486637729255454e-06,0.03141529546856102
EnergyhubCentral,2030-2035,43619.53376305757,43619.5651865416
EnergyhubCentral,2035-2040,7335.391051051814,50954.95623628983
EnergyhubCentral,2040-2045,11999.308646196045,62954.264888193684
EnergyhubCentral,2045-2050,4.486008910311762e-06,62954.264895587956
EnergyhubCentral,2050-2055,1.4450110386133827e-06,62954.26488470742
EnergyhubCentral,2055-2060,1.466135681457547e-06,62954.26489273166
