BetweenNode,AndNode,Period,transmissionInvCap_MW,transmissionInstalledCap_MW,DiscountedInvestmentCost_EuroPerMW,transmissionExpectedAnnualVolume_GWh,ExpectedAnnualLosses_GWh
Switzerland,Austria,2020-2025,0.0,1200.0,0.0,1645.18733808543,49.355620142563
Switzerland,Austria,2025-2030,0.0,1200.0,0.0,3755.109377579693,112.65328132739074
Switzerland,Austria,2030-2035,364.18395602696023,1564.1839560269602,87191491.97941731,6344.868903938416,190.34606711815272
Switzerland,Austria,2035-2040,635.8153521272953,2199.999308103267,109352132.17782658,9827.706066414485,294.8311819924337
Switzerland,Austria,2040-2045,1000.0003473067835,3199.9996550085166,119155040.63981727,16513.290002337755,495.3987000701335
Switzerland,Austria,2045-2050,1.1010883742542066e-06,3199.99965591108,0.08562013705666398,14928.514078712436,447.8554223613727
Switzerland,Austria,2050-2055,1.382155390545188e-06,3199.999657452278,0.06264637724739472,15248.789927600976,457.4636978280301
Switzerland,Austria,2055-2060,9.346195506906049e-06,3199.999667035853,0.18610068442377434,16396.64637797164,491.89939133914885
CzechR,Austria,2020-2025,0.0,900.0,0.0,4555.2283637711735,136.65685091313557
CzechR,Austria,2025-2030,0.0,900.0,0.0,3608.1706101169048,108.24511830350714
CzechR,Austria,2030-2035,999.9996516721226,1899.9996516721226,87917360.38478701,8495.72969416991,254.87189082509755
CzechR,Austria,2035-2040,0.00017241790124045264,1899.9998240390883,10.889303228649357,7782.227272814346,233.4668181844302
CzechR,Austria,2040-2045,1.7136227450214314e-06,1899.9998257017749,0.07498061150385742,8127.645263104602,243.829357893138
CzechR,Austria,2045-2050,3.608301185476384e-05,1899.9998617338504,1.0303339594687388,11174.924161545041,335.2477248463522
CzechR,Austria,2050-2055,6.330547643561902e-07,1899.9998623159695,0.010536633229270967,7668.3218124490095,230.04965437347087
CzechR,Austria,2055-2060,1.9130515162292205e-06,1899.9998641780846,0.013988181727753169,11183.18187994951,335.49545639848486
Germany,Austria,2020-2025,0.0,5000.0,0.0,15221.747003674735,456.65241011024324
Germany,Austria,2025-2030,1999.9968703283303,6999.99687032833,891258.5599554202,16888.766134733884,506.66298404201706
Germany,Austria,2030-2035,500.00297929972606,7499.999850394261,149746.22277291075,34150.15191424143,1024.5045574272406
Germany,Austria,2035-2040,6.588576833102871e-07,7499.999850186816,0.00014174829531704897,33513.408290591535,1005.4022487177454
Germany,Austria,2040-2045,699.9999718590466,8199.999825341023,104337.46365991216,39870.140206106065,1196.1042061831886
Germany,Austria,2045-2050,6.368360555082733e-06,8199.999828096858,0.0006194572919523663,35329.694149851195,1059.8908244955373
Germany,Austria,2050-2055,3.142456495993118e-07,8199.999827821395,1.7817154583033384e-05,30150.19867754703,904.5059603264128
