Node,StorageType,Period,storPWInvCap_MW,storPWInstalledCap_MW,storENInvCap_MWh,storENInstalledCap_MWh,DiscountedInvestmentCostPWEN_EuroPerMWMWh,ExpectedAnnualDischargeVolume_GWh,ExpectedAnnualLossesChargeDischarge_GWh
Austria,HydroPumpStorage,2020-2025,1.6800336197775323e-06,3503.0000016800336,5.859485827386379e-05,124704.00005859486,7.916495419522097,1930.5069374836053,482.626734336385
Austria,HydroPumpStorage,2025-2030,7.850428328504682e-05,3503.0000800891216,4.6761112213826876e-05,124704.00010516557,68.43271641460451,2404.8390912563777,601.2097726614077
Austria,HydroPumpStorage,2030-2035,1625.3010900393206,5128.301170033218,4.3532149362038765e-05,124704.00014850736,1047683576.9839704,7994.480394044563,1998.620100700847
Austria,HydroPumpStorage,2035-2040,126.19881588429259,5254.4999843653895,1.1045012692429522e-05,124704.00015936197,63738978.1669861,9535.229914218073,2383.8074784884016
Austria,HydroPumpStorage,2040-2045,2.3979438935225006e-06,5254.4999842318375,6.3272759157245684e-06,124704.00016549887,1.060485411784409,11830.76765671634,2957.6919141321587
Austria,HydroPumpStorage,2045-2050,3.0535673540837506e-06,5254.4999870708725,4.035902583666079e-05,124704.00014726304,1.6189039187518015,10106.217928746986,2526.554482159375
Austria,HydroPumpStorage,2050-2055,7.937524227571097e-05,5254.499990369646,1.3508187800114166e-05,124704.00011401012,10.744999983227325,10219.657242751073,2554.9143106863776
Austria,HydroPumpStorage,2055-2060,1625.3010713072167,5254.499971637479,3.23921724206958e-05,124704.0001028701,95038702.57579401,10095.572211050252,2523.89305273096
Austria,Li-Ion_BESS,2020-2025,0.0051670553549831725,0.0051670553549831725,0.010334110709966345,0.010334110709966345,3050.1983322908163,0.014865910413155757,0.0016517608971784168
Austria,Li-Ion_BESS,2025-2030,0.061339379798420274,0.06650633995836262,0.12267875959708664,0.13301267991672525,23073.99003602004,0.049518746701206366,0.005502075757373015
Austria,Li-Ion_BESS,2030-2035,4.6389617076314925e-05,0.06655263438059004,9.277923418136931e-05,0.1331052687611801,13.467523959768068,0.08827221226523305,0.009808016448489745
Austria,Li-Ion_BESS,2035-2040,3212.447897957123,3212.5092835952105,6424.895795794014,6425.018567190421,730729375.4392681,2190.4163997110722,243.37959996070123
Austria,Li-Ion_BESS,2040-2045,3501.245871929941,6713.693816133465,7002.491744180692,13427.38763226693,624017239.8707775,5035.253567655572,559.4726186213459
Austria,Li-Ion_BESS,2045-2050,1840.2490852988026,8553.942855054223,3680.498170605611,17107.885710108447,256982821.80616704,7643.170256786425,849.2411396358181
Austria,Li-Ion_BESS,2050-2055,21628.40439311732,26969.899347838353,43256.80878086717,53939.798695676705,1760505199.8997808,20362.567239244763,2262.5074710198805
Austria,Li-Ion_BESS,2055-2060,0.000184958928875708,23468.653660296637,0.0003691132649777345,46937.307320593274,6.601293552005599,17303.003356338482,1922.5559284733838
BosniaH,HydroPumpStorage,2020-2025,1.5513726395965932e-05,440.0000155137264,3.078831923630787e-06,2199.340003078832,16.61269006774544,20.396710419196435,5.099177579120742
BosniaH,HydroPumpStorage,2025-2030,3.2718425371230957e-06,440.00001869037385,7.274606784088589e-06,2199.3400101630486,3.2902366528612657,291.7466650320349,72.93666623297631
BosniaH,HydroPumpStorage,2030-2035,4.216989147708693e-06,440.0000228121679,0.00032767277668514295,2199.3403376454353,23.84038814951531,552.1069919088686,138.02674795242515
BosniaH,HydroPumpStorage,2035-2040,2.6233803145484446e-06,440.00002534035326,219.93299364184924,2419.2733237808034,11108112.014471833,552.0307624817274,138.0076905951811
BosniaH,HydroPumpStorage,2040-2045,2.971482708814837e-06,440.0000282166409,2.0818375519369255e-05,2419.2733523462543,1.768245896646209,626.1921821158008,156.54804550357207
BosniaH,HydroPumpStorage,2045-2050,5.2199236513531395e-05,440.00006490215117,1.909214725790956e-05,2419.273373865272,12.355843880866006,592.4744470022414,148.11861172665428
BosniaH,HydroPumpStorage,2050-2055,1.9069216262232436e-06,440.0000635372302,3.790316366838616e-05,2419.2733983667695,0.7583278725520367,633.770587821389,158.4426469296816
BosniaH,HydroPumpStorage,2055-2060,2.6826625473428896e-05,440.0000861468666,0.00010540607995105042,2419.2731799317876,2.1850310956616505,648.34346199926,162.0858654751114
BosniaH,Li-Ion_BESS,2020-2025,0.005061943452311091,0.005061943452311091,0.010123886904622181,0.010123886904622181,2988.1490356977197,0.014463234432716915,0.0016070202642919213
BosniaH,Li-Ion_BESS,2025-2030,0.007528102164522894,0.012589950421815868,0.01505620432913397,0.025179900843631736,2831.840734382454,0.022787054860125267,0.0025318893058003046
BosniaH,Li-Ion_BESS,2030-2035,0.10098394596049455,0.11357380118733203,0.20196789192071352,0.22714760237466405,29316.98507372318,0.1257513962553573,0.013972371741679784
BosniaH,Li-Ion_BESS,2035-2040,601.405620676863,601.5141327025716,1202.811241353264,1203.0282654051432,136800585.58130506,380.47939029768406,42.27548780514309
BosniaH,Li-Ion_BESS,2040-2045,9.045414163543739e-05,601.5066948867513,0.00018090821919553168,1203.0133897735027,16.121383143447957,425.4504691062496,47.27227433939576
BosniaH,Li-Ion_BESS,2045-2050,0.00025832991742597196,601.4059692707602,0.0005166606887698685,1202.8119385415205,36.07470768135314,409.4251672742857,45.491685247248235
BosniaH,Li-Ion_BESS,2050-2055,553.9464478436979,553.9467964372705,1107.892895686185,1107.893592874541,45090039.20376422,401.2984972344528,44.5887219091695
