Node,Period,Converter invested capacity [MW],Converter total capacity [MW]
EnergyhubEU,2020-2025,0.008750741231010512,0.008750741231010512
EnergyhubEU,2025-2030,0.6380073969006614,0.6467581237296297
EnergyhubEU,2030-2035,41638.90487520496,41639.551632160474
EnergyhubEU,2035-2040,12029.508457010192,53669.060088760125
EnergyhubEU,2040-2045,11962.599798592548,65631.65988245615
EnergyhubEU,2045-2050,1.4713133998846639e-06,65631.65988598234
EnergyhubEU,2050-2055,4.3357519513365924e-07,65631.65989168185
EnergyhubEU,2055-2060,4.2381830494733995e-07,65631.65988821024
EnergyhubNorth,2020-2025,0.008404361997991208,0.008404361997991208
EnergyhubNorth,2025-2030,0.007028868344959161,0.015433215940903664
EnergyhubNorth,2030-2035,0.054109173315334026,0.06954237485420134
EnergyhubNorth,2035-2040,3249.5929025843266,3249.662444942483
EnergyhubNorth,2040-2045,54711.9734611648,57961.636030666414
EnergyhubNorth,2045-2050,2966.2091874360117,60927.845128120636
EnergyhubNorth,2050-2055,5.38120640804922e-07,60927.84514389716
EnergyhubNorth,2055-2060,5.037866058606026e-07,60927.84515880498
EnergyhubCentral,2020-2025,0.009468690225470361,0.009468690225470361
EnergyhubCentral,2025-2030,2201.7659082004734,2201.7753773286113
EnergyhubCentral,2030-2035,47686.04478533877,49887.82037923519
EnergyhubCentral,2035-2040,2108.9680766330766,51996.78845567475
EnergyhubCentral,2040-2045,9218.63975853249,61215.4281745454
EnergyhubCentral,2045-2050,3.441912425071001e-06,61215.428268812386
EnergyhubCentral,2050-2055,4.7371881589309637e-07,61215.42823835823
EnergyhubCentral,2055-2060,4.0363094759565725e-07,61215.4282488857
