BetweenNode,AndNode,Period,transmissionInvCap_MW,transmissionInstalledCap_MW,DiscountedInvestmentCost_EuroPerMW,transmissionExpectedAnnualVolume_GWh,ExpectedAnnualLosses_GWh
Switzerland,Austria,2020-2025,0.0,1200.0,0.0,1763.7335506380593,52.91200651914168
Switzerland,Austria,2025-2030,0.0,1200.0,0.0,5329.790462189889,159.8937138656974
Switzerland,Austria,2030-2035,999.9995241160541,2199.999524116054,239415957.35736185,10408.766142875447,312.262984286265
Switzerland,Austria,2035-2040,0.00036442829456615123,2199.9998885299465,62.67701920597728,11240.515417708299,337.21546253124956
Switzerland,Austria,2040-2045,1000.0000318850084,3199.9999210577785,119155003.0557359,16504.413143122045,495.1323942936612
Switzerland,Austria,2045-2050,2.553821406833472e-07,3199.9999203498896,0.01985840046848437,14698.406518604561,440.95219555813645
Switzerland,Austria,2050-2055,2.985224288418242e-07,3199.999920754142,0.013530568865094655,14304.40246333086,429.1320738999255
Switzerland,Austria,2055-2060,8.293781775185991e-07,3199.999921740617,0.01651451078337746,16618.822795550575,498.56468386651846
CzechR,Austria,2020-2025,0.0,900.0,0.0,3473.156358975044,104.19469076925142
CzechR,Austria,2025-2030,0.0,900.0,0.0,4673.834709077295,140.21504127231916
CzechR,Austria,2030-2035,999.9999280951524,1899.9999280951524,87917384.6871786,8786.70133747979,263.6010401243934
CzechR,Austria,2035-2040,2.4885708788416844e-05,1899.9999529664597,1.5716931194923747,8758.920372648176,262.76761117944494
CzechR,Austria,2040-2045,4.3101567924693446e-07,1899.9999533830728,0.01885935471595379,8063.828064212633,241.91484192637907
CzechR,Austria,2045-2050,9.646407368635512e-06,1899.9999630150783,0.2754487662720553,11412.357998344522,342.37073995033575
CzechR,Austria,2050-2055,1.7192995736453858e-07,1899.9999631726066,0.002861621148553676,7827.323105178199,234.8196931553464
CzechR,Austria,2055-2060,6.850283992645113e-07,1899.9999638432328,0.0050089094079762845,11289.173532919494,338.6752059875848
Germany,Austria,2020-2025,0.0,5000.0,0.0,18547.51067774036,556.4253203322124
Germany,Austria,2025-2030,1999.9999322986014,6999.999932298601,891259.9244611628,30927.35705634441,927.8207116903347
Germany,Austria,2030-2035,500.00004422699516,7499.9999753457505,149745.34374603847,39333.52213449235,1180.005664034769
Germany,Austria,2035-2040,1.1415064055343654e-06,7499.999977643263,0.0002455865525693292,42133.4772026871,1264.0043160806138
Germany,Austria,2040-2045,699.9999777982138,8199.999958467582,104337.46454516597,41764.35174658423,1252.9305523975297
Germany,Austria,2045-2050,1.4182843487548266e-06,8199.999957096,0.00013795804654886986,40385.95256680383,1211.578577004113
Germany,Austria,2050-2055,8.497164709823715e-08,8199.999957017153,4.817737249361008e-06,30420.12572665764,912.6037717997312
Germany,Austria,2055-2060,1.6234847388285637e-07,8199.99995705044,4.043815231469943e-06,39857.58852175338,1195.7276556526037
Hungary,Austria,2020-2025,0.0,800.0,0.0,3452.828165936376,103.5848449780914
Hungary,Austria,2025-2030,0.0,800.0,0.0,4739.480799513344,142.18442398540034
Hungary,Austria,2030-2035,1999.999942451875,2799.999942451875,149305054.90712455,12525.158507268172,375.754755218045
Hungary,Austria,2035-2040,2.196038401531916e-05,2799.9999643978576,1.177680283178113,16357.148781247384,490.71446343742133
Hungary,Austria,2040-2045,1.2819904136205352e-07,2799.999964511654,0.004763084370011844,16044.768215465689,481.34304646397135
Hungary,Austria,2045-2050,1.4302998239093836e-07,2799.999964640281,0.0034679438337531744,15493.072092909055,464.7921627872719
Hungary,Austria,2050-2055,1.149677559858129e-07,2799.999964740848,0.0016248241767144998,16083.641106881101,482.50923320643443
Hungary,Austria,2055-2060,2.588991992031127e-07,2799.9999649853453,0.0016074410110470429,16030.716244275343,480.92148732826104
