Node,StorageType,Period,storPWInvCap_MW,storPWInstalledCap_MW,storENInvCap_MWh,storENInstalledCap_MWh,DiscountedInvestmentCostPWEN_EuroPerMWMWh,ExpectedAnnualDischargeVolume_GWh,ExpectedAnnualLossesChargeDischarge_GWh
Austria,HydroPumpStorage,2020-2025,2.0369533558550756e-05,3503.0000203695336,2.2567895939573646e-05,124704.0000225679,23.757639310133495,1932.1489452430123,483.03723621284036
Austria,HydroPumpStorage,2025-2030,3.699771129216196e-05,3503.0000572897375,1.4969806385843979e-05,124704.00003738268,31.66967831777607,2362.873624015048,590.7183810331309
Austria,HydroPumpStorage,2030-2035,568.0843272043584,4071.0843844167093,4.3788636463599816e-05,124704.00008101633,366192225.30217195,6516.267691536311,1629.0669227551991
Austria,HydroPumpStorage,2035-2040,1183.415206605773,5254.499580958674,1.2832524986083919e-05,124704.00009369384,597705096.5922754,9621.834964129544,2405.4587409481237
Austria,HydroPumpStorage,2040-2045,1.39773177788778e-06,5254.499580923277,3.724905307959339e-06,124704.00009726372,0.6194320114228995,11138.402607717218,2784.6006518935965
Austria,HydroPumpStorage,2045-2050,9.453820090918894e-06,5254.49956869083,6.7788574273635206e-06,124704.00008147469,2.313608552087461,10225.394425471519,2556.3486061763106
Austria,HydroPumpStorage,2050-2055,5.7084083879548e-05,5254.499601407415,1.0164115611250182e-05,124704.00007666899,7.733435948331548,9872.401326487181,2468.100331565756
Austria,HydroPumpStorage,2055-2060,568.0831634688478,5254.498437685573,2.068792059134402e-05,124704.00005356829,33218391.25893278,10282.682068099259,2570.6705170052664
Austria,Li-Ion_BESS,2020-2025,0.002445484377023306,0.002445484377023306,0.004890968754046612,0.004890968754046612,1443.609920154228,0.007045350827043492,0.0007828111190590191
Austria,Li-Ion_BESS,2025-2030,0.030119732761471358,0.03256513963149572,0.06023946552288914,0.06513027926299143,11330.118040122876,0.02410713789033489,0.002678565006849895
Austria,Li-Ion_BESS,2030-2035,1.3849357990266399e-05,0.0325789114825119,2.7698716127896015e-05,0.0651578229650238,4.020653179307477,0.04252985900832245,0.004725534079307206
Austria,Li-Ion_BESS,2035-2040,0.368760390051776,0.3988938171573417,0.7375207801038993,0.7977876343146834,83881.22020132658,0.3250071792586617,0.036111902795127174
Austria,Li-Ion_BESS,2040-2045,3744.149182499326,3744.517956648626,7488.298364839126,7489.035913297252,667309216.1624231,2764.4136733896075,307.1570748149218
Austria,Li-Ion_BESS,2045-2050,9592.300204705793,13336.818147591091,19184.600407298964,26673.636295182183,1339523216.5394669,9926.312753119908,1102.9236392546813
Austria,Li-Ion_BESS,2050-2055,4634.024264037045,17970.47365076299,9268.048528319585,35940.94730152598,377199522.72473085,12336.887847974844,1370.765316438221
Austria,Li-Ion_BESS,2055-2060,3.229076163378543e-05,14226.324501791152,6.480776705538447e-05,28452.649003582304,1.1582534959557123,9537.223789030466,1059.69153210549
BosniaH,HydroPumpStorage,2020-2025,8.129387651933939e-08,440.0000000812939,1.4705833564221393e-06,2199.3400014705835,0.2397698227696307,21.21325597376461,5.303313972536379
BosniaH,HydroPumpStorage,2025-2030,1.0868238098271884e-06,440.00000109061074,3.1267283770513196e-06,2199.340004442299,1.1513693553877802,292.3912187996858,73.09780467953736
BosniaH,HydroPumpStorage,2030-2035,2.9688807596427454e-06,440.0000039819844,0.00016047784697662104,2199.3401647651312,12.258312110509682,535.9665082222414,133.9916270353732
BosniaH,HydroPumpStorage,2035-2040,5.72703138339563e-07,440.00000447718054,219.933460206522,2419.273622617562,11108134.543426929,565.7289976946748,141.43224940312058
BosniaH,HydroPumpStorage,2040-2045,1.966737857393456e-06,440.0000063664116,1.371369941176428e-05,2419.27364005406,1.1680628008535918,600.0660315453873,150.016507865691
BosniaH,HydroPumpStorage,2045-2050,2.900279564201836e-06,440.0000091853972,7.419971876732066e-06,2419.2736406275617,0.8317259482816306,657.5899900362459,164.3974974895979
BosniaH,HydroPumpStorage,2050-2055,6.956083307685638e-06,440.00001505465667,4.129744200211984e-05,2419.2736824954154,1.4755732514212299,641.7327486581447,160.43318714350258
BosniaH,HydroPumpStorage,2055-2060,3.4363639920136098e-06,440.00001552213996,4.838719553127023e-05,2419.273570556625,0.48388155041116915,617.5737851004226,154.393446255043
BosniaH,Li-Ion_BESS,2020-2025,0.002433460173168924,0.002433460173168924,0.004866920346337848,0.004866920346337848,1436.5118335218892,0.006956334418634982,0.0007729213374049375
BosniaH,Li-Ion_BESS,2025-2030,0.003513116028620949,0.005946498694832714,0.007026232057282115,0.011892997389665427,1321.5263099567774,0.010933296795806501,0.0012148061315754158
BosniaH,Li-Ion_BESS,2030-2035,0.040799891044784986,0.046746312232643666,0.08159978208957336,0.09349262446528733,11844.752008788679,0.054227290873211695,0.006025249965690097
BosniaH,Li-Ion_BESS,2035-2040,546.4298994527749,546.4742128042288,1092.8597989054783,1092.9484256084577,124295363.4855679,352.7255829275834,39.191731431766456
BosniaH,Li-Ion_BESS,2040-2045,0.0002929882852553351,546.4709921774321,0.0005859767076064201,1092.9419843548642,52.21849177383282,387.3888293357601,43.04320325485318
BosniaH,Li-Ion_BESS,2045-2050,7.96344366972567e-05,546.4302719200177,0.00015926836220118274,1092.8605438400355,11.12057304863911,386.67795936973755,42.96421770331612
BosniaH,Li-Ion_BESS,2050-2055,662.9508030283292,662.9511754959691,1325.901606057231,1325.9023509919382,53962757.25769973,473.8767130918929,52.652968116624145
