BetweenNode,AndNode,Period,transmissionInvCap_MW,transmissionInstalledCap_MW,DiscountedInvestmentCost_EuroPerMW,transmissionExpectedAnnualVolume_GWh,ExpectedAnnualLosses_GWh
Switzerland,Austria,2020-2025,0.0,1200.0,0.0,1700.0015931378437,51.000047794135355
Switzerland,Austria,2025-2030,0.0,1200.0,0.0,3916.8224624139234,117.50467387241801
Switzerland,Austria,2030-2035,516.326105385453,1716.326105385453,123616767.65669152,7071.058874681591,212.1317662404476
Switzerland,Austria,2035-2040,483.67385047355117,2199.999955839417,83185734.11444294,10010.448697105985,300.31346091317903
Switzerland,Austria,2040-2045,1000.0000245146098,3199.9999800857904,119155002.17751603,17310.567958349904,519.317038750498
Switzerland,Austria,2045-2050,2.500023897533312e-07,3199.9999803346395,0.01944007345429655,14721.586863055722,441.64760589167196
Switzerland,Austria,2050-2055,3.37505015596676e-07,3199.999980809995,0.01529745980415213,14926.561257903366,447.79683773710224
Switzerland,Austria,2055-2060,1.0291337124193412e-06,3199.999981892312,0.02049202674000348,15803.8255900857,474.11476770256985
CzechR,Austria,2020-2025,0.0,900.0,0.0,4614.039428460644,138.42118285381966
CzechR,Austria,2025-2030,0.0,900.0,0.0,3335.2295686864345,100.05688706059306
CzechR,Austria,2030-2035,999.9999731082062,1899.9999731082062,87917388.64460886,8638.349495881845,259.15048487645646
CzechR,Austria,2035-2040,1.3788746911949706e-05,1899.999986877392,0.8708483584771455,8667.85047551357,260.03551426540804
CzechR,Austria,2040-2045,4.270321077561677e-07,1899.9999872848632,0.01868505110845628,9244.605867778904,277.3381760333664
CzechR,Austria,2045-2050,1.4657384090242557e-06,1899.9999887310412,0.04185349229144207,10953.399510558525,328.6019853167555
CzechR,Austria,2050-2055,1.8197031907392673e-07,1899.9999888934506,0.0030287340347960345,8037.688140482933,241.13064421448786
CzechR,Austria,2055-2060,5.917106423658201e-07,1899.9999894656005,0.004326572455285054,11089.426588183906,332.6827976455174
Germany,Austria,2020-2025,0.0,5000.0,0.0,15104.575901367694,453.13727704103144
Germany,Austria,2025-2030,1999.9997900494009,6999.999790049401,891259.8610706548,18462.280497973046,553.8684149391928
Germany,Austria,2030-2035,500.0001829612107,7499.999959518514,149745.38529564042,33410.35695024242,1002.3107085072669
Germany,Austria,2035-2040,2.69418774663428e-05,7499.999999929841,0.005796343125737483,36297.38522581852,1088.9215567745537
Germany,Austria,2040-2045,699.9999794780493,8199.999982066754,104337.4647955514,42297.9398606652,1268.938195819958
Germany,Austria,2045-2050,1.2526604369828697e-05,8199.99999275776,0.0012184763022092982,37597.43313364055,1127.9229940092227
Germany,Austria,2050-2055,6.872558083687064e-08,8199.999991975114,3.896614954385555e-06,33302.422766897434,999.0726830069237
Germany,Austria,2055-2060,1.2413187058830916e-07,8199.999992009904,3.0919067915480233e-06,38747.75984661786,1162.4327953985344
Hungary,Austria,2020-2025,0.0,800.0,0.0,3619.588755339268,108.58766266017808
Hungary,Austria,2025-2030,0.0,800.0,0.0,4117.9513431706455,123.53854029511923
Hungary,Austria,2030-2035,1999.9999763585347,2799.9999763585347,149305057.43834245,10573.872198040643,317.2161659412188
Hungary,Austria,2035-2040,1.3749888014439493e-05,2799.999990088862,0.7373719876308413,14968.195021710699,449.0458506513217
Hungary,Austria,2040-2045,1.8695599313585614e-07,2799.999990256257,0.006946129700537832,16082.367089301822,482.4710126790552
Hungary,Austria,2045-2050,1.7418626285959436e-07,2799.9999904108827,0.004223367479395778,15132.631340468428,453.97894021405415
