Node,RESGeneratorType,Period,ExpectedAnnualCurtailment_GWh
Poland,Windonshore,2025-2030,268.38263851958004
Poland,Windonshore,2030-2035,12356.660464344754
Poland,Windonshore,2035-2040,7917.963116258014
Poland,Windonshore,2040-2045,6127.9956099514675
Poland,Windonshore,2045-2050,12342.256416365848
Poland,Windonshore,2050-2055,6240.581080991355
Poland,Windonshore,2055-2060,15035.929167754355
Portugal,Windonshore,2020-2025,4.23870803091198
Portugal,Windonshore,2025-2030,1520.8352364847299
Portugal,Windonshore,2030-2035,4258.003619392139
Portugal,Windonshore,2035-2040,5567.228412950602
Portugal,Windonshore,2040-2045,15908.46707162886
Portugal,Windonshore,2045-2050,27993.991997580884
Portugal,Windonshore,2050-2055,12137.716369701806
Portugal,Windonshore,2055-2060,29440.086298500362
Romania,Windonshore,2020-2025,0.00021128301123481043
Romania,Windonshore,2025-2030,16.524263680147424
Romania,Windonshore,2030-2035,1504.1142914480752
Romania,Windonshore,2035-2040,3490.4609780239166
Romania,Windonshore,2040-2045,11815.813150388505
Romania,Windonshore,2045-2050,25843.268041610674
Romania,Windonshore,2050-2055,39704.09991981869
Romania,Windonshore,2055-2060,29039.81928479053
Serbia,Windonshore,2020-2025,0.00016615072277232718
Serbia,Windonshore,2025-2030,0.0001697352257064389
Serbia,Windonshore,2030-2035,0.007091517157869986
Serbia,Windonshore,2035-2040,0.01724159000487916
Serbia,Windonshore,2040-2045,0.16853821906388122
Serbia,Windonshore,2045-2050,0.15915998730722178
Serbia,Windonshore,2050-2055,0.00047189788188896245
Serbia,Windonshore,2055-2060,0.00037966547736959297
Sweden,Windonshore,2020-2025,0.00032414788103770243
Sweden,Windonshore,2025-2030,0.00016121637929684694
Sweden,Windonshore,2030-2035,0.003582883999488028
Sweden,Windonshore,2035-2040,0.003965371812781463
Sweden,Windonshore,2040-2045,0.05290996740284425
Sweden,Windonshore,2045-2050,0.026164842731958363
Sweden,Windonshore,2050-2055,104.27205917294293
Sweden,Windonshore,2055-2060,0.05778274493597174
Slovenia,Windonshore,2020-2025,0.00016757356468857595
Slovenia,Windonshore,2025-2030,0.0056827215670359425
Slovenia,Windonshore,2030-2035,0.005678052262595041
Slovenia,Windonshore,2035-2040,0.005894303769022826
Slovenia,Windonshore,2040-2045,0.024039301554526032
Slovenia,Windonshore,2045-2050,0.013266431536307084
Slovenia,Windonshore,2050-2055,0.00028850713239600385
Slovenia,Windonshore,2055-2060,0.00041415994733061786
Slovakia,Windonshore,2020-2025,0.00021458879344062783
Slovakia,Windonshore,2025-2030,0.0010571758114209296
Slovakia,Windonshore,2030-2035,0.007803464253473548
Slovakia,Windonshore,2035-2040,0.009359526058043688
Slovakia,Windonshore,2040-2045,0.05382084326522328
Slovakia,Windonshore,2045-2050,0.06864617516563926
Slovakia,Windonshore,2050-2055,0.0007984912002868235
Slovakia,Windonshore,2055-2060,0.0016663235375410923
NO1,Windonshore,2020-2025,0.0002690923628958283
NO1,Windonshore,2025-2030,0.0001458150787975487
NO1,Windonshore,2030-2035,0.0021744711639710606
NO1,Windonshore,2035-2040,0.004216356277028222
NO1,Windonshore,2040-2045,0.03775276126153483
NO1,Windonshore,2045-2050,0.039336611445741826
NO1,Windonshore,2050-2055,0.000477300251324456
NO1,Windonshore,2055-2060,0.0004288527919300767
NO2,Windonshore,2020-2025,0.00030841910687054284
NO2,Windonshore,2025-2030,0.00016447040400388048
NO2,Windonshore,2030-2035,0.007532316418718372
NO2,Windonshore,2035-2040,0.014269976038765805
NO2,Windonshore,2040-2045,176.47560663033764
NO2,Windonshore,2045-2050,89.59037475248628
NO2,Windonshore,2050-2055,83.51430751316605
NO2,Windonshore,2055-2060,19.975672434616687
NO3,Windonshore,2020-2025,0.0003108944360392221
NO3,Windonshore,2025-2030,0.00016633422254083022
NO3,Windonshore,2030-2035,0.00255535122063377
NO3,Windonshore,2035-2040,0.004876370636713412
NO3,Windonshore,2040-2045,1.5709225781590548
NO3,Windonshore,2045-2050,0.04476465021790092
NO3,Windonshore,2050-2055,0.13312700235433952
NO3,Windonshore,2055-2060,0.10673181076097261
NO4,Windonshore,2020-2025,0.00032576433363489584
NO4,Windonshore,2025-2030,0.00016667909850256142
NO4,Windonshore,2030-2035,0.0025587312956557875
NO4,Windonshore,2035-2040,0.0026691991657086336
NO4,Windonshore,2040-2045,15.116407245112553
NO4,Windonshore,2045-2050,0.03893760483645994
NO4,Windonshore,2050-2055,26.956828916610643
NO4,Windonshore,2055-2060,0.07557044225768403
NO5,Windonshore,2020-2025,0.0002206144409438365
NO5,Windonshore,2025-2030,0.00016806233712423523
NO5,Windonshore,2030-2035,0.0023677663925486528
NO5,Windonshore,2035-2040,0.006715384002629928
NO5,Windonshore,2040-2045,22.20356045460215
NO5,Windonshore,2045-2050,0.046596726469353096
NO5,Windonshore,2050-2055,0.13699624964096743
NO5,Windonshore,2055-2060,0.10943723875539776
Austria,Solar,2020-2025,0.00012189825067175654
Austria,Solar,2025-2030,0.0005852251286802988
Austria,Solar,2030-2035,0.0018962772684774302
Austria,Solar,2035-2040,0.0025272752345279867
Austria,Solar,2040-2045,662.1471115391753
Austria,Solar,2045-2050,1723.4368216684725
Austria,Solar,2050-2055,10763.493202998492
Austria,Solar,2055-2060,4857.668583910494
BosniaH,Solar,2020-2025,8.78614790654698e-05
BosniaH,Solar,2025-2030,0.0005937740357779139
BosniaH,Solar,2030-2035,0.0009054160516462843
BosniaH,Solar,2035-2040,0.0010527351017382762
BosniaH,Solar,2040-2045,0.005833612063278765
BosniaH,Solar,2045-2050,0.007480376528932503
BosniaH,Solar,2050-2055,1.12364912592045
BosniaH,Solar,2055-2060,0.023880283692712743
Belgium,Solar,2020-2025,0.00011774742256721127
Belgium,Solar,2025-2030,8.244281818856624e-05
Belgium,Solar,2030-2035,0.0012099911881680702
Belgium,Solar,2035-2040,0.001950006159016956
Belgium,Solar,2040-2045,0.008228652787422026
Belgium,Solar,2045-2050,0.010732887215372874
Belgium,Solar,2050-2055,0.01672624033206238
Belgium,Solar,2055-2060,0.022146827535335357
Bulgaria,Solar,2020-2025,0.000231240580632225
Bulgaria,Solar,2025-2030,0.00019753623017182564
Bulgaria,Solar,2030-2035,0.0018953031689462898
Bulgaria,Solar,2035-2040,0.004639201073874573
Bulgaria,Solar,2040-2045,0.018144318641942495
Bulgaria,Solar,2045-2050,0.02662292606025443
Bulgaria,Solar,2050-2055,136.74361459854458
Bulgaria,Solar,2055-2060,0.054248554928596114
Switzerland,Solar,2020-2025,0.00011894465960824734
Switzerland,Solar,2025-2030,61.71169529165057
Switzerland,Solar,2030-2035,0.0019284451126821262
Switzerland,Solar,2035-2040,0.00258557619783775
Switzerland,Solar,2040-2045,154.5458526361016
Switzerland,Solar,2045-2050,1047.4392917055902
Switzerland,Solar,2050-2055,1488.546439855857
Switzerland,Solar,2055-2060,1594.9904079703292
CzechR,Solar,2020-2025,0.00012922804572626647
CzechR,Solar,2025-2030,0.00013014641739460636
CzechR,Solar,2030-2035,0.003239633408594594
CzechR,Solar,2035-2040,0.003751176679238912
CzechR,Solar,2040-2045,0.013228995807509343
CzechR,Solar,2045-2050,0.01663881863385925
CzechR,Solar,2050-2055,0.025523331000143472
CzechR,Solar,2055-2060,0.02667177822113167
Germany,Solar,2020-2025,0.0001314786357089991
Germany,Solar,2025-2030,8.097344988388206e-05
Germany,Solar,2030-2035,0.0010813925837578888
Germany,Solar,2035-2040,0.0015000841872369773
Germany,Solar,2040-2045,11768.867552214633
Germany,Solar,2045-2050,11372.314497326412
Germany,Solar,2050-2055,61897.35403593272
Germany,Solar,2055-2060,51860.04882991493
Denmark,Solar,2020-2025,0.00013519173854117039
Denmark,Solar,2025-2030,7.989190416440086e-05
Denmark,Solar,2030-2035,0.0018819137823155008
Denmark,Solar,2035-2040,0.0024889178380533947
Denmark,Solar,2040-2045,0.009228462253379876
Denmark,Solar,2045-2050,0.014436890789255835
Denmark,Solar,2050-2055,0.0005894446008361072
Denmark,Solar,2055-2060,0.0022741944628302617
Estonia,Solar,2020-2025,9.978740012499807e-05
Estonia,Solar,2025-2030,7.483780461870936e-05
Estonia,Solar,2030-2035,0.0011676966091058616
Estonia,Solar,2035-2040,0.0010798235581747522
Estonia,Solar,2040-2045,0.006115393092506908
Estonia,Solar,2045-2050,0.006880180205626597
Estonia,Solar,2050-2055,0.01311929044307828
Estonia,Solar,2055-2060,0.0011796050497916055
Spain,Solar,2020-2025,0.0002509451136770401
Spain,Solar,2025-2030,0.0019670263541219477
Spain,Solar,2030-2035,0.004086202591014035
Spain,Solar,2035-2040,0.005650955271324612
Spain,Solar,2040-2045,0.01321061667315273
Spain,Solar,2045-2050,0.02356743660356661
Spain,Solar,2050-2055,0.036900501975459486
Spain,Solar,2055-2060,180.46543108893806
Finland,Solar,2020-2025,0.00011147514593511981
Finland,Solar,2025-2030,0.0016498045604174366
Finland,Solar,2030-2035,0.0009862361969994928
Finland,Solar,2035-2040,0.0019149457168372932
Finland,Solar,2040-2045,0.004092423042947163
Finland,Solar,2045-2050,0.006008664380140775
Finland,Solar,2050-2055,0.007373240051754894
Finland,Solar,2055-2060,0.00954635508987048
France,Solar,2020-2025,0.0001438481893837165
France,Solar,2025-2030,0.00010485553664964058
France,Solar,2030-2035,0.0009577317717104168
France,Solar,2035-2040,0.0017562792144703535
France,Solar,2040-2045,0.006084638074656148
France,Solar,2045-2050,0.013660764816623696
France,Solar,2050-2055,0.026655138772041887
France,Solar,2055-2060,0.033767843998843104
GreatBrit.,Solar,2020-2025,0.0001109373042624172
GreatBrit.,Solar,2025-2030,0.0014002602122013402
GreatBrit.,Solar,2030-2035,0.0015685697964682133
GreatBrit.,Solar,2035-2040,0.0033507164485836734
GreatBrit.,Solar,2040-2045,0.008075890326345288
GreatBrit.,Solar,2045-2050,0.01063129849843807
GreatBrit.,Solar,2050-2055,0.017504460988060033
GreatBrit.,Solar,2055-2060,0.02015327566661507
Greece,Solar,2020-2025,0.001172890183036374
Greece,Solar,2025-2030,0.0013579787053844008
Greece,Solar,2030-2035,0.009396938862502044
Greece,Solar,2035-2040,0.008162339093268666
Greece,Solar,2040-2045,0.027174334173473168
Greece,Solar,2045-2050,0.027778654364003043
Greece,Solar,2050-2055,142.61959574664016
Greece,Solar,2055-2060,0.04825319689161924
Croatia,Solar,2020-2025,0.00010367432817935741
Croatia,Solar,2025-2030,0.000772514567538074
Croatia,Solar,2030-2035,0.0011350062600603346
Croatia,Solar,2035-2040,0.0009151944520057881
Croatia,Solar,2040-2045,0.0048599790768828425
Croatia,Solar,2045-2050,0.007129844832248729
Croatia,Solar,2050-2055,0.015439856609188837
Croatia,Solar,2055-2060,0.02184086821960728
Hungary,Solar,2020-2025,0.00010935510711865753
Hungary,Solar,2025-2030,0.00150190550378414
Hungary,Solar,2030-2035,0.003063333358026965
Hungary,Solar,2035-2040,0.00276797470763866
Hungary,Solar,2040-2045,0.00689134739613602
Hungary,Solar,2045-2050,0.012807903117257694
Hungary,Solar,2050-2055,0.0213741382017292
Hungary,Solar,2055-2060,0.02882872102896335
Ireland,Solar,2020-2025,9.122784770381989e-05
Ireland,Solar,2025-2030,0.0012690593646996322
Ireland,Solar,2030-2035,0.0022435973893665424
Ireland,Solar,2035-2040,0.011939510776582613
Ireland,Solar,2040-2045,0.02102628623216531
Ireland,Solar,2045-2050,0.024097856725733134
Ireland,Solar,2050-2055,0.040329537724452136
Ireland,Solar,2055-2060,0.0383484995576956
Italy,Solar,2020-2025,9.183195196858809e-05
Italy,Solar,2025-2030,921.9081263394876
Italy,Solar,2030-2035,103.92512803382284
Italy,Solar,2035-2040,0.001262783870370376
Italy,Solar,2040-2045,29.75170906463259
Italy,Solar,2045-2050,842.0058188447639
Italy,Solar,2050-2055,2463.6645832986087
Italy,Solar,2055-2060,3334.27582122573
Lithuania,Solar,2020-2025,0.00010692755043745263
Lithuania,Solar,2025-2030,0.0005534240294938583
Lithuania,Solar,2030-2035,0.003589983553172739
Lithuania,Solar,2035-2040,0.0026963494497325917
Lithuania,Solar,2040-2045,0.008236289179541872
Lithuania,Solar,2045-2050,0.00999503903723718
Lithuania,Solar,2050-2055,0.0195277953460034
Lithuania,Solar,2055-2060,0.019964516445290476
Luxemb.,Solar,2020-2025,0.00012494104005127856
Luxemb.,Solar,2025-2030,7.996905799440097e-05
Luxemb.,Solar,2030-2035,0.0013085378689229677
Luxemb.,Solar,2035-2040,0.0023930293770123403
Luxemb.,Solar,2040-2045,46.312806711657224
Luxemb.,Solar,2045-2050,45.23446572097581
Luxemb.,Solar,2050-2055,0.001479534801539395
Luxemb.,Solar,2055-2060,0.0015663298335101075
Latvia,Solar,2020-2025,0.00010447736083350026
Latvia,Solar,2025-2030,7.507526534249915e-05
Latvia,Solar,2030-2035,0.0018734338968393184
Latvia,Solar,2035-2040,0.0010620085828520595
Latvia,Solar,2040-2045,0.005749418210272246
Latvia,Solar,2045-2050,0.005560892737383869
Latvia,Solar,2050-2055,0.012314816752225226
Latvia,Solar,2055-2060,0.018351255215078265
Macedonia,Solar,2020-2025,0.0001346205970633545
Macedonia,Solar,2025-2030,0.00012853982806739015
Macedonia,Solar,2030-2035,0.0014694087649852075
Macedonia,Solar,2035-2040,0.0024962706124998435
Macedonia,Solar,2040-2045,0.013015194988647432
Macedonia,Solar,2045-2050,0.013288653452557614
Macedonia,Solar,2050-2055,54.48147508362537
Macedonia,Solar,2055-2060,0.03201430826415012
Netherlands,Solar,2020-2025,0.0001181425283892719
Netherlands,Solar,2025-2030,7.70581814925769e-05
Netherlands,Solar,2030-2035,0.0018585675266133458
Netherlands,Solar,2035-2040,0.0022998153504233806
Netherlands,Solar,2040-2045,0.00895315761680174
Netherlands,Solar,2045-2050,0.012543480796435467
Netherlands,Solar,2050-2055,0.01696022712562912
Netherlands,Solar,2055-2060,0.02317833660729912
Poland,Solar,2020-2025,0.00012294856817341096
Poland,Solar,2025-2030,0.00045495961882698836
Poland,Solar,2030-2035,0.003183513619817149
Poland,Solar,2035-2040,0.003146576705162427
Poland,Solar,2040-2045,0.008189336251758198
Poland,Solar,2045-2050,0.007052880282920552
Poland,Solar,2050-2055,0.014411305780027087
Poland,Solar,2055-2060,0.023808787152546338
Portugal,Solar,2020-2025,0.00024943529280777423
Portugal,Solar,2025-2030,0.002948169846748869
Portugal,Solar,2030-2035,0.009009627985318548
Portugal,Solar,2035-2040,0.010321836017754908
Portugal,Solar,2040-2045,0.024669511817033536
Portugal,Solar,2045-2050,0.0467069291190217
Portugal,Solar,2050-2055,79.2106969084453
Portugal,Solar,2055-2060,202.1148189983965
Romania,Solar,2020-2025,0.00011132003317788977
Romania,Solar,2025-2030,0.0004165619028567992
Romania,Solar,2030-2035,0.003012204985660673
Romania,Solar,2035-2040,0.004646117355556397
Romania,Solar,2040-2045,0.0149110992364518
Romania,Solar,2045-2050,0.024800897294017035
Romania,Solar,2050-2055,1.5943942467702836
Romania,Solar,2055-2060,0.05199616898845652
Serbia,Solar,2020-2025,0.00011663506767684893
Serbia,Solar,2025-2030,0.0001152339978736861
Serbia,Solar,2030-2035,0.0009458933258375984
Serbia,Solar,2035-2040,0.0010532355761197218
Serbia,Solar,2040-2045,0.006899755349414033
Serbia,Solar,2045-2050,0.00869689920171761
Serbia,Solar,2050-2055,1.3900613723650952
Serbia,Solar,2055-2060,0.03466826420589156
Sweden,Solar,2020-2025,0.00017244913082467764
Sweden,Solar,2025-2030,8.168801079203637e-05
Sweden,Solar,2030-2035,0.0011317772440096335
Sweden,Solar,2035-2040,0.001339317019921186
Sweden,Solar,2040-2045,0.004695303952054471
Sweden,Solar,2045-2050,0.006353779935719223
Sweden,Solar,2050-2055,0.0002724301391157346
Sweden,Solar,2055-2060,0.0006353690289368487
Slovenia,Solar,2020-2025,0.00010599440815259653
Slovenia,Solar,2025-2030,0.0007802679667162918
Slovenia,Solar,2030-2035,0.001141776252895241
Slovenia,Solar,2035-2040,0.0008319659320084586
Slovenia,Solar,2040-2045,0.003965146618425753
Slovenia,Solar,2045-2050,0.005831153904962971
Slovenia,Solar,2050-2055,0.0014336871396083961
Slovenia,Solar,2055-2060,0.0021097073622278733
Slovakia,Solar,2020-2025,0.00012544934590997972
Slovakia,Solar,2025-2030,0.0001300484455649494
Slovakia,Solar,2030-2035,0.0012030886738733388
Slovakia,Solar,2035-2040,0.0008774551373798294
Slovakia,Solar,2040-2045,0.004530848416672993
Slovakia,Solar,2045-2050,0.005627055202983985
Slovakia,Solar,2050-2055,0.010701623437929688
Slovakia,Solar,2055-2060,0.012072676884865387
NO1,Solar,2020-2025,0.00016127760583426693
NO1,Solar,2025-2030,7.834554006682001e-05
NO1,Solar,2030-2035,0.0008953112936855321
NO1,Solar,2035-2040,0.0018435669412879005
NO1,Solar,2040-2045,0.004427445099776011
NO1,Solar,2045-2050,0.012042032366040435
NO1,Solar,2050-2055,0.0003454878405091148
NO1,Solar,2055-2060,0.0007018680823868324
NO2,Solar,2020-2025,0.00016040789500272482
NO2,Solar,2025-2030,7.925583791476637e-05
NO2,Solar,2030-2035,0.0016489163091409262
NO2,Solar,2035-2040,0.0030435598256151625
NO2,Solar,2040-2045,0.008694173783419516
NO2,Solar,2045-2050,0.013366035289870916
NO2,Solar,2050-2055,0.0003701680779714149
NO2,Solar,2055-2060,0.0015441715521428393
NO3,Solar,2020-2025,0.0001641084419101853
NO3,Solar,2025-2030,7.854828602526143e-05
NO3,Solar,2030-2035,0.0010192480596396883
NO3,Solar,2035-2040,0.0018324481828387049
NO3,Solar,2040-2045,0.004862853354787538
NO3,Solar,2045-2050,0.01222497842006715
NO3,Solar,2050-2055,0.0003067214009593894
NO3,Solar,2055-2060,0.0005466305528603931
NO4,Solar,2020-2025,0.00017578301962370993
NO4,Solar,2025-2030,8.04057486082857e-05
NO4,Solar,2030-2035,0.0010086425657231488
NO4,Solar,2035-2040,0.001213974744751034
NO4,Solar,2040-2045,0.003970703142207535
NO4,Solar,2045-2050,0.010497263754930292
NO4,Solar,2050-2055,0.00023249665362477342
NO4,Solar,2055-2060,0.000393445159453304
NO5,Solar,2020-2025,0.00016043250739121955
NO5,Solar,2025-2030,8.082873240099122e-05
NO5,Solar,2030-2035,0.0008660627075306835
NO5,Solar,2035-2040,0.0021175846245644354
NO5,Solar,2040-2045,0.004517108629795671
NO5,Solar,2045-2050,0.011594087374368648
NO5,Solar,2050-2055,0.00030972386030260804
NO5,Solar,2055-2060,0.0007374090597416896
