Node,RESGeneratorType,Period,ExpectedAnnualCurtailment_GWh
Netherlands,Windonshore,2055-2060,0.08296597773009318
Poland,Windonshore,2020-2025,0.0010906855122395811
Poland,Windonshore,2025-2030,0.004509699731471553
Poland,Windonshore,2030-2035,7095.008866323839
Poland,Windonshore,2035-2040,5592.213317036029
Poland,Windonshore,2040-2045,17614.803569842763
Poland,Windonshore,2045-2050,2376.0399897626594
Poland,Windonshore,2050-2055,18065.786559896893
Poland,Windonshore,2055-2060,13138.840517030503
Portugal,Windonshore,2020-2025,145.78895044937073
Portugal,Windonshore,2025-2030,1036.1946516710823
Portugal,Windonshore,2030-2035,5241.710659735712
Portugal,Windonshore,2035-2040,10549.608358009173
Portugal,Windonshore,2040-2045,9804.038307772958
Portugal,Windonshore,2045-2050,23176.85476382061
Portugal,Windonshore,2050-2055,19030.717040311007
Portugal,Windonshore,2055-2060,15128.602080158658
Romania,Windonshore,2020-2025,0.0009399808167446708
Romania,Windonshore,2025-2030,0.010803843530436797
Romania,Windonshore,2030-2035,1210.1061718915519
Romania,Windonshore,2035-2040,5494.428471919906
Romania,Windonshore,2040-2045,18095.83842939665
Romania,Windonshore,2045-2050,18293.82537877906
Romania,Windonshore,2050-2055,15889.972379684945
Romania,Windonshore,2055-2060,22858.51832442137
Serbia,Windonshore,2020-2025,0.0007831050356164042
Serbia,Windonshore,2025-2030,0.0006426299165384005
Serbia,Windonshore,2030-2035,0.5156595259082694
Serbia,Windonshore,2035-2040,0.06182966676302013
Serbia,Windonshore,2040-2045,6.867943141328975
Serbia,Windonshore,2045-2050,0.9991247017635728
Serbia,Windonshore,2050-2055,0.003184292680145204
Serbia,Windonshore,2055-2060,0.003206805899619018
Sweden,Windonshore,2020-2025,0.0014654027874679754
Sweden,Windonshore,2025-2030,0.0008348715823863145
Sweden,Windonshore,2030-2035,0.0143374806684202
Sweden,Windonshore,2035-2040,0.03983144128036961
Sweden,Windonshore,2040-2045,0.14637820950026464
Sweden,Windonshore,2045-2050,0.06640862152798246
Sweden,Windonshore,2050-2055,0.11870606085302575
Sweden,Windonshore,2055-2060,0.3255919545012498
Slovenia,Windonshore,2020-2025,0.0009246101216121071
Slovenia,Windonshore,2025-2030,0.0006469325234658956
Slovenia,Windonshore,2030-2035,0.012692441045711482
Slovenia,Windonshore,2035-2040,0.007426719327307772
Slovenia,Windonshore,2040-2045,0.05312949463763324
Slovenia,Windonshore,2045-2050,0.013751536168630066
Slovenia,Windonshore,2050-2055,0.0007638548219754867
Slovenia,Windonshore,2055-2060,0.0012327341893385636
Slovakia,Windonshore,2020-2025,0.0010281041146844943
Slovakia,Windonshore,2025-2030,0.0006417667004693514
Slovakia,Windonshore,2030-2035,0.012833081978942442
Slovakia,Windonshore,2035-2040,0.012026739793716056
Slovakia,Windonshore,2040-2045,0.3029687648972493
Slovakia,Windonshore,2045-2050,0.07522585776616578
Slovakia,Windonshore,2050-2055,0.06797803995853577
Slovakia,Windonshore,2055-2060,0.041371879778627586
NO1,Windonshore,2020-2025,0.001330520105581191
NO1,Windonshore,2025-2030,0.0007853295299299101
NO1,Windonshore,2030-2035,0.012945851640187167
NO1,Windonshore,2035-2040,0.037840127102182174
NO1,Windonshore,2040-2045,0.1734471493188565
NO1,Windonshore,2045-2050,0.1822844381994782
NO1,Windonshore,2050-2055,0.0015572025250260848
NO1,Windonshore,2055-2060,0.0025728421788297215
NO2,Windonshore,2020-2025,0.0014161177587288336
NO2,Windonshore,2025-2030,0.004307295255333978
NO2,Windonshore,2030-2035,0.045471024633409206
NO2,Windonshore,2035-2040,0.08001522343849991
NO2,Windonshore,2040-2045,0.18916183967286673
NO2,Windonshore,2045-2050,0.23393433506408257
NO2,Windonshore,2050-2055,11.287424773179175
NO2,Windonshore,2055-2060,9.591385970952363
NO3,Windonshore,2020-2025,0.0014649637454251289
NO3,Windonshore,2025-2030,0.0016880823463105155
NO3,Windonshore,2030-2035,0.015061477037412114
NO3,Windonshore,2035-2040,0.09208049923629848
NO3,Windonshore,2040-2045,0.20222800771035274
NO3,Windonshore,2045-2050,0.23890972004355873
NO3,Windonshore,2050-2055,0.030939450814906892
NO3,Windonshore,2055-2060,0.035536457794852316
NO4,Windonshore,2020-2025,0.0015054137643323745
NO4,Windonshore,2025-2030,0.0008564106678365474
NO4,Windonshore,2030-2035,0.015678511297762723
NO4,Windonshore,2035-2040,0.12153462344707988
NO4,Windonshore,2040-2045,0.24274483479173461
NO4,Windonshore,2045-2050,0.2622311001298324
NO4,Windonshore,2050-2055,0.007575731764863611
NO4,Windonshore,2055-2060,0.010868643412395854
NO5,Windonshore,2020-2025,0.0006477097182074606
NO5,Windonshore,2025-2030,0.0007314488059266922
NO5,Windonshore,2030-2035,0.002280209356136149
NO5,Windonshore,2035-2040,0.0025014445825333933
NO5,Windonshore,2040-2045,0.086253174740929
NO5,Windonshore,2045-2050,0.09364151538471789
NO5,Windonshore,2050-2055,0.10128840728980436
NO5,Windonshore,2055-2060,0.11723314876714899
Austria,Solar,2020-2025,0.0005364042103154284
Austria,Solar,2025-2030,0.0007412397687310383
Austria,Solar,2030-2035,0.004123087655503178
Austria,Solar,2035-2040,0.004879510192901821
Austria,Solar,2040-2045,3383.704023425712
Austria,Solar,2045-2050,518.6847936418724
Austria,Solar,2050-2055,2757.486372782591
Austria,Solar,2055-2060,2292.627659526038
BosniaH,Solar,2020-2025,0.00031812546397589795
BosniaH,Solar,2025-2030,0.00044681321985923483
BosniaH,Solar,2030-2035,0.006759455559211503
BosniaH,Solar,2035-2040,0.005574889374490801
BosniaH,Solar,2040-2045,0.03173374430448481
BosniaH,Solar,2045-2050,0.07303686625194952
BosniaH,Solar,2050-2055,0.08744590721118757
BosniaH,Solar,2055-2060,0.07045386380170665
Belgium,Solar,2020-2025,0.0005541212739577799
Belgium,Solar,2025-2030,0.00037716866891833163
Belgium,Solar,2030-2035,0.002576910347145016
Belgium,Solar,2035-2040,0.004363868962007283
Belgium,Solar,2040-2045,0.04904513440036176
Belgium,Solar,2045-2050,0.04495141542098482
Belgium,Solar,2050-2055,0.08002479168675926
Belgium,Solar,2055-2060,0.10708972551341535
Bulgaria,Solar,2020-2025,0.0010142725903537033
Bulgaria,Solar,2025-2030,0.0007505213653853365
Bulgaria,Solar,2030-2035,0.007709571760774207
Bulgaria,Solar,2035-2040,0.03399221730430363
Bulgaria,Solar,2040-2045,0.08406111879388425
Bulgaria,Solar,2045-2050,0.1431587996451752
Bulgaria,Solar,2050-2055,0.18826619317786908
Bulgaria,Solar,2055-2060,0.1945282996824113
Switzerland,Solar,2020-2025,0.0005084579242075992
Switzerland,Solar,2025-2030,200.6063098105548
Switzerland,Solar,2030-2035,0.004141217462193654
Switzerland,Solar,2035-2040,0.005405177547897297
Switzerland,Solar,2040-2045,590.6165806631165
Switzerland,Solar,2045-2050,158.94648749828463
Switzerland,Solar,2050-2055,1521.6232995141895
Switzerland,Solar,2055-2060,1558.221686097638
CzechR,Solar,2020-2025,0.0005754014408901621
CzechR,Solar,2025-2030,0.00036245531407736565
CzechR,Solar,2030-2035,0.007121135871786341
CzechR,Solar,2035-2040,0.005264472357739326
CzechR,Solar,2040-2045,0.04630728287379604
CzechR,Solar,2045-2050,0.049275162444877375
CzechR,Solar,2050-2055,0.09464046758513908
CzechR,Solar,2055-2060,0.10067163267670536
Germany,Solar,2020-2025,0.0005743767808112639
Germany,Solar,2025-2030,0.00037191567265027923
Germany,Solar,2030-2035,0.002642253743522945
Germany,Solar,2035-2040,0.005173123063060608
Germany,Solar,2040-2045,11159.434773101893
Germany,Solar,2045-2050,8371.08562537628
Germany,Solar,2050-2055,16655.19314926392
Germany,Solar,2055-2060,10245.962993374926
Denmark,Solar,2020-2025,0.0006423580675592007
Denmark,Solar,2025-2030,0.0023092261340448613
Denmark,Solar,2030-2035,0.007802743339116082
Denmark,Solar,2035-2040,0.018391569323422407
Denmark,Solar,2040-2045,0.06021307693899505
Denmark,Solar,2045-2050,0.05850260850983808
Denmark,Solar,2050-2055,0.008812339975881173
Denmark,Solar,2055-2060,0.009477327816537116
Estonia,Solar,2020-2025,0.00043091811386061844
Estonia,Solar,2025-2030,0.0003508152753497455
Estonia,Solar,2030-2035,0.002309533863218913
Estonia,Solar,2035-2040,0.003991687349975779
Estonia,Solar,2040-2045,0.04907086777712794
Estonia,Solar,2045-2050,0.04035330475914673
Estonia,Solar,2050-2055,0.03356189965498799
Estonia,Solar,2055-2060,0.05956408039330298
Spain,Solar,2020-2025,0.0015738334336429173
Spain,Solar,2025-2030,0.009606790875105348
Spain,Solar,2030-2035,0.014636057766066085
Spain,Solar,2035-2040,0.03022190021716608
Spain,Solar,2040-2045,1.251926341182209
Spain,Solar,2045-2050,0.11378076235366495
Spain,Solar,2050-2055,0.1369978294289472
Spain,Solar,2055-2060,4.364089466385337
Finland,Solar,2020-2025,0.0005221691488594727
Finland,Solar,2025-2030,0.008110332619921445
Finland,Solar,2030-2035,0.0038468363318680263
Finland,Solar,2035-2040,0.01219873850389675
Finland,Solar,2040-2045,0.024698059882218147
Finland,Solar,2045-2050,0.02194558521048811
Finland,Solar,2050-2055,0.03162927790486519
Finland,Solar,2055-2060,0.04130686989033378
France,Solar,2020-2025,0.0007374999358906776
France,Solar,2025-2030,0.0004191128179374535
France,Solar,2030-2035,0.002113772481501565
France,Solar,2035-2040,0.005100443968346917
France,Solar,2040-2045,1.4173254177816645
France,Solar,2045-2050,0.04789982548016493
France,Solar,2050-2055,29.003900344200567
France,Solar,2055-2060,33.77710731543024
GreatBrit.,Solar,2020-2025,0.0006103269081925859
GreatBrit.,Solar,2025-2030,0.0024478193554447153
GreatBrit.,Solar,2030-2035,0.006793913644358479
GreatBrit.,Solar,2035-2040,0.011889258258777003
GreatBrit.,Solar,2040-2045,0.05571754109489376
GreatBrit.,Solar,2045-2050,0.06051172003894446
GreatBrit.,Solar,2050-2055,0.012374277381195243
GreatBrit.,Solar,2055-2060,0.013234146873545972
Greece,Solar,2020-2025,0.0004484417231636199
Greece,Solar,2025-2030,0.006989666678510714
Greece,Solar,2030-2035,0.023422876394725158
Greece,Solar,2035-2040,0.04400872827110437
Greece,Solar,2040-2045,0.11710414914941285
Greece,Solar,2045-2050,0.14628149893583164
Greece,Solar,2050-2055,0.20301519635579302
Greece,Solar,2055-2060,2.2820983064646634
Croatia,Solar,2020-2025,0.0004888867693185852
Croatia,Solar,2025-2030,0.0003814969426198045
Croatia,Solar,2030-2035,0.006384486472551232
Croatia,Solar,2035-2040,0.004509955665529566
Croatia,Solar,2040-2045,0.025525781775288935
Croatia,Solar,2045-2050,0.037436731941830025
Croatia,Solar,2050-2055,0.0794111122748081
Croatia,Solar,2055-2060,0.06760021609440599
Hungary,Solar,2020-2025,0.000483376629876868
Hungary,Solar,2025-2030,0.0007717957849664594
Hungary,Solar,2030-2035,0.022714057831644614
Hungary,Solar,2035-2040,0.01749168012271974
Hungary,Solar,2040-2045,0.031074207699898944
Hungary,Solar,2045-2050,0.05855406455861058
Hungary,Solar,2050-2055,0.09944866659365945
Hungary,Solar,2055-2060,0.09748127892183418
Ireland,Solar,2020-2025,0.0004385991192128625
Ireland,Solar,2025-2030,0.003488643562036352
Ireland,Solar,2030-2035,0.005492508265017128
Ireland,Solar,2035-2040,0.011614688066880234
Ireland,Solar,2040-2045,0.07137524798136329
Ireland,Solar,2045-2050,0.0823913771576608
Ireland,Solar,2050-2055,0.0690010321544872
Ireland,Solar,2055-2060,0.13094584709695573
Italy,Solar,2020-2025,0.0004391850411911892
Italy,Solar,2025-2030,457.5179911691171
Italy,Solar,2030-2035,0.009194763926869543
Italy,Solar,2035-2040,0.006061903605831657
Italy,Solar,2040-2045,57.64199112987011
Italy,Solar,2045-2050,11.211530328738407
Italy,Solar,2050-2055,511.6673217170005
Italy,Solar,2055-2060,1022.5757192950565
Lithuania,Solar,2020-2025,0.00044366721178201165
Lithuania,Solar,2025-2030,0.0013008050928795462
Lithuania,Solar,2030-2035,0.013391869827159862
Lithuania,Solar,2035-2040,0.015691588626333138
Lithuania,Solar,2040-2045,0.06689923241902963
Lithuania,Solar,2045-2050,0.05750669238494138
Lithuania,Solar,2050-2055,0.05340536794905384
Lithuania,Solar,2055-2060,0.08719569468560677
Luxemb.,Solar,2020-2025,0.0005461154226785469
Luxemb.,Solar,2025-2030,0.00035911637281019833
Luxemb.,Solar,2030-2035,0.0019139825668184705
Luxemb.,Solar,2035-2040,0.004026796183462227
Luxemb.,Solar,2040-2045,0.038844463301395876
Luxemb.,Solar,2045-2050,0.032404747728067736
Luxemb.,Solar,2050-2055,0.0061951766452180475
Luxemb.,Solar,2055-2060,0.010781211117631362
Latvia,Solar,2020-2025,0.0004302074845833302
Latvia,Solar,2025-2030,0.00033835818671035944
Latvia,Solar,2030-2035,0.007761125967372808
Latvia,Solar,2035-2040,0.004893122232524955
Latvia,Solar,2040-2045,0.054760082932360885
Latvia,Solar,2045-2050,0.04943355319665246
Latvia,Solar,2050-2055,0.04079086456119241
Latvia,Solar,2055-2060,0.06854029479342925
Macedonia,Solar,2020-2025,0.0005100110193772475
Macedonia,Solar,2025-2030,0.0005060441479736389
Macedonia,Solar,2030-2035,0.007561109530180452
Macedonia,Solar,2035-2040,0.01922818270388981
Macedonia,Solar,2040-2045,0.05640095967651786
Macedonia,Solar,2045-2050,0.1001544918094331
Macedonia,Solar,2050-2055,0.14690037963063798
Macedonia,Solar,2055-2060,0.10624483024090244
Netherlands,Solar,2020-2025,0.0005618486509520012
Netherlands,Solar,2025-2030,0.0004687111807766572
Netherlands,Solar,2030-2035,0.0038409113880953946
Netherlands,Solar,2035-2040,0.004788155202890067
Netherlands,Solar,2040-2045,0.051134275016798555
Netherlands,Solar,2045-2050,0.04665836500723679
Netherlands,Solar,2050-2055,0.0781726194089736
Netherlands,Solar,2055-2060,0.10521640748210312
Poland,Solar,2020-2025,0.000561407987420296
Poland,Solar,2025-2030,0.00036253144011038057
Poland,Solar,2030-2035,0.013471301213110656
Poland,Solar,2035-2040,0.013488343368400997
Poland,Solar,2040-2045,0.038375328196449725
Poland,Solar,2045-2050,0.015971090442679282
Poland,Solar,2050-2055,0.04572363447550527
Poland,Solar,2055-2060,0.06445622360815093
Portugal,Solar,2020-2025,0.0015758397416490138
Portugal,Solar,2025-2030,0.011620666834415918
Portugal,Solar,2030-2035,0.030078565888174265
Portugal,Solar,2035-2040,0.04761731222452549
Portugal,Solar,2040-2045,2.5716886998108097
Portugal,Solar,2045-2050,0.1840593456837554
Portugal,Solar,2050-2055,0.210472921687476
Portugal,Solar,2055-2060,9.047287636467168
Romania,Solar,2020-2025,0.0004818365241340146
Romania,Solar,2025-2030,0.0006461485670693743
Romania,Solar,2030-2035,0.012903960125035342
Romania,Solar,2035-2040,0.04292267668843475
Romania,Solar,2040-2045,0.06519957940117901
Romania,Solar,2045-2050,0.11519158565253938
Romania,Solar,2050-2055,0.16447113521609172
Romania,Solar,2055-2060,0.18348759596087266
Serbia,Solar,2020-2025,0.0004992084535944721
Serbia,Solar,2025-2030,0.00043744492595503947
Serbia,Solar,2030-2035,0.006929783015071373
Serbia,Solar,2035-2040,0.005952812640314995
Serbia,Solar,2040-2045,0.03013759318134123
Serbia,Solar,2045-2050,0.07672293010796974
Serbia,Solar,2050-2055,0.09143328989261591
Serbia,Solar,2055-2060,0.07422029131860057
Sweden,Solar,2020-2025,0.0008253563672360197
Sweden,Solar,2025-2030,0.00043327749410999145
Sweden,Solar,2030-2035,0.0022669429703541613
Sweden,Solar,2035-2040,0.009174304986940404
Sweden,Solar,2040-2045,0.04519379989995995
Sweden,Solar,2045-2050,0.019662492392686023
Sweden,Solar,2050-2055,0.00513513358771728
Sweden,Solar,2055-2060,0.012219964911486126
Slovenia,Solar,2020-2025,0.0005176752535732796
Slovenia,Solar,2025-2030,0.0003868389840228751
Slovenia,Solar,2030-2035,0.0037935902739248736
Slovenia,Solar,2035-2040,0.003543206459863374
Slovenia,Solar,2040-2045,0.02645980723706525
Slovenia,Solar,2045-2050,0.031820349614023156
Slovenia,Solar,2050-2055,0.02160210149298992
Slovenia,Solar,2055-2060,0.01679837697481656
Slovakia,Solar,2020-2025,0.0005425706708802711
Slovakia,Solar,2025-2030,0.00035607779529338426
Slovakia,Solar,2030-2035,0.0028840731343144645
Slovakia,Solar,2035-2040,0.0022466998309507115
Slovakia,Solar,2040-2045,0.02155780167654413
Slovakia,Solar,2045-2050,0.012889529361708743
Slovakia,Solar,2050-2055,0.06502029986242346
Slovakia,Solar,2055-2060,0.04094940879327046
NO1,Solar,2020-2025,0.0007629105793693927
NO1,Solar,2025-2030,0.0004079625258963465
NO1,Solar,2030-2035,0.0020954590250382345
NO1,Solar,2035-2040,0.008890090240771316
NO1,Solar,2040-2045,0.05383347959749616
NO1,Solar,2045-2050,0.05170617395238008
NO1,Solar,2050-2055,0.004442391714280168
NO1,Solar,2055-2060,0.0048688257495616205
NO2,Solar,2020-2025,0.0007507174641971692
NO2,Solar,2025-2030,0.0009555387790042395
NO2,Solar,2030-2035,0.009072053295071675
NO2,Solar,2035-2040,0.018143474306173538
NO2,Solar,2040-2045,0.05858711130601563
NO2,Solar,2045-2050,0.05971473899014118
NO2,Solar,2050-2055,0.004722479000030777
NO2,Solar,2055-2060,0.005055731424790486
NO3,Solar,2020-2025,0.0007915457194828228
NO3,Solar,2025-2030,0.0004132485776336784
NO3,Solar,2030-2035,0.002111075681392189
NO3,Solar,2035-2040,0.017341463253707695
NO3,Solar,2040-2045,0.05750436244615941
NO3,Solar,2045-2050,0.06003746580075138
NO3,Solar,2050-2055,0.002568262980407797
NO3,Solar,2055-2060,0.002617080056698829
NO4,Solar,2020-2025,0.0008874476967748806
NO4,Solar,2025-2030,0.0004380983344170534
NO4,Solar,2030-2035,0.001952050430879787
NO4,Solar,2035-2040,0.017178189321328488
NO4,Solar,2040-2045,0.049990635339364244
NO4,Solar,2045-2050,0.04548319600358965
NO4,Solar,2050-2055,0.0017241861269543086
NO4,Solar,2055-2060,0.001978900044722326
NO5,Solar,2020-2025,0.0007903521064686121
NO5,Solar,2025-2030,0.00041091707466515065
NO5,Solar,2030-2035,0.0018587540276047102
NO5,Solar,2035-2040,0.00847705179875309
NO5,Solar,2040-2045,0.05226379206073222
NO5,Solar,2045-2050,0.052869346668046505
NO5,Solar,2050-2055,0.003001717834869439
NO5,Solar,2055-2060,0.0033636343821707815
