Node,Period,Converter invested capacity [MW],Converter total capacity [MW]
EnergyhubEU,2020-2025,0.006593686073857309,0.006593686073857309
EnergyhubEU,2025-2030,7.930610206978296e-07,0.006594471603882964
EnergyhubEU,2030-2035,33839.834658669366,33839.84125563873
EnergyhubEU,2035-2040,25164.07946037744,59003.92071663205
EnergyhubEU,2040-2045,42527.77618135335,101531.69690366036
EnergyhubEU,2045-2050,2118.7162793761718,103650.41318781226
EnergyhubEU,2050-2055,9.32321317678387e-07,103650.41318865094
EnergyhubEU,2055-2060,6.995586205555127e-07,103650.4131800097
