Node,Period,Converter invested capacity [MW],Converter total capacity [MW]
EnergyhubEU,2020-2025,0.01240925365954208,0.01240925365954208
EnergyhubEU,2025-2030,3.0448754724202467e-05,0.012439549821240495
EnergyhubEU,2030-2035,7035.846540611045,7035.858980270231
EnergyhubEU,2035-2040,1.9581683823493338e-06,7035.858982335974
EnergyhubEU,2040-2045,9283.73168615908,16319.590665553585
EnergyhubEU,2045-2050,3.1556579293217974e-06,16319.590662894976
EnergyhubEU,2050-2055,5.851547759708708e-07,16319.590667538008
EnergyhubEU,2055-2060,4.695738209804003e-07,16319.59067025676
EnergyhubNorth,2020-2025,0.028648801347439617,0.028648801347439617
EnergyhubNorth,2025-2030,3.205403382387336e-07,0.02864896929471638
EnergyhubNorth,2030-2035,137.14919721475232,137.17784603606228
EnergyhubNorth,2035-2040,0.005931259258673442,137.1837771414142
EnergyhubNorth,2040-2045,34235.846708100886,34373.03080992191
EnergyhubNorth,2045-2050,9173.077664827704,43546.10839321881
EnergyhubNorth,2050-2055,6.127258317697941e-07,43546.108400666766
EnergyhubNorth,2055-2060,4.397470200836659e-07,43546.1084082005
EnergyhubCentral,2020-2025,0.01391770621545463,0.01391770621545463
EnergyhubCentral,2025-2030,2.6873049303950362e-05,0.013944426671960863
EnergyhubCentral,2030-2035,0.1905578341529677,0.2045021082318595
EnergyhubCentral,2035-2040,2.707296938260112e-06,0.20450466293586106
EnergyhubCentral,2040-2045,165.33225523807138,165.5367722662932
EnergyhubCentral,2045-2050,5.5472204999543325e-06,165.53674751938718
EnergyhubCentral,2050-2055,7.271776166533002e-07,165.53676949530643
EnergyhubCentral,2055-2060,4.997296048015316e-07,165.53676606548856
