Node,Period,Converter invested capacity [MW],Converter total capacity [MW]
EnergyhubEU,2020-2025,0.002561076118995606,0.002561076118995606
EnergyhubEU,2025-2030,1.5487044301151146e-05,0.0025765522289264604
EnergyhubEU,2030-2035,0.004038439208020297,0.0066149805026416795
EnergyhubEU,2035-2040,1.2150815703212064e-06,0.006616184649908552
EnergyhubEU,2040-2045,0.013113950877250174,0.019730124592823205
EnergyhubEU,2045-2050,0.00010475681399971397,0.0198348704725721
EnergyhubEU,2050-2055,5.688118840583361e-07,0.019835428350097516
EnergyhubEU,2055-2060,2.43870336253478e-07,0.01983566128603629
