Node,Period,Converter invested capacity [MW],Converter total capacity [MW]
EnergyhubEU,2020-2025,0.06586610482389207,0.06586610482389207
EnergyhubEU,2025-2030,6.0430822662013675e-05,0.0659263073549269
EnergyhubEU,2030-2035,49087.12217150765,49087.18809932376
EnergyhubEU,2035-2040,7701.767688445501,56788.955787558065
EnergyhubEU,2040-2045,14991.549903431947,71780.50569371275
EnergyhubEU,2045-2050,1.3857493937059102e-05,71780.50570161126
EnergyhubEU,2050-2055,2.357992826174256e-06,71780.50570627295
EnergyhubEU,2055-2060,2.7344070192618354e-06,71780.50570918144
EnergyhubNorth,2020-2025,0.060879711604321,0.060879711604321
EnergyhubNorth,2025-2030,4.0766754556551805e-05,0.06092025006712588
EnergyhubNorth,2030-2035,129.1915585002114,129.2524785219433
EnergyhubNorth,2035-2040,4142.684357609097,4271.93683590246
EnergyhubNorth,2040-2045,56656.21417270449,60928.151000088495
EnergyhubNorth,2045-2050,0.00013994113016732644,60928.151141357725
EnergyhubNorth,2050-2055,2.7378623394401903e-06,60928.15114716814
EnergyhubNorth,2055-2060,2.6717579070987093e-06,60928.15114395738
EnergyhubCentral,2020-2025,0.0737982815515549,0.0737982815515549
EnergyhubCentral,2025-2030,3.03407878587792e-05,0.07382839404774069
EnergyhubCentral,2030-2035,62184.94669403676,62185.020522616585
EnergyhubCentral,2035-2040,0.0005210649353471526,62185.02104278862
EnergyhubCentral,2040-2045,10498.701601482948,72683.72263972503
EnergyhubCentral,2045-2050,2.1759376128745936e-05,72683.72266353265
EnergyhubCentral,2050-2055,2.46984160532371e-06,72683.722668696
EnergyhubCentral,2055-2060,2.570495801957494e-06,72683.72266349925
