Node,Period,Converter invested capacity [MW],Converter total capacity [MW]
EnergyhubEU,2020-2025,0.020371416880232817,0.020371416880232817
EnergyhubEU,2025-2030,0.003172951381009081,0.02354429382557326
EnergyhubEU,2030-2035,27980.806360769722,27980.829908306798
EnergyhubEU,2035-2040,18581.429674744835,46562.25958084763
EnergyhubEU,2040-2045,17586.24505225005,64148.5046441579
EnergyhubEU,2045-2050,3.39018329875126e-06,64148.50464786004
EnergyhubEU,2050-2055,9.063300844727322e-07,64148.504646302885
EnergyhubEU,2055-2060,8.538088131076359e-07,64148.50464019729
EnergyhubNorth,2020-2025,0.018666806574261084,0.018666806574261084
EnergyhubNorth,2025-2030,0.00197843637121106,0.020645168509842445
EnergyhubNorth,2030-2035,0.04876725228931921,0.06941234636350126
EnergyhubNorth,2035-2040,403.521024598964,403.5904368711888
EnergyhubNorth,2040-2045,55877.25436153919,56280.84493806791
EnergyhubNorth,2045-2050,4647.004614134566,60927.84952387316
EnergyhubNorth,2050-2055,1.124123593140323e-06,60927.84954708343
EnergyhubNorth,2055-2060,1.177149488593874e-06,60927.84958581834
EnergyhubCentral,2020-2025,0.021939591702667453,0.021939591702667453
EnergyhubCentral,2025-2030,0.003563555099532667,0.025503072366545664
EnergyhubCentral,2030-2035,45479.92832518008,45479.95397597916
EnergyhubCentral,2035-2040,4411.601292204511,49891.55527455986
EnergyhubCentral,2040-2045,11580.285321640158,61471.8406147317
EnergyhubCentral,2045-2050,4.34712919534705e-06,61471.84060817469
EnergyhubCentral,2050-2055,9.705081073576952e-07,61471.84060950497
EnergyhubCentral,2055-2060,8.198943164163167e-07,61471.84060621118
