BetweenNode,AndNode,Period,transmissionInvCap_MW,transmissionInvCapMax_MW,transmissionInstalledCap_MW,transmissionInstalledCapMax_MW,DiscountedInvestmentCost_Euro,transmissionExpectedAnnualVolume_GWh,ExpectedAnnualLosses_GWh
Greece,Bulgaria,2040-2045,999.999997719518,20000.0,2399.9999970356125,2400.0,186738508.37139663,18050.86479087788,541.5259437263354
Greece,Bulgaria,2045-2050,5.025493132159781e-07,20000.0,2399.9999974638895,2400.0,0.06501724949748847,18813.963529066765,564.4189058720043
Greece,Bulgaria,2050-2055,9.147249127664895e-08,20000.0,2399.999997595702,2400.0,0.0077229262902245455,17905.750412189256,537.1725123656785
Greece,Bulgaria,2055-2060,1.550687020013885e-07,20000.0,2399.9999977310154,2400.0,0.007631341387984465,17989.233105660962,539.6769931698301
Macedonia,Bulgaria,2020-2025,0.0,20000,400.0,400.0,0.0,3406.6178226634224,102.19853467990315
Macedonia,Bulgaria,2025-2030,0.0,20000.0,400.0,400.0,0.0,3455.1312120443085,103.65393636132931
Macedonia,Bulgaria,2030-2035,0.0,20000.0,400.0,400.0,0.0,3245.89186682142,97.37675600464249
Macedonia,Bulgaria,2035-2040,0.0,20000.0,400.0,400.0,0.0,3290.5168872119148,98.71550661635771
Macedonia,Bulgaria,2040-2045,0.0,20000.0,400.0,400.0,0.0,3056.64000660407,91.69920019812196
Macedonia,Bulgaria,2045-2050,0.0,20000.0,400.0,400.0,0.0,3207.775544997009,96.23326634991042
Macedonia,Bulgaria,2050-2055,0.0,20000.0,400.0,400.0,0.0,3040.9192548803508,91.22757764641058
Macedonia,Bulgaria,2055-2060,0.0,20000.0,400.0,400.0,0.0,3255.6294579766322,97.66888373929923
Romania,Bulgaria,2020-2025,0.0,20000,300.0,300.0,0.0,2427.01663980517,72.81049919415511
Romania,Bulgaria,2025-2030,599.9999967841675,20000.0,899.9999967841675,900.0,174412148.09725904,6953.131277131919,208.59393831395855
Romania,Bulgaria,2030-2035,4.521648978124659e-07,20000.0,899.9999972253979,1900.0,0.08978707307898534,3615.896615509814,108.47689846529427
Romania,Bulgaria,2035-2040,3.0078912274707435e-07,20000.0,899.9999975152527,1900.0,0.04393552098096797,2845.3680031146146,85.36104009343846
Romania,Bulgaria,2040-2045,11.628137974009515,20000.0,911.6281354169022,3400.0,1220131.8816757894,4685.0336593925995,140.55100978177822
Romania,Bulgaria,2045-2050,6.163768446983607e-07,20000.0,911.6281361687643,3400.0,0.04480834846874311,2916.35251201369,87.49057536041074
Romania,Bulgaria,2050-2055,9.548187738636278e-06,20000.0,911.6281459147332,3400.0,0.4529758458694904,4300.728000455899,129.02184001367726
Romania,Bulgaria,2055-2060,5.93117953377331e-07,20000.0,911.6281462032076,3400.0,0.016401384621424903,3414.9319901088916,102.44795970326697
Serbia,Bulgaria,2020-2025,0.0,20000,500.0,500.0,0.0,4276.648888257643,128.29946664772916
Serbia,Bulgaria,2025-2030,843.9999980312123,20000.0,1343.9999980312123,1344.0,272784541.9673124,11077.512198697224,332.32536596091643
Serbia,Bulgaria,2030-2035,434.4587027590247,20000.0,1778.4587007785387,1844.0,95921795.37104703,12619.16411116734,378.57492333502074
Serbia,Bulgaria,2035-2040,65.54128642053124,20000.0,1843.9999871890739,1844.0,10644381.770493325,12709.423118942177,381.2826935682653
Serbia,Bulgaria,2040-2045,173.53851707837794,20000.0,2017.5385046128413,2574.0,20246236.64490974,10323.121514660043,309.69364543980186
Serbia,Bulgaria,2045-2050,1.2370288149598863e-05,20000.0,2017.538516607385,2574.0,0.9998716750902699,14567.967104462532,437.03901313387524
Serbia,Bulgaria,2050-2055,3.8790881218235645e-06,20000.0,2017.5385201846127,2574.0,0.2046141050331734,12690.712141739516,380.7213642521855
Serbia,Bulgaria,2055-2060,8.949662114693497e-07,20000.0,2017.5385213688276,2574.0,0.027516798911272816,14996.32792311868,449.88983769356065
Germany,Switzerland,2020-2025,0.0,20000.0,4600.0,4600.0,0.0,19598.000879136827,587.9400263741039
Germany,Switzerland,2025-2030,799.9999956205509,20000.0,5399.999995620551,5400.0,0.0,41353.109022011326,1240.593270660345
Germany,Switzerland,2030-2035,3099.9999960321406,20000.0,8499.999991637596,8500.0,0.0,65076.72162708343,1952.3016488124968
Germany,Switzerland,2035-2040,1.1058969803808618e-07,20000.0,8499.99999172177,8500.0,0.0,70245.05887929062,2107.3517663787243
Germany,Switzerland,2040-2045,5.396967007912509e-08,20000.0,8499.999991643088,8500.0,0.0,51383.19928206353,1541.4959784619095
Germany,Switzerland,2045-2050,6.958573570992479e-08,20000.0,8499.999991847124,8500.0,0.0,37800.71601277612,1134.0214803832826
Germany,Switzerland,2050-2055,1.4547523553080477e-07,20000.0,8499.999991930385,8500.0,0.0,46194.697172841064,1385.8409151852359
Germany,Switzerland,2055-2060,7.967687927462677e-06,20000.0,8500.0,8500.0,0.0,48619.12739835102,1458.573821950537
France,Switzerland,2020-2025,0.0,20000,3150.0,3150.0,0.0,17249.12255727412,517.4736767182249
France,Switzerland,2025-2030,2.3093293748388533e-06,20000.0,2750.0000023093294,3150.0,0.9921465717660396,6362.444496400803,190.87333489202382
France,Switzerland,2030-2035,893.3543200192031,20000.0,3643.354322263931,4650.0,262183396.42860478,14185.122536813458,425.55367610440396
France,Switzerland,2035-2040,1.1228805070612528e-06,20000.0,3643.354323427683,4650.0,0.2424106351238266,14547.7948479106,436.4338454373175
France,Switzerland,2040-2045,3006.645504822388,20000.0,6649.999828630875,6650.0,466276253.62073374,42659.2556289648,1279.7776688689414
France,Switzerland,2045-2050,2.4624911207915314e-07,20000.0,6649.99982861291,6650.0,0.026457680539978014,30991.669622766076,929.7500886829816
France,Switzerland,2050-2055,4.905302749506473e-07,20000.0,6649.999828653362,6650.0,0.0343941344802876,31528.53298123148,945.8559894369448
France,Switzerland,2055-2060,4.3385117019288147e-07,20000.0,6649.99982936613,6650.0,0.017731467874240413,29314.71599807206,879.441479942162
Italy,Switzerland,2020-2025,0.0,20000,4240.0,4240.0,0.0,17669.870526627634,530.0961157988297
Italy,Switzerland,2025-2030,0.0,20000.0,4240.0,4240.0,0.0,17091.447744279503,512.7434323283849
Italy,Switzerland,2030-2035,9.737432264955714e-06,20000.0,4240.000009737432,5440.0,4.496385301183969,28232.683500100105,846.9805050030053
Italy,Switzerland,2035-2040,7.45261308797389e-06,20000.0,4240.00001717911,5440.0,2.53142070566185,23504.80760077294,705.1442280231909
Italy,Switzerland,2040-2045,1.2337313630289878e-05,20000.0,4240.00002950549,5440.0,3.0103660251821833,28275.16800965609,848.255040289684
Italy,Switzerland,2045-2050,1.4929167475704088e-07,20000.0,4240.0000296438475,5440.0,0.02523773126101637,17999.226256019858,539.9767876805955
Italy,Switzerland,2050-2055,1.9408742165573146e-07,20000.0,4240.000029827001,5440.0,0.021411820082435317,24235.127648013036,727.0538294403918
Italy,Switzerland,2055-2060,3.049314706381644e-07,20000.0,4240.000030120998,5440.0,0.01960847374872568,20947.70344257291,628.4311032771872
Germany,CzechR,2020-2025,0.0,20000.0,2100.0,2100.0,0.0,5927.580376914569,177.8274113074376
Germany,CzechR,2025-2030,499.99993133459276,20000.0,2599.999931334593,2600.0,0.0,7403.3302864860425,222.09990859458148
Germany,CzechR,2030-2035,499.99994137227327,20000.0,3099.999872713108,3100.0,0.0,7598.339293684501,227.95017881053425
Germany,CzechR,2035-2040,7.614753564560612e-05,20000.0,3099.999948832588,3100.0,0.0,12387.983823871034,371.6395147161313
Germany,CzechR,2040-2045,1150.0000289321679,20000.0,4249.999978081376,4250.0,0.0,26362.334558139686,790.8700367441922
Germany,CzechR,2045-2050,1.6136277730582512e-05,20000.0,4249.999993880157,4250.0,0.0,35430.635024364085,1062.9190507309258
Germany,CzechR,2050-2055,1.5254955096745761e-07,20000.0,4249.999994026059,4250.0,0.0,34333.376581665514,1030.0012974499614
Germany,CzechR,2055-2060,5.924603329823072e-06,20000.0,4250.0,4250.0,0.0,35241.76015284841,1057.2528045854551
Poland,CzechR,2020-2025,0.0,20000,800.0,800.0,0.0,3128.4012449625207,93.85203734887556
Poland,CzechR,2025-2030,0.0,20000.0,800.0,800.0,0.0,2523.8916898335065,75.71675069500529
Poland,CzechR,2030-2035,0.0,20000.0,800.0,800.0,0.0,2283.9058159278607,68.51717447783592
Poland,CzechR,2035-2040,0.0,20000.0,800.0,800.0,0.0,1783.9370099656144,53.51811029896865
Poland,CzechR,2040-2045,1.3992367712489795e-05,20000.0,800.0000139923677,1800.0,2.5730980506028818,1930.9126656352498,57.927379969057384
Poland,CzechR,2045-2050,3.665951348775137e-06,20000.0,800.0000176473847,1800.0,0.46705480675537603,2366.192493264179,70.98577479792529
Poland,CzechR,2050-2055,8.454889497166853e-07,20000.0,800.0000184819393,1800.0,0.07029599103791069,2782.16200918216,83.46486027546497
Poland,CzechR,2055-2060,3.624074789863782e-07,20000.0,800.0000188334124,1800.0,0.017563259647598514,2700.063613240103,81.0019083972033
Slovakia,CzechR,2020-2025,0.0,20000,1800.0,1800.0,0.0,2816.5016907573245,84.49505072271957
Slovakia,CzechR,2025-2030,0.0,20000.0,1800.0,1800.0,0.0,5069.063638300334,152.07190914900968
Slovakia,CzechR,2030-2035,0.0,20000.0,1800.0,1800.0,0.0,3358.644953675112,100.75934861025365
Slovakia,CzechR,2035-2040,0.0,20000.0,1800.0,1800.0,0.0,4380.578729297926,131.41736187893778
Slovakia,CzechR,2040-2045,1.8249083950649947e-06,20000.0,1800.0000018249084,2300.0,0.1869425402803314,4144.863289855891,124.34589869567674
Slovakia,CzechR,2045-2050,1.3672290558260226e-07,20000.0,1800.000001950697,2300.0,0.009703409794017476,2310.7231978740247,69.32169593622075
Slovakia,CzechR,2050-2055,2.100499030439902e-07,20000.0,1800.0000021498124,2300.0,0.009728526186263992,2670.4035635997125,80.11210690799115
Slovakia,CzechR,2055-2060,3.7480960603421204e-07,20000.0,1800.000002513688,2300.0,0.01011860465287822,2498.8628438711044,74.9658853161331
Denmark,Germany,2020-2025,0.0,20000.0,2765.0,2765.0,0.0,8211.559254970476,246.34677764911535
Denmark,Germany,2025-2030,1999.9999884013891,20000.0,4764.999988401389,4765.0,0.0,33159.241835907924,994.7772550772393
Denmark,Germany,2030-2035,1.6958923954893898e-06,20000.0,4764.999990086342,4765.0,0.0,38555.02297488592,1156.6506892465784
Denmark,Germany,2035-2040,6.70230547092047e-08,20000.0,4764.999990142436,4765.0,0.0,30878.369443115305,926.3510832934587
Denmark,Germany,2040-2045,6.54481290824304e-08,20000.0,4764.999990196953,4765.0,0.0,28313.188214118054,849.3956464235442
Denmark,Germany,2045-2050,7.626643326569704e-08,20000.0,4764.999990262283,4765.0,0.0,23973.191877802426,719.195756334074
Denmark,Germany,2050-2055,1.3656793032336485e-07,20000.0,4764.999990387915,4765.0,0.0,19653.550565647965,589.6065169694407
Denmark,Germany,2055-2060,9.557412911109975e-06,20000.0,4765.0,4765.0,0.0,20165.809814518332,604.9742944355503
France,Germany,2020-2025,0.0,20000.0,2300.0,2300.0,0.0,11276.669804207611,338.3000941262291
France,Germany,2025-2030,0.0,20000.0,2300.0,2300.0,0.0,17066.996030335933,512.0098809100808
France,Germany,2030-2035,1799.9999933339648,20000.0,4099.999993333965,4100.0,0.0,31528.871166489876,945.8661349947005
