BetweenNode,AndNode,Period,transmissionInvCap_MW,transmissionInvCapMax_MW,transmissionInstalledCap_MW,transmissionInstalledCapMax_MW,DiscountedInvestmentCost_Euro,transmissionExpectedAnnualVolume_GWh,ExpectedAnnualLosses_GWh
Hungary,Austria,2055-2060,1.2399739673943234e-07,20000.0,2799.9999975641113,2800.0,0.0024757660204032133,15959.903705966111,478.7971111789841
Italy,Austria,2020-2025,0.0,20000,405.0,405.0,0.0,2201.0238512489004,66.03071553746689
Italy,Austria,2025-2030,1.6955266346485587e-07,20000.0,405.00000016955266,795.0,0.1278113783779465,2201.23742266113,66.03712267983406
Italy,Austria,2030-2035,2.3865586649331323e-06,20000.0,405.0000025320283,1295.0,1.228933841251285,2438.2416941659794,73.14725082497911
Italy,Austria,2035-2040,889.9999952337092,20000.0,1294.9999977416983,1295.0,337118881.21234006,7319.50111691898,219.58503350756928
Italy,Austria,2040-2045,999.9999983092669,20000.0,2294.999996195447,2295.0,272104683.78736573,14464.590096535936,433.9377028960789
Italy,Austria,2045-2050,1.8183891378408524e-07,20000.0,2294.999996261547,2295.0,0.03427984657209614,14167.177594771541,425.015327843147
Italy,Austria,2050-2055,2.2870006880569876e-07,20000.0,2294.9999964807494,2295.0,0.02813583506740033,15272.151191860003,458.1645357558005
Italy,Austria,2055-2060,1.1072703964646066e-07,20000.0,2294.9999964754347,2295.0,0.007940220284921336,12757.610998047468,382.7283299414252
Slovenia,Austria,2020-2025,0.0,20000,950.0,950.0,0.0,3371.3758920243827,101.14127676073139
Slovenia,Austria,2025-2030,0.0,20000.0,950.0,950.0,0.0,3585.2908148262873,107.55872444478894
Slovenia,Austria,2030-2035,105.76441371974852,20000.0,1055.7644137197485,1950.0,19791527.59858713,3744.9202277096247,112.34760683128907
Slovenia,Austria,2035-2040,894.235582007986,20000.0,1949.9999957036591,1950.0,123091589.56602468,10852.044121544875,325.56132364634703
Slovenia,Austria,2040-2045,999.9999969142314,20000.0,2949.9999924489516,2950.0,98882486.25798701,16049.639107663092,481.48917322989166
Slovenia,Austria,2045-2050,2.5340373068311006e-07,20000.0,2949.9999926452783,2950.0,0.017359947448829526,14179.438379995443,425.3831513998625
Slovenia,Austria,2050-2055,3.557576735349042e-07,20000.0,2949.9999933123045,2950.0,0.01590490763537994,15897.244860412186,476.9173458123656
Slovenia,Austria,2055-2060,2.187915921643978e-07,20000.0,2949.9999933495624,2950.0,0.005701548876994831,12791.579696390549,383.74739089171686
Slovakia,Austria,2020-2025,0.0,20000,0.0,0.0,0.0,0.0,0.0
Slovakia,Austria,2025-2030,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
Slovakia,Austria,2030-2035,999.9999842928413,20000.0,999.9999842928413,1000.0,37021809.06896392,4276.345729826457,128.29037189479433
Slovakia,Austria,2035-2040,1.0930516488109099e-05,20000.0,999.9999951992943,1000.0,0.29766996109320487,5427.8217973821365,162.83465392146422
Slovakia,Austria,2040-2045,9.236102177403774e-08,20000.0,999.9999952675482,1000.0,0.0018068662309315817,4737.13547154246,142.11406414627353
Slovakia,Austria,2045-2050,9.485325157340092e-08,20000.0,999.9999953383227,1000.0,0.0012855989778355562,4713.602913763613,141.40808741290817
Slovakia,Austria,2050-2055,1.4339169938047456e-07,20000.0,999.99999545763,1000.0,0.0012682906193345134,5987.016871789572,179.61050615368762
Slovakia,Austria,2055-2060,1.318486029744727e-07,20000.0,999.9999955653973,1000.0,0.0006797600686324717,4455.671543793331,133.67014631379976
Croatia,BosniaH,2020-2025,0.0,20000,750.0,750.0,0.0,4231.814941168818,126.9544482350645
Croatia,BosniaH,2025-2030,0.0,20000.0,750.0,750.0,0.0,3063.17022860681,91.89510685820451
Croatia,BosniaH,2030-2035,0.0,20000.0,750.0,750.0,0.0,2637.955780413142,79.13867341239457
Croatia,BosniaH,2035-2040,0.0,20000.0,750.0,750.0,0.0,2584.1262645637453,77.52378793691267
Croatia,BosniaH,2040-2045,909.0697210746475,20000.0,1659.0697210746475,1894.0,94417963.12193127,3764.8831590240566,112.94649477072191
Croatia,BosniaH,2045-2050,234.93025690625865,20000.0,1893.9999777324106,1894.0,16904892.40328786,4663.743203065789,139.9122960919735
Croatia,BosniaH,2050-2055,1.5749643226529533e-06,20000.0,1893.9999794788841,1894.0,0.07395808386431457,5319.508114813427,159.58524344440283
Croatia,BosniaH,2055-2060,4.6956227939410075e-07,20000.0,1893.9999799531793,1894.0,0.012852673662981621,5427.759284502472,162.832778535074
Italy,BosniaH,2020-2025,0.0,20000,0.0,0.0,0.0,0.0,0.0
Italy,BosniaH,2025-2030,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
Italy,BosniaH,2030-2035,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
Italy,BosniaH,2035-2040,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
Italy,BosniaH,2040-2045,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
Italy,BosniaH,2045-2050,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
Italy,BosniaH,2050-2055,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
Italy,BosniaH,2055-2060,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
Serbia,BosniaH,2020-2025,0.0,20000,600.0,600.0,0.0,559.0058109082465,16.770174327247457
Serbia,BosniaH,2025-2030,0.0,20000.0,600.0,600.0,0.0,1504.079681673102,45.12239045019309
Serbia,BosniaH,2030-2035,0.0,20000.0,600.0,600.0,0.0,1789.9720848457632,53.699162545373106
Serbia,BosniaH,2035-2040,0.0,20000.0,600.0,600.0,0.0,2226.941328693575,66.80823986080733
Serbia,BosniaH,2040-2045,1349.9998936457694,20000.0,1949.9998936457694,1950.0,92675646.92202006,5186.353604930523,155.59060814791565
Serbia,BosniaH,2045-2050,2.526719219725522e-05,20000.0,1949.999918888878,1950.0,1.201724453892248,5056.00991288774,151.68029738663213
Serbia,BosniaH,2050-2055,6.3146420975406e-05,20000.0,1949.9999820112166,1950.0,1.9599190249492202,6864.193007228332,205.9257902168498
Serbia,BosniaH,2055-2060,1.0617103629914542e-06,20000.0,1949.9999830488443,1950.0,0.019207940089980502,5267.310750433392,158.0193225130022
Germany,Belgium,2020-2025,0.0,20000.0,1000.0,1000.0,0.0,4399.154055351061,131.97462166053208
Germany,Belgium,2025-2030,999.9999146424168,20000.0,1999.9999146424168,2000.0,0.0,6295.420237820524,188.86260713461576
Germany,Belgium,2030-2035,7.93721707789353e-05,20000.0,1999.9999939905047,2000.0,0.0,10232.975162441753,306.9892548732532
Germany,Belgium,2035-2040,4.162876395138071e-06,20000.0,1999.9999981292979,2000.0,0.0,13604.420220485143,408.1326066145543
Germany,Belgium,2040-2045,1.1574115925341276e-07,20000.0,1999.999998220842,2000.0,0.0,12996.56203092331,389.8968609276994
Germany,Belgium,2045-2050,1.213365549946702e-07,20000.0,1999.9999983182097,2000.0,0.0,12238.931954454141,367.16795863362563
Germany,Belgium,2050-2055,5.031665879523322e-07,20000.0,1999.9999987972935,2000.0,0.0,14287.855994230687,428.6356798269207
Germany,Belgium,2055-2060,1.0822917262206354e-06,20000.0,2000.0,2000.0,0.0,12706.58903764219,381.19767112926604
France,Belgium,2020-2025,0.0,20000.0,3300.0,3300.0,0.0,21013.81046194809,630.4143138584406
France,Belgium,2025-2030,49.9999969794478,20000.0,3349.9999969794476,3350.0,0.0,18975.910723172532,569.2773216951764
France,Belgium,2030-2035,2999.9999963823843,20000.0,6349.999993865225,6350.0,0.0,24910.222608853754,747.3066782656109
France,Belgium,2035-2040,4.893455197420048e-06,20000.0,6349.9999982065,6350.0,0.0,39576.15911939257,1187.2847735817793
France,Belgium,2040-2045,999.9999999259103,20000.0,7349.999998097398,7350.0,0.0,43444.43668584417,1303.333100575326
France,Belgium,2045-2050,1.151359913580815e-07,20000.0,7349.999998196892,7350.0,0.0,43532.628127533004,1305.9788438259895
France,Belgium,2050-2055,1.1061973915940276e-07,20000.0,7349.999998232633,7350.0,0.0,49301.35355590598,1479.0406066771839
France,Belgium,2055-2060,1.5930468855539957e-06,20000.0,7350.0,7350.0,0.0,50615.972624763825,1518.4791787429156
GreatBrit.,Belgium,2020-2025,0.0,20000.0,1000.0,1000.0,0.0,4746.209726308044,142.38629178924154
GreatBrit.,Belgium,2025-2030,0.0,20000.0,1000.0,1000.0,0.0,5225.835054926998,156.77505164781007
GreatBrit.,Belgium,2030-2035,0.0,20000.0,1000.0,1000.0,0.0,4294.633683000422,128.8390104900128
GreatBrit.,Belgium,2035-2040,0.0,20000.0,1000.0,1000.0,0.0,5396.965537444614,161.9089661233382
GreatBrit.,Belgium,2040-2045,0.0,20000.0,1000.0,1000.0,0.0,3821.9264834716173,114.65779450414834
GreatBrit.,Belgium,2045-2050,0.0,20000.0,1000.0,1000.0,0.0,3568.58666280249,107.05759988407485
GreatBrit.,Belgium,2050-2055,0.0,20000.0,1000.0,1000.0,0.0,4770.915200478778,143.12745601436393
GreatBrit.,Belgium,2055-2060,0.0,20000.0,1000.0,1000.0,0.0,3778.5747050558753,113.35724115167605
Luxemb.,Belgium,2020-2025,0.0,20000.0,680.0,680.0,0.0,1931.9078291755388,57.957234875266195
Luxemb.,Belgium,2025-2030,499.9999878088415,20000.0,1179.9999878088415,1180.0,0.0,2012.131169828374,60.36393509485116
Luxemb.,Belgium,2030-2035,500.00000703422273,20000.0,1679.9999948956988,1680.0,0.0,6266.547687666938,187.9964306300088
Luxemb.,Belgium,2035-2040,5.49176879611286e-07,20000.0,1679.999995338478,1680.0,0.0,8807.722172251113,264.231665167534
Luxemb.,Belgium,2040-2045,2.4701662111419256e-07,20000.0,1679.9999956178544,1680.0,0.0,8339.71179028823,250.19135370864828
Luxemb.,Belgium,2045-2050,2.3336252607427224e-07,20000.0,1679.9999957762382,1680.0,0.0,8035.671532384971,241.0701459715497
Luxemb.,Belgium,2050-2055,2.3646114855133287e-07,20000.0,1679.9999958051153,1680.0,0.0,8931.236989939754,267.937109698194
Luxemb.,Belgium,2055-2060,3.89091856708306e-06,20000.0,1680.0,1680.0,0.0,7995.786497899266,239.87359493697852
Netherlands,Belgium,2020-2025,0.0,20000.0,2400.0,2400.0,0.0,3750.5690306915562,112.5170709207469
Netherlands,Belgium,2025-2030,0.0,20000.0,2400.0,2400.0,0.0,3643.798349445964,109.31395048337906
Netherlands,Belgium,2030-2035,1549.9998821994789,20000.0,3949.9998821994786,3950.0,0.0,7535.1325425422065,226.05397627626584
Netherlands,Belgium,2035-2040,0.00010674522514490686,20000.0,3949.9999889206206,3950.0,0.0,9304.945018022803,279.14835054068385
Netherlands,Belgium,2040-2045,2.3258959401242923e-07,20000.0,3949.9999891291277,3950.0,0.0,7038.692304111023,211.16076912333065
Netherlands,Belgium,2045-2050,2.5312330316763893e-07,20000.0,3949.999989358167,3950.0,0.0,4247.755392001651,127.43266176005018
Netherlands,Belgium,2050-2055,4.976570030578565e-07,20000.0,3949.999989831741,3950.0,0.0,6737.202772500486,202.11608317501492
Netherlands,Belgium,2055-2060,1.0071926093488697e-05,20000.0,3950.0,3950.0,0.0,9114.449203222986,273.4334760966901
NO2,Belgium,2020-2025,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
NO2,Belgium,2025-2030,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
NO2,Belgium,2030-2035,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
NO2,Belgium,2035-2040,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
NO2,Belgium,2040-2045,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
NO2,Belgium,2045-2050,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
NO2,Belgium,2050-2055,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
NO2,Belgium,2055-2060,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
Greece,Bulgaria,2020-2025,0.0,20000,600.0,600.0,0.0,4779.546558092985,143.38639674278986
Greece,Bulgaria,2025-2030,799.9999974937773,20000.0,1399.9999974937773,1400.0,413859335.3897134,10894.918021796235,326.84754065388734
Greece,Bulgaria,2030-2035,6.083541040496884e-08,20000.0,1399.9999975306496,1400.0,0.021498625756564672,7994.118289474937,239.82354868424844
Greece,Bulgaria,2035-2040,2.3080691907702865e-07,20000.0,1399.9999977372538,1400.0,0.05999841322583143,7535.704637739197,226.0711391321757
Greece,Bulgaria,2040-2045,999.9999979975114,20000.0,2399.999995825856,2400.0,186738508.4233087,13093.30835921345,392.79925077640377
Greece,Bulgaria,2045-2050,1.0688962640115424e-07,20000.0,2399.9999958342055,2400.0,0.013828830973708746,12537.157311508867,376.11471934526656
Greece,Bulgaria,2050-2055,1.3946204050612029e-07,20000.0,2399.9999959295496,2400.0,0.011774633489052317,11718.794416643123,351.5638324992939
Greece,Bulgaria,2055-2060,5.864825423086509e-07,20000.0,2399.9999964713056,2400.0,0.02886235868802385,11772.355721214282,353.17067163642776
Macedonia,Bulgaria,2020-2025,0.0,20000,400.0,400.0,0.0,3282.8762221347915,98.48628666404386
Macedonia,Bulgaria,2025-2030,0.0,20000.0,400.0,400.0,0.0,3227.3899297756657,96.82169789326993
Macedonia,Bulgaria,2030-2035,0.0,20000.0,400.0,400.0,0.0,2288.378604906484,68.65135814719449
Macedonia,Bulgaria,2035-2040,0.0,20000.0,400.0,400.0,0.0,1672.962919932812,50.18888759798441
Macedonia,Bulgaria,2040-2045,0.0,20000.0,400.0,400.0,0.0,1708.244444379228,51.24733333137676
Macedonia,Bulgaria,2045-2050,0.0,20000.0,400.0,400.0,0.0,1702.6442967923424,51.079328903770374
Macedonia,Bulgaria,2050-2055,0.0,20000.0,400.0,400.0,0.0,1925.926307113938,57.777789213418316
Macedonia,Bulgaria,2055-2060,0.0,20000.0,400.0,400.0,0.0,1933.160825999801,57.99482477999379
Romania,Bulgaria,2020-2025,0.0,20000,300.0,300.0,0.0,2577.173504163058,77.31520512489186
Romania,Bulgaria,2025-2030,599.9999989401131,20000.0,899.9999989401131,900.0,174412148.72396424,7558.602432549552,226.75807297648623
Romania,Bulgaria,2030-2035,999.9999531784573,20000.0,1899.999952969734,1900.0,198571515.1914667,10828.274427516999,324.8482328255117
Romania,Bulgaria,2035-2040,3.389820641340083e-05,20000.0,1899.999985966591,1900.0,4.95142691827157,7558.21818525957,226.74654555778662
Romania,Bulgaria,2040-2045,1499.9999947278898,20000.0,3399.999981064093,3400.0,157393885.43305534,11084.919012919323,332.54757038757964
Romania,Bulgaria,2045-2050,6.2665276759443636e-06,20000.0,3399.9999868581317,3400.0,0.45555370583421395,13884.161871531553,416.524856145948
Romania,Bulgaria,2050-2055,4.0390452784886865e-07,20000.0,3399.999987301999,3400.0,0.01916164618470202,10823.424353119613,324.70273059358834
Romania,Bulgaria,2055-2060,4.6950311305238987e-07,20000.0,3399.9999877387445,3400.0,0.012983085563808021,10155.627424614493,304.66882273843567
Serbia,Bulgaria,2020-2025,0.0,20000,500.0,500.0,0.0,3795.619318049046,113.86857954147115
Serbia,Bulgaria,2025-2030,843.9999987642841,20000.0,1343.999998764284,1344.0,272784542.20424443,11545.436587345162,346.3630976203557
Serbia,Bulgaria,2030-2035,499.9999817308677,20000.0,1843.9999805853508,1844.0,110392301.10604407,10732.749349953368,321.9824804986018
Serbia,Bulgaria,2035-2040,1.4455075293795958e-06,20000.0,1843.9999818925883,1844.0,0.23476093978556822,8473.62217889515,254.20866536685398
Serbia,Bulgaria,2040-2045,730.0000083335464,20000.0,2573.9999902539917,2574.0,85166988.6797053,11455.330564097407,343.6599169229225
Serbia,Bulgaria,2045-2050,4.2508174000771907e-07,20000.0,2573.9999907344645,2574.0,0.03435871390316702,9887.956715736806,296.63870147210486
Serbia,Bulgaria,2050-2055,1.7618172453539613e-06,20000.0,2573.999992425836,2574.0,0.09293232006305738,13902.137611844124,417.0641283553242
Serbia,Bulgaria,2055-2060,1.4055891586715283e-06,20000.0,2573.999993722216,2574.0,0.04321650776908038,11991.92306956266,359.7576920868801
Germany,Switzerland,2020-2025,0.0,20000.0,4600.0,4600.0,0.0,21581.96090409812,647.4588271229433
Germany,Switzerland,2025-2030,799.999994700125,20000.0,5399.999994700125,5400.0,0.0,28851.683380208553,865.5505014062587
Germany,Switzerland,2030-2035,3099.9999811904095,20000.0,8499.999976521492,8500.0,0.0,29212.192203584775,876.3657661075439
Germany,Switzerland,2035-2040,2.0850338668354725e-05,20000.0,8499.999996616869,8500.0,0.0,62096.65709797881,1862.8997129393656
Germany,Switzerland,2040-2045,7.571717802557356e-07,20000.0,8499.999997374696,8500.0,0.0,56670.05980282759,1700.101794084829
Germany,Switzerland,2045-2050,2.896813710956873e-07,20000.0,8499.99999769452,8500.0,0.0,53794.855245965075,1613.8456573789513
Germany,Switzerland,2050-2055,2.859567314747383e-07,20000.0,8499.999998092113,8500.0,0.0,59195.85572914779,1775.8756718744348
Germany,Switzerland,2055-2060,1.9263168062882757e-06,20000.0,8500.0,8500.0,0.0,58876.480516009804,1766.2944154802976
France,Switzerland,2020-2025,0.0,20000,3150.0,3150.0,0.0,23040.20391684358,691.2061175053069
France,Switzerland,2025-2030,399.9999937507382,20000.0,3149.999993750738,3150.0,171850159.97725543,16468.139206429827,494.0441761928967
France,Switzerland,2030-2035,1500.0000007408175,20000.0,4649.999994760915,4650.0,440222973.15211236,26366.863315208913,791.0058994562683
France,Switzerland,2035-2040,3.3357937409857728e-06,20000.0,4649.999997778462,4650.0,0.7201406332279808,27198.285865007132,815.9485759502119
France,Switzerland,2040-2045,1999.9999987733665,20000.0,6649.999996542835,6650.0,310163770.6120617,43776.85454932574,1313.3056364797733
France,Switzerland,2045-2050,3.122471305755328e-07,20000.0,6649.99999686546,6650.0,0.033548688807603755,43886.685989566125,1316.600579686981
France,Switzerland,2050-2055,4.2381331277518653e-07,20000.0,6649.999997019906,6650.0,0.029716192493098474,50091.01209017426,1502.7303627052365
France,Switzerland,2055-2060,1.8972944090677376e-07,20000.0,6649.999997381387,6650.0,0.007754229370270932,43692.3691451116,1310.7710743533517
Italy,Switzerland,2020-2025,0.0,20000,4240.0,4240.0,0.0,20052.392836433377,601.5717850930018
Italy,Switzerland,2025-2030,0.0,20000.0,4240.0,4240.0,0.0,19014.23778959334,570.4271336877997
Italy,Switzerland,2030-2035,1.2872013940068427e-05,20000.0,4240.000012872014,5440.0,5.943818935209,26506.077723135306,795.1823316940611
Italy,Switzerland,2035-2040,1199.999980996442,20000.0,5439.99999429064,5440.0,407602643.9088987,28211.3003907989,846.3390117239669
Italy,Switzerland,2040-2045,1.1345421921303273e-06,20000.0,5439.999995141632,5440.0,0.2768339503779484,35646.522537446195,1069.3956761233885
Italy,Switzerland,2045-2050,2.1008343612316728e-07,20000.0,5439.999995336881,5440.0,0.03551456778749373,31019.72467999753,930.5917403999277
Italy,Switzerland,2050-2055,3.0413829217746904e-07,20000.0,5439.9999951866075,5440.0,0.03355268639630984,34941.07669071463,1048.2323007214434
Italy,Switzerland,2055-2060,2.4911719371720284e-07,20000.0,5439.999995645895,5440.0,0.01601936311505334,35209.54593082991,1056.2863779248983
Germany,CzechR,2020-2025,0.0,20000.0,2100.0,2100.0,0.0,5076.208952307693,152.28626856923046
Germany,CzechR,2025-2030,499.9999896215684,20000.0,2599.9999896215686,2600.0,0.0,8316.341276693967,249.49023830082035
Germany,CzechR,2030-2035,500.00000099710076,20000.0,3099.9999909835087,3100.0,0.0,13171.292788173969,395.1387836452194
Germany,CzechR,2035-2040,7.191166317766567e-06,20000.0,3099.999997761539,3100.0,0.0,19445.40395182095,583.3621185546323
Germany,CzechR,2040-2045,1149.9999994815898,20000.0,4249.999997214475,4250.0,0.0,26339.142713788,790.1742814136416
Germany,CzechR,2045-2050,2.1410916013038362e-07,20000.0,4249.99999740935,4250.0,0.0,25371.60506963059,761.1481520889171
Germany,CzechR,2050-2055,3.617774142980771e-07,20000.0,4249.99999780048,4250.0,0.0,27418.051463883963,822.5415439165204
Germany,CzechR,2055-2060,2.1326882371211638e-06,20000.0,4250.0,4250.0,0.0,23287.593806796463,698.6278142038925
Poland,CzechR,2020-2025,0.0,20000,800.0,800.0,0.0,2502.907841411848,75.08723524235567
Poland,CzechR,2025-2030,0.0,20000.0,800.0,800.0,0.0,2703.1072704597377,81.09321811379263
Poland,CzechR,2030-2035,0.0,20000.0,800.0,800.0,0.0,3752.4151467190454,112.57245440157108
Poland,CzechR,2035-2040,0.0,20000.0,800.0,800.0,0.0,4470.290812646974,134.10872437940913
Poland,CzechR,2040-2045,999.9999931453385,20000.0,1799.9999931453385,1800.0,183892968.35505405,7573.914469356608,227.2174340806992
Poland,CzechR,2045-2050,3.8413905731623977e-07,20000.0,1799.9999935053943,1800.0,0.048940636716844114,9252.77894201198,277.58336826036
Poland,CzechR,2050-2055,2.4741018005797134e-07,20000.0,1799.9999937287218,1800.0,0.020570279251870632,7328.227992932942,219.8468397879883
Poland,CzechR,2055-2060,4.516134836890135e-07,20000.0,1799.999994156252,1800.0,0.021886427113952507,7369.470828513901,221.08412485541717
Slovakia,CzechR,2020-2025,0.0,20000,1800.0,1800.0,0.0,5648.07753777783,169.442326133335
Slovakia,CzechR,2025-2030,0.0,20000.0,1800.0,1800.0,0.0,4947.443647988196,148.42330943964635
Slovakia,CzechR,2030-2035,0.0,20000.0,1800.0,1800.0,0.0,7138.61562917795,214.15846887533903
Slovakia,CzechR,2035-2040,0.0,20000.0,1800.0,1800.0,0.0,9126.640416614146,273.7992124984239
Slovakia,CzechR,2040-2045,499.99999193338044,20000.0,2299.9999919333804,2300.0,51219704.44376324,10594.397234714368,317.8319170414308
Slovakia,CzechR,2045-2050,4.085244075241433e-07,20000.0,2299.9999923178225,2300.0,0.02899353052930862,11666.107134706197,349.9832140411857
Slovakia,CzechR,2050-2055,2.6929087134222157e-07,20000.0,2299.9999925630295,2300.0,0.012472289944480438,11817.204270961485,354.5161281288451
Slovakia,CzechR,2055-2060,2.7129764788219126e-07,20000.0,2299.9999928102443,2300.0,0.007324128298689026,10721.92563966005,321.657769189801
Denmark,Germany,2020-2025,0.0,20000.0,2765.0,2765.0,0.0,13286.651411883662,398.59954235651
Denmark,Germany,2025-2030,1999.9999495075765,20000.0,4764.999949507576,4765.0,0.0,26314.24306034946,789.4272918104838
Denmark,Germany,2030-2035,4.719607274548021e-05,20000.0,4764.999996679567,4765.0,0.0,29865.39074737123,895.9617224211355
Denmark,Germany,2035-2040,1.5494334789613947e-06,20000.0,4764.999998204917,4765.0,0.0,32785.62237310089,983.5686711930298
Denmark,Germany,2040-2045,7.835218397419206e-08,20000.0,4764.999998258922,4765.0,0.0,31812.25258654375,954.3675775963131
Denmark,Germany,2045-2050,1.2694135470710436e-07,20000.0,4764.999998362043,4765.0,0.0,31771.393995982326,953.141819879471
Denmark,Germany,2050-2055,4.3267986190964515e-07,20000.0,4764.999998770641,4765.0,0.0,35152.930410297624,1054.5879123089303
Denmark,Germany,2055-2060,1.1089438723843448e-06,20000.0,4765.0,4765.0,0.0,31233.61524894705,937.0084574684138
France,Germany,2020-2025,0.0,20000.0,2300.0,2300.0,0.0,13396.216232206114,401.8864869661853
France,Germany,2025-2030,0.0,20000.0,2300.0,2300.0,0.0,13571.123526018788,407.13370578056424
France,Germany,2030-2035,1799.9999788289729,20000.0,4099.999978828973,4100.0,0.0,23648.025570987924,709.4407671296381
France,Germany,2035-2040,1.9244772698959722e-05,20000.0,4099.999998049663,4100.0,0.0,28692.28862124124,860.7686586372366
France,Germany,2040-2045,3.5237054583752706e-07,20000.0,4099.99999837795,4100.0,0.0,28456.9292155327,853.7078764659834
