BetweenNode,AndNode,Period,transmissionInvCap_MW,transmissionInvCapMax_MW,transmissionInstalledCap_MW,transmissionInstalledCapMax_MW,DiscountedInvestmentCost_Euro,transmissionExpectedAnnualVolume_GWh,ExpectedAnnualLosses_GWh
EnergyhubEU,VestavindE,2040-2045,189.0891480843709,10000,189.09038385830857,20000.0,81654110.27402167,1270.302289697893,38.10906869093681
EnergyhubEU,VestavindE,2045-2050,114.52343762601618,10000,303.6138214733287,20000.0,34262720.56288832,1958.3971237696153,58.751913713088435
EnergyhubEU,VestavindE,2050-2055,6.419810761329065e-07,10000,303.61382186734147,20000.0,0.12534042652849417,1818.9306907404764,54.56792072221433
EnergyhubEU,VestavindE,2055-2060,167.31205769542058,10000,470.9258797888587,20000.0,19040639.489515364,3020.297215242936,90.60891645728796
VestavindA,VestavindE,2020-2025,0.00032928253800538847,10000,0.00032928253800538847,1000.0,566.964218440133,0.0021736784254106378,6.521035276231934e-05
VestavindA,VestavindE,2025-2030,3.757476239305302e-07,20000.0,0.0003296363251204292,1000.0,0.5069168158348583,0.002246498394519426,6.739495183558298e-05
VestavindA,VestavindE,2030-2035,0.018601301422235195,20000.0,0.018930915786846962,1000.0,14635.166658494441,0.107560337430259,0.0032268101229077687
VestavindA,VestavindE,2035-2040,3.924560550149783e-06,20000.0,0.018934818386888787,1000.0,2.2713395308831554,0.11410628121000418,0.0034231884363001347
VestavindA,VestavindE,2040-2045,877.4076858521174,20000.0,877.4266206227676,1000.0,261895978.49935585,2675.2242698062055,80.2567280941863
VestavindA,VestavindE,2045-2050,122.57154402926561,20000.0,999.9981646435165,1000.0,25347379.966161508,3653.5690372451477,109.60707111735472
VestavindA,VestavindE,2050-2055,1.5255303051773674e-06,20000.0,999.9982238961347,1000.0,0.20587600435514097,3679.988267895506,110.39964803686537
VestavindA,VestavindE,2055-2060,0.0005290392030877975,20000.0,999.9986951596651,1000.0,41.6157853614543,3701.231274996306,111.03693824988957
SønnavindA,VestavindE,2020-2025,0.0003365229354837352,10000,0.0003365229354837352,1000.0,493.4847998357079,0.002101283330385465,6.303849991156374e-05
SønnavindA,VestavindE,2025-2030,2.5225736413472025e-07,20000.0,0.0003367532318958606,1000.0,0.28983876445123524,0.0020879323691333947,6.263797107400195e-05
SønnavindA,VestavindE,2030-2035,0.02558141634180425,20000.0,0.025918147613635808,1000.0,17141.589439848063,0.14372709094250138,0.004311812728275039
SønnavindA,VestavindE,2035-2040,2.9542520345633663e-07,20000.0,0.025918421078327605,1000.0,0.1456165474747724,0.15483631228482145,0.004645089368544639
SønnavindA,VestavindE,2040-2045,2.205827394868234e-06,20000.0,0.02592060494521292,1000.0,0.560752324341807,0.1417844722823046,0.004253534168469146
SønnavindA,VestavindE,2045-2050,5.5997972220534614e-05,20000.0,0.025976580956925996,1000.0,9.862519615100005,0.12108280900347944,0.0036324842701043825
SønnavindA,VestavindE,2050-2055,1.7088033447223045e-06,20000.0,0.025978267799760514,1000.0,0.19640346155010577,0.1302678141617708,0.003908034424853143
SønnavindA,VestavindE,2055-2060,3.9621585345271425e-05,20000.0,0.026017867424595685,1000.0,2.654448165142913,0.11598007550983301,0.003479402265294982
SørvestC,VestavindE,2020-2025,0.0003918024675433682,10000,0.0003918024675433682,1000.0,488.54841953770756,0.002406207258851242,7.218621776553748e-05
SørvestC,VestavindE,2025-2030,3.175804039984371e-07,20000.0,0.00039209808743762237,1000.0,0.310275616601256,0.002437079996804111,7.311239990412354e-05
SørvestC,VestavindE,2030-2035,0.0034682520107439455,20000.0,0.0038603281376729595,1000.0,1976.143526632419,0.01961256870955141,0.0005883770612865417
SørvestC,VestavindE,2035-2040,1.484417794281876e-06,20000.0,0.0038617905949577067,1000.0,0.6221579752116776,0.02344458606815763,0.0007033375820447304
