BetweenNode,AndNode,Period,transmissionInvCap_MW,transmissionInvCapMax_MW,transmissionInstalledCap_MW,transmissionInstalledCapMax_MW,DiscountedInvestmentCost_Euro,transmissionExpectedAnnualVolume_GWh,ExpectedAnnualLosses_GWh
Germany,Austria,2020-2025,0.0,20000.0,5000.0,5000.0,0.0,16713.837606228746,501.4151281868635
Germany,Austria,2025-2030,1999.9998094090183,20000.0,6999.999809409019,7000.0,0.0,19400.99615144456,582.0298845433359
Germany,Austria,2030-2035,500.00012917052595,20000.0,7499.999938590535,9500.0,0.0,28212.76329192288,846.3828987576834
Germany,Austria,2035-2040,4.1531192734611877e-07,20000.0,7499.999938994947,7500.0,0.0,28581.651586305186,857.4495475891574
Germany,Austria,2040-2045,700.0000370378867,20000.0,8199.99997633819,10200.0,0.0,45517.03255620241,1365.5109766860712
Germany,Austria,2045-2050,8.708263088942534e-08,20000.0,8199.99997610748,8200.0,0.0,57807.304246184045,1734.2191273855235
Germany,Austria,2050-2055,2.2515725528421275e-07,20000.0,8199.999976343825,8200.0,0.0,50987.475910674555,1529.624277320238
Germany,Austria,2055-2060,2.365501722078682e-05,20000.0,8200.0,8200.0,0.0,48866.65090866956,1465.999527260084
Hungary,Austria,2020-2025,0.0,20000,800.0,800.0,0.0,3214.3335290455966,96.4300058713683
Hungary,Austria,2025-2030,0.0,20000.0,800.0,800.0,0.0,4645.413542222029,139.36240626666088
Hungary,Austria,2030-2035,1999.9999513560738,20000.0,2799.999951356074,2800.0,286750736.8638553,15863.68243361064,475.91047300832025
Hungary,Austria,2035-2040,1.0101021649794608e-05,20000.0,2799.999961452673,2800.0,1.065311322538405,17545.754534521388,526.3726360356414
Hungary,Austria,2040-2045,7.275038179606972e-08,20000.0,2799.999961521,2800.0,0.0055117493976173555,16114.308970950948,483.4292691285303
Hungary,Austria,2045-2050,8.523755885421435e-08,20000.0,2799.999961601814,2800.0,0.004474053907873299,16066.338315740302,481.99014947221065
Hungary,Austria,2050-2055,1.995877535147359e-07,20000.0,2799.9999617969784,2800.0,0.006836685034201419,14716.513933576913,441.49541800730753
Hungary,Austria,2055-2060,4.956481991405586e-07,20000.0,2799.9999622882037,2800.0,0.009896247838854894,18250.40737292944,547.5122211878835
Italy,Austria,2020-2025,0.0,20000,405.0,405.0,0.0,2316.215532599847,69.48646597799545
Italy,Austria,2025-2030,2.475976884852571e-06,20000.0,405.0000024759769,795.0,1.8664290611426182,2291.3733781686515,68.74120134505992
Italy,Austria,2030-2035,889.9996169535387,20000.0,1294.999619430666,1295.0,458296150.036408,7504.442128730911,225.13326386192722
Italy,Austria,2035-2040,0.0003557450708222899,20000.0,1294.9999751688176,1295.0,134.7509897917724,6753.983562358062,202.6195068707422
Italy,Austria,2040-2045,999.9999670865002,20000.0,2294.9999422875203,2295.0,272104675.2915047,13166.005068740262,394.980152062209
Italy,Austria,2045-2050,9.824172822292121e-07,20000.0,2294.9999433057706,2295.0,0.18520300745186546,14545.494414736766,436.36483244210405
Italy,Austria,2050-2055,4.783241050289493e-06,20000.0,2294.9999479465196,2295.0,0.5884584205914783,13937.526168459854,418.1257850537971
Italy,Austria,2055-2060,4.641548019391726e-07,20000.0,2294.999948456221,2295.0,0.033284474916591596,14045.243809581096,421.357314287431
Slovenia,Austria,2020-2025,0.0,20000,950.0,950.0,0.0,2288.51905835583,68.65557175067505
Slovenia,Austria,2025-2030,0.0,20000.0,950.0,950.0,0.0,3483.454532540891,104.50363597622696
Slovenia,Austria,2030-2035,601.0808178741822,20000.0,1551.0808178741822,1950.0,112479303.5534683,6415.704383002506,192.47113149007544
Slovenia,Austria,2035-2040,398.91914861698797,20000.0,1949.9999664856985,1950.0,54911248.332714826,8226.409388761644,246.79228166285012
Slovenia,Austria,2040-2045,999.9999349709832,20000.0,2949.9999013144097,2950.0,98882480.13288462,14077.119790689629,422.3135937206888
Slovenia,Austria,2045-2050,3.022333843403883e-07,20000.0,2949.9999017390555,2950.0,0.020705124014106496,14421.892439713269,432.65677319139763
Slovenia,Austria,2050-2055,8.094624848448694e-07,20000.0,2949.9999026359255,2950.0,0.03618875153932455,13743.02150230264,412.2906450690802
Slovenia,Austria,2055-2060,3.826279238937429e-05,20000.0,2949.999940819622,2950.0,0.9971003858978376,15780.28825227946,473.4086475683839
Slovakia,Austria,2020-2025,0.0,20000,0.0,0.0,0.0,0.0,0.0
Slovakia,Austria,2025-2030,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
Slovakia,Austria,2030-2035,999.9998744546458,20000.0,999.9998744546458,1000.0,37021805.002555154,4181.159008231319,125.43477024693945
Slovakia,Austria,2035-2040,6.402746762719638e-05,20000.0,999.9999384776903,1000.0,1.7436553723895494,4612.422564041105,138.37267692123385
Slovakia,Austria,2040-2045,1.0519360010537132e-07,20000.0,999.9999385784608,1000.0,0.002057911011481949,4315.114078064819,129.45342234194462
Slovakia,Austria,2045-2050,1.0412004556940398e-07,20000.0,999.9999386781578,1000.0,0.0014111970010077528,5090.234068345128,152.70702205035354
Slovakia,Austria,2050-2055,1.6767276427536942e-07,20000.0,999.9999388414076,1000.0,0.0014830551208133284,4645.534540592116,139.36603621776416
Slovakia,Austria,2055-2060,5.848599873359114e-07,20000.0,999.9999394218445,1000.0,0.003015310410295499,4833.853860042635,145.015615801279
Croatia,BosniaH,2020-2025,0.0,20000,750.0,750.0,0.0,4105.390399417605,123.16171198252833
Croatia,BosniaH,2025-2030,0.0,20000.0,750.0,750.0,0.0,2662.180915217268,79.8654274565182
Croatia,BosniaH,2030-2035,0.0,20000.0,750.0,750.0,0.0,2912.360757697423,87.37082273092251
Croatia,BosniaH,2035-2040,0.0,20000.0,750.0,750.0,0.0,3287.471885426295,98.62415656278876
Croatia,BosniaH,2040-2045,1143.9993723550144,20000.0,1893.9993723550144,1894.0,118818268.88133566,4244.5311718438015,127.33593515531415
Croatia,BosniaH,2045-2050,4.553122356272978e-05,20000.0,1893.9994178773914,1894.0,3.276293336814066,4551.524180911997,136.54572542736014
Croatia,BosniaH,2050-2055,5.903931479066638e-06,20000.0,1893.999423772477,1894.0,0.2772402226372162,4258.016566030002,127.74049698090002
Croatia,BosniaH,2055-2060,0.00015766492836462412,20000.0,1893.999581428559,1894.0,4.315542285429469,3834.585180799052,115.03755542397184
Italy,BosniaH,2020-2025,0.0,20000,0.0,0.0,0.0,0.0,0.0
Italy,BosniaH,2025-2030,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
Italy,BosniaH,2030-2035,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
Italy,BosniaH,2035-2040,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
Italy,BosniaH,2040-2045,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
Italy,BosniaH,2045-2050,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
Italy,BosniaH,2050-2055,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
Italy,BosniaH,2055-2060,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
Serbia,BosniaH,2020-2025,0.0,20000,600.0,600.0,0.0,970.7673109234023,29.123019327702174
Serbia,BosniaH,2025-2030,0.0,20000.0,600.0,600.0,0.0,1234.1839863016437,37.025519589049196
Serbia,BosniaH,2030-2035,0.0,20000.0,600.0,600.0,0.0,2064.2501131430417,61.92750339429116
Serbia,BosniaH,2035-2040,0.0,20000.0,600.0,600.0,0.0,2399.2188051451144,71.97656415435348
Serbia,BosniaH,2040-2045,1349.997398213483,20000.0,1949.997398213483,1950.0,92675475.61400546,5265.508747022888,157.9652624106868
Serbia,BosniaH,2045-2050,3.9663762973135756e-06,20000.0,1949.9974021710132,1950.0,0.18864349281904377,5372.195497765909,161.16586493297717
Serbia,BosniaH,2050-2055,0.0017484624781495945,20000.0,1949.9991506246454,1950.0,54.26823598870193,4609.946661851747,138.2983998555523
Serbia,BosniaH,2055-2060,3.7872722406548135e-05,20000.0,1949.9991884885214,1950.0,0.6851746091841566,6319.270374804045,189.57811124412186
Germany,Belgium,2020-2025,0.0,20000.0,1000.0,1000.0,0.0,4089.5758274609066,122.68727482382756
Germany,Belgium,2025-2030,999.9998387155158,20000.0,1999.9998387155158,2000.0,0.0,4669.95825981689,140.09874779450703
Germany,Belgium,2030-2035,9.82667610529782e-06,20000.0,1999.9998485333458,2000.0,0.0,6950.763539029362,208.52290617088124
Germany,Belgium,2035-2040,0.00010164309674518538,20000.0,1999.9999501675961,2000.0,0.0,11445.098487981695,343.35295463945175
Germany,Belgium,2040-2045,4.712914431593049e-06,20000.0,1999.9999548716648,2000.0,0.0,13315.217503812786,399.4565251143837
Germany,Belgium,2045-2050,4.266632200709769e-07,20000.0,1999.9999552894817,2000.0,0.0,13565.915131148693,406.97745393446075
Germany,Belgium,2050-2055,2.571019435505715e-07,20000.0,1999.9999555377376,2000.0,0.0,13681.073717941634,410.43221153824936
Germany,Belgium,2055-2060,4.441803174724947e-05,20000.0,2000.0,2000.0,0.0,13285.087684573442,398.5526305372033
France,Belgium,2020-2025,0.0,20000.0,3300.0,3300.0,0.0,19380.435012368744,581.4130503710638
France,Belgium,2025-2030,49.99987769230817,20000.0,3349.999877692308,3350.0,0.0,11226.510266699264,336.79530800097814
France,Belgium,2030-2035,3000.0000450366797,20000.0,6349.99992271259,6350.0,0.0,34148.553412444824,1024.4566023733482
France,Belgium,2035-2040,1.2101969880246656e-05,20000.0,6349.999934905962,6350.0,0.0,37994.450864017614,1139.8335259205307
France,Belgium,2040-2045,999.9999974601395,20000.0,7349.99993231417,7350.0,0.0,45546.251173436925,1366.3875352031025
France,Belgium,2045-2050,3.1734104696356143e-07,20000.0,7349.9999325236595,7350.0,0.0,41634.53628840307,1249.036088652094
France,Belgium,2050-2055,9.79498687910895e-06,20000.0,7349.99994236369,7350.0,0.0,48825.92732196802,1464.777819659041
France,Belgium,2055-2060,5.7596574935268395e-05,20000.0,7350.0,7350.0,0.0,44833.6718690529,1345.0101560715893
GreatBrit.,Belgium,2020-2025,0.0,20000.0,1000.0,1000.0,0.0,5325.704341285111,159.77113023855372
GreatBrit.,Belgium,2025-2030,0.0,20000.0,1000.0,1000.0,0.0,5073.622453166719,152.20867359500107
GreatBrit.,Belgium,2030-2035,0.0,20000.0,1000.0,1000.0,0.0,5256.256982791344,157.6877094837407
GreatBrit.,Belgium,2035-2040,0.0,20000.0,1000.0,1000.0,0.0,6167.44630585768,185.02338917573124
GreatBrit.,Belgium,2040-2045,0.0,20000.0,1000.0,1000.0,0.0,4883.953730910697,146.518611927321
GreatBrit.,Belgium,2045-2050,0.0,20000.0,1000.0,1000.0,0.0,4427.206341548959,132.81619024646855
GreatBrit.,Belgium,2050-2055,0.0,20000.0,1000.0,1000.0,0.0,4873.975194371647,146.21925583114978
GreatBrit.,Belgium,2055-2060,0.0,20000.0,1000.0,1000.0,0.0,5456.191493624732,163.68574480874284
Luxemb.,Belgium,2020-2025,0.0,20000.0,680.0,680.0,0.0,2183.223755344258,65.49671266032803
Luxemb.,Belgium,2025-2030,499.99942902618005,20000.0,1179.99942902618,1180.0,0.0,1545.4596608437193,46.36378982531165
Luxemb.,Belgium,2030-2035,500.0002545259052,20000.0,1679.9996835432346,1680.0,0.0,3583.7292458095103,107.51187737428539
Luxemb.,Belgium,2035-2040,0.00015109265192283833,20000.0,1679.9998344137337,1680.0,0.0,7856.147930951843,235.68443792855518
Luxemb.,Belgium,2040-2045,8.930156952624989e-06,20000.0,1679.9998435944485,1680.0,0.0,9183.55441349895,275.50663240496885
Luxemb.,Belgium,2045-2050,1.300714770092752e-06,20000.0,1679.9998448402994,1680.0,0.0,9590.372473519612,287.7111742055885
Luxemb.,Belgium,2050-2055,5.274101011088362e-07,20000.0,1679.9998454603717,1680.0,0.0,9195.091631374802,275.85274894124575
Luxemb.,Belgium,2055-2060,0.00015459698102325906,20000.0,1680.0,1680.0,0.0,9026.390893733955,270.791726812019
Netherlands,Belgium,2020-2025,0.0,20000.0,2400.0,2400.0,0.0,4174.806511959951,125.2441953587984
Netherlands,Belgium,2025-2030,0.0,20000.0,2400.0,2400.0,0.0,4299.020115016955,128.97060345050858
Netherlands,Belgium,2030-2035,1549.9998370369442,20000.0,3949.999837036944,3950.0,0.0,7941.748845357012,238.25246536070998
Netherlands,Belgium,2035-2040,8.435673041782588e-07,20000.0,3949.9998378716655,3950.0,0.0,12097.071501167691,362.9121450350319
Netherlands,Belgium,2040-2045,3.4153544562727053e-07,20000.0,3949.999838204355,3950.0,0.0,9006.132528729984,270.1839758618992
Netherlands,Belgium,2045-2050,3.1169126398997615e-07,20000.0,3949.9998385072,3950.0,0.0,12207.764813605605,366.23294440816824
Netherlands,Belgium,2050-2055,4.818170659983839e-07,20000.0,3949.9998389801704,3950.0,0.0,6010.254580052764,180.30763740158346
Netherlands,Belgium,2055-2060,0.00016098444472019782,20000.0,3950.0,3950.0,0.0,12625.17934887292,378.75538046618806
NO2,Belgium,2020-2025,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
NO2,Belgium,2025-2030,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
NO2,Belgium,2030-2035,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
NO2,Belgium,2035-2040,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
NO2,Belgium,2040-2045,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
NO2,Belgium,2045-2050,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
NO2,Belgium,2050-2055,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
NO2,Belgium,2055-2060,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
Greece,Bulgaria,2020-2025,0.0,20000,600.0,600.0,0.0,4846.227380542576,145.38682141627703
Greece,Bulgaria,2025-2030,799.9999748281521,20000.0,1399.999974828152,1400.0,413859323.6642376,11046.766929645755,331.40300788937265
Greece,Bulgaria,2030-2035,9.08280189492928e-08,20000.0,1399.999974910134,1400.0,0.032097713726305724,8846.159357286353,265.38478071859066
Greece,Bulgaria,2035-2040,1.2377987041738844e-06,20000.0,1399.9999761390864,1400.0,0.32176660232026294,8395.284958149443,251.85854874448387
Greece,Bulgaria,2040-2045,999.9999810142069,20000.0,2399.999956982167,2400.0,186738505.25187176,13901.667675662731,417.05003026988277
Greece,Bulgaria,2045-2050,2.2683620042611926e-07,20000.0,2399.9999573524524,2400.0,0.029346902782113656,11184.083672966686,335.522510189001
Greece,Bulgaria,2050-2055,4.7045894835943307e-07,20000.0,2399.999958333982,2400.0,0.03972035450273091,12072.538710663152,362.17616131989575
Greece,Bulgaria,2055-2060,2.047902555197615e-07,20000.0,2399.999958020185,2400.0,0.010078270680242593,12546.81694037702,376.4045082113112
Macedonia,Bulgaria,2020-2025,0.0,20000,400.0,400.0,0.0,3395.7013790823667,101.87104137247101
Macedonia,Bulgaria,2025-2030,0.0,20000.0,400.0,400.0,0.0,3366.5408083453917,100.99622425036175
Macedonia,Bulgaria,2030-2035,0.0,20000.0,400.0,400.0,0.0,2477.026270160453,74.3107881048136
Macedonia,Bulgaria,2035-2040,0.0,20000.0,400.0,400.0,0.0,1808.4833042544888,54.254499127634695
Macedonia,Bulgaria,2040-2045,0.0,20000.0,400.0,400.0,0.0,1444.4922078996115,43.33476623698833
Macedonia,Bulgaria,2045-2050,0.0,20000.0,400.0,400.0,0.0,1399.984231379865,41.99952694139589
Macedonia,Bulgaria,2050-2055,0.0,20000.0,400.0,400.0,0.0,1825.8087461884465,54.77426238565342
Macedonia,Bulgaria,2055-2060,0.0,20000.0,400.0,400.0,0.0,1439.519437429682,43.18558312289054
Romania,Bulgaria,2020-2025,0.0,20000,300.0,300.0,0.0,2627.9999442516396,78.83999832754921
Romania,Bulgaria,2025-2030,599.9999849176413,20000.0,899.9999849176413,900.0,174412144.64781517,7242.744667188099,217.2823400156433
Romania,Bulgaria,2030-2035,999.999932785214,20000.0,1899.9999179327285,1900.0,198571511.1419493,10640.584897888277,319.21754693664855
Romania,Bulgaria,2035-2040,1.082758166581313e-05,20000.0,1899.9999285142349,1900.0,1.5815579935431825,8565.09216577398,256.95276497321964
Romania,Bulgaria,2040-2045,1499.999907045652,20000.0,3399.999835482585,3400.0,157393876.23262325,14025.730380086825,420.7719114026049
Romania,Bulgaria,2045-2050,6.825428246010209e-07,20000.0,3399.9998361684266,3400.0,0.04961837387731463,12190.063353270307,365.7019005981107
Romania,Bulgaria,2050-2055,1.5593371452450962e-06,20000.0,3399.999837866594,3400.0,0.07397655782415495,13893.717547267868,416.81152641803544
Romania,Bulgaria,2055-2060,5.204669034098812e-07,20000.0,3399.9998382813974,3400.0,0.01439237813817579,11758.008446856265,352.7402534056882
Serbia,Bulgaria,2020-2025,0.0,20000,500.0,500.0,0.0,4341.18031792369,130.23540953771086
Serbia,Bulgaria,2025-2030,843.999985055857,20000.0,1343.999985055857,1344.0,272784537.77362,11412.447885961,342.3734365788305
Serbia,Bulgaria,2030-2035,499.9999478768835,20000.0,1843.9999331979222,1844.0,110392293.63160534,11001.962148458728,330.0588644537622
Serbia,Bulgaria,2035-2040,1.4616818167820923e-05,20000.0,1843.9999475317977,1844.0,2.3738776173827136,7493.345940443541,224.80037821330643
Serbia,Bulgaria,2040-2045,729.9999081474085,20000.0,2573.999855841782,2574.0,85166976.99127848,10198.104951827409,305.94314855482247
Serbia,Bulgaria,2045-2050,1.3122195543101884e-05,20000.0,2573.999868926536,2574.0,1.0606472120836423,11304.94457739525,339.1483373218571
Serbia,Bulgaria,2050-2055,8.250786153810793e-06,20000.0,2573.9998770031734,2574.0,0.43521239313544036,11362.67114808038,340.8801344424115
Serbia,Bulgaria,2055-2060,4.0361040922110535e-07,20000.0,2573.9998774195906,2574.0,0.012409481304104006,11400.60834490582,342.0182503471748
Germany,Switzerland,2020-2025,0.0,20000.0,4600.0,4600.0,0.0,24110.63514504502,723.3190543513509
Germany,Switzerland,2025-2030,799.9998388974392,20000.0,5399.999838897439,5400.0,0.0,23817.191481032394,714.5157444309722
Germany,Switzerland,2030-2035,3099.9998809665294,20000.0,8499.999719966232,8500.0,0.0,27428.120026127734,822.8436007838351
Germany,Switzerland,2035-2040,0.0001974023966077732,20000.0,8499.999917249552,8500.0,0.0,56774.84484656441,1703.245345396934
Germany,Switzerland,2040-2045,1.0445790626647587e-05,20000.0,8499.999927688486,8500.0,0.0,57819.57299015504,1734.5871897046522
Germany,Switzerland,2045-2050,6.528777946667248e-07,20000.0,8499.999928394604,8500.0,0.0,58489.34092712429,1754.680227813732
Germany,Switzerland,2050-2055,3.488064173260694e-06,20000.0,8499.999932044062,8500.0,0.0,59797.11023369445,1793.9133070108326
Germany,Switzerland,2055-2060,6.814690230376921e-05,20000.0,8500.0,8500.0,0.0,56968.90913992919,1709.0672741978763
France,Switzerland,2020-2025,0.0,20000,3150.0,3150.0,0.0,20568.526639758104,617.0557991927466
France,Switzerland,2025-2030,399.9912392146439,20000.0,3149.991239214644,3150.0,171846398.80612582,12705.16572129038,381.1549716387121
France,Switzerland,2030-2035,1500.0086830618309,20000.0,4649.999922360739,4650.0,440225521.2568913,26004.95915565299,780.1487746695902
France,Switzerland,2035-2040,3.0471688194191494e-05,20000.0,4649.99995273348,4650.0,6.578314648796579,31101.826130376558,933.054783911296
France,Switzerland,2040-2045,1999.9999763317376,20000.0,6649.999928861716,6650.0,310163767.1317715,43134.60153726835,1294.0380461180503
France,Switzerland,2045-2050,1.8160668644123888e-07,20000.0,6649.999928723318,6650.0,0.01951232089008221,41362.85448893748,1240.885634668126
France,Switzerland,2050-2055,1.6460801220148347e-07,20000.0,6649.999929621265,6650.0,0.011541693545337763,41268.39726386444,1238.051917915936
France,Switzerland,2055-2060,1.6562122727390253e-07,20000.0,6649.99992955945,6650.0,0.0067689283156568926,42681.762862189855,1280.4528858657002
Italy,Switzerland,2020-2025,0.0,20000,4240.0,4240.0,0.0,23215.72890855344,696.4718672566057
Italy,Switzerland,2025-2030,0.0,20000.0,4240.0,4240.0,0.0,18855.758330173987,565.6727499052205
Italy,Switzerland,2030-2035,773.7873638530746,20000.0,5013.787363853075,5440.0,357306324.13150656,29457.52413090121,883.7257239270377
Italy,Switzerland,2035-2040,426.2125675217138,20000.0,5439.999931426077,5440.0,144771143.4501812,35634.45456079681,1069.0336368239016
Italy,Switzerland,2040-2045,2.765908137042462e-07,20000.0,5439.999931477645,5440.0,0.0674895373015814,32711.20225865766,981.3360677597313
Italy,Switzerland,2045-2050,2.9354151165224326e-07,20000.0,5439.999931797267,5440.0,0.04962314072159894,26438.59040874209,793.1577122622668
Italy,Switzerland,2050-2055,5.296354837790329e-07,20000.0,5439.999932479458,5440.0,0.058429647790703976,33345.607941296104,1000.368238238882
Italy,Switzerland,2055-2060,6.448577748964819e-07,20000.0,5439.999933075234,5440.0,0.04146727369351671,31904.37602457419,957.1312807372279
Germany,CzechR,2020-2025,0.0,20000.0,2100.0,2100.0,0.0,5682.153481832624,170.46460445497837
Germany,CzechR,2025-2030,499.99924296436996,20000.0,2599.99924296437,2600.0,0.0,4702.2091527305,141.0662745819152
Germany,CzechR,2030-2035,500.00063331061233,20000.0,3099.999876266938,3100.0,0.0,11694.874795829031,350.8462438748701
Germany,CzechR,2035-2040,9.75454335967764e-05,20000.0,3099.999973801444,3100.0,0.0,16959.01974633279,508.7705923899844
Germany,CzechR,2040-2045,1149.9999911136017,20000.0,4249.999964782103,4250.0,0.0,25240.499845421604,757.2149953626496
Germany,CzechR,2045-2050,2.9493182722663554e-07,20000.0,4249.999965187202,4250.0,0.0,29071.494709420822,872.1448412826281
Germany,CzechR,2050-2055,3.216503304226874e-07,20000.0,4249.999965547723,4250.0,0.0,25960.487661775638,778.81462985327
Germany,CzechR,2055-2060,3.444940034404259e-05,20000.0,4250.0,4250.0,0.0,27723.32275229578,831.6996825688752
Poland,CzechR,2020-2025,0.0,20000,800.0,800.0,0.0,1290.3635407612946,38.71090622283894
Poland,CzechR,2025-2030,0.0,20000.0,800.0,800.0,0.0,3457.5511919619425,103.72653575885843
Poland,CzechR,2030-2035,0.0,20000.0,800.0,800.0,0.0,3369.02291357441,101.07068740723243
Poland,CzechR,2035-2040,0.0,20000.0,800.0,800.0,0.0,3530.3819183821092,105.9114575514633
Poland,CzechR,2040-2045,999.9999308704289,20000.0,1799.999930870429,1800.0,183892956.903136,8034.606834495673,241.03820503487103
Poland,CzechR,2045-2050,5.024911303520996e-07,20000.0,1799.9999313640742,1800.0,0.06401909776061403,8966.336251224424,268.9900875367332
Poland,CzechR,2050-2055,2.055278063492436e-07,20000.0,1799.9999315607558,1800.0,0.017088077659689314,7837.715449889076,235.131463496672
Poland,CzechR,2055-2060,2.53385956817451e-07,20000.0,1799.999931805295,1800.0,0.012279777898312498,8487.82338047121,254.6347014141361
Slovakia,CzechR,2020-2025,0.0,20000,1800.0,1800.0,0.0,4911.278213310907,147.33834639932738
Slovakia,CzechR,2025-2030,0.0,20000.0,1800.0,1800.0,0.0,6402.341591021325,192.07024773064003
Slovakia,CzechR,2030-2035,0.0,20000.0,1800.0,1800.0,0.0,7388.544496207007,221.65633488621094
Slovakia,CzechR,2035-2040,0.0,20000.0,1800.0,1800.0,0.0,9914.173213603233,297.42519640809735
Slovakia,CzechR,2040-2045,499.9999312775608,20000.0,2299.999931277561,2300.0,51219698.23021682,12816.148400757598,384.48445202272745
Slovakia,CzechR,2045-2050,5.036905861097122e-07,20000.0,2299.999931776827,2300.0,0.03574760312169165,11976.936984023907,359.30810952071795
Slovakia,CzechR,2050-2055,2.690496788978745e-07,20000.0,2299.999932041455,2300.0,0.012461119041867509,10405.711606153873,312.17134818461676
Slovakia,CzechR,2055-2060,4.1614242475533716e-07,20000.0,2299.999932453174,2300.0,0.011234452392890447,11838.001267864793,355.14003803594403
Denmark,Germany,2020-2025,0.0,20000.0,2765.0,2765.0,0.0,10444.112388292675,313.32337164878027
Denmark,Germany,2025-2030,1999.999938629121,20000.0,4764.999938629121,4765.0,0.0,14472.121531484338,434.1636459445311
Denmark,Germany,2030-2035,5.603337393497754e-07,20000.0,4764.999939180609,4765.0,0.0,25892.010988880247,776.7603296664089
Denmark,Germany,2035-2040,3.724704350511089e-05,20000.0,4764.999976418807,4765.0,0.0,32627.18265680991,978.8154797042971
Denmark,Germany,2040-2045,1.925191622570694e-07,20000.0,4764.9999766024785,4765.0,0.0,34208.27190605188,1026.2481571815597
Denmark,Germany,2045-2050,1.328610922151125e-07,20000.0,4764.999976726494,4765.0,0.0,34488.6461805161,1034.6593854154835
Denmark,Germany,2050-2055,1.4898399674233006e-07,20000.0,4764.999976866632,4765.0,0.0,33838.450936179775,1015.1535280853959
Denmark,Germany,2055-2060,2.3089137443084968e-05,20000.0,4765.0,4765.0,0.0,34682.498178044734,1040.4749453413406
France,Germany,2020-2025,0.0,20000.0,2300.0,2300.0,0.0,13300.225550810004,399.00676652430025
France,Germany,2025-2030,0.0,20000.0,2300.0,2300.0,0.0,10423.183287827926,312.69549863483854
France,Germany,2030-2035,1799.9999658568054,20000.0,4099.999965856805,4100.0,0.0,24231.191390523705,726.9357417157131
France,Germany,2035-2040,2.327206763152509e-06,20000.0,4099.999968175165,4100.0,0.0,30974.38949307198,929.2316847921587
France,Germany,2040-2045,6.566182066630051e-08,20000.0,4099.99996823198,4100.0,0.0,30993.20987399125,929.7962962197341
France,Germany,2045-2050,6.517958617104112e-08,20000.0,4099.999968288315,4100.0,0.0,29570.427828541728,887.1128348562522
