BetweenNode,AndNode,Period,transmissionInvCap_MW,transmissionInstalledCap_MW,DiscountedInvestmentCost_EuroPerMW,transmissionExpectedAnnualVolume_GWh,ExpectedAnnualLosses_GWh
Switzerland,Austria,2020-2025,0.0,1200.0,0.0,2056.5131630903497,61.695394892710624
Switzerland,Austria,2025-2030,0.0,1200.0,0.0,4786.447685884771,143.59343057654334
Switzerland,Austria,2030-2035,3.138821057291352e-06,1200.000003138821,0.751484206024125,4068.0599945376016,122.04179983612781
Switzerland,Austria,2035-2040,999.9999615465534,2199.9999646760193,171987240.64619163,13579.407286111784,407.3822185833532
Switzerland,Austria,2040-2045,999.9999764137028,3199.9999412463385,119154996.4460525,16454.606355845433,493.63819067536366
Switzerland,Austria,2045-2050,4.89586654648839e-07,3199.999941346003,0.03807003820246453,17804.55703676341,534.1367111029031
Switzerland,Austria,2050-2055,5.724197343221187e-07,3199.9999421822345,0.02594500073255295,16360.402542564936,490.81207627694897
Switzerland,Austria,2055-2060,9.767864126654947e-07,3199.9999430987077,0.01944969156685962,20091.08559737263,602.73256792118
CzechR,Austria,2020-2025,0.0,900.0,0.0,4490.461911810055,134.7138573543015
CzechR,Austria,2025-2030,0.0,900.0,0.0,2690.7975032084178,80.72392509625271
CzechR,Austria,2030-2035,999.9999697547223,1899.9999697547223,87917388.3497793,8621.200513371708,258.636015401152
CzechR,Austria,2035-2040,1.734207898507966e-05,1899.9999870894428,1.0952642116920384,8973.27727785477,269.19831833564405
CzechR,Austria,2040-2045,6.00950998750659e-07,1899.9999876830352,0.026294978577455056,9904.801417281795,297.1440425184534
CzechR,Austria,2045-2050,1.1566604244790626e-07,1899.9999877913422,0.00330279112982905,10549.357210654225,316.4807163196276
CzechR,Austria,2050-2055,1.610306740124582e-07,1899.9999879450158,0.0026802122758796624,10775.198525513368,323.2559557654005
CzechR,Austria,2055-2060,1.7471294167201443e-07,1899.9999881123688,0.0012774963755893174,11775.781301672976,353.27343905018887
Germany,Austria,2020-2025,0.0,5000.0,0.0,15990.97301535002,479.7291904605016
Germany,Austria,2025-2030,1999.9999123782864,6999.999912378286,891259.9155840733,18505.94091753755,555.1782275261263
Germany,Austria,2030-2035,500.0000649320091,7499.999978741344,149745.3499469968,30017.746307624584,900.532389228737
Germany,Austria,2035-2040,3.8728306246804854e-07,7499.999977685123,8.332104990290994e-05,38245.681839726196,1147.3704551917913
Germany,Austria,2040-2045,699.9999570847831,8199.999938054649,104337.46145775612,38556.51776215826,1156.6955328647473
Germany,Austria,2045-2050,3.6271570413869315e-05,8199.99997062867,0.00352817473022979,36820.43147597219,1104.61294427917
Germany,Austria,2050-2055,7.717406739120361e-07,8199.999971648673,4.3756287167818346e-05,42743.14584449759,1282.2943753349318
Germany,Austria,2055-2060,3.664766341924846e-07,8199.99997213538,9.128289043201779e-06,44330.842291395194,1329.9252687418536
Hungary,Austria,2020-2025,0.0,800.0,0.0,2809.2750463622738,84.27825139086842
Hungary,Austria,2025-2030,0.0,800.0,0.0,3919.8548990638337,117.59564697191536
Hungary,Austria,2030-2035,1999.9999759420507,2799.9999759420507,149305057.40725088,11878.858598870413,356.3657579661133
Hungary,Austria,2035-2040,5.402776533793594e-06,2799.9999813374693,0.2897373467525691,15684.320221228261,470.5296066368495
Hungary,Austria,2040-2045,1.9552114268258002e-07,2799.99998152563,0.007264357742646189,16934.12573446645,508.02377203399254
Hungary,Austria,2045-2050,1.0909959569903106e-07,2799.999981627371,0.002645258454519599,17507.407026532397,525.2222107959731
Hungary,Austria,2050-2055,8.751872382513577e-08,2799.9999817075386,0.001236890614824454,16703.409555136746,501.1022866541047
Hungary,Austria,2055-2060,2.0001587114383037e-07,2799.9999819001896,0.0012418490096783128,18069.938872634266,542.0981661790279
Italy,Austria,2020-2025,0.0,405.0,0.0,2329.408426686119,69.88225280058374
Italy,Austria,2025-2030,389.99992264158846,794.9999226415885,155139712.39280114,4256.286031865988,127.68858095597977
Italy,Austria,2030-2035,500.0000414994805,1294.9999647788452,133671058.74799913,6952.497676636061,208.574930299082
Italy,Austria,2035-2040,2.4312631296725968e-05,1294.9999884385518,4.669197636916403,8307.820520685687,249.2346156205706
Italy,Austria,2040-2045,999.9999930347094,2294.9999813988425,133053502.94063775,13930.139787183312,417.90419361550096
Italy,Austria,2045-2050,3.188950537535106e-07,2294.999981757615,0.027689529240582426,13406.013982609014,402.18041947827135
Italy,Austria,2050-2055,1.662976008608681e-07,2294.999981870841,0.00841664715424635,13882.690838964047,416.48072516892086
Italy,Austria,2055-2060,3.91806731431904e-07,2294.9999823186818,0.008711622532624455,14285.160666400301,428.55481999200924
Slovenia,Austria,2020-2025,0.0,950.0,0.0,3011.9397062096905,90.35819118629023
Slovenia,Austria,2025-2030,0.0,950.0,0.0,3123.698900537,93.71096701610996
Slovenia,Austria,2030-2035,999.9999576888752,1949.9999576888752,97342419.99534652,5934.45927211823,178.03377816354728
Slovenia,Austria,2035-2040,3.1523578872337925e-05,1949.9999892050955,2.204350346274477,10695.529583570311,320.86588750711024
Slovenia,Austria,2040-2045,999.9999972716366,2949.999986163938,48446356.91626143,14911.034497005541,447.3310349101666
Slovenia,Austria,2045-2050,2.1689704317909353e-07,2949.9999865275595,0.006857348640802455,16501.638582574593,495.0491574772361
Slovenia,Austria,2050-2055,2.0098681741643477e-07,2949.999986981098,0.0037038681655043315,14023.61294750771,420.70838842523176
Slovenia,Austria,2055-2060,1.122151143504721e-06,2949.9999879871193,0.009084757151797065,16679.505715155945,500.38517145467944
