Node,Period,Converter invested capacity [MW],Converter total capacity [MW]
EnergyhubEU,2020-2025,0.06507961905692375,0.06507961905692375
EnergyhubEU,2025-2030,0.00206485655929258,0.06714426578433912
EnergyhubEU,2030-2035,45063.12815587771,45063.1953068589
EnergyhubEU,2035-2040,7433.238246423061,52496.433553942705
EnergyhubEU,2040-2045,17154.792767786403,69651.22632440303
EnergyhubEU,2045-2050,8.589103014528606e-06,69651.22633099252
EnergyhubEU,2050-2055,3.0092032059506895e-06,69651.22633348951
EnergyhubEU,2055-2060,3.2453460896715462e-06,69651.22633793038
EnergyhubNorth,2020-2025,0.059531183597043756,0.059531183597043756
EnergyhubNorth,2025-2030,7.445615542301375e-05,0.059605429920113584
EnergyhubNorth,2030-2035,0.5151511913193836,0.5747564114074002
EnergyhubNorth,2035-2040,2634.869547437355,2635.444303640998
EnergyhubNorth,2040-2045,58292.57003436154,60928.014331094564
EnergyhubNorth,2045-2050,7.0080330250695e-05,60928.014419620515
EnergyhubNorth,2050-2055,2.799794833930644e-06,60928.014406438684
EnergyhubNorth,2055-2060,3.0356730265590805e-06,60928.0144092169
EnergyhubCentral,2020-2025,0.07005628596204602,0.07005628596204602
EnergyhubCentral,2025-2030,0.0024414146939116203,0.07249749082396055
EnergyhubCentral,2030-2035,57271.52813978985,57271.60064463712
EnergyhubCentral,2035-2040,2111.2570878609076,59382.85773310267
EnergyhubCentral,2040-2045,7917.337500566896,67300.19524057685
EnergyhubCentral,2045-2050,6.308348751075327e-06,67300.19523863489
EnergyhubCentral,2050-2055,2.773432824063928e-06,67300.19524118312
EnergyhubCentral,2055-2060,2.894754288920248e-06,67300.19524595849
