BetweenNode,AndNode,Period,transmissionInvCap_MW,transmissionInstalledCap_MW,DiscountedInvestmentCost_EuroPerMW,transmissionExpectedAnnualVolume_GWh,ExpectedAnnualLosses_GWh
Switzerland,Austria,2020-2025,0.0,1200.0,0.0,1596.9378543538235,47.90813563061469
Switzerland,Austria,2025-2030,0.0,1200.0,0.0,3809.9570953552325,114.29871286065709
Switzerland,Austria,2030-2035,698.2012327639977,1898.2012327639977,167160596.11932683,8521.429571691731,255.64288715075173
Switzerland,Austria,2035-2040,301.7984525001493,2199.999685235585,51905485.07273621,9771.696580663838,293.1508974199166
Switzerland,Austria,2040-2045,1000.0002174875631,3199.999902526794,119155025.17120814,16175.296006640232,485.2588801992068
Switzerland,Austria,2045-2050,3.194553129756172e-07,3199.999903210998,0.024840701545848092,15517.623204007863,465.52869612023767
Switzerland,Austria,2050-2055,3.6054057242395956e-07,3199.999903186002,0.01634154948681551,13715.79714630356,411.47391438910745
Switzerland,Austria,2055-2060,2.112627506613967e-06,3199.9999054013138,0.04206646700497952,16808.250113672595,504.2475034101777
CzechR,Austria,2020-2025,0.0,900.0,0.0,4558.742240217415,136.76226720652244
CzechR,Austria,2025-2030,0.0,900.0,0.0,3511.3795370290145,105.34138611087027
CzechR,Austria,2030-2035,999.9998733331468,1899.9998733331468,87917379.87264594,8297.5633063114,248.92689918934167
CzechR,Austria,2035-2040,6.59721059335659e-05,1899.9999392767184,4.1665642660927364,8074.566305901166,242.23698917703499
CzechR,Austria,2040-2045,4.442386973476152e-07,1899.9999396924227,0.01943793596202801,7451.6937291759095,223.55081187527736
CzechR,Austria,2045-2050,1.3439177580000429e-05,1899.9999531030664,0.3837495911854493,11308.29703194349,339.24891095830543
CzechR,Austria,2050-2055,1.8395857764103855e-07,1899.9999532584905,0.003061826829394806,7858.801597469223,235.76404792407703
CzechR,Austria,2055-2060,5.356372184330082e-07,1899.999953765594,0.003916565073144315,11131.596305758992,333.9478891727713
Germany,Austria,2020-2025,0.0,5000.0,0.0,14913.34390917573,447.40031727527276
Germany,Austria,2025-2030,1999.9990875932544,6999.999087593254,891259.5480351382,18714.784862145145,561.443545864355
Germany,Austria,2030-2035,500.0008694369296,7499.99995558405,149745.59088870723,36149.60979199928,1084.4882937599773
Germany,Austria,2035-2040,2.5974659072446974e-06,7499.999959577319,0.0005588253333348343,36606.52589963258,1098.195776988976
Germany,Austria,2040-2045,699.9999819098456,8199.999941283288,104337.46515801919,40885.46034454419,1226.563810336321
Germany,Austria,2045-2050,9.608036170048478e-08,8199.999941373355,9.345840291860319e-06,38727.875320704996,1161.836259621154
Germany,Austria,2050-2055,9.442097992586233e-08,8199.999941766026,5.353497168109295e-06,31295.392023652792,938.861760709584
Germany,Austria,2055-2060,1.7214753837242962e-07,8199.999941738555,4.287892710545507e-06,39238.393660913105,1177.1518098273953
Hungary,Austria,2020-2025,0.0,800.0,0.0,3659.8413523887775,109.79524057166378
Hungary,Austria,2025-2030,0.0,800.0,0.0,4146.870470775072,124.40611412325259
Hungary,Austria,2030-2035,1999.9998987750241,2799.999898775024,149305051.64653713,10193.155255637348,305.79465766912074
Hungary,Austria,2035-2040,5.5929494316354646e-05,2799.9999546759846,2.9993584200779706,14524.763818282341,435.74291454847065
Hungary,Austria,2040-2045,1.54035196746495e-07,2799.999954801486,0.005722996289675042,15121.10146083075,453.633043824922
Hungary,Austria,2045-2050,1.7619691584670245e-07,2799.999954949149,0.004272118318289125,14959.055553033708,448.77166659101056
Hungary,Austria,2050-2055,1.3146013428569063e-07,2799.9999550520743,0.0018579087904254058,15552.289507251528,466.56868521754683
Hungary,Austria,2055-2060,2.801927115033208e-07,2799.9999553037323,0.001739647155546302,15694.879861349109,470.84639584047375
Italy,Austria,2020-2025,0.0,405.0,0.0,2126.7573299776086,63.80271989932812
Italy,Austria,2025-2030,389.9997412056298,794.9997412056298,155139640.2186267,4380.34111171815,131.41023335154466
Italy,Austria,2030-2035,500.00002746054844,1294.9997686374813,133671054.99480164,6681.464155122408,200.44392465367233
Italy,Austria,2035-2040,0.00018990019653443305,1294.9999585093865,36.46999529121059,7888.044184425315,236.6413255327595
Italy,Austria,2040-2045,1000.0000010037212,2294.99995979921,133053504.00094269,13806.299818900578,414.1889945670164
Italy,Austria,2045-2050,2.21216550175766e-07,2294.9999596673993,0.01920814406650298,12371.589442081256,371.1476832624373
Italy,Austria,2050-2055,3.5246996860173223e-07,2294.9999600500128,0.017839195170777422,13115.874171048456,393.47622513145427
Italy,Austria,2055-2060,3.747415427613936e-07,2294.9999603476062,0.008332186779690373,15319.083077842295,459.57249233526977
Slovenia,Austria,2020-2025,0.0,950.0,0.0,1986.7257397228707,59.601772191686266
Slovenia,Austria,2025-2030,0.0,950.0,0.0,4143.598939824977,124.30796819474944
Slovenia,Austria,2030-2035,999.9984920814532,1949.9984920814532,97342277.32956727,6481.43657313791,194.44309719413718
Slovenia,Austria,2035-2040,0.0014597161386773244,1949.9999517690576,102.07361888657162,9384.59938886573,281.5379816659717
Slovenia,Austria,2040-2045,999.9999927402929,2949.9999441716,48446356.69673434,13025.812758947532,390.77438276842645
Slovenia,Austria,2045-2050,1.8765740416564344e-06,2949.9999465475244,0.05932917418008528,13159.245490780098,394.7773647234034
Slovenia,Austria,2050-2055,3.9504132392894474e-07,2949.9999468712394,0.007279984839639827,14435.562258498872,433.0668677549659
Slovenia,Austria,2055-2060,9.328929387034704e-07,2949.9999476001726,0.0075525528319453855,13678.72990219607,410.3618970658819
