Node,Period,Converter invested capacity [MW],Converter total capacity [MW]
EnergyhubEU,2020-2025,0.06054640232790422,0.06054640232790422
EnergyhubEU,2025-2030,2.090303532182694e-06,0.060548444228115395
EnergyhubEU,2030-2035,8677.170000947264,8677.230549280466
EnergyhubEU,2035-2040,1401.288452828432,10078.519002122353
EnergyhubEU,2040-2045,16306.29015237594,26384.80915429614
EnergyhubEU,2045-2050,0.00841783757744081,26384.81756070481
EnergyhubEU,2050-2055,6.831720927998491e-06,26384.817582884647
EnergyhubEU,2055-2060,3.1623611097346146e-06,26384.817582481013
EnergyhubNorth,2020-2025,0.05736588617702109,0.05736588617702109
EnergyhubNorth,2025-2030,2.4929208194651864e-06,0.05736833069450148
EnergyhubNorth,2030-2035,0.20268745897561657,0.26005574126682407
EnergyhubNorth,2035-2040,3.818646129009282e-05,0.2600938793245974
EnergyhubNorth,2040-2045,13773.079322923604,13773.339416938377
EnergyhubNorth,2045-2050,9699.032193779074,23472.37160556678
EnergyhubNorth,2050-2055,7.651561949333517e-06,23472.37162322882
EnergyhubNorth,2055-2060,3.7479804408127215e-06,23472.371621759135
EnergyhubCentral,2020-2025,0.06334755307626158,0.06334755307626158
EnergyhubCentral,2025-2030,2.2067796761352997e-06,0.06334971145260895
EnergyhubCentral,2030-2035,502.82606673316536,502.8894065470177
EnergyhubCentral,2035-2040,0.0004546244227478567,502.8898709722346
EnergyhubCentral,2040-2045,8355.135673884084,8858.025544893238
EnergyhubCentral,2045-2050,263.2907004213028,9121.316235282407
EnergyhubCentral,2050-2055,7.680635203805888e-06,9121.316262197766
EnergyhubCentral,2055-2060,3.3757726727878837e-06,9121.316256280077
