BetweenNode,AndNode,Period,transmissionInvCap_MW,transmissionInstalledCap_MW,DiscountedInvestmentCost_EuroPerMW,transmissionExpectedAnnualVolume_GWh,ExpectedAnnualLosses_GWh
Switzerland,Austria,2020-2025,0.0,1200.0,0.0,2029.6506429376793,60.889519288130664
Switzerland,Austria,2025-2030,0.0,1200.0,0.0,4736.0902173039,142.08270651911712
Switzerland,Austria,2030-2035,879.6028275648896,2079.6028275648896,210591053.27259192,6797.6471400790915,203.92941420237278
Switzerland,Austria,2035-2040,120.3970464028832,2199.999873941644,20706756.589029532,13775.427497505538,413.2628249251675
Switzerland,Austria,2040-2045,999.9999056043588,3199.9997795143913,119154988.00876518,16978.989487887757,509.36968463663413
Switzerland,Austria,2045-2050,2.8551128547549323e-06,3199.99978373032,0.2220122922485089,18351.766096650063,550.5529828995022
Switzerland,Austria,2050-2055,2.1606702777347884e-06,3199.9997856218197,0.09793266824565576,16325.09128073533,489.7527384220597
Switzerland,Austria,2055-2060,4.4750674954564365e-06,3199.9997889323627,0.08910717982858907,19777.702211140004,593.3310663342002
CzechR,Austria,2020-2025,0.0,900.0,0.0,4503.834309199378,135.1150292759812
CzechR,Austria,2025-2030,0.0,900.0,0.0,2736.146432546422,82.0843929763928
CzechR,Austria,2030-2035,999.9998920343116,1899.9998920343116,87917381.51680358,8712.425755380908,261.3727726614274
CzechR,Austria,2035-2040,6.252721139676081e-05,1899.9999545353949,3.948996943140153,9316.240996049322,279.4872298814796
CzechR,Austria,2040-2045,2.2854898481004246e-06,1899.999956794757,0.10000300643435078,9985.149627785015,299.55448883355075
CzechR,Austria,2045-2050,5.674771309813013e-07,1899.9999573361058,0.016204050859871078,10601.642868006504,318.04928604019483
CzechR,Austria,2050-2055,8.478953397053734e-07,1899.9999581578736,0.014112463430188972,10781.229573710305,323.4368872113104
CzechR,Austria,2055-2060,9.003669820869901e-07,1899.9999590321133,0.006583459389492173,11747.479412356359,352.42438237069126
Germany,Austria,2020-2025,0.0,5000.0,0.0,16135.264442407091,484.05793327221204
Germany,Austria,2025-2030,1999.9995718314121,6999.999571831412,891259.7638261775,18692.053487770583,560.7616046331186
Germany,Austria,2030-2035,500.0002810880837,7499.999838130411,149745.41468372243,30926.983871683922,927.8095161505191
Germany,Austria,2035-2040,7.219886846252766e-05,7499.999925068707,0.015533045736014344,37518.21424934295,1125.5464274802862
Germany,Austria,2040-2045,699.9998774766267,8199.999800419428,104337.44959187973,38760.946735749705,1162.8284020724905
Germany,Austria,2045-2050,0.00010833333373234102,8199.999910626522,0.010537700081765564,37078.477576804646,1112.3543273041416
Germany,Austria,2050-2055,6.956348849807291e-07,8199.999911055784,3.9441227889251405e-05,43146.17235162311,1294.3851705486957
Germany,Austria,2055-2060,8.836072566166003e-07,8199.999912348454,2.2009104227994195e-05,44256.032596925346,1327.6809779077641
Hungary,Austria,2020-2025,0.0,800.0,0.0,2859.914302968054,85.79742908904177
Hungary,Austria,2025-2030,0.0,800.0,0.0,3893.9210677318365,116.81763203195537
Hungary,Austria,2030-2035,1999.9999100220039,2799.999910022004,149305052.48615262,12630.273128307315,378.9081938492191
Hungary,Austria,2035-2040,2.262087267621832e-05,2799.9999326167485,1.213100632506296,15732.585529749193,471.977565892475
Hungary,Austria,2040-2045,9.081349339172014e-07,2799.999933498755,0.03374068373402908,16911.54598386717,507.3463795160161
Hungary,Austria,2045-2050,5.369988273473323e-07,2799.9999340096265,0.01302021954349238,17554.32362332478,526.6297086997438
Hungary,Austria,2050-2055,4.3533567294701534e-07,2799.999934418835,0.006152541817706468,16768.660750829895,503.0598225248958
Hungary,Austria,2055-2060,9.778593104765007e-07,2799.9999353705666,0.006071286290310057,18012.081611400197,540.362448342006
Italy,Austria,2020-2025,0.0,405.0,0.0,2324.694254363244,69.74082763089766
Italy,Austria,2025-2030,389.9995861437501,794.9995861437501,155139578.53590828,4251.688442118104,127.55065326354342
Italy,Austria,2030-2035,500.0002984815201,1294.9998851782857,133671127.45011605,7162.943129106022,214.88829387318094
Italy,Austria,2035-2040,7.46594735288817e-05,1294.9999592324525,14.338219221110014,8462.147930075778,253.86443790227327
Italy,Austria,2040-2045,999.9999715705032,2294.9999312914797,133053500.08474992,14308.52523037633,429.25575691129166
Italy,Austria,2045-2050,1.7112177462127514e-06,2294.999932867084,0.14858434855934144,13718.452253573243,411.5535676071959
Italy,Austria,2050-2055,8.499702066238296e-07,2294.999933565459,0.04301865621476947,13894.873526970945,416.8462058091289
Italy,Austria,2055-2060,1.932210246934496e-06,2294.9999351919378,0.04296170783856973,14241.78889545618,427.25366686368517
Slovenia,Austria,2020-2025,0.0,950.0,0.0,2952.90106276204,88.58703188286127
Slovenia,Austria,2025-2030,0.0,950.0,0.0,3110.1017426798835,93.30305228039644
Slovenia,Austria,2030-2035,999.9998218305882,1949.9998218305882,97342406.77057151,6192.070024139483,185.76210072418402
Slovenia,Austria,2035-2040,0.0001396402658546338,1949.999961444726,9.76462950596742,10821.652814734116,324.6495844420229
Slovenia,Austria,2040-2045,999.9999866604527,2949.999947130456,48446356.40218823,14902.17478731343,447.0652436194027
Slovenia,Austria,2045-2050,1.1522529921429975e-06,2949.999949603842,0.036429267885445996,16433.233910419633,492.99701731258756
Slovenia,Austria,2050-2055,9.981623554382834e-07,2949.999951028323,0.018394548557145157,13914.519390166704,417.43558170500324
Slovenia,Austria,2055-2060,4.8158870304042e-06,2949.9999549669733,0.03898865531167837,16719.448333952765,501.58345001858254
Slovakia,Austria,2020-2025,0.0,0.0,0.0,0.0,0.0
Slovakia,Austria,2025-2030,0.0,0.0,0.0,0.0,0.0
Slovakia,Austria,2030-2035,999.9998187792061,999.9998187792061,19498628.63793152,3366.6419412665973,100.99925823799809
Slovakia,Austria,2035-2040,0.0001293771300387069,999.9999481302082,1.8121936537448409,5536.763545724246,166.1029063717276
Slovakia,Austria,2040-2045,9.488117202577771e-07,999.9999490528922,0.0092075302793109,4651.491947149641,139.5447584144892
Slovakia,Austria,2045-2050,5.90085455683127e-07,999.9999496168498,0.003736969029368699,5212.181688025076,156.3654506407522
Slovakia,Austria,2050-2055,6.261117082122401e-07,999.9999502168338,0.002311222524578415,4923.690987441336,147.71072962324024
Slovakia,Austria,2055-2060,1.2257863576555907e-06,999.9999514164921,0.001987827704724061,6020.512990687247,180.6153897206178
Croatia,BosniaH,2020-2025,0.0,750.0,0.0,3303.3816555359854,99.10144966607974
Croatia,BosniaH,2025-2030,0.0,750.0,0.0,3470.0221378286974,104.10066413486076
Croatia,BosniaH,2030-2035,0.0,750.0,0.0,2860.0875923951844,85.8026277718559
Croatia,BosniaH,2035-2040,0.0,750.0,0.0,3301.35770304912,99.04073109147342
Croatia,BosniaH,2040-2045,1143.9986125474397,1893.9986125474397,58205042.494884215,4423.050957796592,132.69152873389788
Croatia,BosniaH,2045-2050,1.6127051495412345e-05,1893.9986286483634,0.5354655792839861,3791.1123248264385,113.73336974479334
Croatia,BosniaH,2050-2055,0.0008985429545163332,1893.9995271651899,17.390047865204306,5289.150223081516,158.67450669244565
Croatia,BosniaH,2055-2060,1.707401673798243e-05,1893.9995442130787,0.14516825496020586,4045.6117422034913,121.36835226610496
Italy,BosniaH,2020-2025,0.0,0.0,0.0,0.0,0.0
Italy,BosniaH,2025-2030,0.0,0.0,0.0,0.0,0.0
Italy,BosniaH,2030-2035,0.0,0.0,0.0,0.0,0.0
Italy,BosniaH,2035-2040,0.0,0.0,0.0,0.0,0.0
Italy,BosniaH,2040-2045,0.0,0.0,0.0,0.0,0.0
Italy,BosniaH,2045-2050,0.0,0.0,0.0,0.0,0.0
Italy,BosniaH,2050-2055,0.0,0.0,0.0,0.0,0.0
Italy,BosniaH,2055-2060,0.0,0.0,0.0,0.0,0.0
Serbia,BosniaH,2020-2025,0.0,600.0,0.0,952.9745869196366,28.589237607589176
Serbia,BosniaH,2025-2030,0.0,600.0,0.0,1966.3302135202339,58.98990640560712
Serbia,BosniaH,2030-2035,0.0,600.0,0.0,2062.874551928079,61.88623655784233
Serbia,BosniaH,2035-2040,0.0,600.0,0.0,2399.032679589278,71.97098038767851
Serbia,BosniaH,2040-2045,1349.999838514447,1949.999838514447,45466909.025408186,6058.864920582084,181.76594761746216
Serbia,BosniaH,2045-2050,2.3311156135307163e-06,1949.9998408194347,0.05123503066661567,6306.64978617883,189.1994935853655
Serbia,BosniaH,2050-2055,1.3900439020856702e-06,1949.9998421833504,0.017808078121570318,5844.968203564771,175.34904610694366
Serbia,BosniaH,2055-2060,2.593842340073849e-06,1949.999844751065,0.014598429258762454,6142.795413373193,184.28386240119568
Germany,Belgium,2020-2025,0.0,1000.0,0.0,5981.003984052233,179.4301195215669
Germany,Belgium,2025-2030,999.9995873075741,1999.999587307574,445629.79340735136,5468.415474731922,164.05246424195752
Germany,Belgium,2030-2035,0.00035053493496785086,1999.9999378163814,0.1049819393774407,8136.33039638257,244.0899118914765
Germany,Belgium,2035-2040,2.9619551866450333e-05,1999.9999674098055,0.0063724247155010705,13747.507297060005,412.4252189118018
Germany,Belgium,2040-2045,1.3829609323895976e-06,1999.999968766638,0.00020613520261017005,12736.994929270864,382.10984787812583
Germany,Belgium,2045-2050,3.3036381903528214e-07,1999.9999690708744,3.213484458497009e-05,12751.5625775816,382.54687732744753
Germany,Belgium,2050-2055,3.1731107551928817e-07,1999.9999693620562,1.7990958635845885e-05,13020.547795881836,390.61643387645506
Germany,Belgium,2055-2060,3.4356846830575354e-07,1999.999969679498,8.557686881553832e-06,13803.29129071986,414.0987387215947
France,Belgium,2020-2025,0.0,3300.0,0.0,18963.862448355034,568.9158734506526
France,Belgium,2025-2030,49.99987551613458,3349.9998755161346,22281.443392031262,11510.987025020833,345.32961075062553
France,Belgium,2030-2035,2999.9999354070924,6349.999811254758,898471.9636578262,29678.388796675677,890.3516639002698
France,Belgium,2035-2040,9.787481974938169e-06,6349.999820658389,0.002105703432679644,31550.12095863815,946.5036287591478
France,Belgium,2040-2045,1000.0000776180277,7349.99989832029,149053.53707555565,39486.512663469846,1184.5953799040972
France,Belgium,2045-2050,9.223969715478485e-06,7349.999907594772,0.0008972254713877001,46827.846669730694,1404.8354000919187
France,Belgium,2050-2055,3.9209699461482196e-07,7349.999906744178,2.223118370454091e-05,50209.69883438158,1506.2909650314507
France,Belgium,2055-2060,3.8482079398564157e-07,7349.999908173121,9.585209832205389e-06,44468.2425500972,1334.0472765029162
GreatBrit.,Belgium,2020-2025,0.0,1000.0,0.0,5385.946736494702,161.578402094841
GreatBrit.,Belgium,2025-2030,0.0,1000.0,0.0,4762.942537769967,142.88827613309934
GreatBrit.,Belgium,2030-2035,0.0,1000.0,0.0,5462.092367722046,163.86277103166148
GreatBrit.,Belgium,2035-2040,0.0,1000.0,0.0,5456.774866613381,163.70324599840126
GreatBrit.,Belgium,2040-2045,0.0,1000.0,0.0,4002.70103028504,120.08103090855107
