Node,Period,Converter invested capacity [MW],Converter total capacity [MW]
EnergyhubEU,2020-2025,0.009378828854948198,0.009378828854948198
EnergyhubEU,2025-2030,2.850580170755837e-07,0.009379099201650075
EnergyhubEU,2030-2035,11250.013677176787,11250.02302670115
EnergyhubEU,2035-2040,2375.037683459318,13625.06070177383
EnergyhubEU,2040-2045,15344.38540647105,28969.446133873917
EnergyhubEU,2045-2050,1.0531959328247547e-05,28969.446180457224
EnergyhubEU,2050-2055,7.475256384617027e-07,28969.446158743165
EnergyhubEU,2055-2060,3.8794561643581826e-07,28969.446227650405
EnergyhubNorth,2020-2025,0.00886462238643437,0.00886462238643437
EnergyhubNorth,2025-2030,3.463406401396684e-07,0.008864954015757319
EnergyhubNorth,2030-2035,0.029990154974498924,0.03885509427892724
EnergyhubNorth,2035-2040,2.2040887658271577e-06,0.038857283656369576
EnergyhubNorth,2040-2045,3840.0685174221417,3840.10737472654
EnergyhubNorth,2045-2050,4675.543911490609,8515.651285804493
EnergyhubNorth,2050-2055,8.788134058500155e-07,8515.65128499451
EnergyhubNorth,2055-2060,4.657604065260572e-07,8515.65128756137
EnergyhubCentral,2020-2025,0.009840009993981318,0.009840009993981318
EnergyhubCentral,2025-2030,3.0536941000078786e-07,0.009840300652069481
EnergyhubCentral,2030-2035,2088.6210716537294,2088.630906203106
EnergyhubCentral,2035-2040,0.00018345007969296115,2088.6310954300125
EnergyhubCentral,2040-2045,19368.981463329987,21457.61255881462
EnergyhubCentral,2045-2050,0.020972081761338354,21457.633528463914
EnergyhubCentral,2050-2055,8.104945297617976e-07,21457.633530315037
EnergyhubCentral,2055-2060,3.9914661618428465e-07,21457.633532746273
