Node,RESGeneratorType,Period,ExpectedAnnualCurtailment_GWh
CzechR,Hydrorun-of-the-river,2040-2045,271.2387823621652
CzechR,Hydrorun-of-the-river,2045-2050,330.95705663045356
CzechR,Hydrorun-of-the-river,2050-2055,192.91861461501418
CzechR,Hydrorun-of-the-river,2055-2060,430.0630019072382
Germany,Hydrorun-of-the-river,2020-2025,0.00024191628216042432
Germany,Hydrorun-of-the-river,2025-2030,604.1746927500863
Germany,Hydrorun-of-the-river,2030-2035,0.0009914590627341697
Germany,Hydrorun-of-the-river,2035-2040,371.54447657816314
Germany,Hydrorun-of-the-river,2040-2045,557.260228091167
Germany,Hydrorun-of-the-river,2045-2050,1225.303569425111
Germany,Hydrorun-of-the-river,2050-2055,964.7324361989555
Germany,Hydrorun-of-the-river,2055-2060,1350.5646750248732
Denmark,Hydrorun-of-the-river,2020-2025,0.00023586446753986768
Denmark,Hydrorun-of-the-river,2025-2030,0.00014100555747448585
Denmark,Hydrorun-of-the-river,2030-2035,0.0032640236492363127
Denmark,Hydrorun-of-the-river,2035-2040,0.004227240011313333
Denmark,Hydrorun-of-the-river,2040-2045,0.011655355889405531
Denmark,Hydrorun-of-the-river,2045-2050,0.013260822758413456
Denmark,Hydrorun-of-the-river,2050-2055,0.013667485847391933
Denmark,Hydrorun-of-the-river,2055-2060,0.021720463094667193
Estonia,Hydrorun-of-the-river,2020-2025,0.000865118630886909
Estonia,Hydrorun-of-the-river,2025-2030,2.6334930055841714
Estonia,Hydrorun-of-the-river,2030-2035,7.366815074173409
Estonia,Hydrorun-of-the-river,2035-2040,23.006429168402555
Estonia,Hydrorun-of-the-river,2040-2045,33.686408663279416
Estonia,Hydrorun-of-the-river,2045-2050,38.26402794401014
Estonia,Hydrorun-of-the-river,2050-2055,31.12396928223018
Estonia,Hydrorun-of-the-river,2055-2060,33.801971183930426
Spain,Hydrorun-of-the-river,2020-2025,0.0005519655659912094
Spain,Hydrorun-of-the-river,2025-2030,2630.4394402983116
Spain,Hydrorun-of-the-river,2030-2035,5611.663108913406
Spain,Hydrorun-of-the-river,2035-2040,11902.326578321692
Spain,Hydrorun-of-the-river,2040-2045,5660.3611495396935
Spain,Hydrorun-of-the-river,2045-2050,15129.488129797795
Spain,Hydrorun-of-the-river,2050-2055,17215.36305001371
Spain,Hydrorun-of-the-river,2055-2060,12364.641090755058
Finland,Hydrorun-of-the-river,2020-2025,1762.499989954233
Finland,Hydrorun-of-the-river,2025-2030,1718.0438218140257
Finland,Hydrorun-of-the-river,2030-2035,1147.2365064576832
Finland,Hydrorun-of-the-river,2035-2040,1335.5957913869786
Finland,Hydrorun-of-the-river,2040-2045,0.006458209833473259
Finland,Hydrorun-of-the-river,2045-2050,0.010326641087618394
Finland,Hydrorun-of-the-river,2050-2055,490.19411132310915
Finland,Hydrorun-of-the-river,2055-2060,2280.2607356321932
France,Hydrorun-of-the-river,2020-2025,0.0002741055033230584
France,Hydrorun-of-the-river,2025-2030,11231.638591106876
France,Hydrorun-of-the-river,2030-2035,3596.528132192452
France,Hydrorun-of-the-river,2035-2040,14643.85401586701
France,Hydrorun-of-the-river,2040-2045,6140.022163085116
France,Hydrorun-of-the-river,2045-2050,18632.66369796747
France,Hydrorun-of-the-river,2050-2055,16676.476300313385
France,Hydrorun-of-the-river,2055-2060,22474.500745746154
Greece,Hydrorun-of-the-river,2020-2025,0.00015693702861262492
Greece,Hydrorun-of-the-river,2025-2030,0.0022224820908689357
Greece,Hydrorun-of-the-river,2030-2035,0.0063883569346375605
Greece,Hydrorun-of-the-river,2035-2040,0.013212447058601282
Greece,Hydrorun-of-the-river,2040-2045,0.023545872079418047
Greece,Hydrorun-of-the-river,2045-2050,636.3977831910674
Greece,Hydrorun-of-the-river,2050-2055,0.03600520397915959
Greece,Hydrorun-of-the-river,2055-2060,0.04504915505231592
Hungary,Hydrorun-of-the-river,2020-2025,0.00021158506116252548
Hungary,Hydrorun-of-the-river,2025-2030,32.92867736859436
Hungary,Hydrorun-of-the-river,2030-2035,90.9082526864124
Hungary,Hydrorun-of-the-river,2035-2040,288.2598012842063
Hungary,Hydrorun-of-the-river,2040-2045,350.18678996518776
Hungary,Hydrorun-of-the-river,2045-2050,532.0184318193346
Hungary,Hydrorun-of-the-river,2050-2055,401.84727046536324
Hungary,Hydrorun-of-the-river,2055-2060,403.6973970958349
Ireland,Hydrorun-of-the-river,2020-2025,0.001013851609211897
Ireland,Hydrorun-of-the-river,2025-2030,0.005175683290832508
Ireland,Hydrorun-of-the-river,2030-2035,0.005379238702600486
Ireland,Hydrorun-of-the-river,2035-2040,0.005471135542224787
Ireland,Hydrorun-of-the-river,2040-2045,0.013332636140162224
Ireland,Hydrorun-of-the-river,2045-2050,0.021103012653109515
Ireland,Hydrorun-of-the-river,2050-2055,0.023072003035403403
Ireland,Hydrorun-of-the-river,2055-2060,0.031557085282635504
Italy,Hydrorun-of-the-river,2020-2025,0.0001831972170613659
Italy,Hydrorun-of-the-river,2025-2030,6391.5509495117
Italy,Hydrorun-of-the-river,2030-2035,0.002206227152195674
Italy,Hydrorun-of-the-river,2035-2040,7039.797268899687
Italy,Hydrorun-of-the-river,2040-2045,1877.645633568941
Italy,Hydrorun-of-the-river,2045-2050,7042.561424147633
Italy,Hydrorun-of-the-river,2050-2055,4726.572630334202
Italy,Hydrorun-of-the-river,2055-2060,7454.190328727116
Luxemb.,Hydrorun-of-the-river,2020-2025,0.0002262828844389584
Luxemb.,Hydrorun-of-the-river,2025-2030,1.5552782018773534
Luxemb.,Hydrorun-of-the-river,2030-2035,12.900796346014078
Luxemb.,Hydrorun-of-the-river,2035-2040,5.858965465842387
Luxemb.,Hydrorun-of-the-river,2040-2045,11.421788693510187
Luxemb.,Hydrorun-of-the-river,2045-2050,19.63482936465027
Luxemb.,Hydrorun-of-the-river,2050-2055,21.91563240335681
Luxemb.,Hydrorun-of-the-river,2055-2060,21.885206758351234
Latvia,Hydrorun-of-the-river,2020-2025,151.57280949841487
Latvia,Hydrorun-of-the-river,2025-2030,0.0015340083874641525
Latvia,Hydrorun-of-the-river,2030-2035,0.0019837169964061563
Latvia,Hydrorun-of-the-river,2035-2040,0.0031117906325123868
Latvia,Hydrorun-of-the-river,2040-2045,0.010677121055142385
Latvia,Hydrorun-of-the-river,2045-2050,0.01878153636147034
Latvia,Hydrorun-of-the-river,2050-2055,0.01826282630148893
Latvia,Hydrorun-of-the-river,2055-2060,0.02714987712231771
Netherlands,Hydrorun-of-the-river,2020-2025,0.00022488361592526668
Netherlands,Hydrorun-of-the-river,2025-2030,7.798535880929562
Netherlands,Hydrorun-of-the-river,2030-2035,31.647208200937605
Netherlands,Hydrorun-of-the-river,2035-2040,67.87385464322004
Netherlands,Hydrorun-of-the-river,2040-2045,169.314824642894
Netherlands,Hydrorun-of-the-river,2045-2050,291.11064843441557
Netherlands,Hydrorun-of-the-river,2050-2055,249.73292633021367
Netherlands,Hydrorun-of-the-river,2055-2060,378.03208771963904
Poland,Hydrorun-of-the-river,2020-2025,0.0002656802664878273
Poland,Hydrorun-of-the-river,2025-2030,302.08731692751
Poland,Hydrorun-of-the-river,2030-2035,743.3035829908974
Poland,Hydrorun-of-the-river,2035-2040,2946.5021945152084
Poland,Hydrorun-of-the-river,2040-2045,3249.407925282299
Poland,Hydrorun-of-the-river,2045-2050,3561.4692952594323
Poland,Hydrorun-of-the-river,2050-2055,3673.090648182494
Poland,Hydrorun-of-the-river,2055-2060,3041.7774609071616
Portugal,Hydrorun-of-the-river,2020-2025,0.0007454440845491722
Portugal,Hydrorun-of-the-river,2025-2030,0.0019757577080710548
Portugal,Hydrorun-of-the-river,2030-2035,0.009597143173224788
Portugal,Hydrorun-of-the-river,2035-2040,0.01611102422265931
Portugal,Hydrorun-of-the-river,2040-2045,0.048268731323532085
Portugal,Hydrorun-of-the-river,2045-2050,37.06423427906951
Portugal,Hydrorun-of-the-river,2050-2055,503.4632422004781
Portugal,Hydrorun-of-the-river,2055-2060,23421.319231941015
Romania,Hydrorun-of-the-river,2020-2025,0.00022142158626131046
Romania,Hydrorun-of-the-river,2025-2030,770.2033818549851
Romania,Hydrorun-of-the-river,2030-2035,2103.2894500520633
Romania,Hydrorun-of-the-river,2035-2040,6068.367040630726
Romania,Hydrorun-of-the-river,2040-2045,6149.568491935831
Romania,Hydrorun-of-the-river,2045-2050,7986.909385092173
Romania,Hydrorun-of-the-river,2050-2055,6637.575085685557
Romania,Hydrorun-of-the-river,2055-2060,5413.602626645527
Sweden,Hydrorun-of-the-river,2020-2025,0.00028044781584816205
Sweden,Hydrorun-of-the-river,2025-2030,30.824562625589106
Sweden,Hydrorun-of-the-river,2030-2035,1443.3006167988706
Sweden,Hydrorun-of-the-river,2035-2040,8156.00550136065
Sweden,Hydrorun-of-the-river,2040-2045,10080.958090582628
Sweden,Hydrorun-of-the-river,2045-2050,10019.12048708957
Sweden,Hydrorun-of-the-river,2050-2055,10443.495826214308
Sweden,Hydrorun-of-the-river,2055-2060,11954.557160662936
Slovenia,Hydrorun-of-the-river,2020-2025,0.0002606450334237848
Slovenia,Hydrorun-of-the-river,2025-2030,119.20769809074307
Slovenia,Hydrorun-of-the-river,2030-2035,1404.7934028772331
Slovenia,Hydrorun-of-the-river,2035-2040,2029.4458588457426
Slovenia,Hydrorun-of-the-river,2040-2045,7140.467217882907
Slovenia,Hydrorun-of-the-river,2045-2050,7549.719354316222
Slovenia,Hydrorun-of-the-river,2050-2055,9484.432280726289
Slovenia,Hydrorun-of-the-river,2055-2060,8113.236636230648
NO1,Hydrorun-of-the-river,2020-2025,94.84014191340701
NO1,Hydrorun-of-the-river,2025-2030,304.0976698271006
NO1,Hydrorun-of-the-river,2030-2035,1182.9765542747243
NO1,Hydrorun-of-the-river,2035-2040,1763.2546291552328
NO1,Hydrorun-of-the-river,2040-2045,131.5552022773346
NO1,Hydrorun-of-the-river,2045-2050,0.022559894856160414
NO1,Hydrorun-of-the-river,2050-2055,766.8122613097406
NO1,Hydrorun-of-the-river,2055-2060,2011.032910755678
NO2,Hydrorun-of-the-river,2020-2025,452.6786557192174
NO2,Hydrorun-of-the-river,2025-2030,864.7188449316134
NO2,Hydrorun-of-the-river,2030-2035,3007.8043362023063
NO2,Hydrorun-of-the-river,2035-2040,6621.747379932777
NO2,Hydrorun-of-the-river,2040-2045,9391.25852963762
NO2,Hydrorun-of-the-river,2045-2050,3401.8828827778966
NO2,Hydrorun-of-the-river,2050-2055,8334.452353787457
NO2,Hydrorun-of-the-river,2055-2060,8453.279218507752
NO3,Hydrorun-of-the-river,2020-2025,0.00472028335636165
NO3,Hydrorun-of-the-river,2025-2030,0.00018802033965376982
NO3,Hydrorun-of-the-river,2030-2035,619.1026582420219
NO3,Hydrorun-of-the-river,2035-2040,1543.890407847823
NO3,Hydrorun-of-the-river,2040-2045,0.017018258891366194
NO3,Hydrorun-of-the-river,2045-2050,0.019464399556080085
NO3,Hydrorun-of-the-river,2050-2055,0.02228357445919583
NO3,Hydrorun-of-the-river,2055-2060,0.029751866495265022
NO4,Hydrorun-of-the-river,2020-2025,0.009341271788821765
NO4,Hydrorun-of-the-river,2025-2030,61.19675981998888
NO4,Hydrorun-of-the-river,2030-2035,722.2419221066218
NO4,Hydrorun-of-the-river,2035-2040,1524.884627578657
NO4,Hydrorun-of-the-river,2040-2045,827.0832619258542
NO4,Hydrorun-of-the-river,2045-2050,0.031019346049529252
NO4,Hydrorun-of-the-river,2050-2055,25.109821735688527
NO4,Hydrorun-of-the-river,2055-2060,876.4376720855731
NO5,Hydrorun-of-the-river,2020-2025,0.011764152771672306
NO5,Hydrorun-of-the-river,2025-2030,94.60728459347995
NO5,Hydrorun-of-the-river,2030-2035,1112.0924574766061
NO5,Hydrorun-of-the-river,2035-2040,2748.589144291326
NO5,Hydrorun-of-the-river,2040-2045,2180.923339216592
NO5,Hydrorun-of-the-river,2045-2050,482.27687798514677
NO5,Hydrorun-of-the-river,2050-2055,2551.9003756620314
NO5,Hydrorun-of-the-river,2055-2060,4178.063126479597
GreatBrit.,Hydrorun-of-the-river,2020-2025,4114.784385508767
GreatBrit.,Hydrorun-of-the-river,2025-2030,4793.35920753728
GreatBrit.,Hydrorun-of-the-river,2030-2035,4734.2921074578435
GreatBrit.,Hydrorun-of-the-river,2035-2040,1753.7930556590104
GreatBrit.,Hydrorun-of-the-river,2040-2045,3080.5903800189703
GreatBrit.,Hydrorun-of-the-river,2045-2050,3039.55769522728
GreatBrit.,Hydrorun-of-the-river,2050-2055,2732.0176912400148
GreatBrit.,Hydrorun-of-the-river,2055-2060,4308.529924122108
Croatia,Hydrorun-of-the-river,2020-2025,0.00020947849421158455
Croatia,Hydrorun-of-the-river,2025-2030,0.00015959023930813885
Croatia,Hydrorun-of-the-river,2030-2035,0.0008032142632934146
Croatia,Hydrorun-of-the-river,2035-2040,0.001567157596775631
Croatia,Hydrorun-of-the-river,2040-2045,0.006921189407468769
Croatia,Hydrorun-of-the-river,2045-2050,0.005187327540651367
Croatia,Hydrorun-of-the-river,2050-2055,0.009482030590467757
Croatia,Hydrorun-of-the-river,2055-2060,0.01275292788241896
Lithuania,Hydrorun-of-the-river,2020-2025,0.00019768373245921276
Lithuania,Hydrorun-of-the-river,2025-2030,0.001769404660141516
Lithuania,Hydrorun-of-the-river,2030-2035,0.003857748235050537
Lithuania,Hydrorun-of-the-river,2035-2040,0.006551296921645359
Lithuania,Hydrorun-of-the-river,2040-2045,0.015625732335897594
Lithuania,Hydrorun-of-the-river,2045-2050,0.02311828242605339
Lithuania,Hydrorun-of-the-river,2050-2055,10.2222093360278
Lithuania,Hydrorun-of-the-river,2055-2060,0.026464331043440145
Macedonia,Hydrorun-of-the-river,2020-2025,0.00019093472847536732
Macedonia,Hydrorun-of-the-river,2025-2030,0.00016252833128296043
Macedonia,Hydrorun-of-the-river,2030-2035,0.0006405772350249116
Macedonia,Hydrorun-of-the-river,2035-2040,0.001470532281111019
Macedonia,Hydrorun-of-the-river,2040-2045,0.010674162676397446
Macedonia,Hydrorun-of-the-river,2045-2050,0.009577463247707517
Macedonia,Hydrorun-of-the-river,2050-2055,0.011398138380346503
Macedonia,Hydrorun-of-the-river,2055-2060,0.018852665381558546
Serbia,Hydrorun-of-the-river,2020-2025,0.0003179709784672224
Serbia,Hydrorun-of-the-river,2025-2030,787.1419009233393
Serbia,Hydrorun-of-the-river,2030-2035,534.1231070101634
Serbia,Hydrorun-of-the-river,2035-2040,2646.6304515373295
Serbia,Hydrorun-of-the-river,2040-2045,1612.444384776046
Serbia,Hydrorun-of-the-river,2045-2050,3803.869639663394
Serbia,Hydrorun-of-the-river,2050-2055,4116.67128038748
Serbia,Hydrorun-of-the-river,2055-2060,3127.1290608332883
Slovakia,Hydrorun-of-the-river,2020-2025,0.00023815858335266373
Slovakia,Hydrorun-of-the-river,2025-2030,0.0001659379007718731
Slovakia,Hydrorun-of-the-river,2030-2035,0.001589248926649479
Slovakia,Hydrorun-of-the-river,2035-2040,217.6684710687928
Slovakia,Hydrorun-of-the-river,2040-2045,0.008312278943489982
Slovakia,Hydrorun-of-the-river,2045-2050,0.004886133689756889
Slovakia,Hydrorun-of-the-river,2050-2055,0.00962002945945393
Slovakia,Hydrorun-of-the-river,2055-2060,0.01341182115444442
BosniaH,Hydrorun-of-the-river,2020-2025,0.0
BosniaH,Hydrorun-of-the-river,2025-2030,0.0
BosniaH,Hydrorun-of-the-river,2030-2035,0.0
BosniaH,Hydrorun-of-the-river,2035-2040,0.0
BosniaH,Hydrorun-of-the-river,2040-2045,0.0
BosniaH,Hydrorun-of-the-river,2045-2050,0.0
BosniaH,Hydrorun-of-the-river,2050-2055,0.0
BosniaH,Hydrorun-of-the-river,2055-2060,0.0
Austria,Windonshore,2020-2025,0.00022349707675177488
Austria,Windonshore,2025-2030,0.00015539177812777264
Austria,Windonshore,2030-2035,245.94941888707626
Austria,Windonshore,2035-2040,1.7444103841641387
Austria,Windonshore,2040-2045,1461.2371753767811
Austria,Windonshore,2045-2050,2361.4255265507495
Austria,Windonshore,2050-2055,1461.704293049894
Austria,Windonshore,2055-2060,2750.3424051625316
BosniaH,Windonshore,2020-2025,0.00022678826060102075
BosniaH,Windonshore,2025-2030,0.00016693250894254087
BosniaH,Windonshore,2030-2035,0.006756618585447326
BosniaH,Windonshore,2035-2040,0.013668254525768043
BosniaH,Windonshore,2040-2045,0.2866590714944801
BosniaH,Windonshore,2045-2050,0.11230340112458202
BosniaH,Windonshore,2050-2055,0.0007587400310324413
BosniaH,Windonshore,2055-2060,0.001912308433573713
Belgium,Windonshore,2020-2025,0.00022074643233900625
Belgium,Windonshore,2025-2030,0.00016092268745839826
Belgium,Windonshore,2030-2035,0.002666624274675249
Belgium,Windonshore,2035-2040,0.0026630962810157734
Belgium,Windonshore,2040-2045,0.990197001663553
Belgium,Windonshore,2045-2050,25.633947714727213
Belgium,Windonshore,2050-2055,0.03431387177983685
Belgium,Windonshore,2055-2060,14.156777739948847
Bulgaria,Windonshore,2020-2025,0.00045837116584805
Bulgaria,Windonshore,2025-2030,0.0003029992260809305
Bulgaria,Windonshore,2030-2035,0.013025356854423206
Bulgaria,Windonshore,2035-2040,1544.576236762908
Bulgaria,Windonshore,2040-2045,6374.975307113271
Bulgaria,Windonshore,2045-2050,6452.886248875681
Bulgaria,Windonshore,2050-2055,10960.904095081441
Bulgaria,Windonshore,2055-2060,8970.045290077282
Switzerland,Windonshore,2020-2025,0.0002129525588296293
Switzerland,Windonshore,2025-2030,0.40778130633431586
Switzerland,Windonshore,2030-2035,0.06476083879881483
Switzerland,Windonshore,2035-2040,2.098777768347453
Switzerland,Windonshore,2040-2045,191.95107152862147
Switzerland,Windonshore,2045-2050,166.1614713306886
Switzerland,Windonshore,2050-2055,62.015453423977696
Switzerland,Windonshore,2055-2060,135.7762934763511
CzechR,Windonshore,2020-2025,0.00024496981901930137
CzechR,Windonshore,2025-2030,0.00017691773354872834
CzechR,Windonshore,2030-2035,1715.0195595387393
CzechR,Windonshore,2035-2040,3726.823673230988
CzechR,Windonshore,2040-2045,25098.294456432344
CzechR,Windonshore,2045-2050,24235.1867077437
CzechR,Windonshore,2050-2055,7119.466410546274
CzechR,Windonshore,2055-2060,15737.305531702576
Germany,Windonshore,2020-2025,0.0002425472430018217
Germany,Windonshore,2025-2030,0.00015390146759473522
Germany,Windonshore,2030-2035,94.11494877877422
Germany,Windonshore,2035-2040,364.5522723602619
Germany,Windonshore,2040-2045,18139.327499754803
Germany,Windonshore,2045-2050,11043.179833829714
Germany,Windonshore,2050-2055,14424.030536007815
Germany,Windonshore,2055-2060,16608.38685230888
Denmark,Windonshore,2020-2025,0.0002495770010663439
Denmark,Windonshore,2025-2030,0.00015663243725373206
Denmark,Windonshore,2030-2035,0.009318694753797208
Denmark,Windonshore,2035-2040,0.012729068334550838
Denmark,Windonshore,2040-2045,0.06083894482616772
Denmark,Windonshore,2045-2050,0.06967386591348562
Denmark,Windonshore,2050-2055,0.006666303748679336
Denmark,Windonshore,2055-2060,7.427830091093334
Estonia,Windonshore,2020-2025,0.00018483271686044436
Estonia,Windonshore,2025-2030,6.643057892216583
Estonia,Windonshore,2030-2035,24.96292483457032
Estonia,Windonshore,2035-2040,62.674401256024886
Estonia,Windonshore,2040-2045,915.28537481689
Estonia,Windonshore,2045-2050,3472.386294149575
Estonia,Windonshore,2050-2055,1574.5267885771552
Estonia,Windonshore,2055-2060,1666.6838301099185
Spain,Windonshore,2020-2025,4.084867973986913
Spain,Windonshore,2025-2030,483.2079581619517
Spain,Windonshore,2030-2035,12510.164843265042
Spain,Windonshore,2035-2040,27524.625824403487
Spain,Windonshore,2040-2045,90551.92647367033
Spain,Windonshore,2045-2050,101759.59409523162
Spain,Windonshore,2050-2055,48545.80659699557
Spain,Windonshore,2055-2060,90180.04614205928
Finland,Windonshore,2020-2025,0.00022308621021509885
Finland,Windonshore,2025-2030,1472.8587546821686
Finland,Windonshore,2030-2035,289.42659084397604
Finland,Windonshore,2035-2040,15.227351168788164
Finland,Windonshore,2040-2045,0.023478235773521303
Finland,Windonshore,2045-2050,146.18894856182035
Finland,Windonshore,2050-2055,48.538162871668725
Finland,Windonshore,2055-2060,137.25689039753163
France,Windonshore,2020-2025,0.00027184626789743537
France,Windonshore,2025-2030,0.0001896640449235257
France,Windonshore,2030-2035,0.004456355333506043
France,Windonshore,2035-2040,854.1706135932525
France,Windonshore,2040-2045,14527.465431101575
France,Windonshore,2045-2050,18392.809996459186
France,Windonshore,2050-2055,14864.772988955125
France,Windonshore,2055-2060,23389.32700275845
GreatBrit.,Windonshore,2020-2025,31.69850273072384
GreatBrit.,Windonshore,2025-2030,11063.239346418515
GreatBrit.,Windonshore,2030-2035,0.01100966133276992
GreatBrit.,Windonshore,2035-2040,0.012505795985240457
GreatBrit.,Windonshore,2040-2045,8283.905959503498
GreatBrit.,Windonshore,2045-2050,2738.092825582512
GreatBrit.,Windonshore,2050-2055,0.05319714749042376
GreatBrit.,Windonshore,2055-2060,661.8368480940163
Greece,Windonshore,2020-2025,0.00017273507524630675
Greece,Windonshore,2025-2030,490.60551758808964
Greece,Windonshore,2030-2035,2378.530451243683
Greece,Windonshore,2035-2040,10839.390460597606
Greece,Windonshore,2040-2045,17817.944110726734
Greece,Windonshore,2045-2050,28052.352898613713
Greece,Windonshore,2050-2055,24884.4153137583
Greece,Windonshore,2055-2060,20967.204433630846
Croatia,Windonshore,2020-2025,0.00020947912911314863
Croatia,Windonshore,2025-2030,0.00015826775265846617
Croatia,Windonshore,2030-2035,0.3310444467817516
Croatia,Windonshore,2035-2040,0.016573590363740415
Croatia,Windonshore,2040-2045,17.709200442976886
Croatia,Windonshore,2045-2050,0.18617816995087266
Croatia,Windonshore,2050-2055,0.0006956339181414718
Croatia,Windonshore,2055-2060,0.0019834614428415926
Hungary,Windonshore,2020-2025,0.00021084441526789902
Hungary,Windonshore,2025-2030,57.07011310612262
Hungary,Windonshore,2030-2035,7621.502775283848
Hungary,Windonshore,2035-2040,8405.713141823757
Hungary,Windonshore,2040-2045,9936.766197930498
Hungary,Windonshore,2045-2050,4506.803499241567
Hungary,Windonshore,2050-2055,7538.8528261718775
Hungary,Windonshore,2055-2060,9614.684448933147
Ireland,Windonshore,2020-2025,149.6154136474184
Ireland,Windonshore,2025-2030,1680.7065868863851
Ireland,Windonshore,2030-2035,2324.0968044582532
Ireland,Windonshore,2035-2040,3398.539088109768
Ireland,Windonshore,2040-2045,6233.745929359834
Ireland,Windonshore,2045-2050,15620.12737337595
Ireland,Windonshore,2050-2055,6477.388213996759
Ireland,Windonshore,2055-2060,8228.150220479572
Italy,Windonshore,2020-2025,0.0001831402810582986
Italy,Windonshore,2025-2030,300.45085136592155
Italy,Windonshore,2030-2035,5336.604279814611
Italy,Windonshore,2035-2040,463.19577947433584
Italy,Windonshore,2040-2045,22085.379327149185
Italy,Windonshore,2045-2050,24438.35550642901
Italy,Windonshore,2050-2055,22267.208833968307
Italy,Windonshore,2055-2060,26720.029061064542
Lithuania,Windonshore,2020-2025,0.00019996931234657404
Lithuania,Windonshore,2025-2030,186.12550586025932
Lithuania,Windonshore,2030-2035,731.786845284449
Lithuania,Windonshore,2035-2040,1030.4860365612838
Lithuania,Windonshore,2040-2045,3525.125415007756
Lithuania,Windonshore,2045-2050,9776.780100476664
Lithuania,Windonshore,2050-2055,2307.8041180023215
Lithuania,Windonshore,2055-2060,4178.8926219429295
Luxemb.,Windonshore,2020-2025,0.00022819773855229874
Luxemb.,Windonshore,2025-2030,0.00015418480561939048
Luxemb.,Windonshore,2030-2035,0.0037590531041771856
Luxemb.,Windonshore,2035-2040,0.008497191326803384
Luxemb.,Windonshore,2040-2045,59.064467426719744
Luxemb.,Windonshore,2045-2050,92.4391511542219
Luxemb.,Windonshore,2050-2055,1.4287006971145682
Luxemb.,Windonshore,2055-2060,7.68772357926575
Latvia,Windonshore,2020-2025,0.0001947682878383654
Latvia,Windonshore,2025-2030,0.03299025868976082
Latvia,Windonshore,2030-2035,41.99876220458921
Latvia,Windonshore,2035-2040,11.024953262907202
Latvia,Windonshore,2040-2045,789.090800881742
Latvia,Windonshore,2045-2050,1046.559885539017
Latvia,Windonshore,2050-2055,725.7862020094659
Latvia,Windonshore,2055-2060,1630.5483275593795
Macedonia,Windonshore,2020-2025,0.00016500856428394
Macedonia,Windonshore,2025-2030,0.00012992750136500158
Macedonia,Windonshore,2030-2035,0.012507692259071973
Macedonia,Windonshore,2035-2040,0.135137743335774
Macedonia,Windonshore,2040-2045,0.46332197913734957
Macedonia,Windonshore,2045-2050,0.2240519802176268
Macedonia,Windonshore,2050-2055,0.0002852743256486836
Macedonia,Windonshore,2055-2060,0.0004661565739525643
Netherlands,Windonshore,2020-2025,0.00022504078316624073
Netherlands,Windonshore,2025-2030,0.0011854083624437662
Netherlands,Windonshore,2030-2035,0.008754437770605363
Netherlands,Windonshore,2035-2040,0.010477368178767373
Netherlands,Windonshore,2040-2045,345.17447482462103
Netherlands,Windonshore,2045-2050,32.614689862968476
Netherlands,Windonshore,2050-2055,17.9643119095307
Netherlands,Windonshore,2055-2060,279.11838824735656
Poland,Windonshore,2020-2025,0.00024210980132604676
Poland,Windonshore,2025-2030,811.1744402428012
Poland,Windonshore,2030-2035,12967.417367888385
Poland,Windonshore,2035-2040,20914.99659447445
