Node,RESGeneratorType,Period,ExpectedAnnualCurtailment_GWh
Netherlands,Windonshore,2035-2040,0.07062793481347952
Netherlands,Windonshore,2040-2045,0.21520288645016822
Netherlands,Windonshore,2045-2050,0.2168256684483277
Netherlands,Windonshore,2050-2055,0.08131800280361295
Netherlands,Windonshore,2055-2060,0.11267486194519115
Poland,Windonshore,2020-2025,0.0015650944299449442
Poland,Windonshore,2025-2030,1506.6203656786709
Poland,Windonshore,2030-2035,8662.306707091351
Poland,Windonshore,2035-2040,2382.3571228507963
Poland,Windonshore,2040-2045,14430.756314840506
Poland,Windonshore,2045-2050,2637.4385766665223
Poland,Windonshore,2050-2055,6604.713736725277
Poland,Windonshore,2055-2060,10394.782913225014
Portugal,Windonshore,2020-2025,0.0013730783821741808
Portugal,Windonshore,2025-2030,809.028294242459
Portugal,Windonshore,2030-2035,3544.147505602454
Portugal,Windonshore,2035-2040,13250.224197430605
Portugal,Windonshore,2040-2045,5248.678466317659
Portugal,Windonshore,2045-2050,13361.679920865885
Portugal,Windonshore,2050-2055,282.53022294363626
Portugal,Windonshore,2055-2060,14827.289828470106
Romania,Windonshore,2020-2025,0.0014739918260196921
Romania,Windonshore,2025-2030,0.0012865031839255899
Romania,Windonshore,2030-2035,931.5558582268849
Romania,Windonshore,2035-2040,12935.73713075663
Romania,Windonshore,2040-2045,13483.894370948936
Romania,Windonshore,2045-2050,12254.714708580346
Romania,Windonshore,2050-2055,44464.37814788488
Romania,Windonshore,2055-2060,30890.523162587153
Serbia,Windonshore,2020-2025,0.0012950069306477902
Serbia,Windonshore,2025-2030,0.0009076450466685538
Serbia,Windonshore,2030-2035,0.07783301663360037
Serbia,Windonshore,2035-2040,0.18054539012588053
Serbia,Windonshore,2040-2045,6.7502110898829635
Serbia,Windonshore,2045-2050,6.204844934750769
Serbia,Windonshore,2050-2055,0.0017623580216518638
Serbia,Windonshore,2055-2060,0.0046262891932673175
Sweden,Windonshore,2020-2025,0.0020335992191131275
Sweden,Windonshore,2025-2030,0.0012104285330209975
Sweden,Windonshore,2030-2035,0.07696599990035997
Sweden,Windonshore,2035-2040,0.06875614843307762
Sweden,Windonshore,2040-2045,0.10750557896087755
Sweden,Windonshore,2045-2050,0.1458094760009778
Sweden,Windonshore,2050-2055,1094.2588329687464
Sweden,Windonshore,2055-2060,142.64167296910867
Slovenia,Windonshore,2020-2025,0.001439479483023141
Slovenia,Windonshore,2025-2030,0.0015472869583272111
Slovenia,Windonshore,2030-2035,0.0015145324457407174
Slovenia,Windonshore,2035-2040,0.009329514512081225
Slovenia,Windonshore,2040-2045,0.055911395053712426
Slovenia,Windonshore,2045-2050,0.04801389428475635
Slovenia,Windonshore,2050-2055,0.0020557157054911282
Slovenia,Windonshore,2055-2060,0.0030079796145405452
Slovakia,Windonshore,2020-2025,0.0015128158822016178
Slovakia,Windonshore,2025-2030,0.0009785910378291786
Slovakia,Windonshore,2030-2035,0.007490265572276337
Slovakia,Windonshore,2035-2040,0.03093796875798648
Slovakia,Windonshore,2040-2045,0.16289735922397738
Slovakia,Windonshore,2045-2050,0.060278105351237316
Slovakia,Windonshore,2050-2055,0.005472391573869756
Slovakia,Windonshore,2055-2060,0.005331557853239556
NO1,Windonshore,2020-2025,0.0019832411811935916
NO1,Windonshore,2025-2030,0.0011764624380833986
NO1,Windonshore,2030-2035,0.07694479520814311
NO1,Windonshore,2035-2040,0.16078615437753302
NO1,Windonshore,2040-2045,0.24792382095344126
NO1,Windonshore,2045-2050,0.29725869158552914
NO1,Windonshore,2050-2055,0.003192979901516679
NO1,Windonshore,2055-2060,0.003627331522055492
NO2,Windonshore,2020-2025,0.002017865000360862
NO2,Windonshore,2025-2030,0.008514267275461701
NO2,Windonshore,2030-2035,0.07000387024234608
NO2,Windonshore,2035-2040,0.1352831304510589
NO2,Windonshore,2040-2045,0.24105048395113646
NO2,Windonshore,2045-2050,0.26457700499514253
NO2,Windonshore,2050-2055,667.0935306301902
NO2,Windonshore,2055-2060,586.6025879975477
NO3,Windonshore,2020-2025,0.002039871209594018
NO3,Windonshore,2025-2030,0.0012784631447372477
NO3,Windonshore,2030-2035,0.0719405184781357
NO3,Windonshore,2035-2040,0.17491096095749678
NO3,Windonshore,2040-2045,0.24453802815839612
NO3,Windonshore,2045-2050,0.30394039419722596
NO3,Windonshore,2050-2055,1.103829789894406
NO3,Windonshore,2055-2060,1.2740981655474453
NO4,Windonshore,2020-2025,0.0020875068816764803
NO4,Windonshore,2025-2030,0.0012860678948422677
NO4,Windonshore,2030-2035,0.06820113431884686
NO4,Windonshore,2035-2040,0.134683377662959
NO4,Windonshore,2040-2045,0.344531574634773
NO4,Windonshore,2045-2050,0.44074643865737606
NO4,Windonshore,2050-2055,0.009447691179515494
NO4,Windonshore,2055-2060,0.011978846382385461
NO5,Windonshore,2020-2025,0.0012851725187631822
NO5,Windonshore,2025-2030,0.0012043329681817444
NO5,Windonshore,2030-2035,0.03666895436616697
NO5,Windonshore,2035-2040,0.05196254000153117
NO5,Windonshore,2040-2045,0.06128555626623581
NO5,Windonshore,2045-2050,0.27995262876431964
NO5,Windonshore,2050-2055,26.349121317813815
NO5,Windonshore,2055-2060,3.9687422960767864
Austria,Solar,2020-2025,0.0007974271787591382
Austria,Solar,2025-2030,0.001796124692461452
Austria,Solar,2030-2035,0.005814286058237234
Austria,Solar,2035-2040,268.5292448587071
Austria,Solar,2040-2045,2317.1891573245407
Austria,Solar,2045-2050,3704.8360216951373
Austria,Solar,2050-2055,7769.289728012797
Austria,Solar,2055-2060,2063.162435367728
BosniaH,Solar,2020-2025,0.0004288220864198293
BosniaH,Solar,2025-2030,0.0006193120251288282
BosniaH,Solar,2030-2035,0.004311438737216092
BosniaH,Solar,2035-2040,0.01303613901077063
BosniaH,Solar,2040-2045,0.0714767744212177
BosniaH,Solar,2045-2050,0.11097496317212077
BosniaH,Solar,2050-2055,0.10332633651154337
BosniaH,Solar,2055-2060,0.12075821078249281
Belgium,Solar,2020-2025,0.000813817746896133
Belgium,Solar,2025-2030,0.0004642305499997344
Belgium,Solar,2030-2035,0.004552251066694407
Belgium,Solar,2035-2040,0.020110643420037533
Belgium,Solar,2040-2045,0.06727354206667406
Belgium,Solar,2045-2050,0.06807649528344248
Belgium,Solar,2050-2055,0.09603899145750597
Belgium,Solar,2055-2060,0.14803894292538178
Bulgaria,Solar,2020-2025,0.0013868450137063599
Bulgaria,Solar,2025-2030,0.0010486918385742955
Bulgaria,Solar,2030-2035,0.004428086184362424
Bulgaria,Solar,2035-2040,0.06053265581210667
Bulgaria,Solar,2040-2045,0.11828196919496377
Bulgaria,Solar,2045-2050,0.17364586652892108
Bulgaria,Solar,2050-2055,0.2272241229655039
Bulgaria,Solar,2055-2060,0.26370732820792475
Switzerland,Solar,2020-2025,0.0007585621222927288
Switzerland,Solar,2025-2030,0.0015622972389391857
Switzerland,Solar,2030-2035,0.00441587998778407
Switzerland,Solar,2035-2040,55.96184668845592
Switzerland,Solar,2040-2045,592.1532505123581
Switzerland,Solar,2045-2050,454.9067549309366
Switzerland,Solar,2050-2055,596.4465603044478
Switzerland,Solar,2055-2060,222.54728051045728
CzechR,Solar,2020-2025,0.0008511639539169437
CzechR,Solar,2025-2030,0.0005504078219127436
CzechR,Solar,2030-2035,0.0025656408143143543
CzechR,Solar,2035-2040,0.006051124002524706
CzechR,Solar,2040-2045,0.04148571385982886
CzechR,Solar,2045-2050,0.03218475232466945
CzechR,Solar,2050-2055,0.07804238708218565
CzechR,Solar,2055-2060,0.11459365337935701
Germany,Solar,2020-2025,0.0008248477435420586
Germany,Solar,2025-2030,0.0004866506646154494
Germany,Solar,2030-2035,0.003336260416969175
Germany,Solar,2035-2040,2120.7645621277716
Germany,Solar,2040-2045,15354.387294158374
Germany,Solar,2045-2050,29497.284860059815
Germany,Solar,2050-2055,60130.7972816543
Germany,Solar,2055-2060,57317.81644669102
Denmark,Solar,2020-2025,0.0009538501971699199
Denmark,Solar,2025-2030,0.0006288322864193997
Denmark,Solar,2030-2035,0.012199987865908651
Denmark,Solar,2035-2040,0.020531901053916776
Denmark,Solar,2040-2045,0.07197474658256484
Denmark,Solar,2045-2050,0.07670261172729252
Denmark,Solar,2050-2055,0.015441636742782459
Denmark,Solar,2055-2060,0.017769498174171918
Estonia,Solar,2020-2025,0.000658639402554671
Estonia,Solar,2025-2030,0.0018286666125927956
Estonia,Solar,2030-2035,0.006965924851742011
Estonia,Solar,2035-2040,0.010192954024440367
Estonia,Solar,2040-2045,0.03332957905492611
Estonia,Solar,2045-2050,0.05708780703055454
Estonia,Solar,2050-2055,0.13744017254483662
Estonia,Solar,2055-2060,0.1522568366847492
Spain,Solar,2020-2025,0.0007064840917307777
Spain,Solar,2025-2030,0.010001508560139163
Spain,Solar,2030-2035,0.027531636899872428
Spain,Solar,2035-2040,0.05000825571374487
Spain,Solar,2040-2045,0.12126888251855561
Spain,Solar,2045-2050,0.12976545877346904
Spain,Solar,2050-2055,0.23981177419353175
Spain,Solar,2055-2060,0.2851113735248784
Finland,Solar,2020-2025,0.0007075221618469693
Finland,Solar,2025-2030,0.0116860890527304
Finland,Solar,2030-2035,0.00835590161527604
Finland,Solar,2035-2040,0.02402533689266495
Finland,Solar,2040-2045,0.035446878764515646
Finland,Solar,2045-2050,0.03589304930443039
Finland,Solar,2050-2055,0.0692932615854559
Finland,Solar,2055-2060,0.08669396307107341
France,Solar,2020-2025,0.000994588261522631
France,Solar,2025-2030,0.0008237749205063361
France,Solar,2030-2035,0.005691081677027823
France,Solar,2035-2040,0.011870243366339796
France,Solar,2040-2045,0.05894975616756434
France,Solar,2045-2050,0.07143251217446164
France,Solar,2050-2055,0.13706158199195462
France,Solar,2055-2060,0.191557353515909
GreatBrit.,Solar,2020-2025,0.0007451736132113055
GreatBrit.,Solar,2025-2030,0.005888586311547979
GreatBrit.,Solar,2030-2035,0.009525756507374378
GreatBrit.,Solar,2035-2040,0.028418636577579145
GreatBrit.,Solar,2040-2045,0.06580516574914894
GreatBrit.,Solar,2045-2050,0.07474396538931748
GreatBrit.,Solar,2050-2055,0.014161401918613462
GreatBrit.,Solar,2055-2060,0.017683801868462048
Greece,Solar,2020-2025,0.0006616001810350605
Greece,Solar,2025-2030,0.013693454903997936
Greece,Solar,2030-2035,0.029326058038491972
Greece,Solar,2035-2040,0.0620708514663258
Greece,Solar,2040-2045,0.13892219007469386
Greece,Solar,2045-2050,0.16856992500833443
Greece,Solar,2050-2055,73.73041781618113
Greece,Solar,2055-2060,0.28109291453446084
Croatia,Solar,2020-2025,0.0007603805179771559
Croatia,Solar,2025-2030,0.0018392020403108107
Croatia,Solar,2030-2035,0.003603560358797654
Croatia,Solar,2035-2040,0.010865139307024808
Croatia,Solar,2040-2045,0.04652967540557992
Croatia,Solar,2045-2050,0.07393160530169679
Croatia,Solar,2050-2055,0.0783437356258937
Croatia,Solar,2055-2060,0.10660623380138741
Hungary,Solar,2020-2025,0.0007704533733030331
Hungary,Solar,2025-2030,0.001859807800374124
Hungary,Solar,2030-2035,0.00437672466796458
Hungary,Solar,2035-2040,0.012682419118733492
Hungary,Solar,2040-2045,0.048296873224505134
Hungary,Solar,2045-2050,0.056765124589445326
Hungary,Solar,2050-2055,0.10131572746884056
Hungary,Solar,2055-2060,0.1146308867741
Ireland,Solar,2020-2025,0.0005352556671082744
Ireland,Solar,2025-2030,0.013973637642037476
Ireland,Solar,2030-2035,0.01896724784347928
Ireland,Solar,2035-2040,0.030153950545329867
Ireland,Solar,2040-2045,0.09725011168436422
Ireland,Solar,2045-2050,0.11028421118163638
Ireland,Solar,2050-2055,0.12168032321611758
Ireland,Solar,2055-2060,0.1997735317830994
Italy,Solar,2020-2025,0.0006078256647547268
Italy,Solar,2025-2030,10.255926057822355
Italy,Solar,2030-2035,0.009590618204206593
Italy,Solar,2035-2040,31.893348894794503
Italy,Solar,2040-2045,102.93385157345051
Italy,Solar,2045-2050,26.299703266701837
Italy,Solar,2050-2055,4941.09843170179
Italy,Solar,2055-2060,799.395665967091
Lithuania,Solar,2020-2025,0.0007269675571231589
Lithuania,Solar,2025-2030,0.0055038405292362315
Lithuania,Solar,2030-2035,0.007177916751609649
Lithuania,Solar,2035-2040,0.00787935663832901
Lithuania,Solar,2040-2045,0.03929330622653691
Lithuania,Solar,2045-2050,0.05796743926013622
Lithuania,Solar,2050-2055,0.1300802968377259
Lithuania,Solar,2055-2060,0.16963057712454244
Luxemb.,Solar,2020-2025,0.0008101570448454772
Luxemb.,Solar,2025-2030,0.000463335577390606
Luxemb.,Solar,2030-2035,0.0025667238987507643
Luxemb.,Solar,2035-2040,0.010029886733838327
Luxemb.,Solar,2040-2045,0.033772121526721086
Luxemb.,Solar,2045-2050,0.03636003441801193
Luxemb.,Solar,2050-2055,0.06860621435087909
Luxemb.,Solar,2055-2060,0.018583505118187852
Latvia,Solar,2020-2025,0.0007218569945994679
Latvia,Solar,2025-2030,0.003335337480897422
Latvia,Solar,2030-2035,0.005642267631251655
Latvia,Solar,2035-2040,0.004536331741733399
Latvia,Solar,2040-2045,0.02982532055615937
Latvia,Solar,2045-2050,0.04660829219642399
Latvia,Solar,2050-2055,0.12839789676477825
Latvia,Solar,2055-2060,0.15783221990554122
Macedonia,Solar,2020-2025,0.0007769363054248401
Macedonia,Solar,2025-2030,0.0007826646689944248
Macedonia,Solar,2030-2035,0.003752345774419862
Macedonia,Solar,2035-2040,0.010259382461816088
Macedonia,Solar,2040-2045,0.06967568546139341
Macedonia,Solar,2045-2050,0.09827086921599679
Macedonia,Solar,2050-2055,3.242145980499318
Macedonia,Solar,2055-2060,0.1358780045534269
Netherlands,Solar,2020-2025,0.0008206291898505903
Netherlands,Solar,2025-2030,0.00046166300312029223
Netherlands,Solar,2030-2035,0.0056873969074659496
Netherlands,Solar,2035-2040,0.019262253330767462
Netherlands,Solar,2040-2045,0.06783786693607496
Netherlands,Solar,2045-2050,0.07028552102187761
Netherlands,Solar,2050-2055,0.09698668106310505
Netherlands,Solar,2055-2060,0.1443724014095512
Poland,Solar,2020-2025,0.0007909706620972634
Poland,Solar,2025-2030,0.007063101939477854
Poland,Solar,2030-2035,0.01112773202885722
Poland,Solar,2035-2040,0.010098658839128983
Poland,Solar,2040-2045,0.03425590201268719
Poland,Solar,2045-2050,0.018606822636253326
Poland,Solar,2050-2055,0.056911452644089915
Poland,Solar,2055-2060,0.08431532109033286
Portugal,Solar,2020-2025,0.0006847078190478326
Portugal,Solar,2025-2030,0.013785590821530495
Portugal,Solar,2030-2035,0.03956696722435301
Portugal,Solar,2035-2040,0.07008844215565577
Portugal,Solar,2040-2045,0.14886651148531724
Portugal,Solar,2045-2050,0.17250705590840332
Portugal,Solar,2050-2055,0.31199989983890597
Portugal,Solar,2055-2060,0.3603196265659622
Romania,Solar,2020-2025,0.0007794273472303599
Romania,Solar,2025-2030,0.000662960770077955
Romania,Solar,2030-2035,0.004718008220731465
Romania,Solar,2035-2040,0.04472963440891209
Romania,Solar,2040-2045,0.11007645857905558
Romania,Solar,2045-2050,0.13462244675064466
Romania,Solar,2050-2055,0.22218968978384263
Romania,Solar,2055-2060,0.22729824601599205
Serbia,Solar,2020-2025,0.0007997371137298474
Serbia,Solar,2025-2030,0.0006332031277785808
Serbia,Solar,2030-2035,0.003912584663715326
Serbia,Solar,2035-2040,0.011143059884754121
Serbia,Solar,2040-2045,0.0713520717930451
Serbia,Solar,2045-2050,0.09617479519668641
Serbia,Solar,2050-2055,0.10785711559996804
Serbia,Solar,2055-2060,0.12286576292686258
Sweden,Solar,2020-2025,0.0010316850552047965
Sweden,Solar,2025-2030,0.0005795111913493756
Sweden,Solar,2030-2035,0.013924354334430346
Sweden,Solar,2035-2040,0.014054054825563803
Sweden,Solar,2040-2045,0.034282215543766655
Sweden,Solar,2045-2050,0.03943680878463664
Sweden,Solar,2050-2055,0.004634181233477191
Sweden,Solar,2055-2060,0.016579565840005264
Slovenia,Solar,2020-2025,0.0007800223555749432
Slovenia,Solar,2025-2030,0.0018727231761297147
Slovenia,Solar,2030-2035,0.0029090751855949362
Slovenia,Solar,2035-2040,0.0050223253769777244
Slovenia,Solar,2040-2045,0.040265162117216584
Slovenia,Solar,2045-2050,0.062003049325561825
Slovenia,Solar,2050-2055,0.013158078425656122
Slovenia,Solar,2055-2060,0.01766005742105197
Slovakia,Solar,2020-2025,0.0007992368139276152
Slovakia,Solar,2025-2030,0.000514952601966326
Slovakia,Solar,2030-2035,0.0029593652265402413
Slovakia,Solar,2035-2040,0.006044373335666839
Slovakia,Solar,2040-2045,0.03043800432978137
Slovakia,Solar,2045-2050,0.03256258812748563
Slovakia,Solar,2050-2055,0.06577664715163896
Slovakia,Solar,2055-2060,0.07802504585448135
NO1,Solar,2020-2025,0.00097927889565852
NO1,Solar,2025-2030,0.0005546988368056672
NO1,Solar,2030-2035,0.0109261194490614
NO1,Solar,2035-2040,0.0375684370478377
NO1,Solar,2040-2045,0.06770070688624878
NO1,Solar,2045-2050,0.07718112221244973
NO1,Solar,2050-2055,0.005488490422453322
NO1,Solar,2055-2060,0.006627784498505413
NO2,Solar,2020-2025,0.0010051344663756646
NO2,Solar,2025-2030,0.0020434347894060637
NO2,Solar,2030-2035,0.01425226140420152
NO2,Solar,2035-2040,0.03711230112714833
NO2,Solar,2040-2045,0.07983287239136677
NO2,Solar,2045-2050,0.08511463561039403
NO2,Solar,2050-2055,0.0062755066912096825
NO2,Solar,2055-2060,0.008877510353152911
NO3,Solar,2020-2025,0.0010092796440276648
NO3,Solar,2025-2030,0.0005374782677350855
NO3,Solar,2030-2035,0.00885065368083752
NO3,Solar,2035-2040,0.04075762714255429
NO3,Solar,2040-2045,0.07521184254062305
NO3,Solar,2045-2050,0.07981538312217915
NO3,Solar,2050-2055,0.002083534812716462
NO3,Solar,2055-2060,0.004074113563776561
NO4,Solar,2020-2025,0.0010576744189557986
NO4,Solar,2025-2030,0.0005486029814241223
NO4,Solar,2030-2035,0.005719731605918605
NO4,Solar,2035-2040,0.01689499691975037
NO4,Solar,2040-2045,0.06964764087352958
NO4,Solar,2045-2050,0.06419490073650007
NO4,Solar,2050-2055,0.0012963493288278213
NO4,Solar,2055-2060,0.0023444422736898013
NO5,Solar,2020-2025,0.0010102966621849158
NO5,Solar,2025-2030,0.0005498025759729212
NO5,Solar,2030-2035,0.008673540516813927
NO5,Solar,2035-2040,0.036657121217386054
NO5,Solar,2040-2045,0.07253000693778063
NO5,Solar,2045-2050,0.07448387140567578
NO5,Solar,2050-2055,0.0029709919228356452
NO5,Solar,2055-2060,0.005279269486933693
