Node,RESGeneratorType,Period,ExpectedAnnualCurtailment_GWh
Poland,Windonshore,2020-2025,0.0008616735982430262
Poland,Windonshore,2025-2030,519.9636538797582
Poland,Windonshore,2030-2035,7775.94888548525
Poland,Windonshore,2035-2040,9372.122785810876
Poland,Windonshore,2040-2045,9713.455677960625
Poland,Windonshore,2045-2050,7375.151776026052
Poland,Windonshore,2050-2055,11523.706882082586
Poland,Windonshore,2055-2060,10972.603038812316
Portugal,Windonshore,2020-2025,0.0006780862294248378
Portugal,Windonshore,2025-2030,44.16093582003007
Portugal,Windonshore,2030-2035,3111.9705482070017
Portugal,Windonshore,2035-2040,20156.578256762426
Portugal,Windonshore,2040-2045,21006.577193456968
Portugal,Windonshore,2045-2050,9583.601297272267
Portugal,Windonshore,2050-2055,24755.17032755254
Portugal,Windonshore,2055-2060,16742.388576298563
Romania,Windonshore,2020-2025,0.000793603800102792
Romania,Windonshore,2025-2030,0.0006937655268076842
Romania,Windonshore,2030-2035,2266.203521766829
Romania,Windonshore,2035-2040,4830.79208574982
Romania,Windonshore,2040-2045,19026.08132093343
Romania,Windonshore,2045-2050,18030.609679179408
Romania,Windonshore,2050-2055,23866.580167791366
Romania,Windonshore,2055-2060,40391.89888885914
Serbia,Windonshore,2020-2025,0.000696599035072437
Serbia,Windonshore,2025-2030,0.00048290720690113986
Serbia,Windonshore,2030-2035,1.7716743659256868
Serbia,Windonshore,2035-2040,0.16115355809140416
Serbia,Windonshore,2040-2045,1.3451768765472611
Serbia,Windonshore,2045-2050,7.800254657985054
Serbia,Windonshore,2050-2055,0.0017569449315058367
Serbia,Windonshore,2055-2060,36.718765233186105
Sweden,Windonshore,2020-2025,0.0009172179220546123
Sweden,Windonshore,2025-2030,0.00070957311243151
Sweden,Windonshore,2030-2035,0.010244933556003526
Sweden,Windonshore,2035-2040,0.015163837311970513
Sweden,Windonshore,2040-2045,0.03586038332393319
Sweden,Windonshore,2045-2050,169.52812031114073
Sweden,Windonshore,2050-2055,34.445599651984445
Sweden,Windonshore,2055-2060,15.475222454357898
Slovenia,Windonshore,2020-2025,0.000746244682366614
Slovenia,Windonshore,2025-2030,0.0005102392807484065
Slovenia,Windonshore,2030-2035,0.009112342729095274
Slovenia,Windonshore,2035-2040,0.006386579650178849
Slovenia,Windonshore,2040-2045,0.15657723682516747
Slovenia,Windonshore,2045-2050,0.044365867758681087
Slovenia,Windonshore,2050-2055,0.002844549885349349
Slovenia,Windonshore,2055-2060,0.003225107855425455
Slovakia,Windonshore,2020-2025,0.000812550570056288
Slovakia,Windonshore,2025-2030,0.0005290728647239381
Slovakia,Windonshore,2030-2035,0.08556555479935311
Slovakia,Windonshore,2035-2040,0.05966092334711322
Slovakia,Windonshore,2040-2045,0.19653810886915837
Slovakia,Windonshore,2045-2050,0.19788866686847253
Slovakia,Windonshore,2050-2055,0.0026050214005464713
Slovakia,Windonshore,2055-2060,0.005641275664967714
NO1,Windonshore,2020-2025,0.000859754795304149
NO1,Windonshore,2025-2030,0.0007154212710136572
NO1,Windonshore,2030-2035,0.009393558161707267
NO1,Windonshore,2035-2040,0.014495379116460587
NO1,Windonshore,2040-2045,0.08790636884622127
NO1,Windonshore,2045-2050,0.37619637543453655
NO1,Windonshore,2050-2055,0.0023331161216441952
NO1,Windonshore,2055-2060,0.0020506815545836945
NO2,Windonshore,2020-2025,0.0008784657055285033
NO2,Windonshore,2025-2030,0.0007169247377834995
NO2,Windonshore,2030-2035,0.023790385735930945
NO2,Windonshore,2035-2040,0.051525549113118435
NO2,Windonshore,2040-2045,12.314859594074207
NO2,Windonshore,2045-2050,168.08806441118153
NO2,Windonshore,2050-2055,297.8516682809473
NO2,Windonshore,2055-2060,365.54707283181415
NO3,Windonshore,2020-2025,0.0009156396490487097
NO3,Windonshore,2025-2030,0.0007469501775405937
NO3,Windonshore,2030-2035,0.00944537468724806
NO3,Windonshore,2035-2040,0.012475670133215553
NO3,Windonshore,2040-2045,0.12855879276198645
NO3,Windonshore,2045-2050,0.3998458529660278
NO3,Windonshore,2050-2055,0.7579154873764136
NO3,Windonshore,2055-2060,0.6197040402271972
NO4,Windonshore,2020-2025,0.0009449253647128606
NO4,Windonshore,2025-2030,0.0007414746480011466
NO4,Windonshore,2030-2035,0.009692067196058779
NO4,Windonshore,2035-2040,0.01419571605363278
NO4,Windonshore,2040-2045,0.03455513218711507
NO4,Windonshore,2045-2050,0.34567620472220684
NO4,Windonshore,2050-2055,0.49608609024599976
NO4,Windonshore,2055-2060,0.4967063011002635
NO5,Windonshore,2020-2025,0.0004475897903830352
NO5,Windonshore,2025-2030,0.0007586559935362786
NO5,Windonshore,2030-2035,0.009410993216351561
NO5,Windonshore,2035-2040,0.013402633835123618
NO5,Windonshore,2040-2045,0.1117771756704706
NO5,Windonshore,2045-2050,8.636120018896596
NO5,Windonshore,2050-2055,0.6477721302838473
NO5,Windonshore,2055-2060,0.43759709056509033
Austria,Solar,2020-2025,0.0004634993688852844
Austria,Solar,2025-2030,0.0003305840522022732
Austria,Solar,2030-2035,3.678278064738742
Austria,Solar,2035-2040,0.006759299653924074
Austria,Solar,2040-2045,2276.8476948419675
Austria,Solar,2045-2050,2325.520850235604
Austria,Solar,2050-2055,5087.582840698568
Austria,Solar,2055-2060,4281.552645899292
BosniaH,Solar,2020-2025,0.0002732986293736428
BosniaH,Solar,2025-2030,0.00031937903701753043
BosniaH,Solar,2030-2035,0.005256992845711864
BosniaH,Solar,2035-2040,0.008777112570207602
BosniaH,Solar,2040-2045,0.04531271207163456
BosniaH,Solar,2045-2050,0.09016334423657926
BosniaH,Solar,2050-2055,0.0880879619721232
BosniaH,Solar,2055-2060,0.14080473154346587
Belgium,Solar,2020-2025,0.00043042117694043724
Belgium,Solar,2025-2030,0.0002793237116346552
Belgium,Solar,2030-2035,0.0038778044080774623
Belgium,Solar,2035-2040,0.005218349556213493
Belgium,Solar,2040-2045,0.02155017081041733
Belgium,Solar,2045-2050,0.037724075354410976
Belgium,Solar,2050-2055,0.0634021150770348
Belgium,Solar,2055-2060,0.08221742051867827
Bulgaria,Solar,2020-2025,0.00085959897902843
Bulgaria,Solar,2025-2030,0.0005782847700720684
Bulgaria,Solar,2030-2035,0.011365150720796061
Bulgaria,Solar,2035-2040,0.028361407948177843
Bulgaria,Solar,2040-2045,0.09171767124911032
Bulgaria,Solar,2045-2050,0.12586159633366603
Bulgaria,Solar,2050-2055,0.15532874935820137
Bulgaria,Solar,2055-2060,0.24548268669806622
Switzerland,Solar,2020-2025,0.00044463237646957967
Switzerland,Solar,2025-2030,43.40018221889475
Switzerland,Solar,2030-2035,3.7145925742806467
Switzerland,Solar,2035-2040,0.007998944779391509
Switzerland,Solar,2040-2045,1077.4547548537628
Switzerland,Solar,2045-2050,375.4915788387011
Switzerland,Solar,2050-2055,1644.745084855111
Switzerland,Solar,2055-2060,1285.2193333469286
CzechR,Solar,2020-2025,0.0004840446036525177
CzechR,Solar,2025-2030,0.0003115162038786108
CzechR,Solar,2030-2035,0.007943198059771306
CzechR,Solar,2035-2040,0.0093240045205797
CzechR,Solar,2040-2045,0.039172759288350685
CzechR,Solar,2045-2050,0.07007031980470886
CzechR,Solar,2050-2055,0.07215408342195379
CzechR,Solar,2055-2060,0.12914012822509607
Germany,Solar,2020-2025,0.0004865237414514525
Germany,Solar,2025-2030,0.00030591129572503844
Germany,Solar,2030-2035,1.5604632268653629
Germany,Solar,2035-2040,0.007609562949486353
Germany,Solar,2040-2045,4412.229944625551
Germany,Solar,2045-2050,3064.1315081315015
Germany,Solar,2050-2055,34021.3319163014
Germany,Solar,2055-2060,41944.383758240896
Denmark,Solar,2020-2025,0.000485398140419283
Denmark,Solar,2025-2030,0.00029817948016342327
Denmark,Solar,2030-2035,0.007767140991188489
Denmark,Solar,2035-2040,0.014953132471295656
Denmark,Solar,2040-2045,0.02706679184052768
Denmark,Solar,2045-2050,0.043900486904444994
Denmark,Solar,2050-2055,0.0053084675639583825
Denmark,Solar,2055-2060,0.008088944511486335
Estonia,Solar,2020-2025,0.00035300237727792797
Estonia,Solar,2025-2030,0.003065533076849722
Estonia,Solar,2030-2035,0.00630171762299763
Estonia,Solar,2035-2040,0.014885484922410257
Estonia,Solar,2040-2045,0.03816532596131256
Estonia,Solar,2045-2050,0.07606670554075308
Estonia,Solar,2050-2055,0.11359812698569437
Estonia,Solar,2055-2060,0.13865442201023911
Spain,Solar,2020-2025,0.00041465237745459075
Spain,Solar,2025-2030,55.09570854600595
Spain,Solar,2030-2035,0.018366628772779624
Spain,Solar,2035-2040,0.04670846320478679
Spain,Solar,2040-2045,136.96890805796352
Spain,Solar,2045-2050,0.12264827793185003
Spain,Solar,2050-2055,0.14750118797077388
Spain,Solar,2055-2060,48.9051722617844
Finland,Solar,2020-2025,0.0010672549432684622
Finland,Solar,2025-2030,0.009459028614657007
Finland,Solar,2030-2035,0.008386624022283663
Finland,Solar,2035-2040,0.007032953148027018
Finland,Solar,2040-2045,0.009764567819797884
Finland,Solar,2045-2050,0.03162052360034204
Finland,Solar,2050-2055,0.039957133787201525
Finland,Solar,2055-2060,0.03413445401425726
France,Solar,2020-2025,0.0005311683123453941
France,Solar,2025-2030,0.000334910983617933
France,Solar,2030-2035,0.00406622692637408
France,Solar,2035-2040,0.00818813052143759
France,Solar,2040-2045,0.03835697371272311
France,Solar,2045-2050,0.07619918222720262
France,Solar,2050-2055,0.09261636929250815
France,Solar,2055-2060,0.16745873065840525
GreatBrit.,Solar,2020-2025,0.0003712155358575031
GreatBrit.,Solar,2025-2030,0.006303038696105605
GreatBrit.,Solar,2030-2035,0.00860634211158994
GreatBrit.,Solar,2035-2040,0.013728230652008974
GreatBrit.,Solar,2040-2045,0.025946970527302143
GreatBrit.,Solar,2045-2050,0.049455195953593344
GreatBrit.,Solar,2050-2055,0.008248516111089633
GreatBrit.,Solar,2055-2060,0.08625268932695092
Greece,Solar,2020-2025,0.00038484189174512416
Greece,Solar,2025-2030,0.01050000889672601
Greece,Solar,2030-2035,0.02889487773683266
Greece,Solar,2035-2040,0.04912921491418992
Greece,Solar,2040-2045,0.11100515088051187
Greece,Solar,2045-2050,0.11904816804789822
Greece,Solar,2050-2055,0.16914321595014595
Greece,Solar,2055-2060,0.2459535338777987
Croatia,Solar,2020-2025,0.00043559716757004304
Croatia,Solar,2025-2030,0.0002916532343853207
Croatia,Solar,2030-2035,0.005503118804967403
Croatia,Solar,2035-2040,0.007188095715687936
Croatia,Solar,2040-2045,0.04159585560293422
Croatia,Solar,2045-2050,0.07036700872965052
Croatia,Solar,2050-2055,0.0765583838019709
Croatia,Solar,2055-2060,0.12488042272300445
Hungary,Solar,2020-2025,0.0004416807406148493
Hungary,Solar,2025-2030,0.00028532990471414455
Hungary,Solar,2030-2035,0.01057771637779494
Hungary,Solar,2035-2040,0.025041166317899464
Hungary,Solar,2040-2045,0.04552382088891903
Hungary,Solar,2045-2050,0.08022948334649643
Hungary,Solar,2050-2055,0.08333832839616805
Hungary,Solar,2055-2060,0.13958113436262667
Ireland,Solar,2020-2025,0.0003334985351435002
Ireland,Solar,2025-2030,0.004757494466601182
Ireland,Solar,2030-2035,0.010780907974787684
Ireland,Solar,2035-2040,0.0166427238720064
Ireland,Solar,2040-2045,0.04849222743396224
Ireland,Solar,2045-2050,0.06080019045949851
Ireland,Solar,2050-2055,0.094567928751569
Ireland,Solar,2055-2060,0.13407035245055343
Italy,Solar,2020-2025,0.000375412903663371
Italy,Solar,2025-2030,113.73875089242891
Italy,Solar,2030-2035,0.0062658532710711465
Italy,Solar,2035-2040,0.011538433918622476
Italy,Solar,2040-2045,784.05661610029
Italy,Solar,2045-2050,0.04999561108192839
Italy,Solar,2050-2055,233.76606142936384
Italy,Solar,2055-2060,561.8191693498044
Lithuania,Solar,2020-2025,0.00035626089961698297
Lithuania,Solar,2025-2030,0.0044328285704259025
Lithuania,Solar,2030-2035,0.007019909727987415
Lithuania,Solar,2035-2040,0.014902345236395269
Lithuania,Solar,2040-2045,0.04408726099489988
Lithuania,Solar,2045-2050,0.07613028774705281
Lithuania,Solar,2050-2055,0.10753715034485573
Lithuania,Solar,2055-2060,0.14174032987046173
Luxemb.,Solar,2020-2025,0.000455060966726732
Luxemb.,Solar,2025-2030,0.0002751180673101309
Luxemb.,Solar,2030-2035,0.0034042112875765688
Luxemb.,Solar,2035-2040,0.005766645752102171
Luxemb.,Solar,2040-2045,0.024311736912975612
Luxemb.,Solar,2045-2050,0.03485835189493537
Luxemb.,Solar,2050-2055,0.9436095257051
Luxemb.,Solar,2055-2060,4.463086957162106
Latvia,Solar,2020-2025,0.0003553478214155162
Latvia,Solar,2025-2030,0.002674526806013376
Latvia,Solar,2030-2035,0.0058399614192904915
Latvia,Solar,2035-2040,0.012300788718532778
Latvia,Solar,2040-2045,0.04348113390621975
Latvia,Solar,2045-2050,0.08235945476174306
Latvia,Solar,2050-2055,0.11604123390203232
Latvia,Solar,2055-2060,0.14916144481720703
Macedonia,Solar,2020-2025,0.00043913602438529626
Macedonia,Solar,2025-2030,0.00040353835150609436
Macedonia,Solar,2030-2035,0.006525627510789462
Macedonia,Solar,2035-2040,0.012506059821162338
Macedonia,Solar,2040-2045,0.059580645022641585
Macedonia,Solar,2045-2050,0.09360690202137657
Macedonia,Solar,2050-2055,0.10886711810023654
Macedonia,Solar,2055-2060,0.2013307251870969
Netherlands,Solar,2020-2025,0.0004398055578888251
Netherlands,Solar,2025-2030,0.0002905171882088395
Netherlands,Solar,2030-2035,0.007189516118449376
Netherlands,Solar,2035-2040,0.013850524784568788
Netherlands,Solar,2040-2045,0.024569989148912435
Netherlands,Solar,2045-2050,0.03829722098929726
Netherlands,Solar,2050-2055,0.06938739266549211
Netherlands,Solar,2055-2060,0.0835321380645744
Poland,Solar,2020-2025,0.000471607176831451
Poland,Solar,2025-2030,0.003829563294134622
Poland,Solar,2030-2035,0.014146699543125271
Poland,Solar,2035-2040,0.015580186302246323
Poland,Solar,2040-2045,0.02951152885046079
Poland,Solar,2045-2050,0.03540481647154581
Poland,Solar,2050-2055,0.03971874239776145
Poland,Solar,2055-2060,0.0709671577058446
Portugal,Solar,2020-2025,0.0004020983512813559
Portugal,Solar,2025-2030,22.77054667527976
Portugal,Solar,2030-2035,0.024319251368828298
Portugal,Solar,2035-2040,0.06003763390868955
Portugal,Solar,2040-2045,87.2319490406248
Portugal,Solar,2045-2050,0.15686177424894704
Portugal,Solar,2050-2055,0.18878166960057716
Portugal,Solar,2055-2060,61.80757586803927
Romania,Solar,2020-2025,0.00043547305776430167
Romania,Solar,2025-2030,0.0003830175526587621
Romania,Solar,2030-2035,0.011541481377737854
Romania,Solar,2035-2040,0.03562463825939299
Romania,Solar,2040-2045,0.08834082395535182
Romania,Solar,2045-2050,0.11327269260300107
Romania,Solar,2050-2055,0.13949815835669235
Romania,Solar,2055-2060,0.2300641667036561
Serbia,Solar,2020-2025,0.000451824231862504
Serbia,Solar,2025-2030,0.0003276191353476204
Serbia,Solar,2030-2035,0.005136715452578953
Serbia,Solar,2035-2040,0.009393667228595179
Serbia,Solar,2040-2045,0.052579061459111294
Serbia,Solar,2045-2050,0.09067255511241341
Serbia,Solar,2050-2055,0.09472281185188229
Serbia,Solar,2055-2060,0.14855599872351413
Sweden,Solar,2020-2025,0.0005552745368337988
Sweden,Solar,2025-2030,0.0003444899019565259
Sweden,Solar,2030-2035,0.0036318623290151095
Sweden,Solar,2035-2040,0.004980535946632817
Sweden,Solar,2040-2045,0.00917941839444068
Sweden,Solar,2045-2050,0.04512908959479403
Sweden,Solar,2050-2055,0.0027554314265067037
Sweden,Solar,2055-2060,0.003058817084738097
Slovenia,Solar,2020-2025,0.0004501670673618838
Slovenia,Solar,2025-2030,0.0002935887213040591
Slovenia,Solar,2030-2035,0.004878917371211351
Slovenia,Solar,2035-2040,0.003954890196278961
Slovenia,Solar,2040-2045,0.039080779815344364
Slovenia,Solar,2045-2050,0.06031789703326803
Slovenia,Solar,2050-2055,0.06360008011770008
Slovenia,Solar,2055-2060,0.09951325762951972
Slovakia,Solar,2020-2025,0.00046560527548643804
Slovakia,Solar,2025-2030,0.00030711738491675795
Slovakia,Solar,2030-2035,0.00630265065324468
Slovakia,Solar,2035-2040,0.005816241621691042
Slovakia,Solar,2040-2045,0.02635269836753349
Slovakia,Solar,2045-2050,0.04630573711539513
Slovakia,Solar,2050-2055,0.044228305044238005
Slovakia,Solar,2055-2060,0.0814967485429055
NO1,Solar,2020-2025,0.000515106566430353
NO1,Solar,2025-2030,0.00033541462582595754
NO1,Solar,2030-2035,0.003490300903392667
NO1,Solar,2035-2040,0.004643336755975128
NO1,Solar,2040-2045,0.019626343576083845
NO1,Solar,2045-2050,0.04346745616650742
NO1,Solar,2050-2055,0.0022826674062501103
NO1,Solar,2055-2060,0.004004572410530246
NO2,Solar,2020-2025,0.0005023492684910737
NO2,Solar,2025-2030,0.0003299565023567087
NO2,Solar,2030-2035,0.0073771269023903486
NO2,Solar,2035-2040,0.014761238470006483
NO2,Solar,2040-2045,0.02692987080440413
NO2,Solar,2045-2050,0.043963978028164895
NO2,Solar,2050-2055,0.002482829145977278
NO2,Solar,2055-2060,0.017890514403766263
NO3,Solar,2020-2025,0.0005423004513984278
NO3,Solar,2025-2030,0.0003244170295865114
NO3,Solar,2030-2035,0.003447354838192879
NO3,Solar,2035-2040,0.004075645418835973
NO3,Solar,2040-2045,0.022706556367740275
NO3,Solar,2045-2050,0.03863946466811573
NO3,Solar,2050-2055,0.0014692667030334547
NO3,Solar,2055-2060,0.002434595358984196
NO4,Solar,2020-2025,0.0006217020222013592
NO4,Solar,2025-2030,0.00031733098188218304
NO4,Solar,2030-2035,0.003325539939370308
NO4,Solar,2035-2040,0.004304453488439405
NO4,Solar,2040-2045,0.006493549685786198
NO4,Solar,2045-2050,0.029579397807674854
NO4,Solar,2050-2055,0.001254789529856786
NO4,Solar,2055-2060,0.002119258896454731
NO5,Solar,2020-2025,0.0005294193129980935
NO5,Solar,2025-2030,0.0003430135318450425
NO5,Solar,2030-2035,0.0034341276599689947
NO5,Solar,2035-2040,0.00439426783459347
NO5,Solar,2040-2045,0.019379517863319946
NO5,Solar,2045-2050,0.03707112517537729
NO5,Solar,2050-2055,0.0015545373695545555
NO5,Solar,2055-2060,0.0029138884311842687
