Node,RESGeneratorType,Period,ExpectedAnnualCurtailment_GWh
Hungary,Hydrorun-of-the-river,2050-2055,563.0011129280493
Hungary,Hydrorun-of-the-river,2055-2060,493.05418257126786
Ireland,Hydrorun-of-the-river,2020-2025,0.0013507119216443295
Ireland,Hydrorun-of-the-river,2025-2030,0.03766648998205995
Ireland,Hydrorun-of-the-river,2030-2035,0.029295605099617393
Ireland,Hydrorun-of-the-river,2035-2040,0.0681121804638032
Ireland,Hydrorun-of-the-river,2040-2045,0.14122809172504597
Ireland,Hydrorun-of-the-river,2045-2050,0.14140668738302964
Ireland,Hydrorun-of-the-river,2050-2055,0.20497852422366689
Ireland,Hydrorun-of-the-river,2055-2060,0.25772422336107326
Italy,Hydrorun-of-the-river,2020-2025,0.0015055732820734805
Italy,Hydrorun-of-the-river,2025-2030,6.190532450396706
Italy,Hydrorun-of-the-river,2030-2035,4565.794733765912
Italy,Hydrorun-of-the-river,2035-2040,3488.252354333218
Italy,Hydrorun-of-the-river,2040-2045,32.50116710681132
Italy,Hydrorun-of-the-river,2045-2050,6265.908568356453
Italy,Hydrorun-of-the-river,2050-2055,11300.908393065974
Italy,Hydrorun-of-the-river,2055-2060,7114.1319527155
Luxemb.,Hydrorun-of-the-river,2020-2025,0.0022264781305323636
Luxemb.,Hydrorun-of-the-river,2025-2030,0.002586165929222717
Luxemb.,Hydrorun-of-the-river,2030-2035,10.391638693452428
Luxemb.,Hydrorun-of-the-river,2035-2040,5.502079406611412
Luxemb.,Hydrorun-of-the-river,2040-2045,5.60959210010544
Luxemb.,Hydrorun-of-the-river,2045-2050,37.03906075016344
Luxemb.,Hydrorun-of-the-river,2050-2055,4.786821297372405
Luxemb.,Hydrorun-of-the-river,2055-2060,23.30290492827273
Latvia,Hydrorun-of-the-river,2020-2025,732.9855056527995
Latvia,Hydrorun-of-the-river,2025-2030,443.1094030670846
Latvia,Hydrorun-of-the-river,2030-2035,0.014804149904679549
Latvia,Hydrorun-of-the-river,2035-2040,0.03949877043057968
Latvia,Hydrorun-of-the-river,2040-2045,0.14244102597193067
Latvia,Hydrorun-of-the-river,2045-2050,0.12104182556547025
Latvia,Hydrorun-of-the-river,2050-2055,0.08466475905217251
Latvia,Hydrorun-of-the-river,2055-2060,0.25810075370517443
Netherlands,Hydrorun-of-the-river,2020-2025,0.0012794150312461384
Netherlands,Hydrorun-of-the-river,2025-2030,2.5567522117932366
Netherlands,Hydrorun-of-the-river,2030-2035,18.554346101684207
Netherlands,Hydrorun-of-the-river,2035-2040,144.54414783890104
Netherlands,Hydrorun-of-the-river,2040-2045,171.66667283335104
Netherlands,Hydrorun-of-the-river,2045-2050,186.73052571023132
Netherlands,Hydrorun-of-the-river,2050-2055,142.19406367132422
Netherlands,Hydrorun-of-the-river,2055-2060,194.70457692464475
Poland,Hydrorun-of-the-river,2020-2025,0.00258510328878389
Poland,Hydrorun-of-the-river,2025-2030,309.5230849077841
Poland,Hydrorun-of-the-river,2030-2035,498.8580356313137
Poland,Hydrorun-of-the-river,2035-2040,2051.767996117127
Poland,Hydrorun-of-the-river,2040-2045,3008.097570986904
Poland,Hydrorun-of-the-river,2045-2050,3791.399904305224
Poland,Hydrorun-of-the-river,2050-2055,2239.0200510059735
Poland,Hydrorun-of-the-river,2055-2060,3512.2296187714
Portugal,Hydrorun-of-the-river,2020-2025,0.014871975131601474
Portugal,Hydrorun-of-the-river,2025-2030,0.022316300630419787
Portugal,Hydrorun-of-the-river,2030-2035,0.12389011864255622
Portugal,Hydrorun-of-the-river,2035-2040,7819.996395291011
Portugal,Hydrorun-of-the-river,2040-2045,97.56139845034102
Portugal,Hydrorun-of-the-river,2045-2050,13846.457725491851
Portugal,Hydrorun-of-the-river,2050-2055,5278.848421782493
Portugal,Hydrorun-of-the-river,2055-2060,7973.655141679492
Romania,Hydrorun-of-the-river,2020-2025,0.0017733496031170676
Romania,Hydrorun-of-the-river,2025-2030,94.00376985222206
Romania,Hydrorun-of-the-river,2030-2035,1390.2634241072665
Romania,Hydrorun-of-the-river,2035-2040,6376.235956612439
Romania,Hydrorun-of-the-river,2040-2045,617.0204390628782
Romania,Hydrorun-of-the-river,2045-2050,8028.9390512642185
Romania,Hydrorun-of-the-river,2050-2055,3238.5743553551647
Romania,Hydrorun-of-the-river,2055-2060,4662.897692559769
Sweden,Hydrorun-of-the-river,2020-2025,0.002256364169563959
Sweden,Hydrorun-of-the-river,2025-2030,46.80381858311703
Sweden,Hydrorun-of-the-river,2030-2035,1696.669283396529
Sweden,Hydrorun-of-the-river,2035-2040,8298.206212572442
Sweden,Hydrorun-of-the-river,2040-2045,8780.570515294572
Sweden,Hydrorun-of-the-river,2045-2050,13760.243504404203
Sweden,Hydrorun-of-the-river,2050-2055,11711.331451796319
Sweden,Hydrorun-of-the-river,2055-2060,9695.576913631363
Slovenia,Hydrorun-of-the-river,2020-2025,0.0019096912458071208
Slovenia,Hydrorun-of-the-river,2025-2030,33.29915116804724
Slovenia,Hydrorun-of-the-river,2030-2035,511.54226671561577
Slovenia,Hydrorun-of-the-river,2035-2040,2745.8075849179118
Slovenia,Hydrorun-of-the-river,2040-2045,6668.492648998541
Slovenia,Hydrorun-of-the-river,2045-2050,10251.286843812042
Slovenia,Hydrorun-of-the-river,2050-2055,9837.705468882168
Slovenia,Hydrorun-of-the-river,2055-2060,10066.323827232532
NO1,Hydrorun-of-the-river,2020-2025,0.002298912705632567
NO1,Hydrorun-of-the-river,2025-2030,343.13654777742687
NO1,Hydrorun-of-the-river,2030-2035,1103.7625033766649
NO1,Hydrorun-of-the-river,2035-2040,938.5679818879646
NO1,Hydrorun-of-the-river,2040-2045,0.13717032136927196
NO1,Hydrorun-of-the-river,2045-2050,1956.2771661854872
NO1,Hydrorun-of-the-river,2050-2055,2288.2308982538625
NO1,Hydrorun-of-the-river,2055-2060,31.281606650658098
NO2,Hydrorun-of-the-river,2020-2025,1227.1447946232163
NO2,Hydrorun-of-the-river,2025-2030,1661.9990895316885
NO2,Hydrorun-of-the-river,2030-2035,2694.056017178695
NO2,Hydrorun-of-the-river,2035-2040,8774.089314860179
NO2,Hydrorun-of-the-river,2040-2045,2494.7315998875815
NO2,Hydrorun-of-the-river,2045-2050,11427.421570553108
NO2,Hydrorun-of-the-river,2050-2055,8972.465731593447
NO2,Hydrorun-of-the-river,2055-2060,8003.79514738572
NO3,Hydrorun-of-the-river,2020-2025,0.0023704868754276295
NO3,Hydrorun-of-the-river,2025-2030,0.0017660113292779583
NO3,Hydrorun-of-the-river,2030-2035,0.013958939799975879
NO3,Hydrorun-of-the-river,2035-2040,0.017145791027306866
NO3,Hydrorun-of-the-river,2040-2045,727.8280576255573
NO3,Hydrorun-of-the-river,2045-2050,2202.011099138768
NO3,Hydrorun-of-the-river,2050-2055,0.1474745860600668
NO3,Hydrorun-of-the-river,2055-2060,0.39247908522398534
NO4,Hydrorun-of-the-river,2020-2025,0.03572296710632657
NO4,Hydrorun-of-the-river,2025-2030,0.0016733010234440994
NO4,Hydrorun-of-the-river,2030-2035,935.518549036578
NO4,Hydrorun-of-the-river,2035-2040,1517.2720084978648
NO4,Hydrorun-of-the-river,2040-2045,0.1813005237881409
NO4,Hydrorun-of-the-river,2045-2050,3267.6117693229653
NO4,Hydrorun-of-the-river,2050-2055,2971.3335276406933
NO4,Hydrorun-of-the-river,2055-2060,1257.3080415563531
NO5,Hydrorun-of-the-river,2020-2025,140.89833317876233
NO5,Hydrorun-of-the-river,2025-2030,268.1380655349122
NO5,Hydrorun-of-the-river,2030-2035,1235.680558557046
NO5,Hydrorun-of-the-river,2035-2040,337.420262753815
NO5,Hydrorun-of-the-river,2040-2045,0.11823947798425687
NO5,Hydrorun-of-the-river,2045-2050,3467.272290244732
NO5,Hydrorun-of-the-river,2050-2055,3527.7991272884665
NO5,Hydrorun-of-the-river,2055-2060,2504.930218881987
GreatBrit.,Hydrorun-of-the-river,2020-2025,5655.784139063928
GreatBrit.,Hydrorun-of-the-river,2025-2030,4976.264116041275
GreatBrit.,Hydrorun-of-the-river,2030-2035,2301.115860965872
GreatBrit.,Hydrorun-of-the-river,2035-2040,1203.0259300868715
GreatBrit.,Hydrorun-of-the-river,2040-2045,4503.105481085045
GreatBrit.,Hydrorun-of-the-river,2045-2050,1667.4167759940026
GreatBrit.,Hydrorun-of-the-river,2050-2055,1720.3385549486584
GreatBrit.,Hydrorun-of-the-river,2055-2060,3049.3406874995176
Croatia,Hydrorun-of-the-river,2020-2025,0.0015901208455326445
Croatia,Hydrorun-of-the-river,2025-2030,0.002050192052551
Croatia,Hydrorun-of-the-river,2030-2035,0.0024890707233278467
Croatia,Hydrorun-of-the-river,2035-2040,0.00808422530096582
Croatia,Hydrorun-of-the-river,2040-2045,0.03576731037510135
Croatia,Hydrorun-of-the-river,2045-2050,0.03874805991409344
Croatia,Hydrorun-of-the-river,2050-2055,0.12470477782476826
Croatia,Hydrorun-of-the-river,2055-2060,0.06690474399743665
Lithuania,Hydrorun-of-the-river,2020-2025,14.313852151125625
Lithuania,Hydrorun-of-the-river,2025-2030,0.02530660359802435
Lithuania,Hydrorun-of-the-river,2030-2035,30.639344972985047
Lithuania,Hydrorun-of-the-river,2035-2040,0.0788391706390322
Lithuania,Hydrorun-of-the-river,2040-2045,0.19003568698762496
Lithuania,Hydrorun-of-the-river,2045-2050,0.11200010048440831
Lithuania,Hydrorun-of-the-river,2050-2055,0.10702228596593319
Lithuania,Hydrorun-of-the-river,2055-2060,42.28601095384691
Macedonia,Hydrorun-of-the-river,2020-2025,0.001290356066857284
Macedonia,Hydrorun-of-the-river,2025-2030,0.001250255334848623
Macedonia,Hydrorun-of-the-river,2030-2035,0.0042002326951862
Macedonia,Hydrorun-of-the-river,2035-2040,22.76834373909427
Macedonia,Hydrorun-of-the-river,2040-2045,0.08953425621515722
Macedonia,Hydrorun-of-the-river,2045-2050,0.054433775174095915
Macedonia,Hydrorun-of-the-river,2050-2055,0.19906469244630126
Macedonia,Hydrorun-of-the-river,2055-2060,0.11663410698805911
Serbia,Hydrorun-of-the-river,2020-2025,0.003273577782452562
Serbia,Hydrorun-of-the-river,2025-2030,132.90594245187427
Serbia,Hydrorun-of-the-river,2030-2035,2437.8241616303917
Serbia,Hydrorun-of-the-river,2035-2040,2913.690343132058
Serbia,Hydrorun-of-the-river,2040-2045,652.3086436099999
Serbia,Hydrorun-of-the-river,2045-2050,2543.5718234029728
Serbia,Hydrorun-of-the-river,2050-2055,1340.1886464458216
Serbia,Hydrorun-of-the-river,2055-2060,2780.264735854162
Slovakia,Hydrorun-of-the-river,2020-2025,0.002021489311780378
Slovakia,Hydrorun-of-the-river,2025-2030,122.28318943199459
Slovakia,Hydrorun-of-the-river,2030-2035,0.004210129651265733
Slovakia,Hydrorun-of-the-river,2035-2040,300.05690284595283
Slovakia,Hydrorun-of-the-river,2040-2045,0.04713547560836243
Slovakia,Hydrorun-of-the-river,2045-2050,0.040691417226729705
Slovakia,Hydrorun-of-the-river,2050-2055,0.030178095327433603
Slovakia,Hydrorun-of-the-river,2055-2060,0.05638713185939057
BosniaH,Hydrorun-of-the-river,2020-2025,0.0
BosniaH,Hydrorun-of-the-river,2025-2030,0.0
BosniaH,Hydrorun-of-the-river,2030-2035,0.0
BosniaH,Hydrorun-of-the-river,2035-2040,0.0
BosniaH,Hydrorun-of-the-river,2040-2045,0.0
BosniaH,Hydrorun-of-the-river,2045-2050,0.0
BosniaH,Hydrorun-of-the-river,2050-2055,0.0
BosniaH,Hydrorun-of-the-river,2055-2060,0.0
Austria,Windonshore,2020-2025,0.001963656915766506
Austria,Windonshore,2025-2030,97.51897827397433
Austria,Windonshore,2030-2035,144.2593639989488
Austria,Windonshore,2035-2040,539.755109334779
Austria,Windonshore,2040-2045,1184.8753632386195
Austria,Windonshore,2045-2050,945.0490513290763
Austria,Windonshore,2050-2055,2070.631371096865
Austria,Windonshore,2055-2060,1390.836435069171
BosniaH,Windonshore,2020-2025,0.0018210705873095991
BosniaH,Windonshore,2025-2030,0.001486296068714407
BosniaH,Windonshore,2030-2035,0.03245007701769491
BosniaH,Windonshore,2035-2040,1.9453528137410334
BosniaH,Windonshore,2040-2045,2.2046985979692852
BosniaH,Windonshore,2045-2050,24.501207906295534
BosniaH,Windonshore,2050-2055,16.115022637178594
BosniaH,Windonshore,2055-2060,14.58576929874753
Belgium,Windonshore,2020-2025,0.0018786488527657384
Belgium,Windonshore,2025-2030,0.001352887080876696
Belgium,Windonshore,2030-2035,0.01809147170730403
Belgium,Windonshore,2035-2040,0.03180086329470483
Belgium,Windonshore,2040-2045,6.589600199068931
Belgium,Windonshore,2045-2050,181.03244687477584
Belgium,Windonshore,2050-2055,155.6257351306043
Belgium,Windonshore,2055-2060,309.6379260897306
Bulgaria,Windonshore,2020-2025,0.003891136700345726
Bulgaria,Windonshore,2025-2030,0.002348883995507632
Bulgaria,Windonshore,2030-2035,0.2738816517111681
Bulgaria,Windonshore,2035-2040,1634.7479442113527
Bulgaria,Windonshore,2040-2045,6358.9686471744435
Bulgaria,Windonshore,2045-2050,5128.88830461662
Bulgaria,Windonshore,2050-2055,14136.01146280628
Bulgaria,Windonshore,2055-2060,5733.648897365605
Switzerland,Windonshore,2020-2025,0.0017942029727008957
Switzerland,Windonshore,2025-2030,0.07125977627987681
Switzerland,Windonshore,2030-2035,0.06378184612414375
Switzerland,Windonshore,2035-2040,0.6181525992793886
Switzerland,Windonshore,2040-2045,3.114121595748121
Switzerland,Windonshore,2045-2050,2.7723028517942754
Switzerland,Windonshore,2050-2055,109.50162525353369
Switzerland,Windonshore,2055-2060,37.2218294553389
CzechR,Windonshore,2020-2025,0.0021737827884972995
CzechR,Windonshore,2025-2030,0.0013894159630734788
CzechR,Windonshore,2030-2035,24.54033577904909
CzechR,Windonshore,2035-2040,522.0165533830543
CzechR,Windonshore,2040-2045,8847.734821803324
CzechR,Windonshore,2045-2050,16084.423818314732
CzechR,Windonshore,2050-2055,11025.876044308947
CzechR,Windonshore,2055-2060,16783.16866249297
Germany,Windonshore,2020-2025,0.002144882396892755
Germany,Windonshore,2025-2030,0.0013710014655017165
Germany,Windonshore,2030-2035,0.009082219036038014
Germany,Windonshore,2035-2040,2061.607763663718
Germany,Windonshore,2040-2045,7660.269404770398
Germany,Windonshore,2045-2050,14774.220159348368
Germany,Windonshore,2050-2055,14334.664411383634
Germany,Windonshore,2055-2060,23605.471974575823
Denmark,Windonshore,2020-2025,0.002188830451665395
Denmark,Windonshore,2025-2030,0.026489022302681436
Denmark,Windonshore,2030-2035,0.05084919261548316
Denmark,Windonshore,2035-2040,0.1086626784042079
Denmark,Windonshore,2040-2045,17.829409986911042
Denmark,Windonshore,2045-2050,394.6196124669025
Denmark,Windonshore,2050-2055,531.731151198693
Denmark,Windonshore,2055-2060,822.3788725289255
Estonia,Windonshore,2020-2025,0.0015954745732073268
Estonia,Windonshore,2025-2030,119.83511634371713
Estonia,Windonshore,2030-2035,48.16315603799182
Estonia,Windonshore,2035-2040,191.34386953923072
Estonia,Windonshore,2040-2045,3509.556480357067
Estonia,Windonshore,2045-2050,2781.3744036385633
Estonia,Windonshore,2050-2055,2122.88501466661
Estonia,Windonshore,2055-2060,4568.985584570962
Spain,Windonshore,2020-2025,0.023456995561692694
Spain,Windonshore,2025-2030,3031.51154147383
Spain,Windonshore,2030-2035,16112.465010507784
Spain,Windonshore,2035-2040,24213.43171081215
Spain,Windonshore,2040-2045,33716.14674965027
Spain,Windonshore,2045-2050,114570.01309660028
Spain,Windonshore,2050-2055,152093.2327470251
Spain,Windonshore,2055-2060,38018.67802956436
Finland,Windonshore,2020-2025,0.002055550835735506
Finland,Windonshore,2025-2030,2544.627833336903
Finland,Windonshore,2030-2035,779.3759148699014
Finland,Windonshore,2035-2040,243.258026434614
Finland,Windonshore,2040-2045,0.22780500633507364
Finland,Windonshore,2045-2050,0.10233562541803713
Finland,Windonshore,2050-2055,0.16990713712474256
Finland,Windonshore,2055-2060,398.88486728921185
France,Windonshore,2020-2025,0.0021801347510144817
France,Windonshore,2025-2030,0.001471455945421609
France,Windonshore,2030-2035,0.01830043027378591
France,Windonshore,2035-2040,0.023857195509922303
France,Windonshore,2040-2045,7377.773154253078
France,Windonshore,2045-2050,30088.9349812727
France,Windonshore,2050-2055,48664.15574620578
France,Windonshore,2055-2060,21228.6600202948
GreatBrit.,Windonshore,2020-2025,0.0036009885690360547
GreatBrit.,Windonshore,2025-2030,17585.56069089543
GreatBrit.,Windonshore,2030-2035,1765.4856866487064
GreatBrit.,Windonshore,2035-2040,4270.337952745157
GreatBrit.,Windonshore,2040-2045,672.0558432498522
GreatBrit.,Windonshore,2045-2050,171.53866715598613
GreatBrit.,Windonshore,2050-2055,3611.9247056754
GreatBrit.,Windonshore,2055-2060,7540.35562355631
Greece,Windonshore,2020-2025,0.001673207095659421
Greece,Windonshore,2025-2030,451.2042489543141
Greece,Windonshore,2030-2035,2914.734218669935
Greece,Windonshore,2035-2040,7998.203468812287
Greece,Windonshore,2040-2045,17960.99345681956
Greece,Windonshore,2045-2050,18758.50368910183
Greece,Windonshore,2050-2055,25732.59822791004
Greece,Windonshore,2055-2060,38940.61397871344
Croatia,Windonshore,2020-2025,0.0017755969602101878
Croatia,Windonshore,2025-2030,0.0216038081289355
Croatia,Windonshore,2030-2035,0.01028931544175391
Croatia,Windonshore,2035-2040,2.52614157140203
Croatia,Windonshore,2040-2045,6.369451503196013
Croatia,Windonshore,2045-2050,33.64489288259166
Croatia,Windonshore,2050-2055,7.50776999800408
Croatia,Windonshore,2055-2060,53.5493180594712
Hungary,Windonshore,2020-2025,0.0018087817049186412
Hungary,Windonshore,2025-2030,202.1585708206646
Hungary,Windonshore,2030-2035,1040.0907515130014
Hungary,Windonshore,2035-2040,2788.052262451884
Hungary,Windonshore,2040-2045,8176.758225961345
Hungary,Windonshore,2045-2050,452.669499600775
Hungary,Windonshore,2050-2055,12886.984780727818
Hungary,Windonshore,2055-2060,6160.0740183758435
Ireland,Windonshore,2020-2025,0.001744030770732093
Ireland,Windonshore,2025-2030,866.9448557641227
Ireland,Windonshore,2030-2035,495.09225690018883
Ireland,Windonshore,2035-2040,2853.0490352741217
Ireland,Windonshore,2040-2045,8581.852381468283
Ireland,Windonshore,2045-2050,11081.864297422988
Ireland,Windonshore,2050-2055,9322.467118991091
Ireland,Windonshore,2055-2060,9961.792554126996
Italy,Windonshore,2020-2025,0.0015131635099935065
Italy,Windonshore,2025-2030,460.68046878151756
Italy,Windonshore,2030-2035,3969.1995512656204
Italy,Windonshore,2035-2040,3006.5952815854766
Italy,Windonshore,2040-2045,13249.412801843147
Italy,Windonshore,2045-2050,16817.81204103621
Italy,Windonshore,2050-2055,61614.91098182851
Italy,Windonshore,2055-2060,10714.946858425912
Lithuania,Windonshore,2020-2025,0.0016687414642131183
Lithuania,Windonshore,2025-2030,855.6580322988867
Lithuania,Windonshore,2030-2035,342.1215202742383
Lithuania,Windonshore,2035-2040,4956.570223685242
Lithuania,Windonshore,2040-2045,8116.105680390992
Lithuania,Windonshore,2045-2050,2077.0629337805694
Lithuania,Windonshore,2050-2055,2073.4571952238452
Lithuania,Windonshore,2055-2060,2374.8988700077525
Luxemb.,Windonshore,2020-2025,0.0018489467312536446
Luxemb.,Windonshore,2025-2030,0.0012533418820015667
Luxemb.,Windonshore,2030-2035,0.00794432820005047
Luxemb.,Windonshore,2035-2040,0.0655204799413355
Luxemb.,Windonshore,2040-2045,13.72923064165371
Luxemb.,Windonshore,2045-2050,63.537180623697886
Luxemb.,Windonshore,2050-2055,31.31523834568735
Luxemb.,Windonshore,2055-2060,15.589204009129569
Latvia,Windonshore,2020-2025,0.0016288821631270396
Latvia,Windonshore,2025-2030,8.492293029847696
Latvia,Windonshore,2030-2035,4.3682623393450815
Latvia,Windonshore,2035-2040,44.59627621656904
Latvia,Windonshore,2040-2045,1685.573583649404
Latvia,Windonshore,2045-2050,283.8120701356362
Latvia,Windonshore,2050-2055,880.6077946759315
Latvia,Windonshore,2055-2060,2395.2564416139157
Macedonia,Windonshore,2020-2025,0.001622800957363794
Macedonia,Windonshore,2025-2030,0.0013155446961416798
Macedonia,Windonshore,2030-2035,0.044138248879944005
Macedonia,Windonshore,2035-2040,0.16607731298095446
Macedonia,Windonshore,2040-2045,1.433814678457713
Macedonia,Windonshore,2045-2050,0.8642156721027451
Macedonia,Windonshore,2050-2055,0.003824780117135893
Macedonia,Windonshore,2055-2060,0.0035517975318955946
Netherlands,Windonshore,2020-2025,0.0019368748227525092
Netherlands,Windonshore,2025-2030,0.003235456564546794
Netherlands,Windonshore,2030-2035,0.04304570041941786
Netherlands,Windonshore,2035-2040,0.08263218708749205
Netherlands,Windonshore,2040-2045,384.1495615161332
Netherlands,Windonshore,2045-2050,747.8276427918562
Netherlands,Windonshore,2050-2055,1053.5916458535517
Netherlands,Windonshore,2055-2060,752.7744066079365
Poland,Windonshore,2020-2025,0.002105494962515928
Poland,Windonshore,2025-2030,2649.931688530529
Poland,Windonshore,2030-2035,340.2160347545215
Poland,Windonshore,2035-2040,12522.361860535078
Poland,Windonshore,2040-2045,19986.481680813526
Poland,Windonshore,2045-2050,5365.760037162179
