Node,StorageType,Period,storPWInvCap_MW,storPWInstalledCap_MW,storENInvCap_MWh,storENInstalledCap_MWh,DiscountedInvestmentCostPWEN_EuroPerMWMWh,ExpectedAnnualDischargeVolume_GWh,ExpectedAnnualLossesChargeDischarge_GWh
Austria,HydroPumpStorage,2020-2025,4.08161640734761e-05,3503.000040816164,4.33691602665931e-05,124704.00004336916,47.41073410514212,1948.9368506479345,487.23421257481283
Austria,HydroPumpStorage,2025-2030,4.3938112514111836e-05,3503.0000844640995,1.4165294707825395e-05,124704.00005695407,37.31337620427234,2381.375782754318,595.343945567092
Austria,HydroPumpStorage,2030-2035,1184.5072855475717,4687.5073697215,9.760820482027825e-06,124704.00006613455,763543958.218095,7293.273345835833,1823.318337949374
Austria,HydroPumpStorage,2035-2040,566.9915927667705,5254.498967928975,4.639514560154858e-06,124704.00007019372,286369283.358708,9544.90874593698,2386.2271863037445
Austria,HydroPumpStorage,2040-2045,3.6944783151902272e-06,5254.498959344279,7.964666148919099e-06,124704.00007757804,1.5714608484957704,11192.316055323816,2798.0790137512977
Austria,HydroPumpStorage,2045-2050,3.754705899663727e-05,5254.498965218661,1.998809701229776e-05,124704.00005419696,9.030429971149745,10118.815875206103,2529.7039687447073
Austria,HydroPumpStorage,2050-2055,5.540917125031511e-05,5254.498973804336,1.851951281829258e-05,124704.00005855122,7.621711657933726,9778.53970145141,2444.6349252652703
Austria,HydroPumpStorage,2055-2060,1184.5039506731066,5254.495638930008,4.872781275363048e-05,124704.0000975182,69263301.97769213,10262.136993407968,2565.534248248979
Austria,Li-Ion_BESS,2020-2025,0.005890131221517975,0.005890131221517975,0.01178026244303595,0.01178026244303595,3477.041989016335,0.016972523240597275,0.0018858148019964363
Austria,Li-Ion_BESS,2025-2030,0.07072576356393123,0.07661560460857293,0.14145152712836037,0.15323120921714586,26604.859213268915,0.05804564572173265,0.006449494215266454
Austria,Li-Ion_BESS,2030-2035,3.598249618827128e-05,0.07665129692808441,7.196499268810173e-05,0.15330259385616882,10.446198132372512,0.10156178485116583,0.011284621007393717
Austria,Li-Ion_BESS,2035-2040,22.12355551285421,22.194316592130757,44.24711103377089,44.388633184261515,5032402.833847233,16.41384259557902,1.8237602658917333
Austria,Li-Ion_BESS,2040-2045,3603.324009949464,3625.4476008647075,7206.648019896279,7250.895201729415,642210340.3203284,2685.8885777666933,298.4320641734528
Austria,Li-Ion_BESS,2045-2050,10442.437918993484,14067.885483849637,20884.875837945565,28135.770967699274,1458241269.8295717,10507.179568146483,1167.4643964383963
Austria,Li-Ion_BESS,2050-2055,4431.693558085235,18477.45548643244,8863.387116159372,36954.91097286488,360730242.1577897,12933.964238434199,1437.1071375810411
Austria,Li-Ion_BESS,2055-2060,8.08928238093379e-05,14874.131557343811,0.00016179054804795685,29748.263114687623,2.8927335789201023,10054.509740368047,1117.1677489092033
BosniaH,HydroPumpStorage,2020-2025,7.266879208600585e-06,440.0000072668792,3.614820343500469e-06,2199.3400036148205,8.009779305098153,21.037593794568735,5.2593983703712865
BosniaH,HydroPumpStorage,2025-2030,6.452315004068328e-07,440.00000762193366,7.811928747767502e-06,2199.340010846395,1.173522863566996,290.0138191005858,72.5034546988226
BosniaH,HydroPumpStorage,2030-2035,3.5080901279992628e-06,440.0000108398469,0.0005811955966269208,2199.3405914616383,39.725732540627455,534.2777513688386,133.5694377666175
BosniaH,HydroPumpStorage,2035-2040,4.961460373858234e-07,440.0000110458161,219.93241030508912,2419.2729942503897,11108081.477603635,561.7217406616255,140.43043508790214
BosniaH,HydroPumpStorage,2040-2045,7.575359943724409e-07,440.0000115131751,2.6106283966912204e-05,2419.273025765491,1.1785801327466594,596.0918915467125,149.02297280929537
BosniaH,HydroPumpStorage,2045-2050,6.992585803522662e-06,440.0000112388818,1.7846818009053955e-05,2419.2730361091594,2.0043181007199355,661.8551756795569,165.46379384687762
BosniaH,HydroPumpStorage,2050-2055,1.5577069816445372e-06,440.0000121513572,7.33549969204855e-05,2419.2731064873865,1.1837256062042885,632.5091415790131,158.12728531631376
BosniaH,HydroPumpStorage,2055-2060,3.745026989150659e-06,440.00001238829407,0.00013345572418909296,2419.272659009809,0.9993646219903776,622.4456467797243,155.61141161964775
BosniaH,Li-Ion_BESS,2020-2025,0.005851671763503148,0.005851671763503148,0.011703343527006296,0.011703343527006296,3454.3387341374223,0.0167277280958926,0.0018586188247496206
BosniaH,Li-Ion_BESS,2025-2030,0.007220623599117182,0.013072005185603627,0.014441247198170006,0.026144010371207255,2716.176745289449,0.025715133199857965,0.0028572197123164734
BosniaH,Li-Ion_BESS,2030-2035,0.08423117057066198,0.09730288557970672,0.16846234114255915,0.19460577115941344,24453.43115575316,0.11651226563270499,0.01294579016135523
BosniaH,Li-Ion_BESS,2035-2040,571.4550451649795,571.5464963643361,1142.910090329342,1143.0929927286722,129987785.4882129,368.8808040966636,40.98675599333889
BosniaH,Li-Ion_BESS,2040-2045,0.0005837056539036805,571.5398594608127,0.00116741172142441,1143.0797189216255,104.03225539233445,404.23118453362923,44.91457604178652
BosniaH,Li-Ion_BESS,2045-2050,0.00020718367496640175,571.455835473772,0.0004143672576699888,1142.911670947544,28.932298026808606,410.0368531584108,45.55965033434678
BosniaH,Li-Ion_BESS,2050-2055,675.0639259997208,675.0647163087245,1350.1278519992459,1350.129432617449,54948739.19110034,493.1210340212948,54.7912259847744
BosniaH,Li-Ion_BESS,2055-2060,0.0003033468074314846,675.0644359498534,0.0006066939404243658,1350.1288718997068,10.847420710173584,474.24235334905774,52.69359479951867
